ql51_lab bin centers    value    Error 
-inf   2.100694e+00   4.251316e-02
 6.500000e-01   6.287435e-01   3.408729e-02
 1.950000e+00   2.910774e-02   9.152810e-05
 3.250000e+00   1.686832e-02   7.740753e-05
 4.550000e+00   1.171882e-02   6.586442e-05
 5.850000e+00   8.981615e-03   5.343967e-05
 7.150000e+00   7.254131e-03   5.027368e-05
 8.450000e+00   6.173280e-03   4.874386e-05
 9.750000e+00   5.249156e-03   2.884059e-05
 1.105000e+01   4.687988e-03   3.730542e-05
 1.235000e+01   4.253993e-03   4.961604e-05
 1.365000e+01   3.687414e-03   3.737267e-05
 1.495000e+01   3.544644e-03   4.095239e-05
 1.625000e+01   3.307304e-03   5.602021e-05
 1.755000e+01   3.065221e-03   4.724751e-05
 1.885000e+01   2.927002e-03   4.612189e-05
 2.015000e+01   2.804171e-03   4.036492e-05
 2.145000e+01   2.760080e-03   5.911316e-05
 2.275000e+01   2.830073e-03   5.004258e-05
 2.405000e+01   2.792174e-03   6.640817e-05
 2.535000e+01   2.685035e-03   6.325376e-05
 2.665000e+01   2.493308e-03   6.833976e-05
 2.795000e+01   2.426271e-03   5.211239e-05
 2.925000e+01   2.161452e-03   3.754517e-05
 3.055000e+01   1.938344e-03   3.842442e-05
 3.185000e+01   1.829867e-03   3.587581e-05
 3.315000e+01   1.660471e-03   4.045290e-05
 3.445000e+01   1.547562e-03   5.302071e-05
 3.575000e+01   1.443988e-03   4.206485e-05
 3.705000e+01   1.274266e-03   2.943603e-05
 3.835000e+01   1.205635e-03   2.660044e-05
 3.965000e+01   1.109733e-03   3.862415e-05
 4.095000e+01   9.348676e-04   1.862821e-05
 4.225000e+01   9.194517e-04   2.128781e-05
 4.355000e+01   8.481550e-04   2.659617e-05
 4.485000e+01   8.269453e-04   1.557099e-05
 4.615000e+01   7.804750e-04   2.323002e-05
 4.745000e+01   6.913444e-04   1.723470e-05
 4.875000e+01   6.063656e-04   1.456548e-05
 5.005000e+01   6.113840e-04   1.545920e-05
 5.135000e+01   5.258258e-04   1.222204e-05
 5.265000e+01   5.460935e-04   1.450310e-05
 5.395000e+01   4.957797e-04   1.565078e-05
 5.525000e+01   4.526817e-04   1.092517e-05
 5.655000e+01   4.143612e-04   8.309502e-06
 5.785000e+01   3.950624e-04   1.257551e-05
 5.915000e+01   3.415018e-04   1.043798e-05
 6.045000e+01   3.512494e-04   1.518908e-05
 6.175000e+01   2.940861e-04   6.448150e-06
 6.305000e+01   3.033753e-04   1.013999e-05
 6.435000e+01   2.700274e-04   7.832971e-06
 6.565000e+01   2.520867e-04   9.392074e-06
 6.695000e+01   2.576921e-04   9.382745e-06
 6.825000e+01   2.300809e-04   8.464258e-06
 6.955000e+01   2.101968e-04   7.034690e-06
 7.085000e+01   1.978125e-04   5.835394e-06
 7.215000e+01   1.895909e-04   4.586708e-06
 7.345000e+01   1.760594e-04   6.705261e-06
 7.475000e+01   1.606152e-04   5.005466e-06
 7.605000e+01   1.577305e-04   3.988568e-06
 7.735000e+01   1.552829e-04   5.705319e-06
 7.865000e+01   1.405146e-04   4.999050e-06
 7.995000e+01   1.358317e-04   5.598407e-06
 8.125000e+01   1.242631e-04   4.166720e-06
 8.255000e+01   1.132248e-04   3.492887e-06
 8.385000e+01   1.101616e-04   7.886531e-06
 8.515000e+01   1.039570e-04   3.593946e-06
 8.645000e+01   9.290275e-05   3.281988e-06
 8.775000e+01   8.702435e-05   2.796531e-06
 8.905000e+01   7.969209e-05   3.206164e-06
 9.035000e+01   8.410010e-05   3.425300e-06
 9.165000e+01   7.752424e-05   2.526774e-06
 9.295000e+01   7.313964e-05   2.383611e-06
 9.425000e+01   8.158382e-05   4.917155e-06
 9.555000e+01   7.090251e-05   4.036609e-06
 9.685000e+01   5.635957e-05   2.118709e-06
 9.815000e+01   6.202703e-05   5.046670e-06
 9.945000e+01   4.874533e-05   1.798812e-06
 1.007500e+02   5.348530e-05   1.858989e-06
 1.020500e+02   4.796516e-05   1.864077e-06
 1.033500e+02   4.332879e-05   2.434840e-06
 1.046500e+02   4.110507e-05   1.241072e-06
 1.059500e+02   3.791079e-05   1.776150e-06
 1.072500e+02   3.695994e-05   1.571649e-06
 1.085500e+02   3.403864e-05   1.001544e-06
 1.098500e+02   3.104731e-05   1.066982e-06
 1.111500e+02   3.023468e-05   1.259527e-06
 1.124500e+02   2.631406e-05   1.196820e-06
 1.137500e+02   2.952798e-05   2.012037e-06
 1.150500e+02   2.671885e-05   1.482591e-06
 1.163500e+02   2.468689e-05   1.204355e-06
 1.176500e+02   2.343838e-05   1.318729e-06
 1.189500e+02   2.256463e-05   1.148557e-06
 1.202500e+02   2.218390e-05   1.254921e-06
 1.215500e+02   1.934565e-05   1.181987e-06
 1.228500e+02   1.835383e-05   1.203540e-06
 1.241500e+02   1.542000e-05   6.447698e-07
 1.254500e+02   1.394014e-05   6.381168e-07
 1.267500e+02   1.252397e-05   5.894705e-07
 1.280500e+02   1.304017e-05   6.954939e-07
 1.293500e+02   1.069245e-05   5.510952e-07
 1.306500e+02   1.075317e-05   5.891291e-07
 1.319500e+02   1.184524e-05   8.432006e-07
 1.332500e+02   9.325700e-06   6.460232e-07
 1.345500e+02   7.803031e-06   4.791334e-07
 1.358500e+02   7.553568e-06   3.984020e-07
 1.371500e+02   5.522049e-06   2.876456e-07
 1.384500e+02   5.646384e-06   4.059937e-07
 1.397500e+02   5.515195e-06   4.769260e-07
 1.410500e+02   5.121832e-06   2.906263e-07
 1.423500e+02   4.010113e-06   1.876868e-07
 1.436500e+02   3.555959e-06   2.198219e-07
 1.449500e+02   3.024572e-06   1.009970e-07
 1.462500e+02   2.883769e-06   1.545911e-07
 1.475500e+02   2.523144e-06   1.076779e-07
 1.488500e+02   2.267673e-06   6.791342e-08
 1.501500e+02   1.892948e-06   8.777585e-08
 1.514500e+02   1.689430e-06   5.379198e-08
