phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   2.599356e-01   1.374905e-02
-3.122743e+00   2.688111e-01   1.211484e-02
-3.110177e+00   2.495971e-01   1.195623e-02
-3.097610e+00   2.721344e-01   1.256684e-02
-3.085044e+00   3.131913e-01   2.066106e-02
-3.072478e+00   2.586445e-01   1.108789e-02
-3.059911e+00   2.534884e-01   7.152249e-03
-3.047345e+00   2.571231e-01   9.987181e-03
-3.034779e+00   2.626558e-01   1.280331e-02
-3.022212e+00   2.523799e-01   9.375234e-03
-3.009646e+00   2.360375e-01   6.723875e-03
-2.997079e+00   2.535550e-01   6.731233e-03
-2.984513e+00   3.058194e-01   2.610759e-02
-2.971947e+00   2.631021e-01   1.318161e-02
-2.959380e+00   2.480445e-01   7.562501e-03
-2.946814e+00   5.590044e-01   1.109284e-01
-2.934248e+00   2.736950e-01   1.828693e-02
-2.921681e+00   3.161814e-01   2.020627e-02
-2.909115e+00   2.711319e-01   9.842167e-03
-2.896548e+00   2.530920e-01   9.267262e-03
-2.883982e+00   2.687069e-01   1.197513e-02
-2.871416e+00   2.311185e-01   8.500616e-03
-2.858849e+00   2.447949e-01   5.431691e-03
-2.846283e+00   2.950707e-01   1.636070e-02
-2.833717e+00   2.659548e-01   1.005967e-02
-2.821150e+00   2.585359e-01   9.726689e-03
-2.808584e+00   2.504043e-01   9.101180e-03
-2.796017e+00   2.439480e-01   7.047452e-03
-2.783451e+00   2.689802e-01   1.207582e-02
-2.770885e+00   2.476794e-01   6.557996e-03
-2.758318e+00   2.604871e-01   1.271316e-02
-2.745752e+00   2.545691e-01   9.163756e-03
-2.733186e+00   3.161458e-01   1.887119e-02
-2.720619e+00   2.629539e-01   1.043310e-02
-2.708053e+00   2.823344e-01   1.604655e-02
-2.695486e+00   2.473249e-01   6.691233e-03
-2.682920e+00   2.637315e-01   1.257145e-02
-2.670354e+00   2.613153e-01   9.805032e-03
-2.657787e+00   2.686673e-01   8.942145e-03
-2.645221e+00   2.524348e-01   8.164342e-03
-2.632655e+00   2.525502e-01   1.089135e-02
-2.620088e+00   2.480109e-01   8.597088e-03
-2.607522e+00   2.497106e-01   1.271361e-02
-2.594956e+00   2.576122e-01   9.238485e-03
-2.582389e+00   2.521154e-01   8.488553e-03
-2.569823e+00   2.606056e-01   1.151288e-02
-2.557256e+00   2.818142e-01   1.558364e-02
-2.544690e+00   2.611503e-01   8.360173e-03
-2.532124e+00   2.306845e-01   5.535910e-03
-2.519557e+00   2.600674e-01   9.005167e-03
-2.506991e+00   2.429010e-01   9.128899e-03
-2.494425e+00   2.406555e-01   7.584533e-03
-2.481858e+00   2.457321e-01   8.071943e-03
-2.469292e+00   2.367504e-01   6.293956e-03
-2.456725e+00   2.411670e-01   8.347197e-03
-2.444159e+00   2.600361e-01   9.414285e-03
-2.431593e+00   2.526508e-01   9.228346e-03
-2.419026e+00   2.764270e-01   1.485056e-02
-2.406460e+00   2.736023e-01   1.338308e-02
-2.393894e+00   2.613202e-01   1.124470e-02
-2.381327e+00   2.433307e-01   6.655333e-03
-2.368761e+00   2.815650e-01   1.248137e-02
-2.356194e+00   2.844114e-01   1.472669e-02
-2.343628e+00   2.411464e-01   8.854303e-03
-2.331062e+00   2.639526e-01   9.049729e-03
-2.318495e+00   2.575838e-01   1.061516e-02
-2.305929e+00   2.561596e-01   1.232117e-02
-2.293363e+00   2.828090e-01   1.602801e-02
-2.280796e+00   3.040817e-01   2.506465e-02
-2.268230e+00   2.475859e-01   6.332488e-03
-2.255664e+00   2.719218e-01   1.019795e-02
-2.243097e+00   2.622166e-01   1.048924e-02
-2.230531e+00   2.962868e-01   1.795301e-02
-2.217964e+00   2.887523e-01   1.697853e-02
-2.205398e+00   3.924756e-01   4.609807e-02
-2.192832e+00   2.536630e-01   8.308653e-03
-2.180265e+00   3.011089e-01   1.817037e-02
-2.167699e+00   2.675433e-01   1.039401e-02
-2.155133e+00   2.595938e-01   1.217279e-02
-2.142566e+00   2.966310e-01   1.713049e-02
-2.130000e+00   2.499699e-01   1.034539e-02
-2.117433e+00   2.802791e-01   1.740663e-02
-2.104867e+00   2.728835e-01   9.261746e-03
-2.092301e+00   2.953983e-01   1.576321e-02
-2.079734e+00   2.827583e-01   1.295249e-02
-2.067168e+00   2.710149e-01   1.180990e-02
-2.054602e+00   2.698740e-01   1.412099e-02
-2.042035e+00   2.616539e-01   9.208281e-03
-2.029469e+00   2.432780e-01   6.744364e-03
-2.016902e+00   2.606133e-01   1.446398e-02
-2.004336e+00   3.157536e-01   3.064911e-02
-1.991770e+00   2.486324e-01   9.679988e-03
-1.979203e+00   2.858258e-01   1.315644e-02
-1.966637e+00   2.616707e-01   1.157150e-02
-1.954071e+00   2.546987e-01   1.025046e-02
-1.941504e+00   2.351986e-01   5.815160e-03
-1.928938e+00   2.780884e-01   9.225862e-03
-1.916372e+00   2.926495e-01   2.053708e-02
-1.903805e+00   2.404487e-01   7.632667e-03
-1.891239e+00   2.565635e-01   8.635591e-03
-1.878672e+00   2.956371e-01   2.680772e-02
-1.866106e+00   2.740528e-01   1.138221e-02
-1.853540e+00   2.516345e-01   9.680481e-03
-1.840973e+00   2.721840e-01   1.057684e-02
-1.828407e+00   2.590543e-01   9.401825e-03
-1.815841e+00   2.844085e-01   1.473447e-02
-1.803274e+00   2.756438e-01   1.545218e-02
-1.790708e+00   2.411440e-01   5.830347e-03
-1.778141e+00   2.636195e-01   1.074139e-02
-1.765575e+00   2.578815e-01   1.103960e-02
-1.753009e+00   2.536619e-01   1.031373e-02
-1.740442e+00   2.499389e-01   1.084801e-02
-1.727876e+00   2.835088e-01   1.072342e-02
-1.715310e+00   2.585588e-01   9.728073e-03
-1.702743e+00   2.861916e-01   1.651959e-02
-1.690177e+00   2.593970e-01   6.977843e-03
-1.677610e+00   2.515898e-01   8.162728e-03
-1.665044e+00   2.617372e-01   9.423787e-03
-1.652478e+00   2.513221e-01   1.001411e-02
-1.639911e+00   2.543851e-01   1.223580e-02
-1.627345e+00   2.679432e-01   1.438414e-02
-1.614779e+00   2.554706e-01   7.389153e-03
-1.602212e+00   2.775641e-01   1.342849e-02
-1.589646e+00   2.689171e-01   1.348433e-02
-1.577080e+00   2.609628e-01   9.832158e-03
-1.564513e+00   2.676824e-01   1.110280e-02
-1.551947e+00   2.613469e-01   8.345324e-03
-1.539380e+00   2.498513e-01   9.753480e-03
-1.526814e+00   3.363855e-01   3.580842e-02
-1.514248e+00   2.786577e-01   1.436083e-02
-1.501681e+00   2.909347e-01   1.667567e-02
-1.489115e+00   2.944221e-01   1.599652e-02
-1.476549e+00   2.704820e-01   1.273425e-02
-1.463982e+00   2.434177e-01   8.619682e-03
-1.451416e+00   2.404369e-01   5.820234e-03
-1.438849e+00   2.394460e-01   5.205868e-03
-1.426283e+00   2.621088e-01   1.164128e-02
-1.413717e+00   2.739611e-01   1.281179e-02
-1.401150e+00   2.792255e-01   1.070453e-02
-1.388584e+00   2.882622e-01   1.655895e-02
-1.376018e+00   2.601438e-01   8.120148e-03
-1.363451e+00   2.802793e-01   1.909106e-02
-1.350885e+00   2.699690e-01   1.178681e-02
-1.338318e+00   2.583209e-01   9.800520e-03
-1.325752e+00   2.689785e-01   1.059557e-02
-1.313186e+00   2.604784e-01   8.516999e-03
-1.300619e+00   2.599304e-01   8.619541e-03
-1.288053e+00   2.536594e-01   9.712353e-03
-1.275487e+00   2.688304e-01   1.412093e-02
-1.262920e+00   2.610515e-01   9.870595e-03
-1.250354e+00   2.694629e-01   1.186768e-02
-1.237788e+00   2.416754e-01   7.880729e-03
-1.225221e+00   2.699350e-01   1.096291e-02
-1.212655e+00   2.798273e-01   1.158005e-02
-1.200088e+00   2.440699e-01   8.104128e-03
-1.187522e+00   2.493662e-01   7.579605e-03
-1.174956e+00   2.638901e-01   9.369353e-03
-1.162389e+00   2.525071e-01   6.516395e-03
-1.149823e+00   2.560925e-01   8.356263e-03
-1.137257e+00   2.970736e-01   1.414671e-02
-1.124690e+00   2.695903e-01   1.096578e-02
-1.112124e+00   2.529985e-01   9.175083e-03
-1.099557e+00   2.672716e-01   9.316627e-03
-1.086991e+00   2.419323e-01   9.453570e-03
-1.074425e+00   2.738631e-01   1.106151e-02
-1.061858e+00   2.585821e-01   8.461673e-03
-1.049292e+00   2.620065e-01   9.131945e-03
-1.036726e+00   2.651003e-01   1.152995e-02
-1.024159e+00   2.700473e-01   9.850268e-03
-1.011593e+00   2.719727e-01   1.543958e-02
-9.990265e-01   2.873140e-01   1.313985e-02
-9.864601e-01   2.590452e-01   1.057084e-02
-9.738937e-01   2.639372e-01   1.052577e-02
-9.613274e-01   2.589395e-01   1.209698e-02
-9.487610e-01   2.849031e-01   1.442054e-02
-9.361946e-01   2.566508e-01   1.078757e-02
-9.236282e-01   2.778706e-01   1.645571e-02
-9.110619e-01   2.670687e-01   9.320687e-03
-8.984955e-01   2.354480e-01   6.673929e-03
-8.859291e-01   2.383950e-01   6.288546e-03
-8.733628e-01   2.477729e-01   6.858548e-03
-8.607964e-01   2.483952e-01   9.058434e-03
-8.482300e-01   2.456231e-01   9.090321e-03
-8.356636e-01   2.782890e-01   1.573175e-02
-8.230973e-01   2.680808e-01   8.671340e-03
-8.105309e-01   3.526996e-01   3.823055e-02
-7.979645e-01   2.505504e-01   9.910501e-03
-7.853982e-01   2.783868e-01   1.332490e-02
-7.728318e-01   2.358278e-01   6.096834e-03
-7.602654e-01   2.644796e-01   1.392143e-02
-7.476991e-01   2.599538e-01   7.321142e-03
-7.351327e-01   3.030921e-01   1.762417e-02
-7.225663e-01   2.581228e-01   1.034970e-02
-7.099999e-01   2.457004e-01   6.991715e-03
-6.974336e-01   3.042634e-01   2.044862e-02
-6.848672e-01   2.553593e-01   6.800257e-03
-6.723008e-01   2.519930e-01   1.109963e-02
-6.597345e-01   2.969587e-01   1.837290e-02
-6.471681e-01   2.498901e-01   8.566858e-03
-6.346017e-01   2.543730e-01   9.122178e-03
-6.220353e-01   2.484935e-01   7.200218e-03
-6.094690e-01   2.518032e-01   9.143030e-03
-5.969026e-01   2.757053e-01   1.101172e-02
-5.843362e-01   3.115979e-01   1.842300e-02
-5.717699e-01   2.731791e-01   1.656389e-02
-5.592035e-01   2.348879e-01   6.421457e-03
-5.466371e-01   3.050868e-01   1.932712e-02
-5.340708e-01   2.492675e-01   7.603124e-03
-5.215044e-01   2.817156e-01   1.555328e-02
-5.089380e-01   2.929130e-01   1.778053e-02
-4.963716e-01   2.436178e-01   7.648944e-03
-4.838053e-01   2.453289e-01   9.159437e-03
-4.712389e-01   2.644268e-01   1.141671e-02
-4.586725e-01   2.717151e-01   1.204037e-02
-4.461062e-01   2.641069e-01   1.483677e-02
-4.335398e-01   2.694487e-01   1.197852e-02
-4.209734e-01   2.574973e-01   1.027596e-02
-4.084070e-01   2.842026e-01   1.054182e-02
-3.958407e-01   2.560879e-01   1.141176e-02
-3.832743e-01   2.619037e-01   1.130338e-02
-3.707079e-01   2.969376e-01   1.711834e-02
-3.581416e-01   2.574805e-01   8.272902e-03
-3.455752e-01   2.535434e-01   7.431709e-03
-3.330088e-01   2.920636e-01   2.023465e-02
-3.204425e-01   2.810792e-01   1.276687e-02
-3.078761e-01   2.531823e-01   1.085976e-02
-2.953097e-01   2.556803e-01   8.823424e-03
-2.827433e-01   2.651315e-01   8.184181e-03
-2.701770e-01   2.870460e-01   1.697280e-02
-2.576106e-01   2.833001e-01   1.377539e-02
-2.450442e-01   2.603929e-01   8.232267e-03
-2.324779e-01   2.552537e-01   1.044816e-02
-2.199115e-01   2.563814e-01   1.164400e-02
-2.073451e-01   2.422643e-01   6.690228e-03
-1.947787e-01   2.722445e-01   1.047398e-02
-1.822124e-01   2.888438e-01   1.975952e-02
-1.696460e-01   2.751730e-01   1.133009e-02
-1.570796e-01   2.578825e-01   7.967215e-03
-1.445133e-01   2.617546e-01   1.297232e-02
-1.319469e-01   2.729518e-01   1.321135e-02
-1.193805e-01   2.462751e-01   7.613681e-03
-1.068142e-01   2.414380e-01   5.912005e-03
-9.424778e-02   2.582575e-01   8.867133e-03
-8.168141e-02   2.435157e-01   7.355534e-03
-6.911504e-02   2.490911e-01   6.400261e-03
-5.654867e-02   2.638574e-01   1.164983e-02
-4.398230e-02   2.702554e-01   1.149273e-02
-3.141593e-02   2.780344e-01   1.273414e-02
-1.884956e-02   2.630673e-01   8.676921e-03
-6.283185e-03   7.447791e+01   3.601353e+00
 6.283185e-03   2.618261e-01   8.150847e-03
 1.884956e-02   2.647707e-01   1.381427e-02
 3.141593e-02   3.651841e-01   4.681091e-02
 4.398230e-02   2.537497e-01   7.394380e-03
 5.654867e-02   3.080448e-01   3.632317e-02
 6.911504e-02   2.489722e-01   9.341462e-03
 8.168141e-02   2.823569e-01   1.293069e-02
 9.424778e-02   2.847435e-01   1.388142e-02
 1.068142e-01   2.837256e-01   1.665708e-02
 1.193805e-01   2.597645e-01   9.905397e-03
 1.319469e-01   2.709602e-01   1.055681e-02
 1.445133e-01   2.743466e-01   1.609934e-02
 1.570796e-01   3.087835e-01   1.651267e-02
 1.696460e-01   2.686710e-01   1.232961e-02
 1.822124e-01   2.679525e-01   9.951356e-03
 1.947787e-01   3.376638e-01   3.033854e-02
 2.073451e-01   2.599586e-01   9.523083e-03
 2.199115e-01   2.734631e-01   1.194451e-02
 2.324779e-01   2.741930e-01   1.077903e-02
 2.450442e-01   2.700515e-01   1.166514e-02
 2.576106e-01   2.866371e-01   1.608916e-02
 2.701770e-01   2.848396e-01   1.079405e-02
 2.827433e-01   2.723103e-01   2.020250e-02
 2.953097e-01   2.638423e-01   1.176294e-02
 3.078761e-01   2.790178e-01   1.411103e-02
 3.204425e-01   2.425894e-01   1.061709e-02
 3.330088e-01   2.484530e-01   9.737689e-03
 3.455752e-01   2.625375e-01   9.995091e-03
 3.581416e-01   2.660777e-01   1.253704e-02
 3.707079e-01   2.702248e-01   1.346843e-02
 3.832743e-01   2.464135e-01   6.641467e-03
 3.958407e-01   2.731927e-01   1.618321e-02
 4.084070e-01   2.393828e-01   6.259550e-03
 4.209734e-01   2.682884e-01   9.871497e-03
 4.335398e-01   2.915861e-01   2.285329e-02
 4.461062e-01   2.356222e-01   5.471209e-03
 4.586725e-01   2.732432e-01   1.664131e-02
 4.712389e-01   2.678615e-01   1.887352e-02
 4.838053e-01   2.364617e-01   7.225805e-03
 4.963716e-01   2.357272e-01   5.413366e-03
 5.089380e-01   2.592460e-01   9.425704e-03
 5.215044e-01   2.511522e-01   9.713059e-03
 5.340708e-01   2.634580e-01   1.113810e-02
 5.466371e-01   2.558652e-01   7.145510e-03
 5.592035e-01   2.623575e-01   1.094484e-02
 5.717699e-01   2.627114e-01   1.214497e-02
 5.843362e-01   2.784904e-01   1.166991e-02
 5.969026e-01   2.752445e-01   1.297335e-02
 6.094690e-01   2.634814e-01   1.121902e-02
 6.220353e-01   3.127863e-01   2.736344e-02
 6.346017e-01   2.577965e-01   1.333164e-02
 6.471681e-01   2.767836e-01   1.310908e-02
 6.597345e-01   2.861439e-01   1.618211e-02
 6.723008e-01   2.393997e-01   7.873773e-03
 6.848672e-01   2.537925e-01   8.570324e-03
 6.974336e-01   2.453169e-01   6.340933e-03
 7.099999e-01   2.690882e-01   1.000757e-02
 7.225663e-01   2.411825e-01   9.962972e-03
 7.351327e-01   2.477987e-01   9.303531e-03
 7.476991e-01   2.506644e-01   7.485215e-03
 7.602654e-01   2.651696e-01   1.133389e-02
 7.728318e-01   2.756646e-01   9.639154e-03
 7.853982e-01   2.616324e-01   1.162070e-02
 7.979645e-01   2.652761e-01   1.532934e-02
 8.105309e-01   2.384309e-01   7.614374e-03
 8.230973e-01   2.577549e-01   1.181058e-02
 8.356636e-01   2.754732e-01   1.190869e-02
 8.482300e-01   2.675423e-01   1.198999e-02
 8.607964e-01   2.645437e-01   1.085573e-02
 8.733628e-01   2.438885e-01   6.766135e-03
 8.859291e-01   2.584144e-01   1.121025e-02
 8.984955e-01   2.451284e-01   7.164308e-03
 9.110619e-01   2.409476e-01   7.805086e-03
 9.236282e-01   2.700530e-01   1.402175e-02
 9.361946e-01   2.653414e-01   1.209687e-02
 9.487610e-01   2.685183e-01   1.000965e-02
 9.613274e-01   3.022845e-01   2.492418e-02
 9.738937e-01   2.511720e-01   6.497200e-03
 9.864601e-01   2.703891e-01   1.085286e-02
 9.990265e-01   2.439076e-01   7.992200e-03
 1.011593e+00   2.795819e-01   1.518599e-02
 1.024159e+00   2.794313e-01   1.261183e-02
 1.036726e+00   2.713146e-01   9.899484e-03
 1.049292e+00   2.874827e-01   1.744181e-02
 1.061858e+00   2.494446e-01   7.629616e-03
 1.074425e+00   2.712845e-01   1.233213e-02
 1.086991e+00   2.474996e-01   1.052158e-02
 1.099557e+00   2.462120e-01   9.669886e-03
 1.112124e+00   2.845984e-01   1.772832e-02
 1.124690e+00   2.857625e-01   1.921078e-02
 1.137257e+00   2.514207e-01   8.886862e-03
 1.149823e+00   2.763811e-01   1.221889e-02
 1.162389e+00   2.566071e-01   7.909738e-03
 1.174956e+00   3.169241e-01   2.218900e-02
 1.187522e+00   2.471619e-01   6.146494e-03
 1.200088e+00   2.394870e-01   6.467344e-03
 1.212655e+00   2.349487e-01   6.295726e-03
 1.225221e+00   2.756277e-01   1.221364e-02
 1.237788e+00   2.397911e-01   8.993171e-03
 1.250354e+00   2.712722e-01   1.239312e-02
 1.262920e+00   2.577375e-01   9.702970e-03
 1.275487e+00   2.649349e-01   9.830240e-03
 1.288053e+00   2.812889e-01   1.198400e-02
 1.300619e+00   2.981125e-01   2.120043e-02
 1.313186e+00   2.555633e-01   8.125060e-03
 1.325752e+00   2.633257e-01   1.200591e-02
 1.338318e+00   2.745985e-01   1.964634e-02
 1.350885e+00   2.532243e-01   9.691809e-03
 1.363451e+00   2.871938e-01   1.780743e-02
 1.376018e+00   2.627233e-01   8.161251e-03
 1.388584e+00   2.463483e-01   6.397868e-03
 1.401150e+00   2.817152e-01   1.443580e-02
 1.413717e+00   2.826252e-01   1.448358e-02
 1.426283e+00   2.437808e-01   7.502247e-03
 1.438849e+00   2.544220e-01   1.161142e-02
 1.451416e+00   2.597235e-01   1.014016e-02
 1.463982e+00   2.732469e-01   1.356372e-02
 1.476549e+00   2.713244e-01   1.179770e-02
 1.489115e+00   2.809605e-01   1.564625e-02
 1.501681e+00   2.526747e-01   1.000171e-02
 1.514248e+00   3.063493e-01   2.938081e-02
 1.526814e+00   3.049355e-01   1.421166e-02
 1.539380e+00   2.738601e-01   1.485286e-02
 1.551947e+00   2.603418e-01   1.065650e-02
 1.564513e+00   2.814498e-01   2.028262e-02
 1.577080e+00   2.417780e-01   5.856821e-03
 1.589646e+00   2.943564e-01   2.283756e-02
 1.602212e+00   2.718389e-01   1.031143e-02
 1.614779e+00   2.636605e-01   1.178002e-02
 1.627345e+00   2.707284e-01   1.102294e-02
 1.639911e+00   2.536595e-01   9.891170e-03
 1.652478e+00   2.615858e-01   1.307730e-02
 1.665044e+00   2.685073e-01   1.414156e-02
 1.677610e+00   2.630930e-01   1.199768e-02
 1.690177e+00   2.419468e-01   7.591331e-03
 1.702743e+00   2.697840e-01   9.761035e-03
 1.715310e+00   3.163940e-01   2.013961e-02
 1.727876e+00   2.622523e-01   1.230400e-02
 1.740442e+00   2.630223e-01   1.052512e-02
 1.753009e+00   2.726930e-01   1.353499e-02
 1.765575e+00   2.998905e-01   2.180947e-02
 1.778141e+00   2.715006e-01   9.498690e-03
 1.790708e+00   2.710168e-01   1.235118e-02
 1.803274e+00   2.777567e-01   1.300866e-02
 1.815841e+00   2.473170e-01   8.859725e-03
 1.828407e+00   2.675529e-01   1.136751e-02
 1.840973e+00   2.954372e-01   1.462257e-02
 1.853540e+00   2.620124e-01   1.149036e-02
 1.866106e+00   2.598608e-01   1.663087e-02
 1.878672e+00   2.806342e-01   1.326953e-02
 1.891239e+00   2.769699e-01   1.944010e-02
 1.903805e+00   2.641831e-01   1.032825e-02
 1.916372e+00   2.769555e-01   1.541981e-02
 1.928938e+00   2.496037e-01   6.655711e-03
 1.941504e+00   2.512326e-01   6.716902e-03
 1.954071e+00   2.598233e-01   1.090087e-02
 1.966637e+00   2.669244e-01   9.024312e-03
 1.979203e+00   2.974864e-01   1.898661e-02
 1.991770e+00   2.842348e-01   1.344236e-02
 2.004336e+00   3.053250e-01   1.680992e-02
 2.016902e+00   2.560650e-01   7.420091e-03
 2.029469e+00   2.675363e-01   1.049329e-02
 2.042035e+00   2.545001e-01   8.040857e-03
 2.054602e+00   2.803690e-01   1.374292e-02
 2.067168e+00   2.579331e-01   8.403032e-03
 2.079734e+00   2.704011e-01   8.365913e-03
 2.092301e+00   2.540328e-01   8.648739e-03
 2.104867e+00   2.685733e-01   1.170689e-02
 2.117433e+00   2.714534e-01   1.432342e-02
 2.130000e+00   2.766471e-01   1.324371e-02
 2.142566e+00   2.677428e-01   1.201470e-02
 2.155133e+00   2.647408e-01   1.426216e-02
 2.167699e+00   2.489168e-01   9.987869e-03
 2.180265e+00   2.759780e-01   1.054976e-02
 2.192832e+00   2.439858e-01   5.963840e-03
 2.205398e+00   2.899103e-01   1.710686e-02
 2.217964e+00   2.756165e-01   1.186441e-02
 2.230531e+00   2.596454e-01   9.673669e-03
 2.243097e+00   2.725021e-01   1.274687e-02
 2.255664e+00   2.788299e-01   1.363114e-02
 2.268230e+00   2.647337e-01   8.397565e-03
 2.280796e+00   2.878876e-01   1.344082e-02
 2.293363e+00   2.693213e-01   1.356281e-02
 2.305929e+00   2.371460e-01   6.912624e-03
 2.318495e+00   2.710496e-01   1.054127e-02
 2.331062e+00   2.318089e-01   7.366397e-03
 2.343628e+00   2.562429e-01   8.989233e-03
 2.356194e+00   2.465184e-01   7.507334e-03
 2.368761e+00   2.719369e-01   1.219652e-02
 2.381327e+00   2.585599e-01   8.809983e-03
 2.393894e+00   2.896882e-01   1.528902e-02
 2.406460e+00   2.667312e-01   9.476607e-03
 2.419026e+00   2.597063e-01   1.157135e-02
 2.431593e+00   2.611840e-01   9.436709e-03
 2.444159e+00   2.827193e-01   1.418005e-02
 2.456725e+00   2.501082e-01   6.192419e-03
 2.469292e+00   2.746255e-01   1.327163e-02
 2.481858e+00   2.962251e-01   1.600048e-02
 2.494425e+00   2.443618e-01   8.440251e-03
 2.506991e+00   2.504093e-01   9.029627e-03
 2.519557e+00   2.444260e-01   1.000395e-02
 2.532124e+00   2.462730e-01   9.775163e-03
 2.544690e+00   2.581372e-01   9.194788e-03
 2.557256e+00   2.708341e-01   9.913685e-03
 2.569823e+00   2.456352e-01   7.706480e-03
 2.582389e+00   2.721338e-01   1.191734e-02
 2.594956e+00   2.696335e-01   1.110605e-02
 2.607522e+00   2.423405e-01   6.161855e-03
 2.620088e+00   2.589790e-01   8.634906e-03
 2.632655e+00   3.121279e-01   2.144536e-02
 2.645221e+00   2.586048e-01   1.124219e-02
 2.657787e+00   2.699240e-01   9.733975e-03
 2.670354e+00   2.634674e-01   1.116824e-02
 2.682920e+00   2.839721e-01   1.451288e-02
 2.695486e+00   2.423461e-01   9.470586e-03
 2.708053e+00   2.575911e-01   7.648111e-03
 2.720619e+00   2.946779e-01   1.662912e-02
 2.733186e+00   2.946139e-01   1.431771e-02
 2.745752e+00   3.017303e-01   2.434838e-02
 2.758318e+00   2.627995e-01   1.248742e-02
 2.770885e+00   2.638791e-01   1.056811e-02
 2.783451e+00   2.854608e-01   2.028730e-02
 2.796017e+00   2.405651e-01   8.212819e-03
 2.808584e+00   2.900046e-01   1.577202e-02
 2.821150e+00   2.449684e-01   6.477971e-03
 2.833717e+00   2.963533e-01   1.368369e-02
 2.846283e+00   2.455914e-01   6.441201e-03
 2.858849e+00   2.521139e-01   9.674749e-03
 2.871416e+00   2.593799e-01   9.470043e-03
 2.883982e+00   2.464720e-01   8.073174e-03
 2.896548e+00   2.618753e-01   9.693839e-03
 2.909115e+00   2.654031e-01   1.120958e-02
 2.921681e+00   2.658290e-01   1.066268e-02
 2.934248e+00   2.492592e-01   1.084806e-02
 2.946814e+00   2.794816e-01   1.200497e-02
 2.959380e+00   2.442596e-01   9.130799e-03
 2.971947e+00   2.636446e-01   9.499803e-03
 2.984513e+00   2.771800e-01   1.150539e-02
 2.997079e+00   2.411310e-01   7.679702e-03
 3.009646e+00   2.801229e-01   1.454436e-02
 3.022212e+00   2.389649e-01   5.428985e-03
 3.034779e+00   2.410229e-01   7.031589e-03
 3.047345e+00   2.545979e-01   8.595873e-03
 3.059911e+00   2.603665e-01   9.392552e-03
 3.072478e+00   2.627710e-01   1.467216e-02
 3.085044e+00   2.967651e-01   1.385991e-02
 3.097610e+00   2.384197e-01   6.754291e-03
 3.110177e+00   2.687546e-01   1.703291e-02
 3.122743e+00   2.760020e-01   1.274272e-02
 3.135309e+00   2.582698e-01   8.168095e-03
 inf   0.000000e+00   0.000000e+00
