phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   2.296657e-01   1.193778e-02
-3.122743e+00   2.221736e-01   1.054056e-02
-3.110177e+00   2.386027e-01   9.550438e-03
-3.097610e+00   2.572818e-01   1.874799e-02
-3.085044e+00   2.881657e-01   2.534023e-02
-3.072478e+00   2.889702e-01   3.249235e-02
-3.059911e+00   2.017610e-01   4.719508e-03
-3.047345e+00   2.318441e-01   1.190755e-02
-3.034779e+00   2.408997e-01   1.125787e-02
-3.022212e+00   2.256473e-01   8.468385e-03
-3.009646e+00   2.363948e-01   9.310204e-03
-2.997079e+00   2.485985e-01   1.240479e-02
-2.984513e+00   2.382327e-01   1.119631e-02
-2.971947e+00   2.312476e-01   9.469082e-03
-2.959380e+00   2.176955e-01   1.227223e-02
-2.946814e+00   2.667326e-01   1.899248e-02
-2.934248e+00   2.457395e-01   1.379561e-02
-2.921681e+00   2.202768e-01   1.057175e-02
-2.909115e+00   2.605469e-01   2.411871e-02
-2.896548e+00   2.260244e-01   9.638824e-03
-2.883982e+00   2.661191e-01   1.470378e-02
-2.871416e+00   2.643243e-01   1.920437e-02
-2.858849e+00   3.278297e-01   3.964826e-02
-2.846283e+00   3.200011e-01   3.028916e-02
-2.833717e+00   2.085247e-01   7.546121e-03
-2.821150e+00   2.355441e-01   1.052649e-02
-2.808584e+00   2.362315e-01   9.049553e-03
-2.796017e+00   2.410546e-01   9.424574e-03
-2.783451e+00   2.401280e-01   9.920706e-03
-2.770885e+00   2.312458e-01   8.984167e-03
-2.758318e+00   2.398855e-01   9.797130e-03
-2.745752e+00   2.755117e-01   1.870742e-02
-2.733186e+00   2.065813e-01   7.135142e-03
-2.720619e+00   2.201088e-01   1.009709e-02
-2.708053e+00   2.295315e-01   8.866502e-03
-2.695486e+00   2.440307e-01   1.099523e-02
-2.682920e+00   2.790249e-01   1.848314e-02
-2.670354e+00   2.337129e-01   1.316805e-02
-2.657787e+00   2.418394e-01   1.083053e-02
-2.645221e+00   2.703783e-01   1.769366e-02
-2.632655e+00   2.120942e-01   8.610356e-03
-2.620088e+00   2.228886e-01   8.611005e-03
-2.607522e+00   2.229756e-01   9.347504e-03
-2.594956e+00   2.288570e-01   1.039250e-02
-2.582389e+00   2.472967e-01   1.337301e-02
-2.569823e+00   2.612523e-01   1.359824e-02
-2.557256e+00   2.495607e-01   1.695963e-02
-2.544690e+00   2.260170e-01   8.061392e-03
-2.532124e+00   2.433936e-01   1.024617e-02
-2.519557e+00   2.382548e-01   1.111619e-02
-2.506991e+00   2.241844e-01   7.202274e-03
-2.494425e+00   2.298767e-01   7.480645e-03
-2.481858e+00   2.400177e-01   1.013388e-02
-2.469292e+00   2.660092e-01   2.173135e-02
-2.456725e+00   2.465560e-01   1.137343e-02
-2.444159e+00   2.254441e-01   9.824742e-03
-2.431593e+00   2.302911e-01   9.419286e-03
-2.419026e+00   2.264628e-01   6.901386e-03
-2.406460e+00   2.216988e-01   8.500298e-03
-2.393894e+00   2.188614e-01   8.039594e-03
-2.381327e+00   2.206483e-01   6.544410e-03
-2.368761e+00   2.160490e-01   4.770892e-03
-2.356194e+00   2.368797e-01   8.692359e-03
-2.343628e+00   2.330958e-01   1.041251e-02
-2.331062e+00   2.443266e-01   1.197561e-02
-2.318495e+00   2.458223e-01   1.129604e-02
-2.305929e+00   2.289858e-01   8.486938e-03
-2.293363e+00   2.403033e-01   1.256963e-02
-2.280796e+00   2.315388e-01   9.824008e-03
-2.268230e+00   2.393595e-01   1.301441e-02
-2.255664e+00   2.584637e-01   1.230769e-02
-2.243097e+00   2.538331e-01   9.991413e-03
-2.230531e+00   2.230849e-01   8.625376e-03
-2.217964e+00   2.121352e-01   7.845829e-03
-2.205398e+00   2.383848e-01   9.524446e-03
-2.192832e+00   2.323608e-01   7.775840e-03
-2.180265e+00   2.386553e-01   1.062581e-02
-2.167699e+00   2.329448e-01   9.439529e-03
-2.155133e+00   2.381272e-01   1.207963e-02
-2.142566e+00   2.411834e-01   1.126790e-02
-2.130000e+00   2.337364e-01   9.656231e-03
-2.117433e+00   2.446365e-01   1.009860e-02
-2.104867e+00   2.203326e-01   8.246820e-03
-2.092301e+00   2.259355e-01   9.620286e-03
-2.079734e+00   2.667010e-01   1.668262e-02
-2.067168e+00   2.244958e-01   6.818788e-03
-2.054602e+00   2.686163e-01   1.724012e-02
-2.042035e+00   2.344494e-01   8.039458e-03
-2.029469e+00   2.302077e-01   7.905154e-03
-2.016902e+00   2.576523e-01   1.745069e-02
-2.004336e+00   2.475810e-01   1.209894e-02
-1.991770e+00   2.458291e-01   8.301920e-03
-1.979203e+00   2.427797e-01   1.762630e-02
-1.966637e+00   2.408432e-01   1.242997e-02
-1.954071e+00   2.236895e-01   6.351617e-03
-1.941504e+00   2.203766e-01   7.502809e-03
-1.928938e+00   2.781493e-01   1.702507e-02
-1.916372e+00   2.313478e-01   1.440241e-02
-1.903805e+00   2.336981e-01   7.830742e-03
-1.891239e+00   2.690384e-01   1.535202e-02
-1.878672e+00   2.267139e-01   7.543444e-03
-1.866106e+00   2.288466e-01   9.296515e-03
-1.853540e+00   2.289121e-01   7.555103e-03
-1.840973e+00   2.699261e-01   1.390299e-02
