phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   5.320519e-01   1.207389e-02
-3.122743e+00   5.342194e-01   2.274497e-02
-3.110177e+00   5.235953e-01   2.338066e-02
-3.097610e+00   5.069311e-01   2.004146e-02
-3.085044e+00   5.358877e-01   1.317396e-02
-3.072478e+00   5.670406e-01   2.872175e-02
-3.059911e+00   5.422671e-01   1.680146e-02
-3.047345e+00   5.190786e-01   3.149252e-02
-3.034779e+00   5.787121e-01   3.194338e-02
-3.022212e+00   5.994883e-01   3.177486e-02
-3.009646e+00   5.393937e-01   2.079330e-02
-2.997079e+00   5.277616e-01   2.000232e-02
-2.984513e+00   4.889487e-01   1.681142e-02
-2.971947e+00   5.907119e-01   3.082474e-02
-2.959380e+00   5.378838e-01   2.548304e-02
-2.946814e+00   5.254683e-01   1.467884e-02
-2.934248e+00   5.269960e-01   1.721675e-02
-2.921681e+00   5.217376e-01   1.918016e-02
-2.909115e+00   5.127411e-01   1.548378e-02
-2.896548e+00   5.262188e-01   1.536524e-02
-2.883982e+00   5.393887e-01   2.102430e-02
-2.871416e+00   5.567832e-01   2.153734e-02
-2.858849e+00   5.441494e-01   2.274646e-02
-2.846283e+00   5.115473e-01   2.525443e-02
-2.833717e+00   5.508652e-01   3.564733e-02
-2.821150e+00   5.779490e-01   2.564748e-02
-2.808584e+00   5.948229e-01   2.215674e-02
-2.796017e+00   4.932209e-01   1.688015e-02
-2.783451e+00   5.444597e-01   1.746559e-02
-2.770885e+00   5.170851e-01   1.907358e-02
-2.758318e+00   5.382495e-01   1.950872e-02
-2.745752e+00   5.150428e-01   1.376928e-02
-2.733186e+00   5.378170e-01   1.757360e-02
-2.720619e+00   5.483319e-01   1.874959e-02
-2.708053e+00   5.204754e-01   1.926865e-02
-2.695486e+00   4.382628e-01   1.372747e-02
-2.682920e+00   5.095375e-01   1.509802e-02
-2.670354e+00   5.542749e-01   1.670467e-02
-2.657787e+00   5.731104e-01   2.539073e-02
-2.645221e+00   5.200990e-01   1.972621e-02
-2.632655e+00   6.016932e-01   2.612854e-02
-2.620088e+00   5.202304e-01   1.634084e-02
-2.607522e+00   5.318186e-01   1.709647e-02
-2.594956e+00   5.383948e-01   2.004222e-02
-2.582389e+00   5.489923e-01   1.533320e-02
-2.569823e+00   5.450078e-01   2.013362e-02
-2.557256e+00   5.218151e-01   2.089332e-02
-2.544690e+00   6.966391e-01   8.617629e-02
-2.532124e+00   5.593792e-01   3.551444e-02
-2.519557e+00   4.923015e-01   1.805129e-02
-2.506991e+00   5.188095e-01   2.513575e-02
-2.494425e+00   5.007305e-01   1.736772e-02
-2.481858e+00   5.730593e-01   2.132033e-02
-2.469292e+00   5.532321e-01   2.446292e-02
-2.456725e+00   4.904375e-01   1.501904e-02
-2.444159e+00   5.005305e-01   1.757612e-02
-2.431593e+00   5.113937e-01   1.844649e-02
-2.419026e+00   5.187415e-01   1.876770e-02
-2.406460e+00   5.345208e-01   1.994493e-02
-2.393894e+00   5.710675e-01   2.793009e-02
-2.381327e+00   5.675477e-01   3.256842e-02
-2.368761e+00   5.809244e-01   1.937025e-02
-2.356194e+00   5.417871e-01   1.498941e-02
