phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   5.180315e-02   2.059572e-03
-3.122743e+00   5.673038e-02   2.268386e-03
-3.110177e+00   6.145468e-02   4.153082e-03
-3.097610e+00   7.021690e-02   7.789827e-03
-3.085044e+00   6.072182e-02   3.284271e-03
-3.072478e+00   6.151469e-02   3.631284e-03
-3.059911e+00   6.141613e-02   5.308979e-03
-3.047345e+00   5.267591e-02   2.196039e-03
-3.034779e+00   5.498744e-02   2.186172e-03
-3.022212e+00   5.206657e-02   2.067723e-03
-3.009646e+00   6.776325e-02   5.477232e-03
-2.997079e+00   5.588132e-02   3.876418e-03
-2.984513e+00   6.064986e-02   4.224622e-03
-2.971947e+00   5.997690e-02   5.839158e-03
-2.959380e+00   5.722182e-02   2.598899e-03
-2.946814e+00   6.207637e-02   4.333781e-03
-2.934248e+00   6.627047e-02   7.320179e-03
-2.921681e+00   5.476367e-02   2.749173e-03
-2.909115e+00   6.357607e-02   4.695512e-03
-2.896548e+00   5.837331e-02   3.035897e-03
-2.883982e+00   6.166322e-02   4.042666e-03
-2.871416e+00   5.565189e-02   2.508237e-03
-2.858849e+00   6.598481e-02   6.675129e-03
-2.846283e+00   5.795252e-02   3.739756e-03
-2.833717e+00   5.285951e-02   2.080879e-03
-2.821150e+00   6.048379e-02   3.111107e-03
-2.808584e+00   5.551720e-02   2.157472e-03
-2.796017e+00   5.419847e-02   2.302316e-03
-2.783451e+00   6.599152e-02   4.066419e-03
-2.770885e+00   6.143283e-02   3.128059e-03
-2.758318e+00   5.479386e-02   2.596448e-03
-2.745752e+00   6.212246e-02   3.837981e-03
-2.733186e+00   5.657414e-02   2.827591e-03
-2.720619e+00   8.368556e-02   1.783903e-02
-2.708053e+00   5.785937e-02   3.124943e-03
-2.695486e+00   5.638283e-02   2.582715e-03
-2.682920e+00   5.862316e-02   2.880319e-03
-2.670354e+00   6.712966e-02   4.315213e-03
-2.657787e+00   5.576586e-02   2.319943e-03
-2.645221e+00   6.153406e-02   6.701493e-03
-2.632655e+00   6.171886e-02   5.083391e-03
-2.620088e+00   5.845343e-02   2.841831e-03
-2.607522e+00   5.209122e-02   1.876334e-03
-2.594956e+00   5.822036e-02   3.149018e-03
-2.582389e+00   5.682846e-02   6.876712e-03
-2.569823e+00   6.095227e-02   4.218352e-03
-2.557256e+00   6.089312e-02   5.436123e-03
-2.544690e+00   5.897273e-02   3.843365e-03
-2.532124e+00   5.991488e-02   3.404875e-03
-2.519557e+00   5.483289e-02   2.059197e-03
-2.506991e+00   6.635285e-02   5.688303e-03
-2.494425e+00   6.515753e-02   5.776398e-03
-2.481858e+00   5.841833e-02   3.351356e-03
-2.469292e+00   6.964051e-02   7.129602e-03
-2.456725e+00   5.491290e-02   2.424303e-03
-2.444159e+00   5.786675e-02   2.867513e-03
-2.431593e+00   6.791314e-02   9.681780e-03
-2.419026e+00   5.485336e-02   1.766347e-03
-2.406460e+00   5.827786e-02   3.552728e-03
-2.393894e+00   6.089959e-02   3.609699e-03
-2.381327e+00   6.477734e-02   7.074447e-03
-2.368761e+00   6.350069e-02   3.598561e-03
-2.356194e+00   5.844032e-02   3.833311e-03
-2.343628e+00   6.740554e-02   5.456637e-03
-2.331062e+00   7.425238e-02   7.773483e-03
-2.318495e+00   6.296271e-02   4.105138e-03
-2.305929e+00   6.140971e-02   3.353153e-03
-2.293363e+00   7.034269e-02   5.541608e-03
-2.280796e+00   5.361452e-02   2.369180e-03
