Eph_lab bin centers    value    Error 
-inf   2.101804e+00   2.518615e-03
 1.509500e+02   9.054132e-04   2.235897e-06
 3.528500e+02   3.284629e-04   6.933445e-07
 5.547500e+02   2.046739e-04   4.689553e-07
 7.566500e+02   1.494743e-04   7.136605e-07
 9.585500e+02   1.181105e-04   3.587088e-07
 1.160450e+03   9.686373e-05   4.290170e-07
 1.362350e+03   8.297727e-05   2.441660e-07
 1.564250e+03   7.173095e-05   2.972908e-07
 1.766150e+03   6.343348e-05   3.072576e-07
 1.968050e+03   5.785977e-05   1.241384e-06
 2.169950e+03   5.186552e-05   2.572996e-07
 2.371850e+03   4.699089e-05   3.003856e-07
 2.573750e+03   4.342902e-05   1.802476e-07
 2.775650e+03   4.039573e-05   1.616832e-07
 2.977550e+03   3.786011e-05   1.393409e-07
 3.179450e+03   3.557167e-05   1.376491e-07
 3.381350e+03   3.351006e-05   1.072470e-07
 3.583250e+03   3.222867e-05   2.226050e-07
 3.785150e+03   3.027034e-05   1.865498e-07
 3.987050e+03   2.901438e-05   1.710296e-07
 4.188950e+03   2.805678e-05   1.078038e-07
 4.390850e+03   2.662278e-05   1.939153e-07
 4.592750e+03   2.573883e-05   1.760650e-07
 4.794650e+03   2.497464e-05   1.227161e-07
 4.996550e+03   2.413590e-05   1.633539e-07
 5.198450e+03   2.340207e-05   1.791817e-07
 5.400350e+03   2.293569e-05   2.700536e-07
 5.602250e+03   2.221084e-05   1.591165e-07
 5.804150e+03   2.142208e-05   1.735466e-07
 6.006050e+03   2.093813e-05   1.465618e-07
 6.207950e+03   2.029237e-05   1.183564e-07
 6.409850e+03   2.043210e-05   2.170340e-07
 6.611750e+03   1.977792e-05   2.128541e-07
 6.813650e+03   1.966875e-05   2.162303e-07
 7.015550e+03   1.910562e-05   1.501406e-07
 7.217450e+03   1.863204e-05   2.814068e-07
 7.419350e+03   1.804402e-05   1.721210e-07
 7.621250e+03   1.795883e-05   2.045541e-07
 7.823150e+03   1.770198e-05   1.988020e-07
 8.025050e+03   1.820521e-05   5.625033e-07
 8.226950e+03   1.740811e-05   1.458886e-07
 8.428850e+03   1.745458e-05   6.696537e-07
 8.630750e+03   1.715755e-05   2.816120e-07
 8.832650e+03   1.676750e-05   1.896151e-07
 9.034550e+03   1.665699e-05   2.617815e-07
 9.236450e+03   1.648692e-05   2.116679e-07
 9.438350e+03   1.633823e-05   2.416265e-07
 9.640250e+03   1.576119e-05   1.740066e-07
 9.842150e+03   1.567745e-05   1.637988e-07
 1.004405e+04   1.571726e-05   2.444255e-07
 1.024595e+04   1.577839e-05   2.473371e-07
 1.044785e+04   1.531636e-05   1.313441e-07
 1.064975e+04   1.534498e-05   2.133824e-07
 1.085165e+04   1.545049e-05   2.252864e-07
 1.105355e+04   1.531774e-05   2.404165e-07
 1.125545e+04   1.506991e-05   1.729928e-07
 1.145735e+04   1.500524e-05   1.876857e-07
 1.165925e+04   1.505939e-05   1.994876e-07
 1.186115e+04   1.574166e-05   6.255209e-07
 1.206305e+04   1.519333e-05   2.386899e-07
 1.226495e+04   1.455707e-05   2.067258e-07
 1.246685e+04   1.457598e-05   1.642274e-07
 1.266875e+04   1.436036e-05   1.094218e-07
 1.287065e+04   1.465031e-05   3.337934e-07
 1.307255e+04   1.447747e-05   2.663374e-07
 1.327445e+04   1.451123e-05   2.497205e-07
 1.347635e+04   1.436896e-05   2.411383e-07
 1.367825e+04   1.405027e-05   1.476682e-07
 1.388015e+04   1.434618e-05   1.986170e-07
 1.408205e+04   1.403660e-05   3.003176e-07
 1.428395e+04   1.421025e-05   2.966547e-07
 1.448585e+04   1.361530e-05   1.152879e-07
