ql51_lab bin centers    value    Error 
-inf   1.046336e+00   2.750895e-02
 6.500000e-01   1.553181e+00   2.090863e-02
 1.950000e+00   3.047862e-02   8.767864e-05
 3.250000e+00   1.746961e-02   4.490131e-05
 4.550000e+00   1.226430e-02   4.479536e-05
 5.850000e+00   9.425487e-03   2.141545e-05
 7.150000e+00   7.631042e-03   1.966136e-05
 8.450000e+00   6.441964e-03   2.388775e-05
 9.750000e+00   5.579891e-03   1.249328e-05
 1.105000e+01   4.935045e-03   2.021849e-05
 1.235000e+01   4.401431e-03   1.582459e-05
 1.365000e+01   4.043715e-03   1.706887e-05
 1.495000e+01   3.732563e-03   1.544700e-05
 1.625000e+01   3.439288e-03   1.907365e-05
 1.755000e+01   3.269219e-03   1.799519e-05
 1.885000e+01   3.123840e-03   1.571887e-05
 2.015000e+01   2.989423e-03   1.499206e-05
 2.145000e+01   2.998784e-03   2.346721e-05
 2.275000e+01   2.914198e-03   1.570088e-05
 2.405000e+01   2.860094e-03   1.676609e-05
 2.535000e+01   2.820715e-03   1.877002e-05
 2.665000e+01   2.698776e-03   2.077295e-05
 2.795000e+01   2.545165e-03   1.490866e-05
 2.925000e+01   2.374667e-03   1.318938e-05
 3.055000e+01   2.188080e-03   1.837449e-05
 3.185000e+01   1.980915e-03   1.419411e-05
 3.315000e+01   1.854223e-03   9.998818e-06
 3.445000e+01   1.704986e-03   1.218875e-05
 3.575000e+01   1.560317e-03   1.300380e-05
 3.705000e+01   1.442363e-03   1.012922e-05
 3.835000e+01   1.326225e-03   1.306963e-05
 3.965000e+01   1.244384e-03   9.756090e-06
 4.095000e+01   1.109831e-03   7.669771e-06
 4.225000e+01   1.033731e-03   1.004129e-05
 4.355000e+01   9.874002e-04   1.090449e-05
 4.485000e+01   9.159692e-04   7.781925e-06
 4.615000e+01   8.561457e-04   1.087027e-05
 4.745000e+01   7.899232e-04   9.226674e-06
 4.875000e+01   7.350621e-04   7.658016e-06
 5.005000e+01   6.850300e-04   7.417015e-06
 5.135000e+01   6.323413e-04   6.502754e-06
 5.265000e+01   5.824858e-04   9.465242e-06
 5.395000e+01   5.479191e-04   5.188122e-06
 5.525000e+01   5.086825e-04   7.070597e-06
 5.655000e+01   4.899686e-04   6.735964e-06
 5.785000e+01   4.774386e-04   8.618157e-06
 5.915000e+01   4.315085e-04   7.266465e-06
 6.045000e+01   3.992687e-04   5.298781e-06
 6.175000e+01   3.593354e-04   4.427519e-06
 6.305000e+01   3.418761e-04   4.680486e-06
 6.435000e+01   3.272040e-04   4.525563e-06
 6.565000e+01   3.121578e-04   4.874094e-06
 6.695000e+01   2.914414e-04   4.847722e-06
 6.825000e+01   2.739172e-04   3.600216e-06
 6.955000e+01   2.551361e-04   5.482511e-06
 7.085000e+01   2.366817e-04   3.026472e-06
 7.215000e+01   2.368168e-04   3.753542e-06
 7.345000e+01   2.174569e-04   4.421275e-06
 7.475000e+01   2.083775e-04   4.966899e-06
 7.605000e+01   2.031267e-04   3.990634e-06
 7.735000e+01   1.904012e-04   3.784729e-06
 7.865000e+01   1.697496e-04   3.181346e-06
