phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   4.672406e-01   2.273794e-02
-3.122743e+00   6.426544e-01   7.780901e-02
-3.110177e+00   5.298895e-01   3.475773e-02
-3.097610e+00   5.172968e-01   3.749066e-02
-3.085044e+00   5.308230e-01   1.934576e-02
-3.072478e+00   5.261243e-01   2.557331e-02
-3.059911e+00   4.752950e-01   3.792016e-02
-3.047345e+00   5.414833e-01   5.364808e-02
-3.034779e+00   6.317933e-01   6.320569e-02
-3.022212e+00   5.063252e-01   3.602622e-02
-3.009646e+00   5.285688e-01   4.295310e-02
-2.997079e+00   5.319951e-01   2.770188e-02
-2.984513e+00   4.962632e-01   3.091412e-02
-2.971947e+00   5.254891e-01   2.507266e-02
-2.959380e+00   4.942676e-01   3.079134e-02
-2.946814e+00   5.369131e-01   3.834085e-02
-2.934248e+00   5.295273e-01   5.227890e-02
-2.921681e+00   5.233825e-01   3.267891e-02
-2.909115e+00   5.323155e-01   4.240760e-02
-2.896548e+00   5.342887e-01   4.503446e-02
-2.883982e+00   4.990549e-01   2.941587e-02
-2.871416e+00   5.725897e-01   6.152807e-02
-2.858849e+00   4.639330e-01   2.815601e-02
-2.846283e+00   5.156943e-01   2.526411e-02
-2.833717e+00   4.971836e-01   2.110498e-02
-2.821150e+00   5.083632e-01   2.957548e-02
-2.808584e+00   4.973011e-01   1.986565e-02
-2.796017e+00   4.973604e-01   2.634393e-02
-2.783451e+00   5.371992e-01   5.477108e-02
-2.770885e+00   6.334173e-01   8.286949e-02
-2.758318e+00   5.181914e-01   2.841952e-02
-2.745752e+00   4.951123e-01   2.399728e-02
-2.733186e+00   5.339426e-01   3.557440e-02
-2.720619e+00   6.352012e-01   7.125682e-02
-2.708053e+00   5.296103e-01   3.442559e-02
-2.695486e+00   5.086089e-01   2.770164e-02
-2.682920e+00   4.929312e-01   2.810088e-02
-2.670354e+00   5.557037e-01   2.851763e-02
-2.657787e+00   5.002394e-01   2.676246e-02
-2.645221e+00   4.770946e-01   1.633141e-02
-2.632655e+00   5.095634e-01   3.008625e-02
-2.620088e+00   4.724573e-01   2.165986e-02
-2.607522e+00   5.505696e-01   3.787356e-02
-2.594956e+00   5.110418e-01   1.768345e-02
-2.582389e+00   5.284503e-01   5.478394e-02
-2.569823e+00   5.009174e-01   3.375230e-02
-2.557256e+00   6.190288e-01   9.222977e-02
-2.544690e+00   4.889707e-01   2.263781e-02
-2.532124e+00   5.805453e-01   5.734052e-02
-2.519557e+00   4.890765e-01   2.671031e-02
-2.506991e+00   7.176862e-01   1.187056e-01
-2.494425e+00   5.477028e-01   4.309462e-02
-2.481858e+00   5.048158e-01   2.074593e-02
-2.469292e+00   4.753250e-01   2.653429e-02
-2.456725e+00   5.301559e-01   3.209202e-02
-2.444159e+00   5.664661e-01   5.396872e-02
-2.431593e+00   5.018733e-01   2.825921e-02
-2.419026e+00   4.986796e-01   2.718035e-02
-2.406460e+00   5.006318e-01   4.122695e-02
-2.393894e+00   5.053527e-01   2.463813e-02
-2.381327e+00   4.990494e-01   2.032989e-02
-2.368761e+00   4.870778e-01   2.614860e-02
-2.356194e+00   5.682478e-01   4.947762e-02
-2.343628e+00   5.046476e-01   2.401207e-02
-2.331062e+00   4.923791e-01   2.780673e-02
-2.318495e+00   4.801860e-01   2.296615e-02
-2.305929e+00   4.698279e-01   2.770967e-02
-2.293363e+00   6.565910e-01   8.079300e-02
-2.280796e+00   5.401475e-01   4.288639e-02
-2.268230e+00   5.549883e-01   4.554418e-02
-2.255664e+00   5.420167e-01   4.134488e-02
-2.243097e+00   4.831093e-01   2.779581e-02
-2.230531e+00   4.727903e-01   2.560477e-02
-2.217964e+00   5.527057e-01   4.535877e-02
-2.205398e+00   5.754294e-01   6.663403e-02
-2.192832e+00   5.753953e-01   9.985498e-02
-2.180265e+00   4.865887e-01   1.482679e-02
-2.167699e+00   4.556692e-01   2.722755e-02
-2.155133e+00   5.498420e-01   3.247783e-02
-2.142566e+00   8.827820e-01   2.725743e-01
-2.130000e+00   4.991207e-01   4.194125e-02
-2.117433e+00   5.305704e-01   4.593065e-02
-2.104867e+00   4.949475e-01   1.816024e-02
-2.092301e+00   5.876467e-01   7.665924e-02
-2.079734e+00   5.158040e-01   6.424419e-02
-2.067168e+00   4.832908e-01   2.819659e-02
-2.054602e+00   5.646213e-01   3.863192e-02
-2.042035e+00   4.863791e-01   1.981117e-02
-2.029469e+00   5.599817e-01   7.352663e-02
-2.016902e+00   4.969575e-01   2.640605e-02
-2.004336e+00   5.697203e-01   3.699220e-02
-1.991770e+00   4.993650e-01   1.852517e-02
-1.979203e+00   4.925870e-01   2.878212e-02
-1.966637e+00   4.460663e-01   2.179920e-02
-1.954071e+00   4.442972e-01   1.800445e-02
-1.941504e+00   5.392430e-01   4.709085e-02
-1.928938e+00   5.205744e-01   2.586575e-02
-1.916372e+00   5.663692e-01   7.154076e-02
-1.903805e+00   4.759248e-01   3.420891e-02
-1.891239e+00   4.736438e-01   2.163454e-02
-1.878672e+00   5.344461e-01   3.035173e-02
-1.866106e+00   5.723792e-01   5.671883e-02
-1.853540e+00   4.525798e-01   2.707939e-02
-1.840973e+00   5.239708e-01   2.650797e-02
-1.828407e+00   5.521760e-01   4.788181e-02
-1.815841e+00   5.313367e-01   3.355872e-02
-1.803274e+00   4.815993e-01   3.678807e-02
-1.790708e+00   5.571512e-01   5.907720e-02
-1.778141e+00   5.627211e-01   6.394314e-02
-1.765575e+00   4.877583e-01   1.958866e-02
-1.753009e+00   5.075711e-01   2.088772e-02
-1.740442e+00   5.449004e-01   4.289810e-02
