Eph_lab bin centers    value    Error 
-inf   2.409372e+00   2.764817e-03
 1.509500e+02   9.349128e-04   6.155351e-06
 3.528500e+02   3.411289e-04   3.662657e-06
 5.547500e+02   2.076008e-04   3.914054e-06
 7.566500e+02   1.545458e-04   1.821184e-06
 9.585500e+02   1.203258e-04   1.146314e-06
 1.160450e+03   9.992095e-05   6.117233e-07
 1.362350e+03   8.554080e-05   1.511302e-06
 1.564250e+03   7.337330e-05   8.626931e-07
 1.766150e+03   6.510900e-05   3.522966e-07
 1.968050e+03   5.942501e-05   5.701437e-07
 2.169950e+03   5.322977e-05   4.162242e-07
 2.371850e+03   5.059062e-05   1.205308e-06
 2.573750e+03   4.485381e-05   7.454603e-07
 2.775650e+03   4.193320e-05   5.110104e-07
 2.977550e+03   3.892282e-05   4.584944e-07
 3.179450e+03   3.730119e-05   3.002144e-07
 3.381350e+03   3.517194e-05   2.583635e-07
 3.583250e+03   3.308159e-05   2.885055e-07
 3.785150e+03   3.182046e-05   5.406062e-07
 3.987050e+03   3.080835e-05   2.984977e-07
 4.188950e+03   2.918378e-05   2.652173e-07
 4.390850e+03   2.825738e-05   2.403684e-07
 4.592750e+03   2.668633e-05   3.735337e-07
 4.794650e+03   2.628191e-05   3.558506e-07
 4.996550e+03   2.486067e-05   2.737500e-07
 5.198450e+03   2.470287e-05   1.508368e-07
 5.400350e+03   2.394510e-05   2.916051e-07
 5.602250e+03   2.295415e-05   1.487143e-07
 5.804150e+03   2.265326e-05   1.219754e-07
 6.006050e+03   2.207612e-05   1.387575e-07
 6.207950e+03   2.140026e-05   1.532876e-07
 6.409850e+03   2.103116e-05   1.958690e-07
 6.611750e+03   2.064538e-05   2.138029e-07
 6.813650e+03   2.032837e-05   3.420112e-07
 7.015550e+03   1.994496e-05   2.519955e-07
 7.217450e+03   1.972825e-05   1.105815e-07
 7.419350e+03   1.945335e-05   1.147998e-07
 7.621250e+03   1.904555e-05   1.239576e-07
 7.823150e+03   1.871854e-05   1.351762e-07
 8.025050e+03   1.858799e-05   2.218549e-07
 8.226950e+03   1.796342e-05   1.736661e-07
 8.428850e+03   1.776329e-05   1.271694e-07
 8.630750e+03   1.754402e-05   9.202043e-08
 8.832650e+03   1.740932e-05   1.980629e-07
 9.034550e+03   1.738198e-05   1.525615e-07
 9.236450e+03   1.706554e-05   1.287900e-07
 9.438350e+03   1.716677e-05   1.675825e-07
 9.640250e+03   1.665439e-05   1.375400e-07
 9.842150e+03   1.644001e-05   1.491135e-07
 1.004405e+04   1.645084e-05   1.367126e-07
 1.024595e+04   1.593774e-05   1.355387e-07
 1.044785e+04   1.619274e-05   7.997169e-08
 1.064975e+04   1.587224e-05   1.031797e-07
 1.085165e+04   1.569534e-05   1.275881e-07
 1.105355e+04   1.553989e-05   1.434183e-07
 1.125545e+04   1.591987e-05   1.632772e-07
 1.145735e+04   1.539753e-05   1.363634e-07
 1.165925e+04   1.539280e-05   1.124038e-07
 1.186115e+04   1.512814e-05   1.101262e-07
 1.206305e+04   1.479553e-05   1.087746e-07
 1.226495e+04   1.501485e-05   1.187438e-07
 1.246685e+04   1.491681e-05   9.640346e-08
 1.266875e+04   1.473232e-05   1.090743e-07
 1.287065e+04   1.461928e-05   1.706565e-07
 1.307255e+04   1.493408e-05   1.422060e-07
 1.327445e+04   1.467751e-05   1.977008e-07
 1.347635e+04   1.438704e-05   1.417534e-07
 1.367825e+04   1.429123e-05   1.097199e-07
 1.388015e+04   1.415202e-05   1.544797e-07
 1.408205e+04   1.439883e-05   1.772377e-07
 1.428395e+04   1.381807e-05   1.333554e-07
 1.448585e+04   1.384534e-05   7.116283e-08
 1.468775e+04   1.381959e-05   2.288568e-07
 1.488965e+04   1.382735e-05   1.205034e-07
 1.509155e+04   1.383453e-05   1.608123e-07
 1.529345e+04   1.343557e-05   9.094653e-08
 1.549535e+04   1.369402e-05   2.001457e-07
 1.569725e+04   1.320392e-05   8.465347e-08
 1.589915e+04   1.310187e-05   9.284746e-08
 1.610105e+04   1.341022e-05   1.140813e-07
