phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   2.233069e-01   1.166604e-02
-3.122743e+00   2.873334e-01   3.284020e-02
-3.110177e+00   2.652344e-01   2.500628e-02
-3.097610e+00   2.181676e-01   1.419727e-02
-3.085044e+00   2.650238e-01   4.156425e-02
-3.072478e+00   2.319818e-01   2.122825e-02
-3.059911e+00   2.735589e-01   2.352168e-02
-3.047345e+00   2.497383e-01   2.956112e-02
-3.034779e+00   2.392577e-01   2.180582e-02
-3.022212e+00   2.417422e-01   2.921690e-02
-3.009646e+00   2.193776e-01   1.809585e-02
-2.997079e+00   2.349048e-01   2.804122e-02
-2.984513e+00   3.475051e-01   9.530414e-02
-2.971947e+00   2.255426e-01   1.946961e-02
-2.959380e+00   3.395906e-01   1.289846e-01
-2.946814e+00   2.395874e-01   2.502034e-02
-2.934248e+00   2.095813e-01   1.088851e-02
-2.921681e+00   2.144339e-01   1.721056e-02
-2.909115e+00   2.316608e-01   1.737325e-02
-2.896548e+00   2.714486e-01   3.916745e-02
-2.883982e+00   2.569457e-01   3.099055e-02
-2.871416e+00   3.823746e-01   1.077235e-01
-2.858849e+00   2.268460e-01   1.956076e-02
-2.846283e+00   2.348558e-01   3.378577e-02
-2.833717e+00   2.121862e-01   8.399829e-03
-2.821150e+00   2.250864e-01   1.629697e-02
-2.808584e+00   2.211033e-01   1.141401e-02
-2.796017e+00   3.010728e-01   7.008444e-02
-2.783451e+00   2.401123e-01   2.791580e-02
-2.770885e+00   2.417603e-01   2.160632e-02
-2.758318e+00   2.310419e-01   1.744307e-02
-2.745752e+00   2.573022e-01   2.709847e-02
-2.733186e+00   3.339094e-01   5.717840e-02
-2.720619e+00   2.132435e-01   1.417902e-02
-2.708053e+00   2.632744e-01   3.852695e-02
-2.695486e+00   2.223680e-01   1.886851e-02
-2.682920e+00   2.200942e-01   2.061541e-02
-2.670354e+00   2.338679e-01   2.625755e-02
-2.657787e+00   1.983434e-01   1.279588e-02
-2.645221e+00   2.471094e-01   3.661519e-02
-2.632655e+00   3.103973e-01   7.113403e-02
-2.620088e+00   2.326351e-01   2.922390e-02
-2.607522e+00   2.211682e-01   1.785686e-02
-2.594956e+00   2.969532e-01   6.001555e-02
-2.582389e+00   2.471434e-01   1.389434e-02
-2.569823e+00   2.698080e-01   3.606397e-02
-2.557256e+00   2.004302e-01   1.079315e-02
-2.544690e+00   2.259933e-01   2.583305e-02
-2.532124e+00   2.349902e-01   2.839587e-02
-2.519557e+00   2.381586e-01   1.610082e-02
-2.506991e+00   2.459418e-01   2.553855e-02
-2.494425e+00   2.831566e-01   5.755944e-02
-2.481858e+00   2.284559e-01   2.140116e-02
-2.469292e+00   2.209619e-01   1.435894e-02
-2.456725e+00   2.120824e-01   1.493442e-02
-2.444159e+00   2.303709e-01   1.957076e-02
-2.431593e+00   2.052998e-01   1.485180e-02
-2.419026e+00   2.069519e-01   9.339984e-03
-2.406460e+00   2.168189e-01   1.051074e-02
-2.393894e+00   2.243929e-01   1.250915e-02
-2.381327e+00   4.639723e-01   1.958027e-01
-2.368761e+00   2.220071e-01   1.725541e-02
-2.356194e+00   3.055264e-01   6.195439e-02
-2.343628e+00   2.352114e-01   2.422421e-02
-2.331062e+00   1.989048e-01   7.262454e-03
-2.318495e+00   2.334825e-01   1.490936e-02
-2.305929e+00   2.003078e-01   1.525220e-02
-2.293363e+00   2.390474e-01   1.459892e-02
-2.280796e+00   2.121632e-01   1.483190e-02
-2.268230e+00   2.552300e-01   6.355779e-02
-2.255664e+00   2.326427e-01   2.393289e-02
-2.243097e+00   2.793617e-01   4.350046e-02
-2.230531e+00   2.645785e-01   4.572293e-02
-2.217964e+00   2.940664e-01   4.754522e-02
-2.205398e+00   2.442625e-01   1.821171e-02
-2.192832e+00   4.015790e-01   1.088384e-01
-2.180265e+00   2.212674e-01   2.708702e-02
-2.167699e+00   2.092747e-01   2.763842e-02
-2.155133e+00   2.556898e-01   2.536860e-02
-2.142566e+00   1.977636e-01   1.448444e-02
-2.130000e+00   2.726224e-01   2.864358e-02
-2.117433e+00   1.948816e-01   1.404854e-02
-2.104867e+00   2.780124e-01   3.766833e-02
-2.092301e+00   2.291448e-01   2.780389e-02
-2.079734e+00   2.215937e-01   1.248830e-02
-2.067168e+00   2.014195e-01   1.437221e-02
-2.054602e+00   2.756121e-01   2.802333e-02
-2.042035e+00   2.082890e-01   1.668286e-02
-2.029469e+00   1.877422e-01   9.597812e-03
-2.016902e+00   2.336683e-01   3.769052e-02
-2.004336e+00   2.869987e-01   5.520226e-02
-1.991770e+00   2.444508e-01   3.381147e-02
-1.979203e+00   2.264781e-01   1.567962e-02
-1.966637e+00   2.233466e-01   3.294806e-02
-1.954071e+00   3.558168e-01   9.564876e-02
-1.941504e+00   2.390821e-01   2.035385e-02
-1.928938e+00   1.974279e-01   2.025699e-02
-1.916372e+00   2.183114e-01   1.431569e-02
-1.903805e+00   2.454357e-01   3.400988e-02
-1.891239e+00   2.712599e-01   4.424530e-02
-1.878672e+00   2.373928e-01   1.854567e-02
-1.866106e+00   1.996078e-01   1.019789e-02
-1.853540e+00   1.809684e-01   1.275543e-02
-1.840973e+00   2.436541e-01   2.116241e-02
-1.828407e+00   2.433691e-01   2.855860e-02
-1.815841e+00   3.056993e-01   6.438466e-02
-1.803274e+00   2.352865e-01   1.662750e-02
-1.790708e+00   1.989457e-01   6.894894e-03
-1.778141e+00   3.105273e-01   5.115668e-02
-1.765575e+00   2.051696e-01   1.419878e-02
-1.753009e+00   2.336885e-01   1.947715e-02
-1.740442e+00   4.131987e-01   1.187848e-01
-1.727876e+00   2.248685e-01   1.878621e-02
-1.715310e+00   2.325222e-01   1.945408e-02
-1.702743e+00   4.119676e-01   1.395270e-01
-1.690177e+00   2.708757e-01   3.688859e-02
-1.677610e+00   2.287720e-01   2.467566e-02
-1.665044e+00   2.665096e-01   3.197215e-02
-1.652478e+00   2.195731e-01   1.521804e-02
-1.639911e+00   2.377815e-01   2.298973e-02
-1.627345e+00   2.330006e-01   1.639693e-02
-1.614779e+00   2.316026e-01   1.505725e-02
-1.602212e+00   2.416603e-01   2.471762e-02
-1.589646e+00   2.438822e-01   3.403004e-02
-1.577080e+00   2.166171e-01   2.694622e-02
-1.564513e+00   2.327375e-01   2.523378e-02
-1.551947e+00   2.377908e-01   2.451716e-02
-1.539380e+00   2.278131e-01   2.316792e-02
-1.526814e+00   2.390244e-01   2.298717e-02
-1.514248e+00   2.715792e-01   3.263276e-02
-1.501681e+00   2.485580e-01   2.520907e-02
-1.489115e+00   2.223522e-01   9.465304e-03
-1.476549e+00   2.115871e-01   1.466587e-02
-1.463982e+00   2.386367e-01   1.746044e-02
-1.451416e+00   2.570030e-01   2.650830e-02
-1.438849e+00   2.885746e-01   4.581601e-02
-1.426283e+00   2.178682e-01   1.559849e-02
-1.413717e+00   2.404503e-01   1.879320e-02
-1.401150e+00   2.069157e-01   1.430181e-02
-1.388584e+00   2.728101e-01   4.162292e-02
-1.376018e+00   2.360032e-01   3.139302e-02
-1.363451e+00   2.376194e-01   1.427421e-02
-1.350885e+00   3.785762e-01   1.103843e-01
-1.338318e+00   2.673255e-01   2.684768e-02
-1.325752e+00   2.325275e-01   2.333063e-02
-1.313186e+00   2.199581e-01   1.440792e-02
-1.300619e+00   3.048996e-01   6.913923e-02
-1.288053e+00   2.536468e-01   1.933776e-02
-1.275487e+00   2.594595e-01   2.054952e-02
-1.262920e+00   2.215479e-01   1.803680e-02
-1.250354e+00   3.280878e-01   5.176226e-02
-1.237788e+00   1.961125e-01   1.164649e-02
-1.225221e+00   2.193530e-01   1.149767e-02
-1.212655e+00   1.825734e-01   5.848411e-03
-1.200088e+00   2.639668e-01   2.610968e-02
-1.187522e+00   2.688916e-01   4.649737e-02
-1.174956e+00   2.648704e-01   2.632277e-02
-1.162389e+00   2.414343e-01   3.210043e-02
-1.149823e+00   2.805494e-01   2.256857e-02
-1.137257e+00   1.989866e-01   1.309087e-02
-1.124690e+00   2.183797e-01   1.855854e-02
-1.112124e+00   3.224690e-01   6.214753e-02
-1.099557e+00   2.262630e-01   1.288158e-02
-1.086991e+00   2.166559e-01   2.627405e-02
-1.074425e+00   2.733470e-01   5.077183e-02
-1.061858e+00   2.609123e-01   2.709334e-02
-1.049292e+00   2.614110e-01   3.797559e-02
-1.036726e+00   2.217526e-01   2.919832e-02
-1.024159e+00   2.367062e-01   2.082796e-02
-1.011593e+00   2.357697e-01   2.215059e-02
-9.990265e-01   2.813485e-01   5.614792e-02
-9.864601e-01   1.816733e-01   7.629421e-03
-9.738937e-01   2.298637e-01   2.166161e-02
-9.613274e-01   3.363794e-01   7.848965e-02
-9.487610e-01   2.412515e-01   2.710924e-02
-9.361946e-01   2.167457e-01   1.178641e-02
-9.236282e-01   2.036936e-01   9.354109e-03
-9.110619e-01   2.014816e-01   8.732216e-03
-8.984955e-01   2.081653e-01   1.000078e-02
-8.859291e-01   5.137505e-01   2.761888e-01
-8.733628e-01   2.120442e-01   1.210847e-02
-8.607964e-01   2.040058e-01   1.451861e-02
-8.482300e-01   2.180669e-01   1.072198e-02
-8.356636e-01   2.489100e-01   1.914536e-02
-8.230973e-01   2.165053e-01   1.535809e-02
-8.105309e-01   2.695893e-01   4.675909e-02
-7.979645e-01   2.375888e-01   2.258392e-02
-7.853982e-01   2.987587e-01   3.595290e-02
-7.728318e-01   2.783669e-01   3.903261e-02
-7.602654e-01   2.138203e-01   8.317262e-03
-7.476991e-01   2.268645e-01   1.757694e-02
-7.351327e-01   2.713937e-01   3.231455e-02
-7.225663e-01   4.019222e-01   1.265682e-01
-7.099999e-01   2.372674e-01   2.792203e-02
-6.974336e-01   2.964530e-01   6.830456e-02
-6.848672e-01   2.469077e-01   1.831348e-02
-6.723008e-01   2.395486e-01   3.144149e-02
-6.597345e-01   2.760810e-01   5.119855e-02
-6.471681e-01   2.138082e-01   1.762664e-02
-6.346017e-01   4.761359e-01   1.581481e-01
-6.220353e-01   2.758746e-01   3.799284e-02
-6.094690e-01   2.197220e-01   1.213442e-02
-5.969026e-01   2.121409e-01   1.815434e-02
-5.843362e-01   2.096514e-01   1.526697e-02
-5.717699e-01   2.513956e-01   2.257658e-02
-5.592035e-01   2.866702e-01   5.285883e-02
-5.466371e-01   2.778595e-01   3.573918e-02
-5.340708e-01   2.467292e-01   2.735256e-02
-5.215044e-01   1.852900e-01   1.512080e-02
-5.089380e-01   2.673262e-01   3.109711e-02
-4.963716e-01   2.223078e-01   1.637594e-02
-4.838053e-01   1.826190e-01   9.178125e-03
-4.712389e-01   2.790234e-01   5.634809e-02
-4.586725e-01   2.074962e-01   1.193296e-02
-4.461062e-01   2.794599e-01   5.026527e-02
-4.335398e-01   2.123354e-01   1.328602e-02
-4.209734e-01   2.533580e-01   2.727033e-02
-4.084070e-01   2.101891e-01   3.490847e-02
-3.958407e-01   2.165972e-01   1.950995e-02
-3.832743e-01   2.259770e-01   1.633047e-02
-3.707079e-01   2.430544e-01   1.518179e-02
-3.581416e-01   2.211902e-01   2.663869e-02
-3.455752e-01   2.099272e-01   2.312583e-02
-3.330088e-01   2.258324e-01   1.877198e-02
-3.204425e-01   2.634666e-01   2.979688e-02
-3.078761e-01   2.209583e-01   1.723860e-02
-2.953097e-01   2.653912e-01   3.094480e-02
-2.827433e-01   2.386024e-01   2.367124e-02
-2.701770e-01   2.157603e-01   1.952215e-02
-2.576106e-01   1.836619e-01   7.336517e-03
-2.450442e-01   2.263005e-01   1.595594e-02
-2.324779e-01   2.321080e-01   2.407967e-02
-2.199115e-01   2.204565e-01   1.529973e-02
-2.073451e-01   1.993810e-01   1.038693e-02
-1.947787e-01   2.726893e-01   3.125168e-02
-1.822124e-01   2.697824e-01   4.091298e-02
-1.696460e-01   2.412810e-01   3.588729e-02
-1.570796e-01   2.836204e-01   4.965291e-02
-1.445133e-01   1.900832e-01   1.199710e-02
-1.319469e-01   2.273965e-01   1.685987e-02
-1.193805e-01   2.409166e-01   2.078664e-02
-1.068142e-01   2.578036e-01   2.276106e-02
-9.424778e-02   2.177782e-01   1.775320e-02
-8.168141e-02   2.267556e-01   1.955154e-02
-6.911504e-02   2.576577e-01   2.915498e-02
-5.654867e-02   4.939489e-01   1.252273e-01
-4.398230e-02   1.903593e-01   1.137867e-02
-3.141593e-02   2.638357e-01   3.486282e-02
-1.884956e-02   2.899962e-01   2.952928e-02
-6.283185e-03   8.011358e+01   9.174116e+00
 6.283185e-03   2.167514e-01   1.535845e-02
 1.884956e-02   2.283713e-01   1.153188e-02
 3.141593e-02   2.121545e-01   1.273667e-02
 4.398230e-02   2.596333e-01   2.579446e-02
 5.654867e-02   2.139208e-01   1.239832e-02
 6.911504e-02   2.023331e-01   1.119863e-02
 8.168141e-02   2.279563e-01   2.813886e-02
 9.424778e-02   1.989637e-01   1.074650e-02
 1.068142e-01   2.142855e-01   8.602557e-03
 1.193805e-01   5.607007e-01   3.259447e-01
 1.319469e-01   2.564820e-01   1.687450e-02
 1.445133e-01   2.812512e-01   3.045000e-02
