ql52_lab bin centers    value    Error 
-inf   2.446970e+00   5.611943e-02
 6.500000e-01   1.245916e-01   4.613542e-02
 1.950000e+00   2.839005e-02   1.587556e-04
 3.250000e+00   1.637050e-02   6.131236e-05
 4.550000e+00   1.147824e-02   3.371077e-05
 5.850000e+00   8.840626e-03   3.222066e-05
 7.150000e+00   7.139840e-03   2.792564e-05
 8.450000e+00   6.031236e-03   5.717476e-05
 9.750000e+00   5.185050e-03   4.017176e-05
 1.105000e+01   4.582136e-03   4.021044e-05
 1.235000e+01   4.146220e-03   3.524228e-05
 1.365000e+01   3.686193e-03   3.435461e-05
 1.495000e+01   3.449898e-03   3.028578e-05
 1.625000e+01   3.149090e-03   3.712613e-05
 1.755000e+01   2.996905e-03   2.359899e-05
 1.885000e+01   2.934024e-03   3.858033e-05
 2.015000e+01   2.749360e-03   2.453913e-05
 2.145000e+01   2.650062e-03   3.939253e-05
 2.275000e+01   2.681765e-03   5.359553e-05
 2.405000e+01   2.610189e-03   5.452128e-05
 2.535000e+01   2.545645e-03   5.945469e-05
 2.665000e+01   2.536176e-03   5.435047e-05
 2.795000e+01   2.396319e-03   4.692481e-05
 2.925000e+01   2.170801e-03   4.146834e-05
 3.055000e+01   2.063640e-03   4.102007e-05
 3.185000e+01   1.889230e-03   3.961518e-05
 3.315000e+01   1.670149e-03   2.529976e-05
 3.445000e+01   1.526858e-03   4.347340e-05
 3.575000e+01   1.370032e-03   3.152678e-05
 3.705000e+01   1.290895e-03   2.653615e-05
 3.835000e+01   1.221192e-03   2.594461e-05
 3.965000e+01   1.111619e-03   2.323673e-05
 4.095000e+01   1.051461e-03   3.697491e-05
 4.225000e+01   9.355188e-04   1.754260e-05
 4.355000e+01   8.365617e-04   2.355302e-05
 4.485000e+01   8.023105e-04   1.957016e-05
 4.615000e+01   7.078085e-04   1.188172e-05
 4.745000e+01   7.338460e-04   3.021565e-05
 4.875000e+01   6.655055e-04   2.254353e-05
 5.005000e+01   6.011749e-04   1.388136e-05
 5.135000e+01   5.912125e-04   2.116321e-05
 5.265000e+01   5.454676e-04   1.505141e-05
 5.395000e+01   4.789860e-04   1.100524e-05
 5.525000e+01   4.476190e-04   1.544712e-05
