Emu_lab bin centers    value    Error 
-inf   3.371655e-01   2.051139e-04
 9.500600e+04   2.551309e-05   3.350923e-07
 9.501800e+04   2.472483e-05   3.733914e-07
 9.503000e+04   2.550060e-05   3.723546e-07
 9.504200e+04   2.488824e-05   2.554503e-07
 9.505400e+04   2.505000e-05   2.034687e-07
 9.506600e+04   2.496812e-05   2.945112e-07
 9.507800e+04   2.558249e-05   2.457844e-07
 9.509000e+04   2.544557e-05   3.880178e-07
 9.510200e+04   2.522369e-05   3.369905e-07
 9.511400e+04   2.536489e-05   2.778180e-07
 9.512600e+04   2.596901e-05   4.086243e-07
 9.513800e+04   2.528423e-05   3.684393e-07
 9.515000e+04   2.464223e-05   2.332045e-07
 9.516200e+04   2.560771e-05   3.221690e-07
 9.517400e+04   2.524945e-05   2.071703e-07
 9.518600e+04   2.538260e-05   3.149998e-07
 9.519800e+04   2.525336e-05   2.750968e-07
 9.521000e+04   2.577616e-05   2.470804e-07
 9.522200e+04   2.658193e-05   4.577915e-07
 9.523400e+04   2.593378e-05   2.632150e-07
 9.524600e+04   2.640590e-05   3.220794e-07
 9.525800e+04   2.664194e-05   4.672148e-07
 9.527000e+04   2.611823e-05   3.117441e-07
 9.528200e+04   2.612030e-05   3.837157e-07
 9.529400e+04   2.679534e-05   2.710301e-07
 9.530600e+04   2.555924e-05   3.334391e-07
 9.531800e+04   2.612567e-05   3.510264e-07
 9.533000e+04   2.624965e-05   3.518759e-07
 9.534200e+04   2.628309e-05   2.543501e-07
 9.535400e+04   2.589847e-05   2.910366e-07
 9.536600e+04   2.672920e-05   2.470582e-07
 9.537800e+04   2.652962e-05   4.755076e-07
 9.539000e+04   2.649020e-05   3.448290e-07
 9.540200e+04   2.603861e-05   3.334175e-07
 9.541400e+04   2.613554e-05   3.397512e-07
 9.542600e+04   2.716493e-05   4.972395e-07
 9.543800e+04   2.702931e-05   3.421637e-07
 9.545000e+04   2.592564e-05   2.851236e-07
 9.546200e+04   2.647337e-05   2.322081e-07
 9.547400e+04   2.701376e-05   2.546106e-07
 9.548600e+04   2.663512e-05   2.784609e-07
 9.549800e+04   2.710376e-05   2.568900e-07
 9.551000e+04   2.665665e-05   3.001093e-07
 9.552200e+04   2.736148e-05   3.419739e-07
 9.553400e+04   2.674156e-05   3.030919e-07
 9.554600e+04   2.714253e-05   3.388318e-07
 9.555800e+04   2.733035e-05   3.949434e-07
 9.557000e+04   2.781375e-05   3.632184e-07
 9.558200e+04   2.795222e-05   3.873682e-07
 9.559400e+04   2.721298e-05   3.118467e-07
 9.560600e+04   2.786608e-05   3.575694e-07
 9.561800e+04   2.753717e-05   3.002562e-07
 9.563000e+04   2.722739e-05   3.376167e-07
 9.564200e+04   2.815666e-05   3.319554e-07
 9.565400e+04   2.749579e-05   2.917071e-07
 9.566600e+04   2.731129e-05   3.082748e-07
 9.567800e+04   2.810599e-05   4.300537e-07
 9.569000e+04   2.711114e-05   3.619677e-07
 9.570200e+04   2.718068e-05   3.783784e-07
 9.571400e+04   2.886636e-05   4.775521e-07
 9.572600e+04   2.837162e-05   3.647291e-07
 9.573800e+04   2.771896e-05   3.094327e-07
 9.575000e+04   2.886465e-05   3.713219e-07
 9.576200e+04   2.861890e-05   3.966918e-07
 9.577400e+04   2.855654e-05   3.519283e-07
 9.578600e+04   2.855983e-05   4.271664e-07
 9.579800e+04   2.859420e-05   3.362457e-07
 9.581000e+04   2.849234e-05   3.204719e-07
 9.582200e+04   2.889068e-05   2.917383e-07
 9.583400e+04   2.945458e-05   4.503871e-07
 9.584600e+04   2.895189e-05   4.040003e-07
 9.585800e+04   2.904362e-05   3.954736e-07
 9.587000e+04   2.905652e-05   3.538895e-07
 9.588200e+04   3.006864e-05   4.016946e-07
 9.589400e+04   2.954676e-05   3.771581e-07
 9.590600e+04   2.911151e-05   3.384984e-07
 9.591800e+04   2.965257e-05   3.675042e-07
 9.593000e+04   2.901671e-05   3.196669e-07
 9.594200e+04   2.954045e-05   3.142191e-07
 9.595400e+04   2.957653e-05   4.336530e-07
 9.596600e+04   2.948126e-05   3.439015e-07
 9.597800e+04   2.980658e-05   3.991957e-07
 9.599000e+04   2.901129e-05   3.572652e-07
 9.600200e+04   2.959990e-05   2.634265e-07
 9.601400e+04   2.976496e-05   2.669886e-07
 9.602600e+04   3.052297e-05   4.151051e-07
 9.603800e+04   3.021282e-05   3.160775e-07
 9.605000e+04   3.066341e-05   4.459808e-07
 9.606200e+04   2.986023e-05   2.910153e-07
 9.607400e+04   3.032184e-05   4.517333e-07
 9.608600e+04   2.994739e-05   3.759932e-07
 9.609800e+04   3.009918e-05   2.848357e-07
 9.611000e+04   3.091121e-05   4.558518e-07
 9.612200e+04   3.010188e-05   3.507109e-07
 9.613400e+04   3.082210e-05   4.789880e-07
 9.614600e+04   3.055745e-05   3.171101e-07
 9.615800e+04   3.110018e-05   4.705521e-07
 9.617000e+04   3.118478e-05   4.368105e-07
 9.618200e+04   3.107286e-05   3.533419e-07
 9.619400e+04   3.131163e-05   4.046933e-07
 9.620600e+04   3.115195e-05   2.833931e-07
 9.621800e+04   3.132377e-05   4.613043e-07
 9.623000e+04   3.127770e-05   3.973349e-07
 9.624200e+04   3.185726e-05   5.771652e-07
 9.625400e+04   3.157393e-05   3.014639e-07
 9.626600e+04   3.154630e-05   3.941112e-07
 9.627800e+04   3.127787e-05   3.203347e-07
 9.629000e+04   3.150470e-05   3.672648e-07
 9.630200e+04   3.179955e-05   3.510214e-07
 9.631400e+04   3.146919e-05   3.756613e-07
 9.632600e+04   3.189422e-05   5.396921e-07
 9.633800e+04   3.245503e-05   3.563437e-07
 9.635000e+04   3.205186e-05   3.796656e-07
 9.636200e+04   3.174718e-05   3.769072e-07
 9.637400e+04   3.254612e-05   4.467884e-07
 9.638600e+04   3.240601e-05   3.517374e-07
 9.639800e+04   3.279007e-05   4.075021e-07
 9.641000e+04   3.286473e-05   4.507460e-07
 9.642200e+04   3.351837e-05   6.393857e-07
 9.643400e+04   3.324469e-05   3.989130e-07
 9.644600e+04   3.306253e-05   3.963022e-07
 9.645800e+04   3.321424e-05   4.005036e-07
 9.647000e+04   3.345156e-05   3.848076e-07
 9.648200e+04   3.338397e-05   4.711885e-07
 9.649400e+04   3.284608e-05   4.974725e-07
 9.650600e+04   3.376449e-05   4.679917e-07
 9.651800e+04   3.414818e-05   5.186225e-07
 9.653000e+04   3.425453e-05   4.727740e-07
 9.654200e+04   3.329610e-05   3.778723e-07
 9.655400e+04   3.411794e-05   4.418101e-07
 9.656600e+04   3.395322e-05   4.922869e-07
 9.657800e+04   3.386386e-05   3.133080e-07
 9.659000e+04   3.356808e-05   3.926980e-07
 9.660200e+04   3.398021e-05   3.746788e-07
 9.661400e+04   3.419718e-05   3.948097e-07
 9.662600e+04   3.529461e-05   4.760592e-07
 9.663800e+04   3.505266e-05   4.181851e-07
 9.665000e+04   3.487257e-05   4.616122e-07
 9.666200e+04   3.544609e-05   4.148538e-07
 9.667400e+04   3.462185e-05   3.766624e-07
 9.668600e+04   3.439954e-05   3.513335e-07
 9.669800e+04   3.492167e-05   5.667967e-07
 9.671000e+04   3.536951e-05   4.806314e-07
 9.672200e+04   3.455953e-05   4.468396e-07
 9.673400e+04   3.537509e-05   4.277975e-07
 9.674600e+04   3.627744e-05   5.336144e-07
 9.675800e+04   3.567181e-05   4.920210e-07
 9.677000e+04   3.571828e-05   5.639605e-07
 9.678200e+04   3.652087e-05   5.454847e-07
 9.679400e+04   3.613735e-05   4.982913e-07
 9.680600e+04   3.649802e-05   4.913143e-07
 9.681800e+04   3.565428e-05   4.729923e-07
 9.683000e+04   3.643826e-05   5.065551e-07
 9.684200e+04   3.624652e-05   4.471918e-07
 9.685400e+04   3.678219e-05   5.424731e-07
 9.686600e+04   3.702771e-05   4.438294e-07
 9.687800e+04   3.649165e-05   3.539868e-07
 9.689000e+04   3.713211e-05   3.500436e-07
 9.690200e+04   3.757339e-05   4.448155e-07
 9.691400e+04   3.617847e-05   4.599899e-07
 9.692600e+04   3.692128e-05   5.182333e-07
 9.693800e+04   3.789256e-05   5.487542e-07
 9.695000e+04   3.812616e-05   4.931147e-07
 9.696200e+04   3.898323e-05   2.680006e-07
 9.697400e+04   3.840455e-05   5.124592e-07
 9.698600e+04   3.891302e-05   5.417119e-07
 9.699800e+04   3.777000e-05   4.892599e-07
 9.701000e+04   3.815592e-05   6.226121e-07
 9.702200e+04   3.826838e-05   4.413944e-07
 9.703400e+04   3.772126e-05   5.585572e-07
 9.704600e+04   3.765296e-05   4.853677e-07
 9.705800e+04   3.858584e-05   3.746302e-07
 9.707000e+04   3.984601e-05   5.387153e-07
 9.708200e+04   3.970636e-05   5.553297e-07
 9.709400e+04   3.927011e-05   4.892851e-07
 9.710600e+04   4.051653e-05   5.069731e-07
 9.711800e+04   3.923328e-05   5.111277e-07
 9.713000e+04   3.979192e-05   4.802107e-07
