ql52_lab bin centers    value    Error 
-inf   9.242479e-01   1.950042e-02
 6.500000e-01   1.646801e+00   1.498443e-02
 1.950000e+00   3.043130e-02   6.392859e-05
 3.250000e+00   1.734397e-02   5.670905e-05
 4.550000e+00   1.221066e-02   6.568763e-05
 5.850000e+00   9.354270e-03   2.902788e-05
 7.150000e+00   7.629109e-03   2.180109e-05
 8.450000e+00   6.477823e-03   3.201981e-05
 9.750000e+00   5.534856e-03   2.032876e-05
 1.105000e+01   4.948596e-03   2.306050e-05
 1.235000e+01   4.427178e-03   2.428607e-05
 1.365000e+01   4.029844e-03   1.672246e-05
 1.495000e+01   3.714326e-03   1.346631e-05
 1.625000e+01   3.496127e-03   1.715666e-05
 1.755000e+01   3.262266e-03   1.582669e-05
 1.885000e+01   3.139938e-03   1.486271e-05
 2.015000e+01   3.020634e-03   1.403304e-05
 2.145000e+01   2.935532e-03   1.516591e-05
 2.275000e+01   2.925627e-03   1.464688e-05
 2.405000e+01   2.905276e-03   2.195012e-05
 2.535000e+01   2.813968e-03   1.674860e-05
 2.665000e+01   2.739674e-03   1.959803e-05
 2.795000e+01   2.579767e-03   1.585388e-05
 2.925000e+01   2.418129e-03   2.401169e-05
 3.055000e+01   2.191058e-03   1.598779e-05
 3.185000e+01   2.013858e-03   1.359022e-05
 3.315000e+01   1.840182e-03   1.326610e-05
 3.445000e+01   1.684654e-03   1.237230e-05
 3.575000e+01   1.554348e-03   1.009662e-05
 3.705000e+01   1.418143e-03   1.013223e-05
 3.835000e+01   1.339534e-03   9.354591e-06
 3.965000e+01   1.233984e-03   1.044970e-05
 4.095000e+01   1.114647e-03   8.465532e-06
 4.225000e+01   1.038298e-03   8.207038e-06
 4.355000e+01   9.899272e-04   1.081947e-05
 4.485000e+01   8.947010e-04   7.484686e-06
 4.615000e+01   8.148269e-04   6.009398e-06
 4.745000e+01   7.899134e-04   9.286190e-06
 4.875000e+01   7.406099e-04   8.710065e-06
 5.005000e+01   6.889528e-04   9.569490e-06
 5.135000e+01   6.342137e-04   1.080122e-05
 5.265000e+01   6.049754e-04   9.422419e-06
 5.395000e+01   5.461666e-04   5.342644e-06
 5.525000e+01   5.195770e-04   5.442221e-06
 5.655000e+01   4.926472e-04   5.346643e-06
 5.785000e+01   4.597610e-04   5.697488e-06
 5.915000e+01   4.267902e-04   5.997002e-06
 6.045000e+01   3.972311e-04   6.087385e-06
 6.175000e+01   3.752942e-04   5.488259e-06
 6.305000e+01   3.528365e-04   6.832558e-06
 6.435000e+01   3.292504e-04   4.867447e-06
 6.565000e+01   3.198902e-04   5.040602e-06
 6.695000e+01   2.986753e-04   5.450397e-06
 6.825000e+01   2.771703e-04   4.483701e-06
 6.955000e+01   2.603232e-04   4.226087e-06
 7.085000e+01   2.560882e-04   5.864545e-06
 7.215000e+01   2.337173e-04   3.919747e-06
 7.345000e+01   2.245713e-04   4.770452e-06
 7.475000e+01   2.027716e-04   4.210636e-06
 7.605000e+01   1.912104e-04   3.960673e-06
 7.735000e+01   1.836883e-04   4.639953e-06
 7.865000e+01   1.825710e-04   4.770456e-06
 7.995000e+01   1.646531e-04   3.140075e-06
 8.125000e+01   1.600151e-04   3.636276e-06
 8.255000e+01   1.455813e-04   2.689443e-06
 8.385000e+01   1.477431e-04   3.002409e-06
 8.515000e+01   1.275336e-04   2.445457e-06
 8.645000e+01   1.238416e-04   2.546839e-06
 8.775000e+01   1.201040e-04   2.623190e-06
 8.905000e+01   1.200432e-04   4.907043e-06
 9.035000e+01   1.076843e-04   2.665348e-06
 9.165000e+01   1.072077e-04   2.518125e-06
 9.295000e+01   9.708400e-05   2.850372e-06
 9.425000e+01   9.428649e-05   2.176277e-06
 9.555000e+01   8.647182e-05   3.007706e-06
 9.685000e+01   8.052503e-05   2.134342e-06
 9.815000e+01   8.153724e-05   3.049076e-06
 9.945000e+01   7.640689e-05   2.332539e-06
 1.007500e+02   7.377911e-05   2.215383e-06
 1.020500e+02   6.955389e-05   2.480690e-06
 1.033500e+02   6.945207e-05   2.405693e-06
 1.046500e+02   5.906445e-05   1.781693e-06
 1.059500e+02   5.868124e-05   2.180228e-06
 1.072500e+02   5.248199e-05   1.822668e-06
 1.085500e+02   5.343306e-05   2.009308e-06
 1.098500e+02   4.547618e-05   1.839367e-06
 1.111500e+02   4.383678e-05   1.151892e-06
 1.124500e+02   4.528419e-05   1.755813e-06
 1.137500e+02   4.348813e-05   2.191750e-06
 1.150500e+02   3.717912e-05   1.284935e-06
 1.163500e+02   3.769867e-05   1.645673e-06
 1.176500e+02   3.618032e-05   1.663085e-06
 1.189500e+02   3.550660e-05   1.705553e-06
 1.202500e+02   3.140257e-05   1.666051e-06
 1.215500e+02   2.862271e-05   9.126769e-07
 1.228500e+02   3.382390e-05   2.104154e-06
 1.241500e+02   2.493643e-05   1.471649e-06
 1.254500e+02   2.429757e-05   1.109855e-06
 1.267500e+02   2.563496e-05   1.215179e-06
 1.280500e+02   2.245031e-05   1.097863e-06
 1.293500e+02   2.270221e-05   1.378797e-06
 1.306500e+02   2.323706e-05   1.288146e-06
 1.319500e+02   1.734752e-05   7.366992e-07
 1.332500e+02   2.035874e-05   1.269525e-06
 1.345500e+02   1.739811e-05   1.194030e-06
 1.358500e+02   1.401838e-05   6.839327e-07
 1.371500e+02   1.440444e-05   5.893033e-07
 1.384500e+02   1.384418e-05   8.610314e-07
 1.397500e+02   1.142539e-05   6.966531e-07
 1.410500e+02   1.134536e-05   7.406448e-07
 1.423500e+02   1.175746e-05   7.497233e-07
 1.436500e+02   8.922891e-06   4.343198e-07
 1.449500e+02   1.042148e-05   1.312089e-06
 1.462500e+02   6.921396e-06   3.697375e-07
 1.475500e+02   7.450491e-06   4.299082e-07
 1.488500e+02   6.230209e-06   3.103440e-07
 1.501500e+02   6.246604e-06   4.294810e-07
 1.514500e+02   5.567116e-06   2.403765e-07
 1.527500e+02   5.115664e-06   3.393390e-07
 1.540500e+02   4.671758e-06   2.220710e-07
 1.553500e+02   4.205339e-06   2.329023e-07
 1.566500e+02   3.654004e-06   1.499624e-07
 1.579500e+02   4.126518e-06   2.254137e-07
 1.592500e+02   3.094743e-06   1.238268e-07
 1.605500e+02   3.026548e-06   1.125432e-07
 1.618500e+02   2.799619e-06   1.209994e-07
 1.631500e+02   2.536182e-06   5.831431e-08
 1.644500e+02   2.487273e-06   7.888349e-08
 1.657500e+02   2.326844e-06   1.001139e-07
 1.670500e+02   2.300081e-06   7.932942e-08
 1.683500e+02   1.958262e-06   5.837019e-08
 1.696500e+02   2.057488e-06   8.592436e-08
 1.709500e+02   1.670621e-06   5.114867e-08
 1.722500e+02   1.655799e-06   4.661341e-08
 1.735500e+02   1.535429e-06   4.655868e-08
 1.748500e+02   1.389261e-06   3.290116e-08
 1.761500e+02   1.387796e-06   5.019425e-08
 1.774500e+02   1.297651e-06   3.872804e-08
 1.787500e+02   1.227187e-06   3.643609e-08
 1.800500e+02   1.205079e-06   4.298288e-08
 1.813500e+02   1.214769e-06   3.481635e-08
 1.826500e+02   1.020218e-06   3.782650e-08
 1.839500e+02   9.751386e-07   1.734086e-08
 1.852500e+02   8.854984e-07   2.500271e-08
 1.865500e+02   8.621544e-07   2.560422e-08
 1.878500e+02   8.338674e-07   2.310595e-08
 1.891500e+02   8.072684e-07   3.542110e-08
 1.904500e+02   6.994073e-07   1.631451e-08
 1.917500e+02   7.135515e-07   2.568369e-08
 1.930500e+02   6.241797e-07   1.694057e-08
 1.943500e+02   7.301055e-07   4.414715e-08
 1.956500e+02   5.641700e-07   1.088866e-08
 1.969500e+02   5.448443e-07   1.812959e-08
 1.982500e+02   5.473317e-07   2.284268e-08
 1.995500e+02   5.370828e-07   2.021106e-08
 2.008500e+02   4.868203e-07   1.573047e-08
 2.021500e+02   4.805802e-07   1.460133e-08
 2.034500e+02   4.519437e-07   2.010681e-08
 2.047500e+02   4.100246e-07   1.374728e-08
 2.060500e+02   3.874030e-07   1.128189e-08
 2.073500e+02   3.838772e-07   1.395305e-08
 2.086500e+02   3.370025e-07   1.324090e-08
 2.099500e+02   3.475229e-07   1.416142e-08
 2.112500e+02   3.168659e-07   1.175589e-08
 2.125500e+02   2.959814e-07   9.375533e-09
 2.138500e+02   2.899674e-07   1.108866e-08
 2.151500e+02   3.031480e-07   1.840583e-08
 2.164500e+02   2.833150e-07   1.237691e-08
 2.177500e+02   2.483121e-07   9.985800e-09
 2.190500e+02   2.242940e-07   1.092780e-08
 2.203500e+02   2.600154e-07   1.613944e-08
 2.216500e+02   2.234798e-07   9.781769e-09
 2.229500e+02   2.087070e-07   1.274320e-08
 2.242500e+02   2.019482e-07   8.848469e-09
 2.255500e+02   1.983986e-07   9.310581e-09
 2.268500e+02   1.934845e-07   9.582691e-09
 2.281500e+02   1.720637e-07   6.775542e-09
 2.294500e+02   1.777767e-07   1.020055e-08
 2.307500e+02   1.524051e-07   8.008763e-09
 2.320500e+02   1.367597e-07   6.040650e-09
 2.333500e+02   1.406313e-07   8.217607e-09
 2.346500e+02   1.402405e-07   8.883315e-09
 2.359500e+02   1.414254e-07   9.403225e-09
 2.372500e+02   1.204853e-07   7.877816e-09
 2.385500e+02   1.195599e-07   8.961611e-09
 2.398500e+02   1.076038e-07   4.889442e-09
 2.411500e+02   9.551436e-08   3.105623e-09
 2.424500e+02   1.025080e-07   6.186339e-09
 2.437500e+02   1.013440e-07   5.935044e-09
 2.450500e+02   9.011668e-08   5.855938e-09
 2.463500e+02   9.974990e-08   8.238788e-09
 2.476500e+02   8.853954e-08   5.303325e-09
 2.489500e+02   8.201727e-08   6.043541e-09
 2.502500e+02   7.680719e-08   5.294852e-09
 2.515500e+02   8.042310e-08   5.293939e-09
 2.528500e+02   7.104146e-08   5.006252e-09
 2.541500e+02   6.446645e-08   3.546857e-09
 2.554500e+02   7.197935e-08   5.780941e-09
 2.567500e+02   5.383163e-08   3.416961e-09
 2.580500e+02   5.211002e-08   3.091343e-09
 2.593500e+02   5.208082e-08   5.030814e-09
 2.606500e+02   5.353334e-08   3.542982e-09
 2.619500e+02   4.716756e-08   3.652982e-09
 2.632500e+02   7.072228e-08   9.734306e-09
 2.645500e+02   4.618737e-08   3.100453e-09
 2.658500e+02   4.445888e-08   3.010314e-09
 2.671500e+02   3.145582e-08   2.819145e-09
 2.684500e+02   3.257954e-08   1.517708e-09
 2.697500e+02   3.136754e-08   2.544091e-09
 2.710500e+02   3.523688e-08   2.665629e-09
 2.723500e+02   2.820620e-08   1.554663e-09
 2.736500e+02   2.862046e-08   2.344036e-09
 2.749500e+02   3.078349e-08   2.540990e-09
 2.762500e+02   2.264733e-08   1.435569e-09
 2.775500e+02   2.786313e-08   3.354074e-09
 2.788500e+02   2.729654e-08   2.764312e-09
 2.801500e+02   1.935221e-08   1.370873e-09
 2.814500e+02   2.223796e-08   1.495833e-09
 2.827500e+02   2.251805e-08   2.281169e-09
 2.840500e+02   2.118050e-08   1.919525e-09
 2.853500e+02   1.646241e-08   1.587948e-09
 2.866500e+02   2.021419e-08   1.879706e-09
 2.879500e+02   1.751204e-08   1.483662e-09
 2.892500e+02   1.619987e-08   1.499672e-09
 2.905500e+02   1.374070e-08   1.662942e-09
 2.918500e+02   2.521159e-08   2.805506e-09
 2.931500e+02   1.201868e-08   1.198540e-09
 2.944500e+02   1.285383e-08   1.478281e-09
 2.957500e+02   9.063341e-09   8.691774e-10
 2.970500e+02   1.118122e-08   1.200463e-09
 2.983500e+02   8.114563e-09   1.113243e-09
 2.996500e+02   8.769577e-09   9.316961e-10
 3.009500e+02   8.608588e-09   1.178672e-09
 3.022500e+02   8.682411e-09   1.294536e-09
 3.035500e+02   9.064089e-09   8.726389e-10
 3.048500e+02   6.919199e-09   8.254060e-10
 3.061500e+02   1.039640e-08   1.592309e-09
 3.074500e+02   7.183327e-09   1.081892e-09
 3.087500e+02   5.929098e-09   8.541482e-10
 3.100500e+02   5.045689e-09   7.654004e-10
 3.113500e+02   4.415432e-09   4.094454e-10
 3.126500e+02   5.973004e-09   9.234295e-10
 3.139500e+02   4.676129e-09   5.120060e-10
 3.152500e+02   2.983744e-09   4.820516e-10
 3.165500e+02   4.116522e-09   1.065523e-09
 3.178500e+02   2.310391e-09   3.340749e-10
 3.191500e+02   2.764962e-09   6.339143e-10
