th3_lab bin center    K_th3    Error 
-inf   0.000000e+00   0.000000e+00
 3.035500e-01   8.182674e-03   2.904119e-06
 3.206500e-01   1.039510e-02   2.601879e-06
 3.377500e-01   1.056867e-02   2.675489e-06
 3.548500e-01   1.073736e-02   2.989845e-06
 3.719500e-01   1.089673e-02   3.254363e-06
 3.890500e-01   1.104923e-02   3.506685e-06
 4.061500e-01   1.119190e-02   4.526928e-06
 4.232500e-01   1.133335e-02   4.328974e-06
 4.403500e-01   1.146444e-02   4.603022e-06
 4.574500e-01   1.159911e-02   4.562590e-06
 4.745500e-01   1.171900e-02   5.526397e-06
 4.916500e-01   1.184684e-02   6.692600e-06
 5.087500e-01   1.196351e-02   7.530264e-06
 5.258500e-01   1.205576e-02   7.772668e-06
 5.429500e-01   1.217150e-02   8.068324e-06
 5.600500e-01   1.227685e-02   9.585454e-06
 5.771500e-01   1.236596e-02   9.626686e-06
 5.942500e-01   1.248747e-02   1.062215e-05
 6.113500e-01   1.256228e-02   1.069203e-05
 6.284500e-01   1.265942e-02   1.319362e-05
 6.455500e-01   1.273532e-02   1.492453e-05
 6.626500e-01   1.283220e-02   1.421533e-05
 6.797500e-01   1.287777e-02   1.397224e-05
 6.968500e-01   1.299825e-02   1.476720e-05
 7.139500e-01   1.306710e-02   1.418798e-05
 7.310500e-01   1.314534e-02   2.120370e-05
 7.481500e-01   1.319967e-02   1.972842e-05
 7.652500e-01   1.328045e-02   2.565236e-05
 7.823500e-01   1.339192e-02   2.717413e-05
 7.994500e-01   1.339987e-02   2.796554e-05
 8.165500e-01   1.345687e-02   2.576884e-05
 8.336500e-01   1.357044e-02   2.845989e-05
 8.507500e-01   1.356890e-02   2.489473e-05
 8.678500e-01   1.362174e-02   3.583649e-05
 8.849500e-01   1.371126e-02   4.718240e-05
 9.020500e-01   1.377237e-02   3.314426e-05
 9.191500e-01   1.383710e-02   4.420828e-05
 9.362500e-01   1.385880e-02   4.237866e-05
 9.533500e-01   1.394998e-02   4.432772e-05
 9.704500e-01   1.405875e-02   4.732757e-05
 9.875500e-01   1.401869e-02   5.244580e-05
 1.004650e+00   1.406315e-02   6.204443e-05
 1.021750e+00   1.406571e-02   6.833334e-05
 1.038850e+00   1.410141e-02   6.993477e-05
 1.055950e+00   1.411624e-02   8.513001e-05
 1.073050e+00   1.433406e-02   9.050006e-05
 1.090150e+00   1.433876e-02   8.958657e-05
 1.107250e+00   1.426554e-02   7.512310e-05
 1.124350e+00   1.436709e-02   8.470402e-05
 1.141450e+00   1.454987e-02   8.385430e-05
 1.158550e+00   1.447661e-02   1.048642e-04
 1.175650e+00   1.451250e-02   9.685355e-05
 1.192750e+00   1.451137e-02   9.813083e-05
 1.209850e+00   1.457514e-02   1.027979e-04
 1.226950e+00   1.462642e-02   1.235525e-04
 1.244050e+00   1.464182e-02   1.292336e-04
 1.261150e+00   1.479308e-02   1.108599e-04
 1.278250e+00   1.479231e-02   1.228661e-04
 1.295350e+00   1.470018e-02   1.075049e-04
 1.312450e+00   1.498262e-02   1.227276e-04
 1.329550e+00   1.476529e-02   1.259204e-04
 1.346650e+00   1.477465e-02   1.272192e-04
 1.363750e+00   1.486705e-02   1.528755e-04
 1.380850e+00   1.483366e-02   1.679369e-04
 1.397950e+00   1.492568e-02   1.569969e-04
 1.415050e+00   1.505108e-02   1.528548e-04
 1.432150e+00   1.495312e-02   1.332921e-04
 1.449250e+00   1.510875e-02   1.534549e-04
 1.466350e+00   1.505083e-02   1.614518e-04
 1.483450e+00   1.503753e-02   1.500563e-04
 1.500550e+00   1.536682e-02   1.657447e-04
 1.517650e+00   1.523894e-02   1.904790e-04
 1.534750e+00   1.513996e-02   1.735933e-04
 1.551850e+00   1.504216e-02   1.514725e-04
 1.568950e+00   1.538024e-02   1.906724e-04
 1.586050e+00   1.523598e-02   2.379903e-04
 1.603150e+00   1.555695e-02   2.625569e-04
 1.620250e+00   1.525211e-02   2.062335e-04
 1.637350e+00   1.562193e-02   2.419800e-04
 1.654450e+00   1.544718e-02   1.649252e-04
 1.671550e+00   1.480707e-02   2.852472e-04
 1.688650e+00   1.567832e-02   3.342069e-04
 1.705750e+00   1.555366e-02   3.149482e-04
 1.722850e+00   1.578415e-02   3.227687e-04
 1.739950e+00   1.555183e-02   3.163231e-04
 1.757050e+00   1.546058e-02   3.876466e-04
 1.774150e+00   1.605401e-02   5.186465e-04
 1.791250e+00   1.582437e-02   3.661836e-04
 1.808350e+00   1.554289e-02   3.325529e-04
 1.825450e+00   1.573125e-02   4.470829e-04
 1.842550e+00   1.660416e-02   5.749430e-04
 1.859650e+00   1.654642e-02   5.842262e-04
 1.876750e+00   1.525229e-02   5.226909e-04
 1.893850e+00   1.637640e-02   4.044325e-04
 1.910950e+00   1.623119e-02   5.025548e-04
 1.928050e+00   1.529901e-02   6.892317e-04
 1.945150e+00   1.625061e-02   6.887299e-04
 1.962250e+00   1.628202e-02   6.775829e-04
 1.979350e+00   1.927886e-02   1.240641e-03
 1.996450e+00   1.452602e-02   1.151913e-03
 inf   0.000000e+00   0.000000e+00
