ql51_lab bin centers    value    Error 
-inf   1.769140e+00   3.468226e-02
 6.500000e-01   6.696013e-01   2.708857e-02
 1.950000e+00   2.871144e-02   1.853875e-05
 3.250000e+00   1.633767e-02   6.664089e-05
 4.550000e+00   1.161683e-02   9.741077e-05
 5.850000e+00   8.828273e-03   7.795849e-05
 7.150000e+00   7.117433e-03   6.989587e-05
 8.450000e+00   5.953189e-03   6.698055e-05
 9.750000e+00   5.120472e-03   3.070970e-05
 1.105000e+01   4.551335e-03   5.059666e-05
 1.235000e+01   4.148980e-03   7.618296e-05
 1.365000e+01   3.622585e-03   4.359596e-05
 1.495000e+01   3.367776e-03   4.305701e-05
 1.625000e+01   3.163729e-03   4.316799e-05
 1.755000e+01   3.062950e-03   5.927010e-05
 1.885000e+01   2.760892e-03   3.009018e-05
 2.015000e+01   2.587934e-03   4.286402e-05
 2.145000e+01   2.539524e-03   5.439605e-05
 2.275000e+01   2.626867e-03   6.436405e-05
 2.405000e+01   2.637746e-03   6.345265e-05
 2.535000e+01   2.437214e-03   5.484205e-05
 2.665000e+01   2.486318e-03   6.641314e-05
 2.795000e+01   2.259597e-03   7.916377e-05
 2.925000e+01   2.212011e-03   4.055438e-05
 3.055000e+01   1.998595e-03   5.574639e-05
 3.185000e+01   1.791038e-03   3.708784e-05
 3.315000e+01   1.684098e-03   5.426374e-05
 3.445000e+01   1.476560e-03   4.308679e-05
 3.575000e+01   1.360756e-03   4.240704e-05
 3.705000e+01   1.276482e-03   2.420850e-05
 3.835000e+01   1.152727e-03   3.227831e-05
 3.965000e+01   1.042640e-03   3.051704e-05
 4.095000e+01   1.023908e-03   6.734317e-05
 4.225000e+01   8.208055e-04   2.041184e-05
 4.355000e+01   8.055211e-04   2.151284e-05
 4.485000e+01   7.933479e-04   3.054302e-05
 4.615000e+01   7.208634e-04   2.501671e-05
 4.745000e+01   6.036922e-04   3.751709e-06
 4.875000e+01   6.619022e-04   1.163739e-05
 5.005000e+01   5.609669e-04   2.821279e-05
 5.135000e+01   5.107995e-04   1.545745e-05
 5.265000e+01   5.428157e-04   1.818623e-05
 5.395000e+01   4.646100e-04   2.251077e-05
 5.525000e+01   3.975805e-04   1.147902e-05
 5.655000e+01   4.112361e-04   1.698275e-05
 5.785000e+01   4.315544e-04   2.871941e-05
 5.915000e+01   3.482373e-04   1.032332e-05
 6.045000e+01   3.049953e-04   1.074001e-05
 6.175000e+01   3.001308e-04   7.822062e-06
 6.305000e+01   2.711066e-04   1.270921e-05
 6.435000e+01   2.827728e-04   8.911454e-06
 6.565000e+01   2.570996e-04   1.532580e-05
 6.695000e+01   2.294001e-04   1.103429e-05
 6.825000e+01   2.191164e-04   7.497269e-06
 6.955000e+01   2.240706e-04   1.338951e-05
 7.085000e+01   2.012126e-04   8.564630e-06
 7.215000e+01   1.876041e-04   8.410667e-06
 7.345000e+01   1.734119e-04   4.131509e-06
 7.475000e+01   1.657317e-04   6.737936e-06
 7.605000e+01   1.607029e-04   8.124334e-06
 7.735000e+01   1.443243e-04   8.223357e-06
 7.865000e+01   1.304538e-04   4.570182e-06
 7.995000e+01   1.228708e-04   4.476395e-06
 8.125000e+01   1.035531e-04   3.247857e-06
 8.255000e+01   1.069369e-04   3.083965e-06
 8.385000e+01   1.008835e-04   3.739443e-06
 8.515000e+01   1.015577e-04   4.869038e-06
 8.645000e+01   9.722652e-05   5.787232e-06
 8.775000e+01   9.707068e-05   4.463553e-06
 8.905000e+01   8.644231e-05   5.068837e-06
 9.035000e+01   7.380386e-05   2.410897e-06
 9.165000e+01   6.133944e-05   2.156800e-06
 9.295000e+01   6.648639e-05   2.078911e-06
 9.425000e+01   6.710643e-05   2.003386e-06
 9.555000e+01   7.881530e-05   2.538456e-06
 9.685000e+01   5.988834e-05   1.298874e-06
 9.815000e+01   4.835399e-05   2.583792e-06
 9.945000e+01   4.915513e-05   2.476182e-06
 1.007500e+02   4.753816e-05   2.587944e-06
 1.020500e+02   3.964613e-05   1.287806e-06
 1.033500e+02   4.371452e-05   3.545516e-06
 1.046500e+02   3.893209e-05   1.843807e-06
 1.059500e+02   3.631744e-05   1.757588e-06
 1.072500e+02   3.561562e-05   2.715193e-06
 1.085500e+02   3.402750e-05   2.319550e-06
 1.098500e+02   3.466786e-05   2.959642e-06
 1.111500e+02   2.354637e-05   1.062786e-06
 1.124500e+02   2.670726e-05   1.335732e-06
 1.137500e+02   2.367662e-05   1.631579e-06
 1.150500e+02   2.284135e-05   8.775409e-07
 1.163500e+02   2.203992e-05   6.120393e-07
 1.176500e+02   1.577732e-05   1.346176e-06
 1.189500e+02   1.721458e-05   7.849930e-07
 1.202500e+02   1.771604e-05   1.659101e-06
 1.215500e+02   1.509336e-05   9.090328e-07
 1.228500e+02   1.501001e-05   5.103109e-07
 1.241500e+02   1.551983e-05   1.134487e-06
 1.254500e+02   1.586715e-05   8.806780e-07
 1.267500e+02   1.071320e-05   7.425699e-07
 1.280500e+02   9.744934e-06   5.673068e-07
 1.293500e+02   9.514993e-06   7.664605e-07
 1.306500e+02   9.364840e-06   2.427485e-07
 1.319500e+02   8.033155e-06   3.083864e-07
 1.332500e+02   7.726258e-06   5.327728e-07
 1.345500e+02   5.150408e-06   1.897060e-07
 1.358500e+02   6.289374e-06   4.300984e-07
 1.371500e+02   4.739153e-06   2.651053e-07
 1.384500e+02   5.366388e-06   1.827170e-07
 1.397500e+02   5.364336e-06   3.330007e-07
 1.410500e+02   3.748349e-06   1.959606e-07
 1.423500e+02   3.870409e-06   3.442812e-07
 1.436500e+02   2.782456e-06   1.636134e-07
 1.449500e+02   3.499356e-06   2.852619e-07
 1.462500e+02   2.743918e-06   3.885569e-08
 1.475500e+02   2.566818e-06   7.420248e-08
 1.488500e+02   2.098807e-06   2.317109e-07
 1.501500e+02   1.807644e-06   1.111306e-07
 1.514500e+02   1.399985e-06   7.393276e-08
 1.527500e+02   1.330457e-06   6.549483e-08
 1.540500e+02   1.179387e-06   3.598843e-08
 1.553500e+02   1.237576e-06   2.529486e-08
 1.566500e+02   8.914775e-07   1.495178e-08
 1.579500e+02   8.982650e-07   2.749355e-08
 1.592500e+02   8.507289e-07   2.826843e-08
 1.605500e+02   7.309056e-07   1.854087e-08
 1.618500e+02   7.855150e-07   4.943998e-08
 1.631500e+02   5.992157e-07   1.222468e-08
 1.644500e+02   5.747413e-07   1.796638e-08
 1.657500e+02   5.012798e-07   2.115196e-08
 1.670500e+02   4.161541e-07   1.922656e-08
 1.683500e+02   4.275662e-07   1.858610e-08
 1.696500e+02   3.227039e-07   1.706137e-08
 1.709500e+02   3.092007e-07   2.108626e-08
 1.722500e+02   2.859018e-07   1.359344e-08
 1.735500e+02   2.584112e-07   1.357880e-08
 1.748500e+02   1.899198e-07   1.229628e-08
 1.761500e+02   2.123713e-07   1.401307e-08
 1.774500e+02   1.585793e-07   3.776780e-09
 1.787500e+02   1.063565e-07   2.570741e-09
 1.800500e+02   1.172126e-07   8.363026e-09
 1.813500e+02   8.124351e-08   7.011585e-09
 1.826500e+02   7.968731e-08   6.358850e-09
 1.839500e+02   5.765607e-08   2.709966e-09
 1.852500e+02   5.205960e-08   3.632532e-09
 1.865500e+02   3.086605e-08   2.407856e-09
 1.878500e+02   1.276363e-08   2.152917e-09
 1.891500e+02   9.411112e-09   6.725417e-10
 1.904500e+02   3.706515e-09   7.547242e-10
 1.917500e+02   0.000000e+00   0.000000e+00
