Emu_lab bin centers    value    Error 
-inf   3.207629e-01   1.231245e-03
 9.500600e+04   2.064235e-05   1.126430e-06
 9.501800e+04   2.232158e-05   9.265337e-07
 9.503000e+04   2.098268e-05   4.442403e-07
 9.504200e+04   2.194134e-05   8.188559e-07
 9.505400e+04   2.161193e-05   6.242024e-07
 9.506600e+04   2.085356e-05   5.414031e-07
 9.507800e+04   2.271954e-05   7.865486e-07
 9.509000e+04   2.169331e-05   5.751961e-07
 9.510200e+04   2.123760e-05   9.490333e-07
 9.511400e+04   2.071427e-05   6.681745e-07
 9.512600e+04   2.212795e-05   7.569620e-07
 9.513800e+04   2.209311e-05   6.012379e-07
 9.515000e+04   2.180109e-05   5.979766e-07
 9.516200e+04   2.265206e-05   5.897796e-07
 9.517400e+04   2.162099e-05   7.164787e-07
 9.518600e+04   2.275850e-05   6.584165e-07
 9.519800e+04   2.282101e-05   7.285749e-07
 9.521000e+04   2.170444e-05   6.346669e-07
 9.522200e+04   2.163800e-05   6.501267e-07
 9.523400e+04   2.199203e-05   7.071433e-07
 9.524600e+04   2.195643e-05   8.843262e-07
 9.525800e+04   2.213908e-05   7.937322e-07
 9.527000e+04   2.375746e-05   6.775345e-07
 9.528200e+04   2.229209e-05   7.371130e-07
 9.529400e+04   2.228354e-05   6.321450e-07
 9.530600e+04   2.170933e-05   8.247219e-07
 9.531800e+04   2.259221e-05   6.676194e-07
 9.533000e+04   2.297803e-05   7.264476e-07
 9.534200e+04   2.292075e-05   9.447571e-07
 9.535400e+04   2.239016e-05   6.348528e-07
 9.536600e+04   2.390809e-05   1.843631e-06
 9.537800e+04   2.201375e-05   7.835668e-07
 9.539000e+04   2.039060e-05   7.589294e-07
 9.540200e+04   2.259052e-05   4.691773e-07
 9.541400e+04   2.280057e-05   1.162501e-06
 9.542600e+04   2.315403e-05   4.803688e-07
 9.543800e+04   2.248510e-05   8.981049e-07
 9.545000e+04   2.327382e-05   9.654088e-07
 9.546200e+04   2.133345e-05   1.208946e-06
 9.547400e+04   2.187661e-05   4.908041e-07
 9.548600e+04   2.284765e-05   1.033085e-06
 9.549800e+04   2.483897e-05   1.562311e-06
 9.551000e+04   2.341982e-05   9.121569e-07
 9.552200e+04   2.326024e-05   6.401224e-07
 9.553400e+04   2.355860e-05   1.046033e-06
 9.554600e+04   2.335229e-05   6.653230e-07
 9.555800e+04   2.351542e-05   3.330636e-07
 9.557000e+04   2.363789e-05   1.068387e-06
 9.558200e+04   2.477761e-05   9.236546e-07
 9.559400e+04   2.338012e-05   7.802888e-07
 9.560600e+04   2.308773e-05   7.456752e-07
 9.561800e+04   2.217038e-05   6.249054e-07
 9.563000e+04   2.363501e-05   6.630631e-07
 9.564200e+04   2.328428e-05   8.227772e-07
 9.565400e+04   2.366764e-05   7.063901e-07
