Emu_lab bin centers    value    Error 
-inf   3.377475e-01   4.557004e-04
 9.500600e+04   2.463971e-05   1.073691e-06
 9.501800e+04   2.447225e-05   1.036200e-06
 9.503000e+04   2.528625e-05   6.064119e-07
 9.504200e+04   2.493375e-05   5.421360e-07
 9.505400e+04   2.466585e-05   4.276272e-07
 9.506600e+04   2.474247e-05   6.207374e-07
 9.507800e+04   2.418195e-05   6.068662e-07
 9.509000e+04   2.425828e-05   4.392124e-07
 9.510200e+04   2.569687e-05   7.266920e-07
 9.511400e+04   2.432250e-05   5.888354e-07
 9.512600e+04   2.598444e-05   6.144468e-07
 9.513800e+04   2.594203e-05   5.060474e-07
 9.515000e+04   2.498284e-05   8.388332e-07
 9.516200e+04   2.467764e-05   4.627046e-07
 9.517400e+04   2.510789e-05   4.544023e-07
 9.518600e+04   2.561474e-05   8.340791e-07
 9.519800e+04   2.620240e-05   8.441589e-07
 9.521000e+04   2.761020e-05   1.468159e-06
 9.522200e+04   2.493358e-05   4.039163e-07
 9.523400e+04   2.607204e-05   6.746830e-07
 9.524600e+04   2.491894e-05   5.949662e-07
 9.525800e+04   2.611032e-05   8.397736e-07
 9.527000e+04   2.549358e-05   6.070031e-07
 9.528200e+04   2.546098e-05   9.806037e-07
 9.529400e+04   2.510083e-05   4.802254e-07
 9.530600e+04   2.536629e-05   6.124455e-07
 9.531800e+04   2.647048e-05   8.276200e-07
 9.533000e+04   2.630583e-05   8.059391e-07
 9.534200e+04   2.622778e-05   8.794597e-07
 9.535400e+04   2.638811e-05   1.008467e-06
 9.536600e+04   2.604396e-05   6.899138e-07
 9.537800e+04   2.613818e-05   5.966403e-07
 9.539000e+04   2.751294e-05   6.539871e-07
 9.540200e+04   2.669749e-05   8.726892e-07
 9.541400e+04   2.844554e-05   1.234057e-06
 9.542600e+04   2.566517e-05   3.988915e-07
 9.543800e+04   2.832930e-05   1.350251e-06
 9.545000e+04   2.812953e-05   8.794014e-07
 9.546200e+04   2.611428e-05   6.671341e-07
 9.547400e+04   2.680545e-05   8.667683e-07
 9.548600e+04   2.671848e-05   7.277099e-07
 9.549800e+04   2.706871e-05   6.911582e-07
 9.551000e+04   2.854030e-05   1.152840e-06
 9.552200e+04   2.675056e-05   6.767056e-07
 9.553400e+04   2.776172e-05   7.870122e-07
 9.554600e+04   2.711268e-05   5.319780e-07
 9.555800e+04   2.912528e-05   1.802565e-06
 9.557000e+04   2.642808e-05   5.511568e-07
 9.558200e+04   2.669974e-05   5.478586e-07
 9.559400e+04   2.709250e-05   5.351057e-07
