Emu_lab bin centers    value    Error 
-inf   3.402531e-01   2.441710e-04
 9.500600e+04   2.602185e-05   5.104210e-07
 9.501800e+04   2.563005e-05   3.573812e-07
 9.503000e+04   2.571430e-05   3.675167e-07
 9.504200e+04   2.724984e-05   4.690584e-07
 9.505400e+04   2.576540e-05   5.113132e-07
 9.506600e+04   2.575043e-05   3.340998e-07
 9.507800e+04   2.618875e-05   4.047900e-07
 9.509000e+04   2.540925e-05   3.676756e-07
 9.510200e+04   2.556113e-05   2.806496e-07
 9.511400e+04   2.608928e-05   3.097366e-07
 9.512600e+04   2.646533e-05   2.407053e-07
 9.513800e+04   2.584382e-05   2.134272e-07
 9.515000e+04   2.679136e-05   5.651080e-07
 9.516200e+04   2.573124e-05   2.910242e-07
 9.517400e+04   2.585766e-05   3.226457e-07
 9.518600e+04   2.634370e-05   3.490406e-07
 9.519800e+04   2.643148e-05   2.130630e-07
 9.521000e+04   2.699694e-05   3.739778e-07
 9.522200e+04   2.697625e-05   4.412602e-07
 9.523400e+04   2.707923e-05   3.474194e-07
 9.524600e+04   2.710429e-05   3.532704e-07
 9.525800e+04   2.640605e-05   3.159615e-07
 9.527000e+04   2.644279e-05   3.769212e-07
 9.528200e+04   2.755107e-05   4.715996e-07
 9.529400e+04   2.672198e-05   3.276579e-07
 9.530600e+04   2.713171e-05   4.326905e-07
 9.531800e+04   2.722835e-05   3.296679e-07
 9.533000e+04   2.759133e-05   4.109583e-07
 9.534200e+04   2.749397e-05   4.280079e-07
 9.535400e+04   2.756602e-05   4.392840e-07
 9.536600e+04   2.807842e-05   3.905695e-07
 9.537800e+04   2.671096e-05   3.016623e-07
 9.539000e+04   2.753939e-05   4.166654e-07
 9.540200e+04   2.703743e-05   2.834053e-07
 9.541400e+04   2.731088e-05   4.554543e-07
 9.542600e+04   2.751286e-05   3.575216e-07
 9.543800e+04   2.820178e-05   3.732888e-07
 9.545000e+04   2.758453e-05   2.548619e-07
 9.546200e+04   2.784889e-05   3.901162e-07
 9.547400e+04   2.870301e-05   4.296075e-07
 9.548600e+04   2.731649e-05   3.529094e-07
 9.549800e+04   2.738312e-05   4.094600e-07
 9.551000e+04   2.787227e-05   3.426299e-07
 9.552200e+04   2.758676e-05   3.738370e-07
 9.553400e+04   2.780042e-05   2.973922e-07
 9.554600e+04   2.911432e-05   5.948728e-07
 9.555800e+04   2.883230e-05   2.820079e-07
 9.557000e+04   2.801193e-05   4.014875e-07
 9.558200e+04   2.891733e-05   4.080406e-07
 9.559400e+04   2.758703e-05   2.942477e-07
 9.560600e+04   2.850595e-05   3.522122e-07
 9.561800e+04   2.877453e-05   3.276028e-07
 9.563000e+04   2.883973e-05   4.374600e-07
 9.564200e+04   2.908162e-05   3.579839e-07
 9.565400e+04   2.830073e-05   3.226657e-07
 9.566600e+04   2.974227e-05   6.298652e-07
 9.567800e+04   2.829077e-05   2.754433e-07
 9.569000e+04   2.848260e-05   2.727399e-07
 9.570200e+04   2.924777e-05   3.301194e-07
 9.571400e+04   2.898813e-05   3.806638e-07
 9.572600e+04   2.956540e-05   5.321791e-07
 9.573800e+04   2.909674e-05   3.285383e-07
 9.575000e+04   2.969194e-05   2.794574e-07
 9.576200e+04   2.951221e-05   4.049067e-07
 9.577400e+04   2.890631e-05   2.588419e-07
 9.578600e+04   2.937787e-05   4.311313e-07
 9.579800e+04   2.994419e-05   5.589025e-07
 9.581000e+04   2.901144e-05   3.712574e-07
 9.582200e+04   2.855723e-05   3.049183e-07
 9.583400e+04   3.077238e-05   5.610456e-07
 9.584600e+04   2.985458e-05   5.533216e-07
 9.585800e+04   2.969803e-05   3.530436e-07
 9.587000e+04   2.960155e-05   3.969505e-07
 9.588200e+04   3.009108e-05   3.960385e-07
 9.589400e+04   3.049226e-05   3.641424e-07
 9.590600e+04   3.055510e-05   3.112627e-07
 9.591800e+04   3.018317e-05   5.107019e-07
 9.593000e+04   3.037643e-05   4.163982e-07
 9.594200e+04   3.060062e-05   3.852495e-07
 9.595400e+04   3.087433e-05   3.845480e-07
 9.596600e+04   3.120088e-05   4.645219e-07
 9.597800e+04   2.978057e-05   2.827083e-07
 9.599000e+04   3.054072e-05   4.692652e-07
 9.600200e+04   3.199179e-05   7.374648e-07
 9.601400e+04   3.070594e-05   5.204370e-07
 9.602600e+04   3.052922e-05   3.455202e-07
 9.603800e+04   3.012578e-05   3.466248e-07
 9.605000e+04   3.171704e-05   6.696776e-07
 9.606200e+04   3.201608e-05   3.299009e-07
 9.607400e+04   3.101216e-05   4.671786e-07
 9.608600e+04   3.154046e-05   3.939454e-07
 9.609800e+04   3.115932e-05   4.298236e-07
 9.611000e+04   3.131919e-05   4.328787e-07
 9.612200e+04   3.188761e-05   6.067695e-07
 9.613400e+04   3.280729e-05   6.960164e-07
 9.614600e+04   3.176270e-05   5.781316e-07
 9.615800e+04   3.212154e-05   4.337159e-07
 9.617000e+04   3.290561e-05   5.116344e-07
 9.618200e+04   3.294955e-05   4.696537e-07
 9.619400e+04   3.196141e-05   5.423865e-07
 9.620600e+04   3.249816e-05   3.328375e-07
 9.621800e+04   3.118810e-05   3.680873e-07
 9.623000e+04   3.198383e-05   2.942445e-07
