th5_lab bin center    K_th5    Error 
-inf   0.000000e+00   0.000000e+00
-3.437500e-01   0.000000e+00   0.000000e+00
-3.125000e-02   3.936096e-01   1.779129e-02
 2.812500e-01   1.000000e+00   2.860203e-02
 5.937500e-01   1.000000e+00   8.523116e-02
 9.062500e-01   1.000000e+00   3.314856e-02
 1.218750e+00   1.000000e+00   3.429590e-02
 1.531250e+00   1.000000e+00   3.362789e-02
 1.843750e+00   1.000000e+00   3.444127e-02
 2.156250e+00   1.000000e+00   4.186089e-02
 2.468750e+00   1.000000e+00   2.475067e-02
 2.781250e+00   1.000000e+00   3.043293e-02
 3.093750e+00   1.000000e+00   6.781930e-02
 3.406250e+00   1.000000e+00   5.057069e-02
 3.718750e+00   1.000000e+00   3.332704e-02
 4.031250e+00   1.000000e+00   2.377796e-02
 4.343750e+00   1.000000e+00   2.148371e-02
 4.656250e+00   1.000000e+00   2.731546e-02
 4.968750e+00   1.000000e+00   3.779427e-02
 5.281250e+00   1.000000e+00   2.348703e-02
 5.593750e+00   1.000000e+00   3.808966e-02
 5.906250e+00   1.000000e+00   2.921945e-02
 6.218750e+00   1.000000e+00   2.889125e-02
 6.531250e+00   1.000000e+00   3.234875e-02
 6.843750e+00   1.000000e+00   2.558848e-02
 7.156250e+00   1.000000e+00   2.984061e-02
 7.468750e+00   1.000000e+00   2.991236e-02
 7.781250e+00   1.000000e+00   5.053362e-02
 8.093750e+00   1.000000e+00   2.957240e-02
 8.406250e+00   1.000000e+00   2.713296e-02
 8.718750e+00   1.000000e+00   2.951168e-02
 9.031250e+00   1.000000e+00   2.751704e-02
 9.343750e+00   1.000000e+00   3.265178e-02
 9.656250e+00   1.000000e+00   3.552928e-02
 9.968750e+00   1.000000e+00   2.683659e-02
 1.028125e+01   1.000000e+00   3.051945e-02
 1.059375e+01   1.000000e+00   2.781876e-02
 1.090625e+01   1.000000e+00   3.600948e-02
 1.121875e+01   1.000000e+00   4.575192e-02
 1.153125e+01   1.000000e+00   4.887808e-02
 1.184375e+01   1.000000e+00   3.009944e-02
 inf   1.000000e+00   7.300139e-02
