Emu_lab bin centers    value    Error 
-inf   3.283984e-01   1.056218e-03
 9.500600e+04   2.317168e-05   4.816471e-07
 9.501800e+04   2.309624e-05   3.165036e-07
 9.503000e+04   2.370136e-05   5.754117e-07
 9.504200e+04   2.302902e-05   3.429652e-07
 9.505400e+04   2.271172e-05   3.133983e-07
 9.506600e+04   2.301416e-05   2.731943e-07
 9.507800e+04   2.268080e-05   2.866176e-07
 9.509000e+04   2.300259e-05   2.608450e-07
 9.510200e+04   2.339941e-05   5.074208e-07
 9.511400e+04   2.321025e-05   3.120936e-07
 9.512600e+04   2.468117e-05   3.655858e-07
 9.513800e+04   2.359460e-05   2.923631e-07
 9.515000e+04   2.393659e-05   3.949752e-07
 9.516200e+04   2.309367e-05   3.067788e-07
 9.517400e+04   2.399596e-05   5.397014e-07
 9.518600e+04   2.388215e-05   3.065620e-07
 9.519800e+04   2.437065e-05   6.090581e-07
 9.521000e+04   2.355219e-05   4.042444e-07
 9.522200e+04   2.378414e-05   3.385682e-07
 9.523400e+04   2.418479e-05   4.285263e-07
 9.524600e+04   2.448410e-05   3.616266e-07
 9.525800e+04   2.482700e-05   4.749636e-07
 9.527000e+04   2.443840e-05   4.679905e-07
 9.528200e+04   2.488447e-05   4.527378e-07
 9.529400e+04   2.302706e-05   3.882103e-07
 9.530600e+04   2.453411e-05   3.149590e-07
 9.531800e+04   2.386731e-05   3.626292e-07
 9.533000e+04   2.419175e-05   3.713368e-07
 9.534200e+04   2.449845e-05   2.818124e-07
 9.535400e+04   2.386179e-05   2.735501e-07
 9.536600e+04   2.447041e-05   4.188170e-07
 9.537800e+04   2.344083e-05   3.651089e-07
 9.539000e+04   2.345126e-05   3.303488e-07
 9.540200e+04   2.469715e-05   4.262073e-07
 9.541400e+04   2.401944e-05   4.450714e-07
 9.542600e+04   2.479792e-05   3.607644e-07
 9.543800e+04   2.453221e-05   3.880149e-07
 9.545000e+04   2.428165e-05   3.805650e-07
 9.546200e+04   2.427363e-05   3.387033e-07
 9.547400e+04   2.533430e-05   4.446301e-07
 9.548600e+04   2.499203e-05   4.364681e-07
 9.549800e+04   2.466587e-05   3.071969e-07
 9.551000e+04   2.503886e-05   3.689949e-07
 9.552200e+04   2.620849e-05   4.520003e-07
 9.553400e+04   2.572420e-05   4.503109e-07
 9.554600e+04   2.459850e-05   2.843145e-07
 9.555800e+04   2.515988e-05   4.257869e-07
 9.557000e+04   2.497228e-05   3.415014e-07
 9.558200e+04   2.504128e-05   3.962551e-07
 9.559400e+04   2.595756e-05   4.078341e-07
 9.560600e+04   2.500340e-05   3.220799e-07
 9.561800e+04   2.540659e-05   3.367392e-07
 9.563000e+04   2.610911e-05   4.010791e-07
 9.564200e+04   2.568172e-05   4.027488e-07
 9.565400e+04   2.556038e-05   4.473798e-07
 9.566600e+04   2.612069e-05   4.380844e-07
 9.567800e+04   2.657791e-05   4.773402e-07
 9.569000e+04   2.609713e-05   3.627881e-07
 9.570200e+04   2.603726e-05   5.872240e-07
 9.571400e+04   2.717967e-05   5.295463e-07
 9.572600e+04   2.596312e-05   3.841145e-07
 9.573800e+04   2.683030e-05   3.873755e-07
 9.575000e+04   2.646335e-05   3.425123e-07
 9.576200e+04   2.677170e-05   4.510152e-07
 9.577400e+04   2.592816e-05   4.690898e-07
 9.578600e+04   2.624151e-05   4.722846e-07
 9.579800e+04   2.671623e-05   4.332417e-07
 9.581000e+04   2.668850e-05   4.193714e-07
 9.582200e+04   2.662926e-05   3.881125e-07
 9.583400e+04   2.726906e-05   5.503020e-07
 9.584600e+04   2.714066e-05   4.107561e-07
 9.585800e+04   2.668002e-05   3.298715e-07
 9.587000e+04   2.681542e-05   3.556074e-07
 9.588200e+04   2.699058e-05   3.489600e-07
