ql52_lab bin centers    value    Error 
-inf   9.098853e-02   2.072232e-03
 1.625000e+00  -1.127841e-02   6.369614e-04
 4.875000e+00   9.910254e-04   4.985560e-07
 8.125000e+00   5.366818e-04   3.896100e-07
 1.137500e+01   3.527466e-04   4.055694e-07
 1.462500e+01   2.527163e-04   2.670779e-07
 1.787500e+01   1.899364e-04   2.539975e-07
 2.112500e+01   1.489503e-04   1.991861e-07
 2.437500e+01   1.200010e-04   2.137892e-07
 2.762500e+01   9.807897e-05   1.818822e-07
 3.087500e+01   8.235176e-05   1.676719e-07
 3.412500e+01   7.085653e-05   2.038418e-07
 3.737500e+01   6.136586e-05   1.496277e-07
 4.062500e+01   5.396631e-05   1.795790e-07
 4.387500e+01   4.827673e-05   2.070835e-07
 4.712500e+01   4.375249e-05   1.852402e-07
 5.037500e+01   4.025342e-05   1.361440e-07
 5.362500e+01   3.676138e-05   1.946041e-07
 5.687500e+01   3.462252e-05   2.281269e-07
 6.012500e+01   3.257582e-05   1.168755e-07
 6.337500e+01   3.098651e-05   1.358296e-07
 6.662500e+01   2.933816e-05   1.594109e-07
 6.987500e+01   2.830961e-05   1.883786e-07
 7.312500e+01   2.706850e-05   1.824804e-07
 7.637500e+01   2.687072e-05   1.958202e-07
 7.962500e+01   2.683230e-05   1.945468e-07
 8.287500e+01   2.578294e-05   2.007517e-07
 8.612500e+01   2.579242e-05   2.109450e-07
 8.937500e+01   2.590094e-05   1.104181e-07
 9.262500e+01   2.667982e-05   1.713551e-07
 9.587500e+01   2.798505e-05   2.118517e-07
 9.912500e+01   2.831004e-05   1.898129e-07
 1.023750e+02   2.825596e-05   2.315694e-07
 1.056250e+02   2.746078e-05   2.697789e-07
 1.088750e+02   2.556457e-05   1.637716e-07
 1.121250e+02   2.275964e-05   1.634009e-07
 1.153750e+02   1.965541e-05   1.566554e-07
 1.186250e+02   1.641663e-05   1.510479e-07
 1.218750e+02   1.310757e-05   1.566943e-07
 1.251250e+02   1.001586e-05   1.185624e-07
 1.283750e+02   7.481161e-06   9.999303e-08
 1.316250e+02   5.510847e-06   9.624237e-08
 1.348750e+02   4.066804e-06   5.511625e-08
 1.381250e+02   2.836410e-06   3.165687e-08
 1.413750e+02   2.097568e-06   2.519562e-08
 1.446250e+02   1.580393e-06   1.341829e-08
 1.478750e+02   1.257187e-06   2.123469e-08
 1.511250e+02   1.043809e-06   8.570532e-09
 1.543750e+02   8.572615e-07   9.412296e-09
 1.576250e+02   7.198987e-07   6.866059e-09
 1.608750e+02   6.158652e-07   5.990398e-09
 1.641250e+02   5.328298e-07   6.021850e-09
 1.673750e+02   4.609665e-07   6.443242e-09
 1.706250e+02   3.966433e-07   6.593882e-09
 1.738750e+02   3.501338e-07   5.300679e-09
 1.771250e+02   3.005605e-07   4.298185e-09
 1.803750e+02   2.640810e-07   3.293251e-09
 1.836250e+02   2.286114e-07   2.905356e-09
 1.868750e+02   2.023489e-07   4.221443e-09
 1.901250e+02   1.803137e-07   2.994597e-09
 1.933750e+02   1.536902e-07   2.748894e-09
 1.966250e+02   1.368363e-07   1.894415e-09
 1.998750e+02   1.242013e-07   2.567996e-09
 2.031250e+02   1.108694e-07   1.712813e-09
 2.063750e+02   9.748647e-08   2.233124e-09
 2.096250e+02   8.594744e-08   1.994033e-09
 2.128750e+02   7.799355e-08   1.875384e-09
 2.161250e+02   6.948170e-08   1.925295e-09
 2.193750e+02   6.135495e-08   9.504691e-10
 2.226250e+02   5.386416e-08   1.341953e-09
 2.258750e+02   5.017297e-08   1.523718e-09
 2.291250e+02   4.409141e-08   1.543454e-09
 2.323750e+02   3.900019e-08   1.035042e-09
 2.356250e+02   3.454854e-08   1.014963e-09
 2.388750e+02   3.085816e-08   1.160196e-09
 2.421250e+02   2.897355e-08   1.407515e-09
 2.453750e+02   2.425681e-08   8.460670e-10
 2.486250e+02   2.196251e-08   6.469819e-10
 2.518750e+02   1.956005e-08   6.707977e-10
 2.551250e+02   1.684931e-08   5.776388e-10
 2.583750e+02   1.480921e-08   6.149874e-10
 2.616250e+02   1.422132e-08   4.314517e-10
 2.648750e+02   1.188957e-08   4.380490e-10
 2.681250e+02   1.060345e-08   4.582863e-10
 2.713750e+02   9.663552e-09   3.407026e-10
 2.746250e+02   8.091303e-09   3.126148e-10
 2.778750e+02   7.978946e-09   4.995781e-10
 2.811250e+02   6.771437e-09   3.900599e-10
 2.843750e+02   5.821639e-09   2.843890e-10
 2.876250e+02   5.146285e-09   1.673639e-10
 2.908750e+02   4.157389e-09   1.627944e-10
 2.941250e+02   4.079546e-09   2.536962e-10
 2.973750e+02   3.271808e-09   1.967272e-10
 3.006250e+02   2.670776e-09   1.537412e-10
 3.038750e+02   2.445760e-09   1.268457e-10
 3.071250e+02   2.017325e-09   1.366124e-10
 3.103750e+02   1.670954e-09   1.129080e-10
 3.136250e+02   1.602783e-09   8.888979e-11
 3.168750e+02   1.369595e-09   1.387949e-10
 3.201250e+02   8.796552e-10   5.680510e-11
 3.233750e+02   7.276124e-10   5.881834e-11
 3.266250e+02   6.611848e-10   6.461886e-11
