th5_lab bin center    K_th5    Error 
-inf   0.000000e+00   0.000000e+00
 1.250000e-01   5.867283e-01   2.225814e-01
 1.375000e+00   1.000000e+00   2.480134e-01
 2.625000e+00   1.000000e+00   2.702651e-01
 3.875000e+00   1.000000e+00   3.106681e-01
 5.125000e+00   1.000000e+00   2.916963e-01
 6.375000e+00   1.000000e+00   2.074333e-01
 7.625000e+00   1.000000e+00   2.544109e-01
 8.875000e+00   1.000000e+00   2.937208e-01
 1.012500e+01   1.000000e+00   3.709987e-01
 1.137500e+01   1.000000e+00   2.742034e-01
 inf   1.000000e+00   5.841530e-01
