ql52_lab bin centers    value    Error 
-inf   1.038289e+00   4.443480e-02
 1.625000e+00   6.396768e-01   1.355266e-02
 4.875000e+00   1.176996e-02   2.940872e-05
 8.125000e+00   6.820512e-03   1.417663e-05
 1.137500e+01   4.858346e-03   1.904292e-05
 1.462500e+01   3.812901e-03   9.019030e-06
 1.787500e+01   3.244975e-03   1.205208e-05
 2.112500e+01   2.987094e-03   1.068482e-05
 2.437500e+01   2.877468e-03   1.655364e-05
 2.762500e+01   2.609930e-03   1.535571e-05
 3.087500e+01   2.142415e-03   1.022719e-05
 3.412500e+01   1.717008e-03   7.810930e-06
 3.737500e+01   1.414380e-03   7.731676e-06
 4.062500e+01   1.153000e-03   7.387540e-06
 4.387500e+01   9.553214e-04   5.816156e-06
 4.712500e+01   7.891797e-04   5.878174e-06
 5.037500e+01   6.709110e-04   5.414219e-06
 5.362500e+01   5.759362e-04   3.609236e-06
 5.687500e+01   4.854619e-04   5.229733e-06
 6.012500e+01   4.106843e-04   3.122712e-06
 6.337500e+01   3.462238e-04   1.938748e-06
 6.662500e+01   2.994906e-04   3.586345e-06
 6.987500e+01   2.663316e-04   4.235627e-06
 7.312500e+01   2.270237e-04   2.773307e-06
 7.637500e+01   1.966414e-04   2.949550e-06
 7.962500e+01   1.751004e-04   2.509409e-06
 8.287500e+01   1.498497e-04   2.447479e-06
 8.612500e+01   1.318651e-04   2.714220e-06
 8.937500e+01   1.160640e-04   2.133890e-06
 9.262500e+01   9.894354e-05   2.362927e-06
 9.587500e+01   8.604626e-05   1.498676e-06
 9.912500e+01   8.005611e-05   1.945687e-06
 1.023750e+02   6.925679e-05   1.606885e-06
 1.056250e+02   5.982148e-05   1.718845e-06
 1.088750e+02   5.422810e-05   1.600397e-06
 1.121250e+02   4.603190e-05   1.363894e-06
 1.153750e+02   3.986278e-05   1.203109e-06
 1.186250e+02   3.281700e-05   1.153379e-06
 1.218750e+02   3.166523e-05   9.815771e-07
 1.251250e+02   2.662491e-05   9.809935e-07
 1.283750e+02   2.371908e-05   8.654931e-07
 1.316250e+02   1.954422e-05   6.393612e-07
 1.348750e+02   1.771782e-05   6.711927e-07
 1.381250e+02   1.376057e-05   4.765752e-07
 1.413750e+02   1.261113e-05   7.254927e-07
 1.446250e+02   1.062185e-05   5.839525e-07
 1.478750e+02   9.059992e-06   5.460081e-07
 1.511250e+02   5.594309e-06   1.929340e-07
 1.543750e+02   5.087389e-06   2.370624e-07
 1.576250e+02   4.040627e-06   1.585787e-07
 1.608750e+02   3.464178e-06   1.545366e-07
 1.641250e+02   2.484497e-06   5.090904e-08
 1.673750e+02   2.089761e-06   4.048021e-08
 1.706250e+02   1.864944e-06   4.566565e-08
 1.738750e+02   1.531052e-06   3.244282e-08
 1.771250e+02   1.426872e-06   3.946500e-08
 1.803750e+02   1.163972e-06   2.677976e-08
 1.836250e+02   1.017008e-06   2.130877e-08
 1.868750e+02   8.824788e-07   2.049825e-08
