th3_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
 7.793500e-05   0.000000e+00   0.000000e+00
 9.380500e-05   0.000000e+00   0.000000e+00
 1.096750e-04   0.000000e+00   0.000000e+00
 1.255450e-04   0.000000e+00   0.000000e+00
 1.414150e-04   0.000000e+00   0.000000e+00
 1.572850e-04   0.000000e+00   0.000000e+00
 1.731550e-04   0.000000e+00   0.000000e+00
 1.890250e-04   0.000000e+00   0.000000e+00
 2.048950e-04   0.000000e+00   0.000000e+00
 2.207650e-04   0.000000e+00   0.000000e+00
 2.366350e-04   0.000000e+00   0.000000e+00
 2.525050e-04   0.000000e+00   0.000000e+00
 2.683750e-04   0.000000e+00   0.000000e+00
 2.842450e-04   0.000000e+00   0.000000e+00
 3.001150e-04   2.452620e+02   5.818208e+00
 3.159850e-04   7.755271e+05   3.499558e+01
 3.318550e-04   1.436255e+06   1.892938e+01
 3.477250e-04   1.247987e+06   1.793569e+01
 3.635950e-04   1.091182e+06   2.181490e+01
 3.794650e-04   9.595214e+05   2.295695e+01
 3.953350e-04   8.481776e+05   1.751018e+01
 4.112050e-04   7.533858e+05   1.626069e+01
 4.270750e-04   6.721501e+05   1.519549e+01
 4.429450e-04   6.021279e+05   2.331867e+01
 4.588150e-04   5.415530e+05   1.519865e+01
 4.746850e-04   4.887825e+05   1.595968e+01
 4.905550e-04   4.426016e+05   1.871930e+01
 5.064250e-04   4.020535e+05   1.365443e+01
 5.222950e-04   3.662955e+05   2.011697e+01
 5.381650e-04   3.346388e+05   1.290369e+01
 5.540350e-04   3.065108e+05   1.343822e+01
 5.699050e-04   2.814353e+05   1.530398e+01
 5.857750e-04   2.589777e+05   1.169529e+01
 6.016450e-04   2.388648e+05   1.188298e+01
 6.175150e-04   2.207682e+05   1.286308e+01
 6.333850e-04   2.044122e+05   1.090974e+01
 6.492550e-04   1.896519e+05   1.120739e+01
 6.651250e-04   1.762559e+05   1.405793e+01
 6.809950e-04   1.640933e+05   1.032915e+01
 6.968650e-04   1.530108e+05   1.212266e+01
 7.127350e-04   1.428859e+05   1.224902e+01
 7.286050e-04   1.336381e+05   9.738309e+00
 7.444750e-04   1.251577e+05   9.669756e+00
 7.603450e-04   1.173786e+05   9.389737e+00
 7.762150e-04   1.102330e+05   8.098910e+00
 7.920850e-04   1.036230e+05   1.111568e+01
 8.079550e-04   9.754780e+04   7.999137e+00
