costh3_lab bin centers    value    Error 
 9.999987e-01   7.245943e+06   3.794379e+04
 9.999987e-01   7.180819e+06   2.843949e+04
 9.999987e-01   7.231771e+06   3.492698e+04
 9.999987e-01   7.250238e+06   3.285346e+04
 9.999987e-01   7.313644e+06   2.980479e+04
 9.999987e-01   7.270249e+06   3.271947e+04
 9.999987e-01   7.331771e+06   3.248449e+04
 9.999987e-01   7.270121e+06   2.257474e+04
 9.999987e-01   7.287652e+06   2.562442e+04
 9.999987e-01   7.365282e+06   3.859565e+04
 9.999987e-01   7.348137e+06   2.806294e+04
 9.999987e-01   7.394815e+06   2.308125e+04
 9.999987e-01   7.417333e+06   2.683552e+04
 9.999987e-01   7.483170e+06   3.087377e+04
 9.999987e-01   7.501412e+06   3.315705e+04
 9.999987e-01   7.424146e+06   2.961185e+04
 9.999987e-01   7.540561e+06   2.603646e+04
 9.999987e-01   7.654706e+06   2.943351e+04
 9.999987e-01   7.653099e+06   3.304779e+04
 9.999988e-01   7.610036e+06   3.194584e+04
 9.999988e-01   7.666945e+06   2.778731e+04
 9.999988e-01   7.664773e+06   3.127840e+04
 9.999988e-01   7.698435e+06   2.422304e+04
 9.999988e-01   7.772350e+06   3.113843e+04
 9.999988e-01   7.744512e+06   2.757519e+04
 9.999988e-01   7.728800e+06   3.013764e+04
 9.999988e-01   7.802646e+06   3.211701e+04
 9.999988e-01   7.751085e+06   3.219742e+04
 9.999988e-01   7.924088e+06   2.559061e+04
 9.999988e-01   7.894937e+06   3.729633e+04
 9.999988e-01   7.929408e+06   3.163515e+04
 9.999988e-01   7.913917e+06   3.900784e+04
 9.999988e-01   7.950963e+06   3.213256e+04
 9.999988e-01   7.949718e+06   3.923476e+04
 9.999988e-01   8.026566e+06   2.304444e+04
 9.999988e-01   8.081328e+06   3.790369e+04
 9.999988e-01   8.131522e+06   3.294411e+04
 9.999988e-01   8.051483e+06   3.000720e+04
 9.999988e-01   8.151686e+06   2.822525e+04
 9.999988e-01   8.163169e+06   3.783732e+04
 9.999988e-01   8.253781e+06   3.832328e+04
 9.999988e-01   8.199931e+06   3.482360e+04
 9.999988e-01   8.252318e+06   3.532183e+04
 9.999988e-01   8.212444e+06   3.229228e+04
 9.999988e-01   8.297819e+06   3.685673e+04
 9.999988e-01   8.374845e+06   4.259292e+04
 9.999988e-01   8.371633e+06   4.663986e+04
 9.999988e-01   8.358549e+06   3.220971e+04
