Eph_lab bin centers    value    Error 
-inf   2.112746e+00   5.373284e-03
 1.509500e+02   8.847265e-04   1.062277e-05
 3.528500e+02   3.212153e-04   6.746813e-06
 5.547500e+02   1.983796e-04   4.062014e-06
 7.566500e+02   1.488439e-04   3.365056e-06
 9.585500e+02   1.134488e-04   2.147352e-06
 1.160450e+03   9.738112e-05   4.286380e-06
 1.362350e+03   8.267866e-05   2.658227e-06
 1.564250e+03   6.951891e-05   2.414205e-06
 1.766150e+03   6.759981e-05   4.791744e-06
 1.968050e+03   5.143186e-05   1.111745e-06
 2.169950e+03   6.436990e-05   1.206361e-05
 2.371850e+03   4.706057e-05   1.006725e-06
 2.573750e+03   4.255518e-05   1.121046e-06
 2.775650e+03   3.913906e-05   1.257600e-06
 2.977550e+03   4.028259e-05   1.950658e-06
 3.179450e+03   3.516972e-05   1.397163e-06
 3.381350e+03   3.786388e-05   5.670015e-06
 3.583250e+03   3.164463e-05   1.346307e-06
 3.785150e+03   2.979574e-05   6.722197e-07
 3.987050e+03   2.893020e-05   1.169999e-06
 4.188950e+03   2.734550e-05   1.041380e-06
 4.390850e+03   2.776043e-05   1.073985e-06
 4.592750e+03   2.519174e-05   7.670756e-07
 4.794650e+03   2.421719e-05   1.150846e-06
 4.996550e+03   2.363298e-05   3.704944e-07
 5.198450e+03   2.181370e-05   4.604292e-07
 5.400350e+03   2.269495e-05   3.487569e-07
 5.602250e+03   2.197863e-05   4.943123e-07
 5.804150e+03   2.220181e-05   6.507257e-07
 6.006050e+03   2.069157e-05   3.954776e-07
 6.207950e+03   2.085545e-05   5.086323e-07
 6.409850e+03   2.176852e-05   1.048771e-06
 6.611750e+03   1.964096e-05   3.758729e-07
 6.813650e+03   1.905181e-05   4.270566e-07
 7.015550e+03   1.890553e-05   7.870096e-07
 7.217450e+03   1.889970e-05   3.838891e-07
 7.419350e+03   1.734905e-05   5.712542e-07
 7.621250e+03   1.744492e-05   3.785986e-07
 7.823150e+03   1.728461e-05   3.130543e-07
 8.025050e+03   1.808698e-05   6.225026e-07
 8.226950e+03   1.670958e-05   3.492186e-07
 8.428850e+03   1.622516e-05   3.442715e-07
 8.630750e+03   1.669871e-05   4.857489e-07
 8.832650e+03   1.610098e-05   4.307965e-07
 9.034550e+03   1.733449e-05   5.867325e-07
 9.236450e+03   1.649033e-05   6.259184e-07
 9.438350e+03   1.724276e-05   8.005975e-07
 9.640250e+03   1.542838e-05   4.003053e-07
 9.842150e+03   1.620724e-05   7.318926e-07
 1.004405e+04   1.546490e-05   2.787719e-07
 1.024595e+04   1.660016e-05   1.027966e-06
 1.044785e+04   1.553687e-05   6.438909e-07
 1.064975e+04   1.482004e-05   3.844104e-07
 1.085165e+04   1.626932e-05   7.356824e-07
 1.105355e+04   1.487386e-05   3.659596e-07
 1.125545e+04   1.441917e-05   3.544864e-07
 1.145735e+04   1.482022e-05   5.797042e-07
 1.165925e+04   1.442466e-05   6.136789e-07
 1.186115e+04   1.508887e-05   4.476199e-07
 1.206305e+04   1.408348e-05   4.939621e-07
 1.226495e+04   1.387901e-05   2.433603e-07
 1.246685e+04   1.580022e-05   1.206007e-06
 1.266875e+04   1.405661e-05   8.990574e-07
 1.287065e+04   1.438073e-05   4.870551e-07
 1.307255e+04   1.457606e-05   6.684880e-07
 1.327445e+04   1.453858e-05   5.635545e-07
 1.347635e+04   1.413861e-05   5.732206e-07
 1.367825e+04   1.463246e-05   5.323175e-07
 1.388015e+04   1.524808e-05   8.721132e-07
 1.408205e+04   1.347833e-05   4.333054e-07
 1.428395e+04   2.857337e-05   1.434587e-05
 1.448585e+04   1.309240e-05   3.116552e-07
 1.468775e+04   1.370204e-05   3.309687e-07
 1.488965e+04   1.372296e-05   6.468334e-07
 1.509155e+04   1.322004e-05   4.296734e-07
 1.529345e+04   1.328485e-05   4.517513e-07
 1.549535e+04   1.334931e-05   5.675018e-07
 1.569725e+04   1.260529e-05   5.057677e-07
 1.589915e+04   1.260618e-05   4.366396e-07
 1.610105e+04   1.292281e-05   4.297171e-07
 1.630295e+04   1.273686e-05   4.528145e-07
 1.650485e+04   1.452591e-05   1.938870e-06
 1.670675e+04   1.318019e-05   1.046867e-06
 1.690865e+04   1.350857e-05   5.671363e-07
 1.711055e+04   1.291268e-05   5.951902e-07
 1.731245e+04   1.302153e-05   1.122806e-06
 1.751435e+04   1.202262e-05   4.870817e-07
 1.771625e+04   1.279469e-05   9.415923e-07
 1.791815e+04   1.238070e-05   5.910029e-07
 1.812005e+04   1.339980e-05   9.610342e-07
 1.832195e+04   1.252785e-05   4.229563e-07
 1.852385e+04   1.161656e-05   4.269710e-07
