x5_lab bin centers    value    Error 
-inf   5.233950e-04   2.679929e-04
-1.906180e-01   0.000000e+00   0.000000e+00
-1.898540e-01   2.600156e-03   2.600156e-03
-1.890900e-01   1.412333e-02   1.099878e-02
-1.883260e-01   0.000000e+00   0.000000e+00
-1.875620e-01   0.000000e+00   0.000000e+00
-1.867980e-01   1.823883e-05   1.823883e-05
-1.860340e-01   1.824282e-05   1.824282e-05
-1.852700e-01   1.268555e-05   1.268555e-05
-1.845060e-01   0.000000e+00   0.000000e+00
-1.837420e-01   0.000000e+00   0.000000e+00
-1.829780e-01   0.000000e+00   0.000000e+00
-1.822140e-01   0.000000e+00   0.000000e+00
-1.814500e-01   1.439197e-05   1.439197e-05
-1.806860e-01   9.730505e-04   9.730505e-04
-1.799220e-01   0.000000e+00   0.000000e+00
-1.791580e-01   4.360488e-03   4.330013e-03
-1.783940e-01   0.000000e+00   0.000000e+00
-1.776300e-01   0.000000e+00   0.000000e+00
-1.768660e-01   4.467712e-02   4.467712e-02
-1.761020e-01   1.442771e-06   1.442771e-06
-1.753380e-01   2.866494e-02   2.866494e-02
-1.745740e-01   0.000000e+00   0.000000e+00
-1.738100e-01   0.000000e+00   0.000000e+00
-1.730460e-01   0.000000e+00   0.000000e+00
-1.722820e-01   0.000000e+00   0.000000e+00
-1.715180e-01   0.000000e+00   0.000000e+00
-1.707540e-01   0.000000e+00   0.000000e+00
-1.699900e-01   6.790040e-03   6.790040e-03
-1.692260e-01   1.034215e-04   1.034215e-04
-1.684620e-01   0.000000e+00   0.000000e+00
-1.676980e-01   0.000000e+00   0.000000e+00
-1.669340e-01   0.000000e+00   0.000000e+00
-1.661700e-01   0.000000e+00   0.000000e+00
-1.654060e-01   3.555106e-04   3.555106e-04
-1.646420e-01   0.000000e+00   0.000000e+00
-1.638780e-01   0.000000e+00   0.000000e+00
-1.631140e-01   0.000000e+00   0.000000e+00
-1.623500e-01   0.000000e+00   0.000000e+00
-1.615860e-01   0.000000e+00   0.000000e+00
-1.608220e-01   0.000000e+00   0.000000e+00
-1.600580e-01   0.000000e+00   0.000000e+00
-1.592940e-01   1.266230e-03   1.266230e-03
-1.585300e-01   9.160587e-06   9.160587e-06
-1.577660e-01   0.000000e+00   0.000000e+00
-1.570020e-01   1.658709e-05   1.658709e-05
-1.562380e-01   1.840417e-03   1.840417e-03
-1.554740e-01   0.000000e+00   0.000000e+00
-1.547100e-01   0.000000e+00   0.000000e+00
-1.539460e-01   0.000000e+00   0.000000e+00
-1.531820e-01   1.916110e-04   1.291186e-04
-1.524180e-01   0.000000e+00   0.000000e+00
-1.516540e-01   0.000000e+00   0.000000e+00
-1.508900e-01   5.885253e-03   5.885253e-03
-1.501260e-01   0.000000e+00   0.000000e+00
-1.493620e-01   3.944988e-04   3.910611e-04
-1.485980e-01   8.381420e-05   8.381420e-05
-1.478340e-01   0.000000e+00   0.000000e+00
-1.470700e-01   7.430644e-05   7.430644e-05
-1.463060e-01   0.000000e+00   0.000000e+00
-1.455420e-01   0.000000e+00   0.000000e+00
-1.447780e-01   8.529357e-04   8.529357e-04
-1.440140e-01   0.000000e+00   0.000000e+00
-1.432500e-01   0.000000e+00   0.000000e+00
-1.424860e-01   5.575952e-04   5.575952e-04
-1.417220e-01   0.000000e+00   0.000000e+00
-1.409580e-01   0.000000e+00   0.000000e+00
-1.401940e-01   0.000000e+00   0.000000e+00
-1.394300e-01   0.000000e+00   0.000000e+00
-1.386660e-01   0.000000e+00   0.000000e+00
-1.379020e-01   0.000000e+00   0.000000e+00
-1.371380e-01   0.000000e+00   0.000000e+00
-1.363740e-01   0.000000e+00   0.000000e+00
-1.356100e-01   3.267972e-03   3.247352e-03
-1.348460e-01   0.000000e+00   0.000000e+00
-1.340820e-01   0.000000e+00   0.000000e+00
-1.333180e-01   0.000000e+00   0.000000e+00
-1.325540e-01   3.598361e-05   3.598361e-05
-1.317900e-01   1.757988e-04   1.757988e-04
-1.310260e-01   0.000000e+00   0.000000e+00
-1.302620e-01   0.000000e+00   0.000000e+00
-1.294980e-01   0.000000e+00   0.000000e+00
-1.287340e-01   0.000000e+00   0.000000e+00
-1.279700e-01   5.130149e-04   5.130149e-04
-1.272060e-01   0.000000e+00   0.000000e+00
-1.264420e-01   0.000000e+00   0.000000e+00
-1.256780e-01   4.711435e-04   3.904181e-04
-1.249140e-01   7.701116e-03   7.701116e-03
-1.241500e-01   6.338461e-02   6.299941e-02
-1.233860e-01   1.195248e-02   1.162935e-02
-1.226220e-01   3.983552e-04   3.983552e-04
-1.218580e-01   1.192682e-03   1.056315e-03
-1.210940e-01   5.455804e-04   3.637778e-04
-1.203300e-01   4.738453e-03   4.738453e-03
-1.195660e-01   8.354621e-03   8.354621e-03
-1.188020e-01   7.933608e-04   7.933608e-04
-1.180380e-01   1.480804e-04   1.480804e-04
-1.172740e-01   2.289836e-01   2.233130e-01
-1.165100e-01   0.000000e+00   0.000000e+00
-1.157460e-01   5.545762e-04   5.545762e-04
-1.149820e-01   1.048457e-01   6.916662e-02
-1.142180e-01   1.266270e+01   1.266225e+01
-1.134540e-01   4.706917e-03   4.706917e-03
-1.126900e-01   1.574315e-03   1.574315e-03
-1.119260e-01   7.647076e-05   7.647076e-05
-1.111620e-01   2.877969e-03   2.877969e-03
-1.103980e-01   4.348663e-03   3.412551e-03
-1.096340e-01   5.165383e-04   5.165383e-04
-1.088700e-01   5.783931e-02   5.181350e-02
-1.081060e-01   1.155317e-02   1.027324e-02
-1.073420e-01   6.194427e-03   4.583852e-03
-1.065780e-01   1.159693e-04   1.159693e-04
-1.058140e-01   0.000000e+00   0.000000e+00
-1.050500e-01   1.825526e-03   1.825526e-03
-1.042860e-01   5.839514e-03   4.019262e-03
-1.035220e-01   2.724885e-03   2.724885e-03
-1.027580e-01   1.492975e-03   1.144574e-03
-1.019940e-01   1.434835e-02   1.295573e-02
-1.012300e-01   2.223841e-02   2.223841e-02
-1.004660e-01   1.823201e-02   1.619527e-02
-9.970200e-02   1.257899e-02   1.257899e-02
-9.893800e-02   2.457772e-02   2.457772e-02
-9.817400e-02   6.152050e-05   6.152050e-05
-9.741000e-02   3.141278e-03   3.141278e-03
-9.664600e-02   2.440840e-03   2.187857e-03
-9.588200e-02   2.503663e-03   2.503663e-03
-9.511800e-02   7.810081e-02   7.728517e-02
-9.435400e-02   7.299809e-04   7.299809e-04
-9.359000e-02   3.246826e-03   3.246826e-03
-9.282600e-02   0.000000e+00   0.000000e+00
-9.206200e-02   3.845033e-03   3.494367e-03
-9.129800e-02   1.091778e-02   1.091778e-02
-9.053400e-02   3.128612e-03   2.120897e-03
-8.977000e-02   3.178553e-02   2.909803e-02
-8.900600e-02   1.571967e-02   1.118480e-02
-8.824200e-02   9.250853e-02   9.098229e-02
-8.747800e-02   4.497439e-03   3.000682e-03
-8.671400e-02   8.663574e-03   8.663574e-03
-8.595000e-02   8.291420e-03   6.437438e-03
-8.518600e-02   3.837320e-03   2.210616e-03
-8.442200e-02   9.868291e-03   5.995698e-03
-8.365800e-02   6.919921e-03   6.919921e-03
-8.289400e-02   5.547290e-02   5.165223e-02
-8.213000e-02   2.746916e-02   1.616129e-02
-8.136600e-02   4.635958e-03   4.583114e-03
-8.060200e-02   3.406680e-02   3.033407e-02
-7.983800e-02   1.291198e-02   1.132093e-02
-7.907400e-02   1.995438e-02   1.327220e-02
-7.831000e-02   4.229075e-02   4.229075e-02
-7.754600e-02   1.610682e-02   1.230406e-02
-7.678200e-02   1.032194e-01   9.959433e-02
-7.601800e-02   4.291149e-03   3.479727e-03
-7.525400e-02   3.543321e-02   2.495048e-02
-7.449000e-02   2.798284e-03   1.869364e-03
-7.372600e-02   2.498956e-02   1.695824e-02
-7.296200e-02   4.645105e-02   3.021316e-02
