ql51_lab bin centers    value    Error 
-inf   9.055813e-02   3.234307e-03
 1.625000e+00  -1.133623e-02   9.961431e-04
 4.875000e+00   9.927197e-04   5.478481e-07
 8.125000e+00   5.370861e-04   2.653215e-07
 1.137500e+01   3.526736e-04   2.620272e-07
 1.462500e+01   2.519328e-04   1.707460e-07
 1.787500e+01   1.905989e-04   2.168404e-07
 2.112500e+01   1.488018e-04   2.224689e-07
 2.437500e+01   1.203810e-04   1.465981e-07
 2.762500e+01   9.875495e-05   1.687893e-07
 3.087500e+01   8.287148e-05   1.195912e-07
 3.412500e+01   7.098418e-05   2.087456e-07
 3.737500e+01   6.128638e-05   1.516730e-07
 4.062500e+01   5.408671e-05   1.542533e-07
 4.387500e+01   4.836976e-05   1.745799e-07
 4.712500e+01   4.398718e-05   1.859222e-07
 5.037500e+01   4.002913e-05   1.352961e-07
 5.362500e+01   3.694225e-05   1.208553e-07
 5.687500e+01   3.443455e-05   1.174726e-07
 6.012500e+01   3.263235e-05   1.541393e-07
 6.337500e+01   3.057138e-05   1.047987e-07
 6.662500e+01   2.923959e-05   1.419777e-07
 6.987500e+01   2.803367e-05   1.817130e-07
 7.312500e+01   2.718252e-05   8.612169e-08
 7.637500e+01   2.658553e-05   1.435067e-07
 7.962500e+01   2.635941e-05   1.350465e-07
 8.287500e+01   2.592122e-05   1.817488e-07
 8.612500e+01   2.605454e-05   1.987722e-07
 8.937500e+01   2.619504e-05   1.754323e-07
 9.262500e+01   2.665724e-05   1.774634e-07
 9.587500e+01   2.783054e-05   1.865334e-07
 9.912500e+01   2.843347e-05   1.925618e-07
 1.023750e+02   2.782132e-05   1.422638e-07
 1.056250e+02   2.712339e-05   1.885336e-07
 1.088750e+02   2.550510e-05   1.473272e-07
 1.121250e+02   2.302490e-05   1.711527e-07
 1.153750e+02   1.965922e-05   1.291560e-07
 1.186250e+02   1.604049e-05   1.422162e-07
 1.218750e+02   1.306944e-05   1.290446e-07
 1.251250e+02   9.860775e-06   9.131503e-08
 1.283750e+02   7.695920e-06   1.208943e-07
 1.316250e+02   5.468741e-06   8.317671e-08
 1.348750e+02   4.131254e-06   7.485672e-08
 1.381250e+02   2.780065e-06   3.813670e-08
 1.413750e+02   2.091945e-06   3.123467e-08
