Eph_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
 1.010000e+02   1.139713e-02   2.926639e-06
 3.030000e+02   3.882274e-04   1.575246e-06
 5.050000e+02   2.303196e-04   1.260612e-06
 7.070000e+02   1.618778e-04   6.843763e-07
 9.090000e+02   1.254316e-04   5.409954e-07
 1.111000e+03   1.017320e-04   4.715091e-07
 1.313000e+03   8.670413e-05   4.182508e-07
 1.515000e+03   7.502032e-05   4.195624e-07
 1.717000e+03   6.600991e-05   2.458450e-07
 1.919000e+03   5.962545e-05   2.904958e-07
 2.121000e+03   5.408258e-05   1.992763e-07
 2.323000e+03   4.975619e-05   2.554445e-07
 2.525000e+03   4.548508e-05   1.775925e-07
 2.727000e+03   4.249664e-05   1.844445e-07
 2.929000e+03   3.970410e-05   1.691292e-07
 3.131000e+03   3.732977e-05   1.636305e-07
 3.333000e+03   3.523598e-05   1.486377e-07
 3.535000e+03   3.309808e-05   1.315121e-07
 3.737000e+03   3.158278e-05   1.198177e-07
 3.939000e+03   3.008958e-05   1.067845e-07
 4.141000e+03   2.883006e-05   1.258528e-07
 4.343000e+03   2.778075e-05   1.199071e-07
 4.545000e+03   2.671329e-05   1.236590e-07
 4.747000e+03   2.593364e-05   1.085851e-07
 4.949000e+03   2.477200e-05   9.787698e-08
 5.151000e+03   2.421101e-05   9.456511e-08
 5.353000e+03   2.346434e-05   9.820934e-08
 5.555000e+03   2.265246e-05   7.667341e-08
 5.757000e+03   2.200526e-05   8.251508e-08
 5.959000e+03   2.169997e-05   8.865965e-08
 6.161000e+03   2.128120e-05   9.829186e-08
 6.363000e+03   2.064579e-05   7.695898e-08
 6.565000e+03   2.012248e-05   8.729353e-08
 6.767000e+03   1.983475e-05   7.920953e-08
 6.969000e+03   1.943082e-05   8.317721e-08
 7.171000e+03   1.918633e-05   6.330633e-08
 7.373000e+03   1.886712e-05   9.338483e-08
 7.575000e+03   1.846619e-05   5.932557e-08
 7.777000e+03   1.816048e-05   5.897652e-08
 7.979000e+03   1.788624e-05   6.511903e-08
 8.181000e+03   1.764939e-05   6.613045e-08
 8.383000e+03   1.743022e-05   6.993244e-08
 8.585000e+03   1.716503e-05   6.994818e-08
 8.787000e+03   1.701106e-05   5.981328e-08
 8.989000e+03   1.688820e-05   6.923164e-08
 9.191000e+03   1.665543e-05   6.934488e-08
 9.393000e+03   1.643680e-05   5.912020e-08
 9.595000e+03   1.620931e-05   5.915327e-08
 9.797000e+03   1.619910e-05   7.149055e-08
 9.999000e+03   1.613304e-05   6.617914e-08
 1.020100e+04   1.583361e-05   6.566428e-08
 1.040300e+04   1.583186e-05   7.360834e-08
 1.060500e+04   1.575328e-05   7.116004e-08
 1.080700e+04   1.558906e-05   6.288481e-08
 1.100900e+04   1.551308e-05   6.842813e-08
 1.121100e+04   1.540104e-05   5.970424e-08
 1.141300e+04   1.521424e-05   6.342526e-08
 1.161500e+04   1.525765e-05   5.979148e-08
 1.181700e+04   1.515386e-05   6.833537e-08
 1.201900e+04   1.500218e-05   4.918067e-08
 1.222100e+04   1.494293e-05   5.697346e-08
 1.242300e+04   1.484052e-05   6.565163e-08
 1.262500e+04   1.490676e-05   6.818753e-08
 1.282700e+04   1.474954e-05   6.028685e-08
 1.302900e+04   1.461768e-05   5.129355e-08
 1.323100e+04   1.447486e-05   5.303219e-08
 1.343300e+04   1.452198e-05   6.613879e-08
 1.363500e+04   1.436268e-05   5.897627e-08
 1.383700e+04   1.428009e-05   5.634772e-08
 1.403900e+04   1.404209e-05   5.510943e-08
 1.424100e+04   1.407643e-05   4.880354e-08
 1.444300e+04   1.396732e-05   5.635926e-08
 1.464500e+04   1.377959e-05   5.274659e-08
 1.484700e+04   1.377937e-05   6.329232e-08
 1.504900e+04   1.366455e-05   5.533708e-08
 1.525100e+04   1.363095e-05   6.323924e-08
 1.545300e+04   1.348027e-05   6.459348e-08
 1.565500e+04   1.348238e-05   7.148013e-08
 1.585700e+04   1.330512e-05   7.033310e-08
 1.605900e+04   1.343522e-05   5.412194e-08
 1.626100e+04   1.316742e-05   6.137095e-08
 1.646300e+04   1.307774e-05   6.278540e-08
 1.666500e+04   1.297899e-05   6.130109e-08
 1.686700e+04   1.292406e-05   6.555625e-08
 1.706900e+04   1.276013e-05   5.496755e-08
 1.727100e+04   1.265118e-05   4.481064e-08
 1.747300e+04   1.269311e-05   7.404864e-08
 1.767500e+04   1.254778e-05   7.289038e-08
 1.787700e+04   1.252355e-05   6.625883e-08
 1.807900e+04   1.251275e-05   5.797305e-08
 1.828100e+04   1.230575e-05   5.550554e-08
 1.848300e+04   1.228713e-05   5.211514e-08
 1.868500e+04   1.223461e-05   6.504118e-08
 1.888700e+04   1.211686e-05   6.594368e-08
 1.908900e+04   1.195763e-05   4.799402e-08
 1.929100e+04   1.194168e-05   5.696355e-08
 1.949300e+04   1.189000e-05   6.172198e-08
 1.969500e+04   1.181464e-05   5.577708e-08
 1.989700e+04   1.170188e-05   5.655547e-08
 2.009900e+04   1.161123e-05   5.690940e-08
 2.030100e+04   1.151677e-05   6.025895e-08
 2.050300e+04   1.145977e-05   6.184167e-08
 2.070500e+04   1.148584e-05   5.956760e-08
 2.090700e+04   1.132242e-05   5.934053e-08
 2.110900e+04   1.132038e-05   6.068456e-08
 2.131100e+04   1.124955e-05   5.765675e-08
 2.151300e+04   1.102556e-05   5.508142e-08
 2.171500e+04   1.099934e-05   5.646389e-08
 2.191700e+04   1.102164e-05   6.200833e-08
 2.211900e+04   1.093350e-05   4.638395e-08
 2.232100e+04   1.093292e-05   5.603016e-08
 2.252300e+04   1.080999e-05   5.977571e-08
 2.272500e+04   1.080609e-05   5.464562e-08
 2.292700e+04   1.056878e-05   5.101419e-08
 2.312900e+04   1.056906e-05   5.429443e-08
 2.333100e+04   1.042424e-05   5.551063e-08
 2.353300e+04   1.048383e-05   5.727520e-08
 2.373500e+04   1.032595e-05   4.793563e-08
 2.393700e+04   1.026458e-05   5.633207e-08
 2.413900e+04   1.032371e-05   6.417588e-08
 2.434100e+04   1.021487e-05   5.535655e-08
 2.454300e+04   1.007179e-05   4.880087e-08
 2.474500e+04   1.001780e-05   6.058130e-08
 2.494700e+04   9.969055e-06   6.157455e-08
 2.514900e+04   9.824787e-06   5.032576e-08
 2.535100e+04   9.855328e-06   5.008760e-08
 2.555300e+04   9.804620e-06   6.022421e-08
 2.575500e+04   9.751434e-06   5.510385e-08
 2.595700e+04   9.675312e-06   5.430082e-08
 2.615900e+04   9.705679e-06   5.892581e-08
 2.636100e+04   9.512689e-06   5.198039e-08
 2.656300e+04   9.547414e-06   5.754954e-08
 2.676500e+04   9.411491e-06   5.395162e-08
 2.696700e+04   9.443244e-06   5.583564e-08
 2.716900e+04   9.328249e-06   4.950485e-08
 2.737100e+04   9.266205e-06   5.168901e-08
 2.757300e+04   9.179814e-06   4.968583e-08
 2.777500e+04   9.251430e-06   6.568837e-08
 2.797700e+04   9.118936e-06   6.178684e-08
 2.817900e+04   9.062615e-06   5.336433e-08
 2.838100e+04   9.005311e-06   5.267355e-08
 2.858300e+04   8.967924e-06   5.465484e-08
 2.878500e+04   9.098021e-06   6.489218e-08
 2.898700e+04   8.756110e-06   5.547240e-08
 2.918900e+04   8.852129e-06   5.780811e-08
 2.939100e+04   8.638039e-06   4.792336e-08
 2.959300e+04   8.646134e-06   4.573154e-08
 2.979500e+04   8.566926e-06   4.097523e-08
 2.999700e+04   8.572654e-06   5.313253e-08
 3.019900e+04   8.524906e-06   5.262160e-08
 3.040100e+04   8.402197e-06   5.355485e-08
 3.060300e+04   8.395858e-06   4.613719e-08
 3.080500e+04   8.288580e-06   4.641044e-08
 3.100700e+04   8.289396e-06   4.982115e-08
 3.120900e+04   8.264750e-06   5.222736e-08
 3.141100e+04   8.163011e-06   5.276941e-08
 3.161300e+04   8.026453e-06   5.364197e-08
 3.181500e+04   8.041171e-06   5.750235e-08
 3.201700e+04   7.879814e-06   5.188704e-08
 3.221900e+04   7.947233e-06   4.969871e-08
 3.242100e+04   7.871259e-06   5.291479e-08
 3.262300e+04   7.798735e-06   4.519845e-08
 3.282500e+04   7.805943e-06   5.619737e-08
 3.302700e+04   7.759685e-06   5.682162e-08
 3.322900e+04   7.722686e-06   4.745520e-08
 3.343100e+04   7.674468e-06   4.825170e-08
 3.363300e+04   7.579609e-06   5.106889e-08
 3.383500e+04   7.614469e-06   5.092222e-08
 3.403700e+04   7.598482e-06   5.736477e-08
 3.423900e+04   7.392512e-06   4.664719e-08
 3.444100e+04   7.367583e-06   5.234540e-08
 3.464300e+04   7.324400e-06   4.612208e-08
 3.484500e+04   7.383226e-06   4.756607e-08
 3.504700e+04   7.311107e-06   5.060768e-08
 3.524900e+04   7.152104e-06   4.468757e-08
 3.545100e+04   7.087444e-06   4.215983e-08
