phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.078761e+00   4.957810e-04   4.240568e-04
-2.953097e+00   1.595587e-03   1.084824e-03
-2.827433e+00   7.398201e-03   7.341173e-03
-2.701770e+00   3.040801e-04   3.012500e-04
-2.576106e+00   1.180100e-03   1.137257e-03
-2.450442e+00   2.175709e-03   1.980136e-03
-2.324779e+00   4.660830e-03   3.069634e-03
-2.199115e+00   8.397390e-03   8.038505e-03
-2.073451e+00   3.578888e-04   2.387504e-04
-1.947787e+00   4.872534e-04   3.405146e-04
-1.822124e+00   1.452277e-04   1.045267e-04
-1.696460e+00   3.422851e-03   2.283532e-03
-1.570796e+00   1.395659e-04   1.388077e-04
-1.445133e+00   2.151708e-03   1.493323e-03
-1.319469e+00   6.860649e-04   6.405264e-04
-1.193805e+00   2.220214e-04   2.029089e-04
-1.068142e+00   4.049299e-04   2.705568e-04
-9.424778e-01   2.190119e-04   2.119462e-04
-8.168141e-01   3.555363e-03   3.552709e-03
-6.911504e-01   1.841730e-03   1.826103e-03
-5.654867e-01   6.827491e-04   4.246953e-04
-4.398230e-01   2.174217e-03   2.150020e-03
-3.141593e-01   2.607563e-03   2.565549e-03
-1.884956e-01   2.503796e-03   2.110078e-03
-6.283185e-02   2.190695e-03   1.719575e-03
 6.283185e-02   5.881033e-03   5.878302e-03
 1.884956e-01   5.331759e-04   4.822044e-04
 3.141593e-01   6.111395e-03   6.111038e-03
 4.398230e-01   1.740500e-03   1.722444e-03
 5.654867e-01   1.885254e-03   1.825636e-03
 6.911504e-01   7.370758e-04   7.367390e-04
 8.168141e-01   9.282333e-04   8.993905e-04
 9.424778e-01   3.709259e-03   3.558520e-03
 1.068142e+00   2.656086e-04   2.655664e-04
 1.193805e+00   8.652674e-04   8.560670e-04
 1.319469e+00   6.809834e-04   6.126501e-04
 1.445133e+00   1.009663e-03   6.889972e-04
 1.570796e+00   2.905610e-04   2.060964e-04
 1.696460e+00   2.343523e-03   1.344981e-03
 1.822124e+00   1.325457e-03   9.565110e-04
 1.947787e+00   8.362111e-04   7.687953e-04
 2.073451e+00   5.731552e-03   5.659311e-03
 2.199115e+00   2.838130e-04   2.020807e-04
 2.324779e+00   1.896048e-03   1.315704e-03
 2.450442e+00   7.887597e-04   6.563852e-04
 2.576106e+00   1.480967e-03   7.627520e-04
 2.701770e+00   3.167487e-02   3.142777e-02
 2.827433e+00   2.626579e-03   2.212647e-03
 2.953097e+00   4.022231e-03   3.789925e-03
 3.078761e+00   2.340553e-03   2.328795e-03
 inf   0.000000e+00   0.000000e+00
