x5_lab bin centers    value    Error 
-inf   3.287793e-05   1.968539e-05
-1.871800e-01   5.757512e-11   5.721470e-11
-1.795400e-01   3.954032e-05   3.954032e-05
-1.719000e-01   1.543501e-07   1.543501e-07
-1.642600e-01   9.993429e-05   9.993429e-05
-1.566200e-01   1.293481e-02   1.293481e-02
-1.489800e-01   7.032374e-05   7.032374e-05
-1.413400e-01   1.258466e-03   1.258466e-03
-1.337000e-01   2.902166e-05   2.902166e-05
-1.260600e-01   1.253566e-03   1.253566e-03
-1.184200e-01   3.838534e-04   3.838534e-04
-1.107800e-01   5.619072e-04   5.619072e-04
-1.031400e-01   7.706952e-05   7.706952e-05
-9.550000e-02   1.716958e-05   1.716958e-05
-8.786000e-02   2.364947e-04   2.364947e-04
-8.022000e-02   1.146582e-02   1.146582e-02
-7.258000e-02   6.690852e-05   6.690852e-05
-6.494000e-02   5.273398e-04   5.273398e-04
-5.730000e-02   2.766316e-03   2.766316e-03
-4.966000e-02   2.302195e-02   2.302195e-02
-4.202000e-02   5.509455e-01   5.508364e-01
-3.438000e-02   5.911735e-02   5.661119e-02
-2.674000e-02   4.455893e-02   4.427494e-02
-1.910000e-02   2.142846e-01   2.096942e-01
-1.146000e-02   1.603957e-01   1.140566e-01
-3.820000e-03   3.277494e-01   1.873077e-01
 3.820000e-03   1.075050e-01   6.322313e-02
 1.146000e-02   1.209621e-01   1.178266e-01
 1.910000e-02   1.424365e-01   1.153516e-01
 2.674000e-02   1.558829e-01   1.558829e-01
 3.438000e-02   8.206457e-02   8.206457e-02
 4.202000e-02   1.657896e-02   1.657896e-02
 4.966000e-02   1.842700e-02   1.842700e-02
 5.730000e-02   2.112469e-03   2.112469e-03
 6.494000e-02   2.990700e-05   2.866702e-05
 7.258000e-02   2.169549e-02   2.169549e-02
 8.022000e-02   3.002975e-05   3.002975e-05
 8.786000e-02   2.972454e-03   2.972454e-03
 9.550000e-02   4.495240e-04   4.495240e-04
 1.031400e-01   3.170911e-05   3.170911e-05
 1.107800e-01   2.557355e-02   1.769408e-02
 1.184200e-01   1.698390e-05   1.698390e-05
 1.260600e-01   1.219039e-02   1.219039e-02
 1.337000e-01   4.800117e-03   4.800117e-03
 1.413400e-01   6.278976e-04   6.278976e-04
 1.489800e-01   2.082411e-03   2.082411e-03
 1.566200e-01   7.297883e-04   7.297883e-04
 1.642600e-01   1.978905e-03   1.978905e-03
 1.719000e-01   1.212588e-11   1.212554e-11
 1.795400e-01   0.000000e+00   0.000000e+00
 1.871800e-01   7.173872e-13   7.173872e-13
 inf   2.085498e-05   2.064136e-05
