th5_cms_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.750000e-04   0.000000e+00   0.000000e+00
-1.250000e-04  -3.484354e+02   4.609212e+01
 1.250000e-04   8.642737e-03   1.199033e-03
 3.750000e-04   5.209012e-02   1.146979e-02
 6.250000e-04   1.261419e-01   3.239684e-02
 8.750000e-04   1.112866e-01   1.227884e-02
 1.125000e-03   1.678251e-01   1.919916e-02
 1.375000e-03   2.136237e-01   2.911568e-02
 1.625000e-03   2.818244e-01   2.994264e-02
 1.875000e-03   2.615883e-01   1.533791e-02
 2.125000e-03   3.882163e-01   3.894460e-02
 2.375000e-03   3.431704e-01   2.091846e-02
 2.625000e-03   4.098417e-01   3.056579e-02
 2.875000e-03   4.986518e-01   4.220230e-02
 3.125000e-03   6.367170e-01   6.782426e-02
 3.375000e-03   5.404875e-01   3.612047e-02
 3.625000e-03   5.653702e-01   5.563575e-02
 3.875000e-03   8.041750e-01   9.960987e-02
 4.125000e-03   8.415373e-01   8.612066e-02
 4.375000e-03   8.491339e-01   9.104376e-02
 4.625000e-03   9.880486e-01   9.905919e-02
 4.875000e-03   1.055344e+00   8.590584e-02
 5.125000e-03   1.216329e+00   1.660753e-01
 5.375000e-03   1.333827e+00   1.828828e-01
 5.625000e-03   1.122035e+00   7.922311e-02
 5.875000e-03   1.248854e+00   7.440440e-02
 6.125000e-03   2.006198e+00   3.958121e-01
 6.375000e-03   1.398444e+00   1.381550e-01
 6.625000e-03   1.244485e+00   1.822030e-01
 6.875000e-03   1.425258e+00   1.240860e-01
 7.125000e-03   1.569130e+00   1.526353e-01
 7.375000e-03   1.915389e+00   2.403253e-01
 7.625000e-03   2.348477e+00   5.044921e-01
 7.875000e-03   1.694704e+00   1.485346e-01
 8.125000e-03   1.328350e+00   7.377267e-02
 8.375000e-03   1.403865e+00   2.519758e-01
 8.625000e-03   1.747746e+00   2.134352e-01
 8.875000e-03   1.904435e+00   1.494750e-01
 9.125000e-03   1.926487e+00   1.513485e-01
 9.375000e-03   2.031480e+00   2.574103e-01
 9.625000e-03   2.023956e+00   1.520778e-01
 9.875000e-03   2.270319e+00   1.740470e-01
 1.012500e-02   2.452976e+00   2.050364e-01
 1.037500e-02   2.057694e+00   1.826136e-01
 1.062500e-02   3.390443e+00   3.926698e-01
 1.087500e-02   2.022303e+00   1.304640e-01
 1.112500e-02   2.623688e+00   1.906648e-01
 1.137500e-02   3.149975e+00   3.219984e-01
 1.162500e-02   3.033654e+00   2.449324e-01
 1.187500e-02   2.593841e+00   1.968421e-01
 inf   1.143273e-01   6.692291e-03
