y5_lab bin centers    value    Error 
-inf   2.036390e-02   2.856311e-03
-1.996000e-01   1.047389e-01   1.099139e-02
-1.988000e-01   1.011549e-01   8.646661e-03
-1.980000e-01   1.082085e-01   1.227839e-02
-1.972000e-01   1.224124e-01   9.527180e-03
-1.964000e-01   1.474601e-01   1.975773e-02
-1.956000e-01   1.451689e-01   1.689780e-02
-1.948000e-01   1.459805e-01   1.310932e-02
-1.940000e-01   1.301815e-01   8.441113e-03
-1.932000e-01   1.752106e-01   2.489742e-02
-1.924000e-01   1.343906e-01   6.710696e-03
-1.916000e-01   1.351368e-01   8.595170e-03
-1.908000e-01   1.699372e-01   1.872648e-02
-1.900000e-01   1.771274e-01   2.192511e-02
-1.892000e-01   1.495653e-01   1.009945e-02
-1.884000e-01   1.607370e-01   2.027542e-02
-1.876000e-01   1.561556e-01   1.192540e-02
-1.868000e-01   1.714804e-01   2.061936e-02
-1.860000e-01   1.463974e-01   1.153904e-02
-1.852000e-01   1.852515e-01   1.764315e-02
-1.844000e-01   1.723432e-01   1.423002e-02
-1.836000e-01   1.975122e-01   2.234554e-02
-1.828000e-01   1.418593e-01   8.972154e-03
-1.820000e-01   1.823290e-01   1.544800e-02
-1.812000e-01   2.223754e-01   3.421658e-02
-1.804000e-01   2.040633e-01   2.339243e-02
-1.796000e-01   2.234502e-01   2.280000e-02
-1.788000e-01   1.585182e-01   2.081298e-02
-1.780000e-01   1.758527e-01   8.161960e-03
-1.772000e-01   1.890625e-01   1.983806e-02
-1.764000e-01   2.508416e-01   2.972397e-02
-1.756000e-01   1.556778e-01   9.261221e-03
-1.748000e-01   2.807690e-01   5.095008e-02
-1.740000e-01   2.297782e-01   3.919203e-02
-1.732000e-01   1.896827e-01   1.905650e-02
-1.724000e-01   1.890370e-01   8.470736e-03
-1.716000e-01   1.813296e-01   1.027162e-02
-1.708000e-01   1.923798e-01   1.220932e-02
-1.700000e-01   2.075393e-01   1.255509e-02
-1.692000e-01   2.003900e-01   1.823201e-02
-1.684000e-01   1.899395e-01   1.506030e-02
-1.676000e-01   2.178598e-01   2.096532e-02
-1.668000e-01   2.177361e-01   1.616830e-02
-1.660000e-01   2.250301e-01   2.560581e-02
-1.652000e-01   2.551067e-01   2.840771e-02
-1.644000e-01   2.992208e-01   6.173614e-02
-1.636000e-01   2.446067e-01   2.342435e-02
-1.628000e-01   2.607975e-01   3.600883e-02
-1.620000e-01   2.553288e-01   2.004118e-02
-1.612000e-01   2.722723e-01   2.130014e-02
-1.604000e-01   5.165425e-01   1.259137e-01
-1.596000e-01   2.426508e-01   2.342506e-02
-1.588000e-01   2.293399e-01   1.537304e-02
-1.580000e-01   2.691395e-01   3.667619e-02
-1.572000e-01   3.170386e-01   2.768991e-02
-1.564000e-01   7.297258e-01   2.766570e-01
-1.556000e-01   2.751704e-01   1.718297e-02
-1.548000e-01   2.497852e-01   1.341598e-02
-1.540000e-01   2.657081e-01   1.929261e-02
-1.532000e-01   2.833958e-01   2.363254e-02
-1.524000e-01   3.799570e-01   4.476289e-02
-1.516000e-01   3.767287e-01   6.943535e-02
-1.508000e-01   2.828282e-01   2.190325e-02
-1.500000e-01   3.268423e-01   2.504247e-02
-1.492000e-01   3.380052e-01   2.505239e-02
-1.484000e-01   3.636238e-01   3.100007e-02
-1.476000e-01   3.078350e-01   2.249362e-02
-1.468000e-01   4.171705e-01   6.540762e-02
-1.460000e-01   4.267307e-01   6.348328e-02
-1.452000e-01   3.348539e-01   2.697837e-02
-1.444000e-01   4.234561e-01   5.353541e-02
-1.436000e-01   2.888049e-01   1.383253e-02
-1.428000e-01   3.401014e-01   2.238094e-02
-1.420000e-01   4.172792e-01   4.237927e-02
-1.412000e-01   3.746759e-01   3.975778e-02
-1.404000e-01   3.883287e-01   3.218141e-02
-1.396000e-01   3.865469e-01   1.882728e-02
-1.388000e-01   4.546793e-01   7.211832e-02
-1.380000e-01   3.744434e-01   1.391774e-02
-1.372000e-01   7.065857e-01   1.633605e-01
-1.364000e-01   4.066183e-01   2.399704e-02
-1.356000e-01   4.250704e-01   3.797148e-02
-1.348000e-01   5.870010e-01   1.498136e-01
-1.340000e-01   6.757036e-01   1.862062e-01
-1.332000e-01   5.421481e-01   4.335296e-02
-1.324000e-01   4.181969e-01   3.884125e-02
-1.316000e-01   5.310388e-01   5.738513e-02
-1.308000e-01   4.109502e-01   2.640560e-02
-1.300000e-01   4.729654e-01   3.721841e-02
-1.292000e-01   5.310319e-01   4.111313e-02
-1.284000e-01   4.461839e-01   1.962040e-02
-1.276000e-01   5.205932e-01   3.083228e-02
-1.268000e-01   4.632067e-01   2.434616e-02
-1.260000e-01   7.103968e-01   9.999722e-02
-1.252000e-01   6.930621e-01   8.555137e-02
-1.244000e-01   6.002397e-01   6.330038e-02
-1.236000e-01   6.573454e-01   9.556434e-02
-1.228000e-01   5.409454e-01   2.912778e-02
-1.220000e-01   6.525083e-01   6.452476e-02
-1.212000e-01   6.394602e-01   6.061909e-02
-1.204000e-01   6.120769e-01   4.248118e-02
-1.196000e-01   5.330694e-01   2.252079e-02
-1.188000e-01   7.747589e-01   9.937671e-02
-1.180000e-01   6.806373e-01   8.317380e-02
-1.172000e-01   9.996142e-01   1.483600e-01
-1.164000e-01   7.942732e-01   5.379649e-02
-1.156000e-01   7.772953e-01   1.315516e-01
-1.148000e-01   5.937837e-01   2.336355e-02
-1.140000e-01   7.537940e-01   4.089586e-02
-1.132000e-01   7.457750e-01   8.717133e-02
-1.124000e-01   7.587484e-01   6.038762e-02
-1.116000e-01   6.804853e-01   4.169146e-02
-1.108000e-01   7.135280e-01   6.818171e-02
-1.100000e-01   8.492602e-01   7.908808e-02
-1.092000e-01   7.303894e-01   5.380849e-02
-1.084000e-01   1.372445e+00   3.204734e-01
-1.076000e-01   1.513616e+00   3.933913e-01
-1.068000e-01   7.772224e-01   3.513292e-02
-1.060000e-01   1.062451e+00   2.391485e-01
-1.052000e-01   1.050753e+00   1.669379e-01
-1.044000e-01   8.585509e-01   5.420507e-02
-1.036000e-01   9.318349e-01   6.500350e-02
-1.028000e-01   1.185221e+00   2.399939e-01
-1.020000e-01   7.866766e-01   4.423375e-02
-1.012000e-01   1.364821e+00   2.285980e-01
-1.004000e-01   9.150401e-01   4.011008e-02
-9.960000e-02   1.023833e+00   6.753928e-02
-9.880000e-02   1.132520e+00   1.125058e-01
-9.800000e-02   1.451342e+00   1.636515e-01
-9.720000e-02   9.042083e-01   3.428142e-02
-9.640000e-02   1.153984e+00   8.199741e-02
-9.560000e-02   1.102019e+00   4.113720e-02
-9.480000e-02   1.302701e+00   1.299023e-01
-9.400000e-02   1.355008e+00   2.392316e-01
-9.320000e-02   1.126261e+00   8.224637e-02
-9.240000e-02   1.263764e+00   7.353188e-02
-9.160000e-02   1.096054e+00   3.311165e-02
-9.080000e-02   1.759358e+00   2.758501e-01
-9.000000e-02   1.568254e+00   1.743168e-01
-8.920000e-02   1.303986e+00   5.344502e-02
