Emu_lab bin centers    value    Error 
-inf   3.374303e-01   1.963951e-04
 9.500600e+04   2.478679e-05   2.794670e-07
 9.501800e+04   2.498452e-05   2.311312e-07
 9.503000e+04   2.538792e-05   4.491438e-07
 9.504200e+04   2.504752e-05   2.954962e-07
 9.505400e+04   2.479510e-05   3.533309e-07
 9.506600e+04   2.530434e-05   3.447259e-07
 9.507800e+04   2.529794e-05   3.540580e-07
 9.509000e+04   2.513477e-05   2.208044e-07
 9.510200e+04   2.517086e-05   3.238085e-07
 9.511400e+04   2.523913e-05   3.172309e-07
 9.512600e+04   2.601723e-05   4.256190e-07
 9.513800e+04   2.510442e-05   2.848775e-07
 9.515000e+04   2.542332e-05   3.682463e-07
 9.516200e+04   2.496464e-05   3.323654e-07
 9.517400e+04   2.464062e-05   2.623383e-07
 9.518600e+04   2.610660e-05   3.927313e-07
 9.519800e+04   2.495979e-05   3.478145e-07
 9.521000e+04   2.560537e-05   3.470749e-07
 9.522200e+04   2.607196e-05   3.012464e-07
 9.523400e+04   2.607961e-05   3.614974e-07
 9.524600e+04   2.563147e-05   3.342288e-07
 9.525800e+04   2.516131e-05   3.034820e-07
 9.527000e+04   2.553356e-05   3.142758e-07
 9.528200e+04   2.616452e-05   3.182399e-07
 9.529400e+04   2.672437e-05   5.769482e-07
 9.530600e+04   2.611331e-05   2.189254e-07
 9.531800e+04   2.584074e-05   3.377577e-07
 9.533000e+04   2.626355e-05   3.292588e-07
 9.534200e+04   2.658961e-05   3.603838e-07
 9.535400e+04   2.684739e-05   4.136440e-07
 9.536600e+04   2.638356e-05   4.088913e-07
 9.537800e+04   2.615015e-05   2.390869e-07
 9.539000e+04   2.734240e-05   4.428158e-07
 9.540200e+04   2.634934e-05   2.957007e-07
 9.541400e+04   2.640918e-05   3.209868e-07
 9.542600e+04   2.594152e-05   3.001571e-07
 9.543800e+04   2.662911e-05   3.184390e-07
 9.545000e+04   2.630054e-05   4.167526e-07
 9.546200e+04   2.761809e-05   3.992682e-07
 9.547400e+04   2.712583e-05   3.860825e-07
 9.548600e+04   2.874458e-05   3.977691e-07
 9.549800e+04   2.766697e-05   4.799002e-07
 9.551000e+04   2.682556e-05   2.462878e-07
 9.552200e+04   2.742862e-05   3.471332e-07
 9.553400e+04   2.701265e-05   3.151518e-07
 9.554600e+04   2.718470e-05   3.189320e-07
 9.555800e+04   2.738100e-05   3.207801e-07
 9.557000e+04   2.717034e-05   3.530629e-07
 9.558200e+04   2.789298e-05   4.472233e-07
 9.559400e+04   2.752216e-05   2.890974e-07
 9.560600e+04   2.656324e-05   2.334249e-07
 9.561800e+04   2.715594e-05   3.511299e-07
 9.563000e+04   2.747824e-05   4.407854e-07
 9.564200e+04   2.798839e-05   3.141396e-07
 9.565400e+04   2.754551e-05   4.870022e-07
 9.566600e+04   2.721861e-05   2.667609e-07
 9.567800e+04   2.788156e-05   3.620222e-07
 9.569000e+04   2.841302e-05   3.876652e-07
 9.570200e+04   2.870008e-05   3.674312e-07
 9.571400e+04   2.853766e-05   3.406946e-07
 9.572600e+04   2.780255e-05   4.074580e-07
 9.573800e+04   2.869080e-05   3.888386e-07
 9.575000e+04   2.862015e-05   5.152650e-07
 9.576200e+04   2.854142e-05   3.445983e-07
 9.577400e+04   2.836118e-05   3.811772e-07
 9.578600e+04   2.845724e-05   3.318696e-07
 9.579800e+04   2.821667e-05   4.437574e-07
 9.581000e+04   2.894131e-05   4.091715e-07
 9.582200e+04   2.842419e-05   4.696277e-07
 9.583400e+04   2.848277e-05   3.699143e-07
 9.584600e+04   2.821264e-05   4.051028e-07
 9.585800e+04   2.875397e-05   3.707236e-07
 9.587000e+04   2.889926e-05   5.233347e-07
 9.588200e+04   2.965635e-05   3.955380e-07
 9.589400e+04   2.885836e-05   3.586189e-07
 9.590600e+04   2.917608e-05   3.705338e-07
 9.591800e+04   2.935602e-05   3.651922e-07
 9.593000e+04   2.927665e-05   4.449204e-07
 9.594200e+04   2.931606e-05   3.927407e-07
 9.595400e+04   2.902889e-05   3.107307e-07
 9.596600e+04   3.008400e-05   3.088565e-07
 9.597800e+04   2.919598e-05   4.172983e-07
 9.599000e+04   2.993523e-05   2.950249e-07
 9.600200e+04   3.017626e-05   3.394021e-07
 9.601400e+04   3.004179e-05   3.443403e-07
 9.602600e+04   2.944269e-05   2.933368e-07
 9.603800e+04   3.044411e-05   3.940362e-07
 9.605000e+04   2.926473e-05   3.793294e-07
 9.606200e+04   3.063627e-05   4.438651e-07
 9.607400e+04   3.017864e-05   3.154197e-07
 9.608600e+04   3.114000e-05   4.403228e-07
 9.609800e+04   3.081367e-05   4.484030e-07
 9.611000e+04   3.008192e-05   3.446914e-07
 9.612200e+04   3.082597e-05   3.882923e-07
 9.613400e+04   3.048978e-05   4.272901e-07
 9.614600e+04   2.983510e-05   3.298475e-07
 9.615800e+04   3.110584e-05   4.025177e-07
 9.617000e+04   3.025109e-05   4.096272e-07
 9.618200e+04   3.064835e-05   3.369611e-07
 9.619400e+04   3.095256e-05   4.045546e-07
 9.620600e+04   3.138580e-05   4.433853e-07
 9.621800e+04   3.125617e-05   3.921728e-07
 9.623000e+04   3.203796e-05   6.446634e-07
 9.624200e+04   3.105806e-05   3.500724e-07
 9.625400e+04   3.214635e-05   3.877703e-07
