Emu_lab bin centers    value    Error 
-inf   5.634298e-03   1.271607e-04
 9.500600e+04   9.628686e-07   4.451212e-08
 9.501800e+04   1.016144e-06   7.274343e-08
 9.503000e+04   1.105244e-06   3.458714e-08
 9.504200e+04   1.005185e-06   6.451880e-08
 9.505400e+04   1.104033e-06   5.542017e-08
 9.506600e+04   1.011441e-06   5.162060e-08
 9.507800e+04   1.087973e-06   4.812849e-08
 9.509000e+04   1.068129e-06   4.461272e-08
 9.510200e+04   9.864527e-07   4.198430e-08
 9.511400e+04   1.162110e-06   6.195977e-08
 9.512600e+04   1.000326e-06   5.340886e-08
 9.513800e+04   1.029806e-06   4.947498e-08
 9.515000e+04   1.104152e-06   2.559706e-08
 9.516200e+04   1.070392e-06   4.268098e-08
 9.517400e+04   1.100010e-06   4.296969e-08
 9.518600e+04   1.220095e-06   8.239053e-08
 9.519800e+04   1.080264e-06   6.239834e-08
 9.521000e+04   1.061174e-06   4.114234e-08
 9.522200e+04   1.074114e-06   3.844934e-08
 9.523400e+04   1.075414e-06   4.600257e-08
 9.524600e+04   1.018835e-06   5.226282e-08
 9.525800e+04   1.140718e-06   6.686148e-08
 9.527000e+04   1.073362e-06   5.461548e-08
 9.528200e+04   1.135317e-06   3.876733e-08
 9.529400e+04   1.071394e-06   6.730950e-08
 9.530600e+04   9.809346e-07   4.812207e-08
 9.531800e+04   1.154663e-06   9.125302e-08
 9.533000e+04   1.070347e-06   4.194072e-08
 9.534200e+04   1.009392e-06   6.354889e-08
 9.535400e+04   1.098557e-06   4.749873e-08
 9.536600e+04   1.071280e-06   4.349291e-08
 9.537800e+04   1.034572e-06   3.650849e-08
 9.539000e+04   1.182167e-06   4.598004e-08
 9.540200e+04   1.047415e-06   5.766100e-08
 9.541400e+04   1.069169e-06   3.874234e-08
 9.542600e+04   1.158610e-06   6.433423e-08
 9.543800e+04   1.084609e-06   4.060738e-08
 9.545000e+04   1.098351e-06   2.665103e-08
 9.546200e+04   1.012835e-06   6.847348e-08
 9.547400e+04   1.290839e-06   7.212020e-08
 9.548600e+04   1.143918e-06   5.819226e-08
 9.549800e+04   1.099241e-06   5.249591e-08
 9.551000e+04   1.067777e-06   3.370841e-08
 9.552200e+04   1.101860e-06   5.176601e-08
 9.553400e+04   1.108587e-06   4.453504e-08
 9.554600e+04   1.016091e-06   6.555778e-08
 9.555800e+04   1.080364e-06   3.210761e-08
 9.557000e+04   1.048092e-06   5.447699e-08
 9.558200e+04   1.105638e-06   5.579784e-08
 9.559400e+04   1.085904e-06   4.284510e-08
 9.560600e+04   1.062204e-06   3.750759e-08
 9.561800e+04   1.071527e-06   5.432607e-08
 9.563000e+04   9.596451e-07   4.854671e-08
 9.564200e+04   1.036793e-06   5.847513e-08
 9.565400e+04   1.133546e-06   3.326655e-08
 9.566600e+04   1.054051e-06   5.404718e-08
 9.567800e+04   1.015848e-06   4.175787e-08
 9.569000e+04   1.035781e-06   5.477354e-08
 9.570200e+04   1.265515e-06   6.704937e-08
 9.571400e+04   9.974674e-07   4.853123e-08
 9.572600e+04   1.024233e-06   3.742581e-08
 9.573800e+04   1.111447e-06   5.848685e-08
 9.575000e+04   1.002387e-06   3.998435e-08
 9.576200e+04   1.070068e-06   6.931579e-08
 9.577400e+04   1.058797e-06   5.585140e-08
 9.578600e+04   9.913310e-07   4.167314e-08
 9.579800e+04   1.066145e-06   4.246924e-08
 9.581000e+04   1.097448e-06   2.543505e-08
 9.582200e+04   1.019794e-06   4.637705e-08
 9.583400e+04   1.064305e-06   3.581077e-08
 9.584600e+04   1.027544e-06   5.886803e-08
 9.585800e+04   1.077756e-06   4.656650e-08
 9.587000e+04   1.133608e-06   3.786852e-08
 9.588200e+04   1.050993e-06   3.924988e-08
 9.589400e+04   1.101580e-06   3.289115e-08
 9.590600e+04   1.113071e-06   3.091480e-08
 9.591800e+04   1.099213e-06   5.886590e-08
 9.593000e+04   1.028150e-06   2.804989e-08
 9.594200e+04   1.174898e-06   6.761624e-08
 9.595400e+04   1.069296e-06   3.982247e-08
 9.596600e+04   1.027775e-06   4.971900e-08
 9.597800e+04   1.042217e-06   4.218069e-08
 9.599000e+04   1.022433e-06   4.409376e-08
 9.600200e+04   1.147881e-06   3.888718e-08
 9.601400e+04   1.075853e-06   4.602984e-08
 9.602600e+04   1.065641e-06   5.861933e-08
 9.603800e+04   1.164140e-06   2.218693e-08
 9.605000e+04   1.047387e-06   3.612819e-08
 9.606200e+04   1.082463e-06   4.494558e-08
 9.607400e+04   1.122436e-06   3.309750e-08
 9.608600e+04   1.100127e-06   4.149995e-08
 9.609800e+04   1.071149e-06   4.785591e-08
 9.611000e+04   1.071935e-06   4.444721e-08
 9.612200e+04   1.022968e-06   3.739042e-08
 9.613400e+04   1.131066e-06   3.968295e-08
 9.614600e+04   1.058582e-06   3.782544e-08
 9.615800e+04   1.106330e-06   3.001558e-08
