ql51_lab bin centers    value    Error 
-inf   9.727966e-01   2.833363e-02
 6.500000e-01   1.610041e+00   2.175160e-02
 1.950000e+00   3.028959e-02   6.827876e-05
 3.250000e+00   1.748493e-02   5.610423e-05
 4.550000e+00   1.221970e-02   7.354504e-05
 5.850000e+00   9.340515e-03   2.089129e-05
 7.150000e+00   7.614846e-03   2.829305e-05
 8.450000e+00   6.424805e-03   2.048003e-05
 9.750000e+00   5.549712e-03   1.720814e-05
 1.105000e+01   4.942097e-03   1.723342e-05
 1.235000e+01   4.423912e-03   1.747256e-05
 1.365000e+01   4.062794e-03   2.355413e-05
 1.495000e+01   3.670005e-03   1.628120e-05
 1.625000e+01   3.477994e-03   1.434443e-05
 1.755000e+01   3.288686e-03   1.898323e-05
 1.885000e+01   3.109684e-03   1.370530e-05
 2.015000e+01   3.021105e-03   1.842262e-05
 2.145000e+01   2.941294e-03   1.376293e-05
 2.275000e+01   2.938506e-03   1.837963e-05
 2.405000e+01   2.868624e-03   1.380407e-05
 2.535000e+01   2.802295e-03   1.769735e-05
 2.665000e+01   2.726584e-03   2.107107e-05
 2.795000e+01   2.545665e-03   1.436440e-05
 2.925000e+01   2.374564e-03   1.385287e-05
 3.055000e+01   2.224746e-03   1.710785e-05
 3.185000e+01   2.014649e-03   1.381446e-05
 3.315000e+01   1.827479e-03   1.217600e-05
 3.445000e+01   1.678202e-03   1.203000e-05
 3.575000e+01   1.562354e-03   1.306851e-05
 3.705000e+01   1.471195e-03   1.447448e-05
 3.835000e+01   1.325767e-03   1.243396e-05
 3.965000e+01   1.224522e-03   8.360079e-06
 4.095000e+01   1.129500e-03   9.558611e-06
 4.225000e+01   1.036670e-03   8.962302e-06
 4.355000e+01   9.757350e-04   1.013982e-05
 4.485000e+01   8.794967e-04   7.175437e-06
 4.615000e+01   8.438944e-04   9.638905e-06
 4.745000e+01   7.900685e-04   8.981978e-06
 4.875000e+01   7.158075e-04   7.958254e-06
 5.005000e+01   6.787486e-04   8.439982e-06
 5.135000e+01   6.323016e-04   7.093117e-06
 5.265000e+01   5.869131e-04   6.362195e-06
 5.395000e+01   5.418953e-04   5.455306e-06
 5.525000e+01   5.234327e-04   6.119146e-06
 5.655000e+01   4.769394e-04   5.608527e-06
 5.785000e+01   4.527693e-04   4.815212e-06
 5.915000e+01   4.353957e-04   5.685233e-06
 6.045000e+01   4.031454e-04   6.823095e-06
 6.175000e+01   3.728640e-04   6.072589e-06
 6.305000e+01   3.532653e-04   5.407361e-06
 6.435000e+01   3.295504e-04   6.143002e-06
 6.565000e+01   3.081172e-04   4.814582e-06
 6.695000e+01   2.986152e-04   6.117238e-06
 6.825000e+01   2.780083e-04   4.880235e-06
 6.955000e+01   2.602679e-04   4.237061e-06
 7.085000e+01   2.443812e-04   4.055275e-06
 7.215000e+01   2.262031e-04   3.892694e-06
 7.345000e+01   2.101740e-04   3.263043e-06
 7.475000e+01   1.983829e-04   3.564207e-06
 7.605000e+01   1.939376e-04   3.687275e-06
 7.735000e+01   1.855980e-04   3.145981e-06
 7.865000e+01   1.772071e-04   3.691700e-06
 7.995000e+01   1.687012e-04   4.132431e-06
 8.125000e+01   1.519229e-04   3.218610e-06
 8.255000e+01   1.390336e-04   2.613081e-06
 8.385000e+01   1.480064e-04   4.038841e-06
 8.515000e+01   1.372283e-04   3.267225e-06
 8.645000e+01   1.278354e-04   3.086138e-06
 8.775000e+01   1.282767e-04   3.587520e-06
 8.905000e+01   1.267388e-04   5.223114e-06
 9.035000e+01   1.035239e-04   2.491040e-06
 9.165000e+01   1.019306e-04   2.602861e-06
 9.295000e+01   9.789760e-05   2.552333e-06
 9.425000e+01   9.027960e-05   2.841216e-06
 9.555000e+01   8.295083e-05   2.718326e-06
 9.685000e+01   7.790333e-05   1.892551e-06
 9.815000e+01   7.931782e-05   2.425237e-06
 9.945000e+01   7.671717e-05   1.832231e-06
 1.007500e+02   6.644488e-05   1.808003e-06
 1.020500e+02   6.466448e-05   1.909645e-06
 1.033500e+02   6.147474e-05   1.822101e-06
 1.046500e+02   6.056553e-05   2.166199e-06
 1.059500e+02   5.766671e-05   1.592727e-06
 1.072500e+02   5.155148e-05   1.462846e-06
 1.085500e+02   5.281121e-05   1.978313e-06
 1.098500e+02   5.744993e-05   3.117919e-06
 1.111500e+02   4.547713e-05   1.672949e-06
 1.124500e+02   4.591888e-05   1.654073e-06
 1.137500e+02   4.484768e-05   1.964616e-06
 1.150500e+02   3.954919e-05   1.553517e-06
 1.163500e+02   3.759705e-05   1.407520e-06
 1.176500e+02   3.401148e-05   1.407833e-06
 1.189500e+02   3.128926e-05   1.287960e-06
 1.202500e+02   2.817506e-05   1.114490e-06
 1.215500e+02   3.046762e-05   1.444809e-06
 1.228500e+02   2.627099e-05   8.215975e-07
 1.241500e+02   2.940648e-05   1.544217e-06
 1.254500e+02   2.624039e-05   1.205564e-06
 1.267500e+02   2.535148e-05   1.146600e-06
 1.280500e+02   2.540531e-05   1.617917e-06
 1.293500e+02   2.229411e-05   1.190033e-06
 1.306500e+02   2.111727e-05   1.282682e-06
 1.319500e+02   1.994749e-05   1.114992e-06
 1.332500e+02   1.859933e-05   1.527978e-06
 1.345500e+02   1.735513e-05   1.007570e-06
 1.358500e+02   1.632414e-05   9.608885e-07
 1.371500e+02   1.541746e-05   8.741288e-07
 1.384500e+02   1.358561e-05   4.024487e-07
 1.397500e+02   1.256494e-05   7.014909e-07
 1.410500e+02   1.064894e-05   4.916665e-07
 1.423500e+02   9.037235e-06   4.301884e-07
 1.436500e+02   1.090764e-05   7.821120e-07
 1.449500e+02   8.818197e-06   5.054355e-07
 1.462500e+02   6.975384e-06   2.819823e-07
 1.475500e+02   7.074582e-06   4.079926e-07
 1.488500e+02   8.272511e-06   6.325633e-07
 1.501500e+02   7.348386e-06   5.613046e-07
 1.514500e+02   5.847904e-06   3.480946e-07
 1.527500e+02   5.235562e-06   3.234034e-07
 1.540500e+02   3.940491e-06   1.485469e-07
 1.553500e+02   4.238580e-06   1.676049e-07
 1.566500e+02   3.725034e-06   1.513414e-07
 1.579500e+02   3.599488e-06   2.371780e-07
 1.592500e+02   3.179108e-06   1.070908e-07
 1.605500e+02   3.144298e-06   1.307683e-07
 1.618500e+02   2.913644e-06   1.272046e-07
 1.631500e+02   2.604007e-06   6.900660e-08
 1.644500e+02   2.593115e-06   1.284623e-07
 1.657500e+02   2.422324e-06   1.245111e-07
 1.670500e+02   2.259862e-06   8.269641e-08
 1.683500e+02   2.041395e-06   5.660470e-08
 1.696500e+02   1.913919e-06   7.362663e-08
 1.709500e+02   1.810967e-06   4.106753e-08
 1.722500e+02   1.574622e-06   5.675041e-08
 1.735500e+02   1.520667e-06   3.593102e-08
 1.748500e+02   1.460898e-06   4.306981e-08
 1.761500e+02   1.380255e-06   3.396416e-08
 1.774500e+02   1.301183e-06   4.375542e-08
 1.787500e+02   1.229414e-06   2.976014e-08
 1.800500e+02   1.116640e-06   2.904697e-08
 1.813500e+02   1.074363e-06   2.485769e-08
 1.826500e+02   1.080588e-06   4.140467e-08
 1.839500e+02   9.537189e-07   3.013204e-08
 1.852500e+02   9.043391e-07   2.455081e-08
 1.865500e+02   8.282000e-07   2.443499e-08
 1.878500e+02   8.178775e-07   1.983684e-08
 1.891500e+02   7.819754e-07   1.709730e-08
 1.904500e+02   7.878766e-07   2.340812e-08
 1.917500e+02   6.921889e-07   1.943767e-08
 1.930500e+02   6.594267e-07   2.459595e-08
 1.943500e+02   6.205306e-07   2.107102e-08
 1.956500e+02   5.877954e-07   1.667249e-08
 1.969500e+02   5.743528e-07   2.686861e-08
 1.982500e+02   5.105036e-07   1.479878e-08
 1.995500e+02   5.071209e-07   1.758563e-08
 2.008500e+02   4.701846e-07   1.558328e-08
 2.021500e+02   4.851659e-07   1.726177e-08
 2.034500e+02   4.441430e-07   1.199118e-08
 2.047500e+02   4.245904e-07   1.608303e-08
 2.060500e+02   4.076119e-07   1.219894e-08
 2.073500e+02   3.786599e-07   1.273969e-08
 2.086500e+02   3.622574e-07   1.129089e-08
 2.099500e+02   3.618866e-07   1.187113e-08
 2.112500e+02   3.213037e-07   1.541599e-08
 2.125500e+02   3.231252e-07   1.359883e-08
 2.138500e+02   2.977492e-07   1.171735e-08
 2.151500e+02   2.843662e-07   1.384616e-08
 2.164500e+02   2.842919e-07   1.270244e-08
 2.177500e+02   2.488375e-07   9.049650e-09
 2.190500e+02   2.413815e-07   1.204678e-08
 2.203500e+02   2.546691e-07   1.307241e-08
 2.216500e+02   2.283090e-07   1.040755e-08
 2.229500e+02   2.153603e-07   8.670076e-09
 2.242500e+02   2.208740e-07   1.121780e-08
 2.255500e+02   1.908361e-07   8.044852e-09
 2.268500e+02   1.749052e-07   8.558111e-09
 2.281500e+02   1.814847e-07   7.882229e-09
 2.294500e+02   1.696776e-07   9.645298e-09
 2.307500e+02   1.566611e-07   8.862659e-09
 2.320500e+02   1.577646e-07   9.277841e-09
 2.333500e+02   1.719598e-07   7.730434e-09
 2.346500e+02   1.299537e-07   6.218680e-09
 2.359500e+02   1.276595e-07   5.847451e-09
 2.372500e+02   1.269063e-07   6.945861e-09
 2.385500e+02   1.401671e-07   1.146522e-08
 2.398500e+02   1.265128e-07   7.235351e-09
 2.411500e+02   1.229831e-07   7.838022e-09
 2.424500e+02   1.031290e-07   5.905816e-09
 2.437500e+02   9.966912e-08   4.423759e-09
 2.450500e+02   1.008603e-07   4.432986e-09
 2.463500e+02   8.993425e-08   4.771064e-09
 2.476500e+02   7.812871e-08   4.344217e-09
 2.489500e+02   7.980745e-08   4.734398e-09
 2.502500e+02   7.577534e-08   4.006650e-09
 2.515500e+02   7.198453e-08   4.096583e-09
 2.528500e+02   7.597587e-08   4.767153e-09
 2.541500e+02   6.474036e-08   4.633228e-09
 2.554500e+02   6.548366e-08   4.430535e-09
 2.567500e+02   6.760037e-08   5.226709e-09
 2.580500e+02   6.224548e-08   4.458926e-09
 2.593500e+02   5.639906e-08   3.316191e-09
 2.606500e+02   5.171381e-08   3.355009e-09
 2.619500e+02   5.322678e-08   3.725411e-09
 2.632500e+02   5.541944e-08   5.277524e-09
 2.645500e+02   4.830419e-08   3.135520e-09
 2.658500e+02   4.199935e-08   2.608487e-09
 2.671500e+02   3.383479e-08   2.366486e-09
 2.684500e+02   5.103884e-08   4.906971e-09
 2.697500e+02   4.001467e-08   3.360527e-09
 2.710500e+02   3.608704e-08   2.378926e-09
 2.723500e+02   3.467866e-08   2.178630e-09
 2.736500e+02   3.243593e-08   2.805357e-09
 2.749500e+02   2.592442e-08   2.695985e-09
 2.762500e+02   3.708313e-08   4.203667e-09
 2.775500e+02   2.540256e-08   3.329822e-09
 2.788500e+02   2.510856e-08   2.095663e-09
 2.801500e+02   2.058142e-08   1.438216e-09
 2.814500e+02   2.304147e-08   2.087152e-09
 2.827500e+02   1.848476e-08   1.957632e-09
 2.840500e+02   2.044686e-08   1.726550e-09
 2.853500e+02   1.856047e-08   1.866537e-09
 2.866500e+02   1.834818e-08   1.853399e-09
 2.879500e+02   1.999937e-08   1.967754e-09
 2.892500e+02   1.493816e-08   1.204994e-09
 2.905500e+02   1.432796e-08   1.635238e-09
 2.918500e+02   1.164202e-08   1.045775e-09
 2.931500e+02   1.603329e-08   1.842128e-09
 2.944500e+02   1.367529e-08   1.708466e-09
 2.957500e+02   1.350328e-08   1.241314e-09
 2.970500e+02   1.363914e-08   1.175710e-09
 2.983500e+02   9.618871e-09   1.007043e-09
 2.996500e+02   1.029308e-08   1.226211e-09
 3.009500e+02   8.672934e-09   1.497671e-09
 3.022500e+02   7.029825e-09   6.279424e-10
 3.035500e+02   6.806899e-09   7.208686e-10
 3.048500e+02   6.325007e-09   7.591938e-10
 3.061500e+02   8.411876e-09   1.356587e-09
 3.074500e+02   7.980419e-09   9.979986e-10
 3.087500e+02   7.881898e-09   8.795016e-10
 3.100500e+02   5.527536e-09   5.809523e-10
 3.113500e+02   3.864596e-09   4.005755e-10
 3.126500e+02   4.935407e-09   7.415283e-10
 3.139500e+02   4.137201e-09   5.975270e-10
 3.152500e+02   4.692616e-09   5.233049e-10
 3.165500e+02   3.641833e-09   4.854649e-10
 3.178500e+02   3.330276e-09   4.236844e-10
 3.191500e+02   3.359933e-09   4.616693e-10
 3.204500e+02   4.521858e-09   8.417353e-10
 3.217500e+02   4.340449e-09   7.954458e-10
 3.230500e+02   2.634904e-09   4.809550e-10
 3.243500e+02   1.921302e-09   3.222473e-10
 3.256500e+02   1.868750e-09   3.215003e-10
 3.269500e+02   1.414836e-09   2.253341e-10
 3.282500e+02   1.940302e-09   4.263218e-10
 3.295500e+02   1.164996e-09   1.670482e-10
 3.308500e+02   1.454976e-09   3.016993e-10
 3.321500e+02   1.692655e-09   3.059722e-10
 3.334500e+02   1.384656e-09   2.414811e-10
 3.347500e+02   5.621901e-10   1.069339e-10
 3.360500e+02   8.141242e-10   2.192992e-10
 3.373500e+02   3.093257e-10   6.473857e-11
 3.386500e+02   2.406764e-10   6.719598e-11
 3.399500e+02   1.616685e-10   5.374866e-11
 3.412500e+02   2.437075e-10   6.642896e-11
 3.425500e+02   2.768188e-10   6.549015e-11
 3.438500e+02   2.277343e-10   7.032248e-11
 3.451500e+02   7.849384e-11   1.990388e-11
 3.464500e+02   1.089150e-10   3.813462e-11
 3.477500e+02   8.090149e-11   3.074112e-11
 3.490500e+02   1.267927e-10   4.079013e-11
 3.503500e+02   3.386075e-11   1.326840e-11
