x5lab bin centers    value    Error 
-1.428000e-01   0.000000e+00   0.000000e+00
-1.420000e-01   0.000000e+00   0.000000e+00
-1.412000e-01   0.000000e+00   0.000000e+00
-1.404000e-01   0.000000e+00   0.000000e+00
-1.396000e-01   0.000000e+00   0.000000e+00
-1.388000e-01   0.000000e+00   0.000000e+00
-1.380000e-01   0.000000e+00   0.000000e+00
-1.372000e-01   0.000000e+00   0.000000e+00
-1.364000e-01   0.000000e+00   0.000000e+00
-1.356000e-01   0.000000e+00   0.000000e+00
-1.348000e-01   0.000000e+00   0.000000e+00
-1.340000e-01   0.000000e+00   0.000000e+00
-1.332000e-01   0.000000e+00   0.000000e+00
-1.324000e-01   0.000000e+00   0.000000e+00
-1.316000e-01   0.000000e+00   0.000000e+00
-1.308000e-01   0.000000e+00   0.000000e+00
-1.300000e-01   0.000000e+00   0.000000e+00
-1.292000e-01   0.000000e+00   0.000000e+00
-1.284000e-01   0.000000e+00   0.000000e+00
-1.276000e-01   0.000000e+00   0.000000e+00
-1.268000e-01   0.000000e+00   0.000000e+00
-1.260000e-01   0.000000e+00   0.000000e+00
-1.252000e-01   0.000000e+00   0.000000e+00
-1.244000e-01   0.000000e+00   0.000000e+00
-1.236000e-01   0.000000e+00   0.000000e+00
-1.228000e-01   0.000000e+00   0.000000e+00
-1.220000e-01   0.000000e+00   0.000000e+00
-1.212000e-01   0.000000e+00   0.000000e+00
-1.204000e-01   0.000000e+00   0.000000e+00
-1.196000e-01   0.000000e+00   0.000000e+00
-1.188000e-01   0.000000e+00   0.000000e+00
-1.180000e-01   0.000000e+00   0.000000e+00
-1.172000e-01   0.000000e+00   0.000000e+00
-1.164000e-01   0.000000e+00   0.000000e+00
-1.156000e-01   0.000000e+00   0.000000e+00
-1.148000e-01   0.000000e+00   0.000000e+00
-1.140000e-01   0.000000e+00   0.000000e+00
-1.132000e-01   0.000000e+00   0.000000e+00
-1.124000e-01   0.000000e+00   0.000000e+00
-1.116000e-01   0.000000e+00   0.000000e+00
-1.108000e-01   0.000000e+00   0.000000e+00
-1.100000e-01   0.000000e+00   0.000000e+00
-1.092000e-01   0.000000e+00   0.000000e+00
-1.084000e-01   0.000000e+00   0.000000e+00
-1.076000e-01   0.000000e+00   0.000000e+00
-1.068000e-01   0.000000e+00   0.000000e+00
-1.060000e-01   0.000000e+00   0.000000e+00
-1.052000e-01   0.000000e+00   0.000000e+00
-1.044000e-01   0.000000e+00   0.000000e+00
-1.036000e-01   0.000000e+00   0.000000e+00
-1.028000e-01   0.000000e+00   0.000000e+00
-1.020000e-01   0.000000e+00   0.000000e+00
-1.012000e-01   0.000000e+00   0.000000e+00
-1.004000e-01   0.000000e+00   0.000000e+00
-9.960000e-02   0.000000e+00   0.000000e+00
-9.880000e-02   0.000000e+00   0.000000e+00
-9.800000e-02   0.000000e+00   0.000000e+00
-9.720000e-02   0.000000e+00   0.000000e+00
-9.640000e-02   0.000000e+00   0.000000e+00
-9.560000e-02   0.000000e+00   0.000000e+00
-9.480000e-02   0.000000e+00   0.000000e+00
-9.400000e-02   0.000000e+00   0.000000e+00
-9.320000e-02   0.000000e+00   0.000000e+00
-9.240000e-02   0.000000e+00   0.000000e+00
-9.160000e-02   0.000000e+00   0.000000e+00
-9.080000e-02   0.000000e+00   0.000000e+00
-9.000000e-02   0.000000e+00   0.000000e+00
-8.920000e-02   0.000000e+00   0.000000e+00
-8.840000e-02   0.000000e+00   0.000000e+00
-8.760000e-02   0.000000e+00   0.000000e+00
-8.680000e-02   0.000000e+00   0.000000e+00
-8.600000e-02   0.000000e+00   0.000000e+00
-8.520000e-02   0.000000e+00   0.000000e+00
-8.440000e-02   0.000000e+00   0.000000e+00
-8.360000e-02   0.000000e+00   0.000000e+00
-8.280000e-02   6.041142e-07   6.041142e-07
-8.200000e-02   0.000000e+00   0.000000e+00
-8.120000e-02   0.000000e+00   0.000000e+00
-8.040000e-02   0.000000e+00   0.000000e+00
-7.960000e-02   0.000000e+00   0.000000e+00
-7.880000e-02   0.000000e+00   0.000000e+00
-7.800000e-02   0.000000e+00   0.000000e+00
-7.720000e-02   0.000000e+00   0.000000e+00
-7.640000e-02   0.000000e+00   0.000000e+00
-7.560000e-02   0.000000e+00   0.000000e+00
-7.480000e-02   1.027741e-14   1.027741e-14
-7.400000e-02   0.000000e+00   0.000000e+00
-7.320000e-02   0.000000e+00   0.000000e+00
-7.240000e-02   0.000000e+00   0.000000e+00
-7.160000e-02   0.000000e+00   0.000000e+00
-7.080000e-02   0.000000e+00   0.000000e+00
-7.000000e-02   0.000000e+00   0.000000e+00
-6.920000e-02   0.000000e+00   0.000000e+00
-6.840000e-02   0.000000e+00   0.000000e+00
-6.760000e-02   0.000000e+00   0.000000e+00
-6.680000e-02   0.000000e+00   0.000000e+00
-6.600000e-02   0.000000e+00   0.000000e+00
-6.520000e-02   0.000000e+00   0.000000e+00
-6.440000e-02   0.000000e+00   0.000000e+00
-6.360000e-02   0.000000e+00   0.000000e+00
-6.280000e-02   0.000000e+00   0.000000e+00
-6.200000e-02   0.000000e+00   0.000000e+00
-6.120000e-02   0.000000e+00   0.000000e+00
-6.040000e-02   0.000000e+00   0.000000e+00
-5.960000e-02   0.000000e+00   0.000000e+00
-5.880000e-02   0.000000e+00   0.000000e+00
-5.800000e-02   0.000000e+00   0.000000e+00
-5.720000e-02   0.000000e+00   0.000000e+00
-5.640000e-02   0.000000e+00   0.000000e+00
-5.560000e-02   0.000000e+00   0.000000e+00
-5.480000e-02   0.000000e+00   0.000000e+00
-5.400000e-02   0.000000e+00   0.000000e+00
-5.320000e-02   0.000000e+00   0.000000e+00
-5.240000e-02   2.903745e-05   2.903745e-05
-5.160000e-02   4.023205e-03   4.023205e-03
-5.080000e-02   1.073351e-02   7.621691e-03
-5.000000e-02   2.590478e-04   1.887022e-04
-4.920000e-02   1.163683e-02   9.750396e-03
-4.840000e-02   0.000000e+00   0.000000e+00
-4.760000e-02   2.340405e-03   2.340405e-03
-4.680000e-02   9.130485e-04   9.130485e-04
-4.600000e-02   8.274261e-04   8.274261e-04
-4.520000e-02   2.362560e-03   2.299519e-03
-4.440000e-02   3.442706e-03   2.780665e-03
-4.360000e-02   2.099254e-03   1.902658e-03
-4.280000e-02   1.577687e-03   1.161468e-03
-4.200000e-02   4.873726e-03   3.517196e-03
-4.120000e-02   1.936237e-02   1.774601e-02
-4.040000e-02   5.748630e-03   4.511170e-03
-3.960000e-02   5.414385e-03   5.281484e-03
-3.880000e-02   4.573210e-03   3.671750e-03
-3.800000e-02   2.223313e-02   1.482685e-02
-3.720000e-02   9.770874e-03   6.559274e-03
-3.640000e-02   7.729201e-03   6.582887e-03
-3.560000e-02   1.550973e-02   1.080394e-02
-3.480000e-02   8.954137e-03   6.767315e-03
-3.400000e-02   1.859824e-02   1.245054e-02
-3.320000e-02   9.539528e-03   8.683406e-03
-3.240000e-02   5.191101e-03   3.517131e-03
-3.160000e-02   6.340267e-03   5.149822e-03
-3.080000e-02   6.076902e-03   4.678764e-03
-3.000000e-02   1.911301e-02   1.712160e-02
-2.920000e-02   9.493862e-03   6.330378e-03
-2.840000e-02   3.529845e-02   2.603512e-02
-2.760000e-02   1.877818e-02   1.275622e-02
-2.680000e-02   1.536514e-02   1.052730e-02
-2.600000e-02   2.017354e-02   1.406145e-02
-2.520000e-02   1.279374e-02   8.617830e-03
-2.440000e-02   1.324958e-02   9.158265e-03
-2.360000e-02   2.283675e-02   1.541353e-02
-2.280000e-02   4.783627e-02   4.049055e-02
-2.200000e-02   3.504255e-02   2.390870e-02
-2.120000e-02   4.601657e-02   3.354493e-02
-2.040000e-02   3.404719e-02   2.356081e-02
-1.960000e-02   2.148879e-02   1.480700e-02
-1.880000e-02   3.523803e-02   2.384288e-02
-1.800000e-02   4.163769e-02   2.787925e-02
-1.720000e-02   6.985882e-02   4.682120e-02
-1.640000e-02   4.061579e-02   3.033761e-02
-1.560000e-02   3.306200e-02   2.670061e-02
-1.480000e-02   7.206064e-02   4.804165e-02
-1.400000e-02   1.301248e-01   9.211612e-02
-1.320000e-02   1.268869e-01   8.463682e-02
-1.240000e-02   1.238355e-01   9.294398e-02
-1.160000e-02   9.778454e-02   7.073001e-02
-1.080000e-02   8.859829e-02   5.911564e-02
-1.000000e-02   1.227427e-01   8.271699e-02
-9.200000e-03   1.532679e-01   1.021794e-01
-8.400000e-03   3.102990e-01   2.099601e-01
-7.600000e-03   3.855340e-01   2.612873e-01
-6.800000e-03   1.964190e-01   1.320182e-01
-6.000000e-03   1.361293e-01   9.274339e-02
-5.200000e-03   2.155660e-01   1.452397e-01
-4.400000e-03   2.618399e-01   1.794670e-01
-3.600000e-03   2.171818e-01   1.512912e-01
-2.800000e-03   1.955512e-01   1.379998e-01
-2.000000e-03   2.079881e-01   1.409417e-01
-1.200000e-03   2.025791e-01   1.374719e-01
-4.000000e-04   1.871582e-01   1.276967e-01
 4.000000e-04   7.614882e+03   2.479262e+03
 1.200000e-03   2.499363e-01   1.879140e-01
 2.000000e-03   2.358197e-01   1.573369e-01
 2.800000e-03   2.491653e-01   1.668401e-01
 3.600000e-03   2.913271e-01   2.053109e-01
 4.400000e-03   1.190070e-01   8.045900e-02
 5.200000e-03   1.699477e-01   1.145295e-01
 6.000000e-03   2.722948e-01   2.245429e-01
 6.800000e-03   1.862033e+01   1.831148e+01
 7.600000e-03   1.601876e-01   1.072959e-01
 8.400000e-03   2.337201e-01   1.570336e-01
 9.200000e-03   8.493365e-02   5.705728e-02
 1.000000e-02   1.150138e-01   8.185180e-02
 1.080000e-02   1.278181e-01   8.571438e-02
 1.160000e-02   8.051503e-02   5.807478e-02
 1.240000e-02   1.110872e-01   7.406166e-02
 1.320000e-02   6.041770e-02   4.030201e-02
 1.400000e-02   4.864758e-02   3.352297e-02
 1.480000e-02   6.843240e-02   5.562460e-02
 1.560000e-02   5.070460e-02   4.006913e-02
 1.640000e-02   1.412138e-01   1.067856e-01
 1.720000e-02   1.026252e-01   7.069795e-02
 1.800000e-02   5.166640e-02   4.109594e-02
 1.880000e-02   4.056472e-02   2.735146e-02
 1.960000e-02   4.426429e-02   3.030570e-02
 2.040000e-02   5.884263e-02   4.938260e-02
 2.120000e-02   6.412645e-02   4.365542e-02
 2.200000e-02   6.540315e-02   4.415100e-02
 2.280000e-02   2.673354e-02   1.802139e-02
 2.360000e-02   2.260753e-02   1.720750e-02
 2.440000e-02   7.827078e-03   5.560006e-03
 2.520000e-02   2.732520e-02   2.112642e-02
 2.600000e-02   1.227301e-02   8.874661e-03
 2.680000e-02   1.015529e-02   1.015529e-02
 2.760000e-02   2.267666e-02   2.133453e-02
 2.840000e-02   3.639121e-02   2.938042e-02
 2.920000e-02   4.471841e-02   3.649413e-02
 3.000000e-02   8.186620e-03   8.186620e-03
 3.080000e-02   1.539557e-02   1.330177e-02
 3.160000e-02   2.288428e-03   2.288428e-03
 3.240000e-02   2.952196e-02   2.501037e-02
 3.320000e-02   9.852141e-03   7.819328e-03
 3.400000e-02   4.617403e-03   3.895681e-03
 3.480000e-02   5.654023e-03   3.790586e-03
 3.560000e-02   4.573352e-03   4.463869e-03
 3.640000e-02   5.823115e-04   5.823115e-04
 3.720000e-02   4.086611e-03   3.587799e-03
 3.800000e-02   3.396195e-03   3.396195e-03
 3.880000e-02   1.675248e-03   1.187330e-03
 3.960000e-02   8.916723e-03   6.155190e-03
 4.040000e-02   1.800483e-02   1.720616e-02
 4.120000e-02   1.518146e-03   1.105598e-03
 4.200000e-02   2.101116e-03   1.817895e-03
 4.280000e-02   4.302384e-03   3.662832e-03
 4.360000e-02   4.427175e-03   4.427175e-03
 4.440000e-02   5.242601e-03   3.943208e-03
 4.520000e-02   2.169018e-03   1.570454e-03
 4.600000e-02   1.046071e-03   1.046071e-03
 4.680000e-02   3.295320e-03   3.295320e-03
 4.760000e-02   1.337257e-03   1.337257e-03
 4.840000e-02   2.357152e-03   1.614042e-03
 4.920000e-02   5.369763e-03   5.024974e-03
 5.000000e-02   0.000000e+00   0.000000e+00
 5.080000e-02   4.374436e-03   3.115323e-03
 5.160000e-02   0.000000e+00   0.000000e+00
 5.240000e-02   6.738290e-03   4.578171e-03
 5.320000e-02   2.061261e-04   2.061261e-04
 5.400000e-02   0.000000e+00   0.000000e+00
 5.480000e-02   0.000000e+00   0.000000e+00
 5.560000e-02   0.000000e+00   0.000000e+00
 5.640000e-02   0.000000e+00   0.000000e+00
 5.720000e-02   0.000000e+00   0.000000e+00
 5.800000e-02   0.000000e+00   0.000000e+00
 5.880000e-02   0.000000e+00   0.000000e+00
 5.960000e-02   0.000000e+00   0.000000e+00
 6.040000e-02   0.000000e+00   0.000000e+00
 6.120000e-02   0.000000e+00   0.000000e+00
 6.200000e-02   0.000000e+00   0.000000e+00
 6.280000e-02   0.000000e+00   0.000000e+00
 6.360000e-02   0.000000e+00   0.000000e+00
 6.440000e-02   0.000000e+00   0.000000e+00
 6.520000e-02   0.000000e+00   0.000000e+00
 6.600000e-02   0.000000e+00   0.000000e+00
 6.680000e-02   0.000000e+00   0.000000e+00
 6.760000e-02   0.000000e+00   0.000000e+00
 6.840000e-02   0.000000e+00   0.000000e+00
 6.920000e-02   0.000000e+00   0.000000e+00
 7.000000e-02   0.000000e+00   0.000000e+00
 7.080000e-02   0.000000e+00   0.000000e+00
 7.160000e-02   0.000000e+00   0.000000e+00
 7.240000e-02   0.000000e+00   0.000000e+00
 7.320000e-02   0.000000e+00   0.000000e+00
 7.400000e-02   0.000000e+00   0.000000e+00
 7.480000e-02   0.000000e+00   0.000000e+00
 7.560000e-02   0.000000e+00   0.000000e+00
 7.640000e-02   0.000000e+00   0.000000e+00
 7.720000e-02   0.000000e+00   0.000000e+00
 7.800000e-02   4.458915e-05   4.458915e-05
 7.880000e-02   0.000000e+00   0.000000e+00
 7.960000e-02   0.000000e+00   0.000000e+00
 8.040000e-02   0.000000e+00   0.000000e+00
 8.120000e-02   0.000000e+00   0.000000e+00
 8.200000e-02   0.000000e+00   0.000000e+00
 8.280000e-02   0.000000e+00   0.000000e+00
 8.360000e-02   0.000000e+00   0.000000e+00
 8.440000e-02   0.000000e+00   0.000000e+00
 8.520000e-02   0.000000e+00   0.000000e+00
 8.600000e-02   6.173268e-02   6.173268e-02
 8.680000e-02   0.000000e+00   0.000000e+00
 8.760000e-02   0.000000e+00   0.000000e+00
 8.840000e-02   0.000000e+00   0.000000e+00
 8.920000e-02   0.000000e+00   0.000000e+00
 9.000000e-02   0.000000e+00   0.000000e+00
 9.080000e-02   0.000000e+00   0.000000e+00
 9.160000e-02   0.000000e+00   0.000000e+00
 9.240000e-02   0.000000e+00   0.000000e+00
 9.320000e-02   0.000000e+00   0.000000e+00
 9.400000e-02   0.000000e+00   0.000000e+00
 9.480000e-02   0.000000e+00   0.000000e+00
 9.560000e-02   0.000000e+00   0.000000e+00
 9.640000e-02   0.000000e+00   0.000000e+00
 9.720000e-02   0.000000e+00   0.000000e+00
 9.800000e-02   0.000000e+00   0.000000e+00
 9.880000e-02   0.000000e+00   0.000000e+00
 9.960000e-02   0.000000e+00   0.000000e+00
 1.004000e-01   0.000000e+00   0.000000e+00
 1.012000e-01   0.000000e+00   0.000000e+00
 1.020000e-01   0.000000e+00   0.000000e+00
 1.028000e-01   0.000000e+00   0.000000e+00
 1.036000e-01   0.000000e+00   0.000000e+00
 1.044000e-01   0.000000e+00   0.000000e+00
 1.052000e-01   0.000000e+00   0.000000e+00
 1.060000e-01   0.000000e+00   0.000000e+00
 1.068000e-01   0.000000e+00   0.000000e+00
 1.076000e-01   0.000000e+00   0.000000e+00
 1.084000e-01   0.000000e+00   0.000000e+00
 1.092000e-01   0.000000e+00   0.000000e+00
 1.100000e-01   0.000000e+00   0.000000e+00
 1.108000e-01   0.000000e+00   0.000000e+00
 1.116000e-01   0.000000e+00   0.000000e+00
 1.124000e-01   0.000000e+00   0.000000e+00
 1.132000e-01   0.000000e+00   0.000000e+00
 1.140000e-01   0.000000e+00   0.000000e+00
 1.148000e-01   0.000000e+00   0.000000e+00
 1.156000e-01   0.000000e+00   0.000000e+00
 1.164000e-01   0.000000e+00   0.000000e+00
 1.172000e-01   0.000000e+00   0.000000e+00
 1.180000e-01   0.000000e+00   0.000000e+00
 1.188000e-01   0.000000e+00   0.000000e+00
 1.196000e-01   0.000000e+00   0.000000e+00
 1.204000e-01   0.000000e+00   0.000000e+00
 1.212000e-01   0.000000e+00   0.000000e+00
 1.220000e-01   0.000000e+00   0.000000e+00
 1.228000e-01   0.000000e+00   0.000000e+00
 1.236000e-01   0.000000e+00   0.000000e+00
 1.244000e-01   0.000000e+00   0.000000e+00
 1.252000e-01   0.000000e+00   0.000000e+00
 1.260000e-01   0.000000e+00   0.000000e+00
 1.268000e-01   0.000000e+00   0.000000e+00
 1.276000e-01   0.000000e+00   0.000000e+00
 1.284000e-01   0.000000e+00   0.000000e+00
 1.292000e-01   0.000000e+00   0.000000e+00
 1.300000e-01   0.000000e+00   0.000000e+00
 1.308000e-01   0.000000e+00   0.000000e+00
 1.316000e-01   0.000000e+00   0.000000e+00
 1.324000e-01   0.000000e+00   0.000000e+00
 1.332000e-01   0.000000e+00   0.000000e+00
 1.340000e-01   0.000000e+00   0.000000e+00
 1.348000e-01   0.000000e+00   0.000000e+00
 1.356000e-01   0.000000e+00   0.000000e+00
 1.364000e-01   0.000000e+00   0.000000e+00
 1.372000e-01   0.000000e+00   0.000000e+00
 1.380000e-01   0.000000e+00   0.000000e+00
 1.388000e-01   0.000000e+00   0.000000e+00
 1.396000e-01   0.000000e+00   0.000000e+00
 1.404000e-01   0.000000e+00   0.000000e+00
 1.412000e-01   0.000000e+00   0.000000e+00
 1.420000e-01   0.000000e+00   0.000000e+00
 1.428000e-01   0.000000e+00   0.000000e+00
 1.436000e-01   0.000000e+00   0.000000e+00
 1.444000e-01   0.000000e+00   0.000000e+00
 1.452000e-01   0.000000e+00   0.000000e+00
 1.460000e-01   0.000000e+00   0.000000e+00
 1.468000e-01   0.000000e+00   0.000000e+00
 1.476000e-01   0.000000e+00   0.000000e+00
 1.484000e-01   0.000000e+00   0.000000e+00
 1.492000e-01   0.000000e+00   0.000000e+00
 1.500000e-01   0.000000e+00   0.000000e+00
 1.508000e-01   0.000000e+00   0.000000e+00
 1.516000e-01   0.000000e+00   0.000000e+00
 1.524000e-01   0.000000e+00   0.000000e+00
 1.532000e-01   0.000000e+00   0.000000e+00
 1.540000e-01   0.000000e+00   0.000000e+00
 1.548000e-01   0.000000e+00   0.000000e+00
 1.556000e-01   0.000000e+00   0.000000e+00
 1.564000e-01   0.000000e+00   0.000000e+00
 1.572000e-01   0.000000e+00   0.000000e+00
 1.580000e-01   0.000000e+00   0.000000e+00
 1.588000e-01   0.000000e+00   0.000000e+00
 1.596000e-01   0.000000e+00   0.000000e+00
 1.604000e-01   0.000000e+00   0.000000e+00
 1.612000e-01   0.000000e+00   0.000000e+00
 1.620000e-01   0.000000e+00   0.000000e+00
 1.628000e-01   0.000000e+00   0.000000e+00
 1.636000e-01   0.000000e+00   0.000000e+00
 1.644000e-01   0.000000e+00   0.000000e+00
 1.652000e-01   0.000000e+00   0.000000e+00
 1.660000e-01   0.000000e+00   0.000000e+00
 1.668000e-01   0.000000e+00   0.000000e+00
 1.676000e-01   0.000000e+00   0.000000e+00
 1.684000e-01   0.000000e+00   0.000000e+00
 1.692000e-01   0.000000e+00   0.000000e+00
 1.700000e-01   0.000000e+00   0.000000e+00
 1.708000e-01   0.000000e+00   0.000000e+00
 1.716000e-01   0.000000e+00   0.000000e+00
 1.724000e-01   0.000000e+00   0.000000e+00
 1.732000e-01   0.000000e+00   0.000000e+00
 1.740000e-01   0.000000e+00   0.000000e+00
 1.748000e-01   0.000000e+00   0.000000e+00
 1.756000e-01   0.000000e+00   0.000000e+00
 1.764000e-01   0.000000e+00   0.000000e+00
 1.772000e-01   0.000000e+00   0.000000e+00
 1.780000e-01   0.000000e+00   0.000000e+00
 1.788000e-01   0.000000e+00   0.000000e+00
 1.796000e-01   0.000000e+00   0.000000e+00
 1.804000e-01   0.000000e+00   0.000000e+00
 1.812000e-01   0.000000e+00   0.000000e+00
 1.820000e-01   0.000000e+00   0.000000e+00
 1.828000e-01   0.000000e+00   0.000000e+00
 1.836000e-01   0.000000e+00   0.000000e+00
 1.844000e-01   0.000000e+00   0.000000e+00
 1.852000e-01   0.000000e+00   0.000000e+00
 1.860000e-01   0.000000e+00   0.000000e+00
 1.868000e-01   0.000000e+00   0.000000e+00
 1.876000e-01   0.000000e+00   0.000000e+00
 1.884000e-01   0.000000e+00   0.000000e+00
 1.892000e-01   0.000000e+00   0.000000e+00
 1.900000e-01   0.000000e+00   0.000000e+00
 1.908000e-01   0.000000e+00   0.000000e+00
 1.916000e-01   0.000000e+00   0.000000e+00
 1.924000e-01   0.000000e+00   0.000000e+00
 1.932000e-01   0.000000e+00   0.000000e+00
 1.940000e-01   0.000000e+00   0.000000e+00
 1.948000e-01   0.000000e+00   0.000000e+00
 1.956000e-01   0.000000e+00   0.000000e+00
 1.964000e-01   0.000000e+00   0.000000e+00
 1.972000e-01   0.000000e+00   0.000000e+00
 1.980000e-01   0.000000e+00   0.000000e+00
 1.988000e-01   0.000000e+00   0.000000e+00
 1.996000e-01   0.000000e+00   0.000000e+00
 inf   0.000000e+00   0.000000e+00
