ql52_lab bin centers    value    Error 
-inf   2.112285e+00   6.229346e-02
 6.500000e-01   6.218123e-01   4.893329e-02
 1.950000e+00   2.917015e-02   1.081635e-04
 3.250000e+00   1.675278e-02   8.113028e-05
 4.550000e+00   1.166482e-02   4.915189e-05
 5.850000e+00   9.056356e-03   4.611811e-05
 7.150000e+00   7.373060e-03   6.088812e-05
 8.450000e+00   6.200287e-03   4.349640e-05
 9.750000e+00   5.384762e-03   5.647944e-05
 1.105000e+01   4.606370e-03   3.691670e-05
 1.235000e+01   4.195085e-03   3.607755e-05
 1.365000e+01   3.868254e-03   5.124889e-05
 1.495000e+01   3.517281e-03   3.253868e-05
 1.625000e+01   3.286945e-03   5.303496e-05
 1.755000e+01   3.135025e-03   5.868673e-05
 1.885000e+01   2.946144e-03   6.227916e-05
 2.015000e+01   2.784029e-03   5.688677e-05
 2.145000e+01   2.819679e-03   6.325363e-05
 2.275000e+01   2.686895e-03   4.406058e-05
 2.405000e+01   2.476097e-03   5.488407e-05
 2.535000e+01   2.581170e-03   5.082047e-05
 2.665000e+01   2.491964e-03   5.051444e-05
 2.795000e+01   2.330153e-03   3.943357e-05
 2.925000e+01   2.139713e-03   4.129233e-05
 3.055000e+01   2.030066e-03   5.721037e-05
 3.185000e+01   1.813007e-03   4.604125e-05
 3.315000e+01   1.650527e-03   2.539059e-05
 3.445000e+01   1.621299e-03   4.103173e-05
 3.575000e+01   1.518156e-03   4.128222e-05
 3.705000e+01   1.292089e-03   3.031835e-05
 3.835000e+01   1.135523e-03   2.812697e-05
 3.965000e+01   1.176079e-03   3.937961e-05
 4.095000e+01   9.645777e-04   2.307058e-05
 4.225000e+01   9.727254e-04   2.445781e-05
 4.355000e+01   8.808161e-04   2.568373e-05
 4.485000e+01   8.330854e-04   2.040826e-05
 4.615000e+01   7.422837e-04   1.971425e-05
 4.745000e+01   7.209687e-04   2.140759e-05
 4.875000e+01   6.443664e-04   1.661292e-05
 5.005000e+01   5.699157e-04   1.401132e-05
 5.135000e+01   5.936758e-04   2.450611e-05
 5.265000e+01   5.399291e-04   1.403342e-05
 5.395000e+01   5.133129e-04   2.631708e-05
 5.525000e+01   4.799331e-04   2.610708e-05
 5.655000e+01   4.066775e-04   1.134686e-05
