x5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-1.996000e-01   0.000000e+00   0.000000e+00
-1.988000e-01   0.000000e+00   0.000000e+00
-1.980000e-01   0.000000e+00   0.000000e+00
-1.972000e-01   0.000000e+00   0.000000e+00
-1.964000e-01   0.000000e+00   0.000000e+00
-1.956000e-01   0.000000e+00   0.000000e+00
-1.948000e-01   0.000000e+00   0.000000e+00
-1.940000e-01   0.000000e+00   0.000000e+00
-1.932000e-01   0.000000e+00   0.000000e+00
-1.924000e-01   0.000000e+00   0.000000e+00
-1.916000e-01   0.000000e+00   0.000000e+00
-1.908000e-01   3.087966e-01   9.338478e-03
-1.900000e-01   4.076860e-01   1.498439e-02
-1.892000e-01   4.148561e-01   1.926067e-02
-1.884000e-01   4.252568e-01   1.690124e-02
-1.876000e-01   4.446007e-01   1.080235e-02
-1.868000e-01   4.779056e-01   2.271260e-02
-1.860000e-01   4.235499e-01   1.245182e-02
-1.852000e-01   4.782527e-01   2.753492e-02
-1.844000e-01   4.706877e-01   1.864246e-02
-1.836000e-01   4.966112e-01   3.669424e-02
-1.828000e-01   4.620995e-01   1.410513e-02
-1.820000e-01   4.909098e-01   1.889075e-02
-1.812000e-01   5.006365e-01   1.400384e-02
-1.804000e-01   5.418095e-01   2.410717e-02
-1.796000e-01   5.094489e-01   1.922043e-02
-1.788000e-01   4.928943e-01   1.528583e-02
-1.780000e-01   5.346660e-01   1.831080e-02
-1.772000e-01   5.587529e-01   3.446049e-02
-1.764000e-01   5.209785e-01   2.646936e-02
-1.756000e-01   5.875822e-01   5.761630e-02
-1.748000e-01   5.414514e-01   2.083094e-02
-1.740000e-01   5.489359e-01   1.326645e-02
-1.732000e-01   5.567167e-01   1.937703e-02
-1.724000e-01   5.487240e-01   1.854481e-02
-1.716000e-01   4.976232e-01   1.695928e-02
-1.708000e-01   5.756277e-01   2.268650e-02
-1.700000e-01   5.501853e-01   1.660319e-02
-1.692000e-01   6.354652e-01   2.700360e-02
-1.684000e-01   5.742420e-01   2.152748e-02
-1.676000e-01   6.162408e-01   3.095370e-02
-1.668000e-01   6.797990e-01   3.661677e-02
-1.660000e-01   6.596479e-01   2.151519e-02
-1.652000e-01   6.674714e-01   2.763853e-02
-1.644000e-01   6.398190e-01   1.768950e-02
-1.636000e-01   6.702815e-01   2.180169e-02
-1.628000e-01   6.661210e-01   2.696206e-02
-1.620000e-01   7.087992e-01   3.047905e-02
-1.612000e-01   7.062835e-01   2.591160e-02
-1.604000e-01   6.512879e-01   4.129242e-02
-1.596000e-01   7.008164e-01   2.471829e-02
-1.588000e-01   7.092700e-01   3.118235e-02
-1.580000e-01   7.745822e-01   5.449288e-02
-1.572000e-01   7.753298e-01   3.407476e-02
-1.564000e-01   8.106093e-01   4.477923e-02
-1.556000e-01   8.043110e-01   3.636862e-02
-1.548000e-01   7.777728e-01   4.090531e-02
-1.540000e-01   8.361316e-01   4.579417e-02
-1.532000e-01   8.149566e-01   2.961095e-02
-1.524000e-01   8.346989e-01   3.141468e-02
-1.516000e-01   9.315969e-01   7.262640e-02
-1.508000e-01   8.710821e-01   3.993228e-02
-1.500000e-01   8.751894e-01   3.632018e-02
-1.492000e-01   8.913588e-01   3.449447e-02
-1.484000e-01   9.068065e-01   3.135507e-02
-1.476000e-01   9.374489e-01   4.184167e-02
-1.468000e-01   9.740910e-01   6.977692e-02
-1.460000e-01   9.415708e-01   3.361156e-02
-1.452000e-01   9.817896e-01   3.881559e-02
-1.444000e-01   8.943651e-01   2.482756e-02
-1.436000e-01   9.919457e-01   3.191795e-02
