Emu_lab bin centers    value    Error 
-inf   3.205558e-01   6.459840e-04
 9.500600e+04   2.171812e-05   3.164660e-07
 9.501800e+04   2.245623e-05   4.120895e-07
 9.503000e+04   2.259593e-05   3.268999e-07
 9.504200e+04   2.265289e-05   3.916399e-07
 9.505400e+04   2.255617e-05   3.817882e-07
 9.506600e+04   2.380907e-05   7.612124e-07
 9.507800e+04   2.205870e-05   3.173206e-07
 9.509000e+04   2.321799e-05   4.270900e-07
 9.510200e+04   2.218991e-05   3.532405e-07
 9.511400e+04   2.229825e-05   3.885572e-07
 9.512600e+04   2.176999e-05   5.343930e-07
 9.513800e+04   2.250542e-05   3.039337e-07
 9.515000e+04   2.293040e-05   2.382339e-07
 9.516200e+04   2.262454e-05   4.615908e-07
 9.517400e+04   2.259416e-05   3.071057e-07
 9.518600e+04   2.255184e-05   2.340761e-07
 9.519800e+04   2.261864e-05   3.627230e-07
 9.521000e+04   2.284915e-05   4.247104e-07
 9.522200e+04   2.345095e-05   3.568363e-07
 9.523400e+04   2.224412e-05   2.940273e-07
 9.524600e+04   2.290939e-05   2.826339e-07
 9.525800e+04   2.333204e-05   2.725144e-07
 9.527000e+04   2.300425e-05   2.920736e-07
 9.528200e+04   2.327959e-05   3.335179e-07
 9.529400e+04   2.334762e-05   3.285912e-07
 9.530600e+04   2.294013e-05   3.406678e-07
 9.531800e+04   2.277634e-05   2.952867e-07
 9.533000e+04   2.316750e-05   3.836144e-07
 9.534200e+04   2.378483e-05   3.476042e-07
 9.535400e+04   2.327495e-05   3.628589e-07
 9.536600e+04   2.297859e-05   3.811282e-07
 9.537800e+04   2.329171e-05   4.085917e-07
 9.539000e+04   2.364748e-05   5.350035e-07
 9.540200e+04   2.381312e-05   2.818802e-07
 9.541400e+04   2.340696e-05   3.328020e-07
 9.542600e+04   2.360322e-05   2.024881e-07
 9.543800e+04   2.363624e-05   4.415416e-07
 9.545000e+04   2.360579e-05   2.934019e-07
 9.546200e+04   2.369877e-05   1.923205e-07
 9.547400e+04   2.349651e-05   4.230604e-07
 9.548600e+04   2.387141e-05   2.946388e-07
 9.549800e+04   2.413309e-05   3.449925e-07
 9.551000e+04   2.398319e-05   2.832127e-07
 9.552200e+04   2.415988e-05   4.004496e-07
 9.553400e+04   2.414824e-05   3.556487e-07
 9.554600e+04   2.373785e-05   5.186237e-07
 9.555800e+04   2.436089e-05   2.584465e-07
 9.557000e+04   2.411843e-05   3.312541e-07
 9.558200e+04   2.418906e-05   3.693690e-07
 9.559400e+04   2.424593e-05   4.772996e-07
 9.560600e+04   2.505755e-05   4.249508e-07
 9.561800e+04   2.421981e-05   3.322530e-07
 9.563000e+04   2.451817e-05   4.019627e-07
 9.564200e+04   2.488598e-05   4.653743e-07
 9.565400e+04   2.481186e-05   4.135550e-07
 9.566600e+04   2.419665e-05   4.253406e-07
 9.567800e+04   2.501421e-05   2.427992e-07
 9.569000e+04   2.520650e-05   4.721392e-07
 9.570200e+04   2.455095e-05   3.279121e-07
 9.571400e+04   2.526738e-05   4.440969e-07
 9.572600e+04   2.510415e-05   4.865143e-07
 9.573800e+04   2.589275e-05   4.810654e-07
 9.575000e+04   2.496278e-05   3.564120e-07
 9.576200e+04   2.583855e-05   4.036139e-07
 9.577400e+04   2.571966e-05   4.539149e-07
 9.578600e+04   2.493066e-05   3.772237e-07
 9.579800e+04   2.535775e-05   3.896955e-07
 9.581000e+04   2.610162e-05   3.790268e-07
 9.582200e+04   2.548330e-05   2.791272e-07
 9.583400e+04   2.513821e-05   1.781570e-07
 9.584600e+04   2.542905e-05   3.066502e-07
 9.585800e+04   2.612976e-05   3.484204e-07
 9.587000e+04   2.647704e-05   4.436402e-07
 9.588200e+04   2.653663e-05   4.062014e-07
 9.589400e+04   2.663133e-05   3.321339e-07
 9.590600e+04   2.571100e-05   2.786827e-07
 9.591800e+04   2.607996e-05   3.582373e-07
 9.593000e+04   2.673920e-05   4.248314e-07
 9.594200e+04   2.658716e-05   4.638441e-07
 9.595400e+04   2.624200e-05   3.773677e-07
 9.596600e+04   2.601373e-05   4.476202e-07
 9.597800e+04   2.658369e-05   3.925613e-07
 9.599000e+04   2.672048e-05   3.214647e-07
 9.600200e+04   2.670808e-05   3.632282e-07
 9.601400e+04   2.658096e-05   3.689398e-07
 9.602600e+04   2.677830e-05   4.161529e-07
 9.603800e+04   2.628767e-05   3.224803e-07
 9.605000e+04   2.654561e-05   3.263922e-07
 9.606200e+04   2.622410e-05   3.153942e-07
 9.607400e+04   2.690060e-05   3.824758e-07
 9.608600e+04   2.727062e-05   4.298436e-07
 9.609800e+04   2.786776e-05   4.258934e-07
 9.611000e+04   2.790381e-05   5.983637e-07
 9.612200e+04   2.725470e-05   3.309550e-07
 9.613400e+04   2.783124e-05   3.754915e-07
 9.614600e+04   2.762675e-05   3.716320e-07
 9.615800e+04   2.796035e-05   3.841871e-07
 9.617000e+04   2.882072e-05   5.543499e-07
 9.618200e+04   2.807519e-05   4.305602e-07
 9.619400e+04   2.801734e-05   2.728185e-07
 9.620600e+04   2.847447e-05   5.456698e-07
 9.621800e+04   2.791375e-05   4.311414e-07
 9.623000e+04   2.786686e-05   2.104778e-07
 9.624200e+04   2.797490e-05   3.083717e-07
 9.625400e+04   2.847414e-05   3.762180e-07
 9.626600e+04   2.884889e-05   5.555859e-07
 9.627800e+04   2.826564e-05   4.637280e-07
 9.629000e+04   2.818141e-05   3.631893e-07
 9.630200e+04   2.886552e-05   3.630934e-07
 9.631400e+04   2.901982e-05   5.115084e-07
 9.632600e+04   2.847359e-05   3.406142e-07
 9.633800e+04   2.822488e-05   3.689785e-07
 9.635000e+04   2.970999e-05   4.525905e-07
 9.636200e+04   2.974689e-05   5.237912e-07
 9.637400e+04   2.945087e-05   6.206222e-07
 9.638600e+04   2.977318e-05   3.316699e-07
 9.639800e+04   2.988714e-05   3.439960e-07
 9.641000e+04   2.923727e-05   3.014085e-07
 9.642200e+04   3.013622e-05   5.096474e-07
 9.643400e+04   3.006501e-05   4.181779e-07
 9.644600e+04   3.029772e-05   4.259755e-07
 9.645800e+04   2.948175e-05   5.195999e-07
 9.647000e+04   2.945160e-05   4.480450e-07
 9.648200e+04   3.089244e-05   3.810951e-07
 9.649400e+04   2.981873e-05   3.225329e-07
 9.650600e+04   3.081273e-05   4.014199e-07
 9.651800e+04   2.990720e-05   3.523983e-07
 9.653000e+04   3.045311e-05   3.292394e-07
 9.654200e+04   3.063577e-05   4.857381e-07
 9.655400e+04   3.036839e-05   5.056628e-07
 9.656600e+04   3.066170e-05   4.794698e-07
 9.657800e+04   3.063735e-05   4.383257e-07
 9.659000e+04   3.058465e-05   5.318080e-07
 9.660200e+04   3.073001e-05   3.807317e-07
 9.661400e+04   3.161936e-05   5.519439e-07
 9.662600e+04   3.231245e-05   4.646475e-07
 9.663800e+04   3.241688e-05   6.579050e-07
 9.665000e+04   3.243644e-05   4.952266e-07
 9.666200e+04   3.208450e-05   4.346868e-07
 9.667400e+04   3.118294e-05   6.160303e-07
 9.668600e+04   3.137997e-05   3.079526e-07
 9.669800e+04   3.148458e-05   4.569715e-07
 9.671000e+04   3.225821e-05   5.549002e-07
 9.672200e+04   3.276012e-05   7.040945e-07
 9.673400e+04   3.239780e-05   4.371512e-07
 9.674600e+04   3.234687e-05   5.619260e-07
 9.675800e+04   3.286603e-05   4.492327e-07
 9.677000e+04   3.202868e-05   5.149674e-07
 9.678200e+04   3.305419e-05   4.092016e-07
 9.679400e+04   3.316451e-05   5.446233e-07
 9.680600e+04   3.353339e-05   4.870485e-07
 9.681800e+04   3.308033e-05   4.928955e-07
 9.683000e+04   3.333446e-05   4.746763e-07
 9.684200e+04   3.461572e-05   6.627848e-07
 9.685400e+04   3.394071e-05   5.643670e-07
 9.686600e+04   3.420836e-05   5.281303e-07
 9.687800e+04   3.399995e-05   5.663644e-07
 9.689000e+04   3.457941e-05   5.091154e-07
 9.690200e+04   3.392001e-05   4.203178e-07
 9.691400e+04   3.449317e-05   5.270005e-07
 9.692600e+04   3.548864e-05   5.024979e-07
 9.693800e+04   3.499951e-05   5.167172e-07
 9.695000e+04   3.478607e-05   4.717810e-07
 9.696200e+04   3.512241e-05   5.901733e-07
 9.697400e+04   3.534955e-05   4.173402e-07
 9.698600e+04   3.620670e-05   5.611392e-07
 9.699800e+04   3.532938e-05   5.205877e-07
 9.701000e+04   3.512299e-05   5.702190e-07
 9.702200e+04   3.549261e-05   8.251650e-07
 9.703400e+04   3.577170e-05   8.277272e-07
 9.704600e+04   3.576247e-05   3.715208e-07
 9.705800e+04   3.684713e-05   6.002537e-07
 9.707000e+04   3.609401e-05   3.264559e-07
 9.708200e+04   3.557989e-05   4.697497e-07
 9.709400e+04   3.629638e-05   6.184293e-07
 9.710600e+04   3.671543e-05   5.376448e-07
 9.711800e+04   3.718538e-05   4.941222e-07
 9.713000e+04   3.723058e-05   6.491831e-07
 9.714200e+04   3.719228e-05   5.153777e-07
 9.715400e+04   3.778707e-05   7.102699e-07
 9.716600e+04   3.831288e-05   5.310867e-07
 9.717800e+04   3.743461e-05   5.768255e-07
 9.719000e+04   3.701584e-05   5.637892e-07
 9.720200e+04   3.728966e-05   6.537967e-07
 9.721400e+04   3.880603e-05   5.941820e-07
 9.722600e+04   3.786249e-05   5.001135e-07
 9.723800e+04   3.794505e-05   5.849096e-07
 9.725000e+04   3.899492e-05   5.109861e-07
 9.726200e+04   3.921338e-05   3.615235e-07
 9.727400e+04   3.828005e-05   6.606668e-07
 9.728600e+04   3.891076e-05   3.847484e-07
 9.729800e+04   3.936195e-05   5.310125e-07
 9.731000e+04   4.009336e-05   6.891581e-07
 9.732200e+04   3.944402e-05   6.346572e-07
 9.733400e+04   3.966040e-05   6.508110e-07
 9.734600e+04   4.053390e-05   6.666687e-07
 9.735800e+04   4.113431e-05   6.295276e-07
 9.737000e+04   4.144608e-05   6.519533e-07
 9.738200e+04   4.101698e-05   4.638384e-07
 9.739400e+04   4.095401e-05   6.407881e-07
 9.740600e+04   4.148947e-05   4.976594e-07
 9.741800e+04   4.230668e-05   9.409036e-07
