Emu_lab bin centers    value    Error 
-inf   2.001309e-02   9.198500e-04
 9.500600e+04   1.912074e-06   1.324725e-07
 9.501800e+04   1.949193e-06   9.137226e-08
 9.503000e+04   1.901901e-06   9.985075e-08
 9.504200e+04   1.976618e-06   8.244107e-08
 9.505400e+04   1.945506e-06   8.502600e-08
 9.506600e+04   1.755762e-06   8.666288e-08
 9.507800e+04   2.144227e-06   1.481884e-07
 9.509000e+04   1.780738e-06   1.217446e-07
 9.510200e+04   1.927313e-06   1.113246e-07
 9.511400e+04   1.874149e-06   9.941890e-08
 9.512600e+04   1.911791e-06   8.197770e-08
 9.513800e+04   1.978885e-06   9.536827e-08
 9.515000e+04   2.165685e-06   1.341516e-07
 9.516200e+04   1.843426e-06   9.700157e-08
 9.517400e+04   1.878679e-06   7.997046e-08
 9.518600e+04   2.045573e-06   1.183696e-07
 9.519800e+04   2.029343e-06   1.141275e-07
 9.521000e+04   1.839548e-06   1.414899e-07
 9.522200e+04   2.039038e-06   1.121035e-07
 9.523400e+04   1.736868e-06   5.993613e-08
 9.524600e+04   1.737937e-06   9.040913e-08
 9.525800e+04   2.178611e-06   1.884876e-07
 9.527000e+04   2.004519e-06   9.305336e-08
 9.528200e+04   1.921200e-06   9.838316e-08
 9.529400e+04   2.129017e-06   1.666722e-07
 9.530600e+04   2.095640e-06   8.924447e-08
 9.531800e+04   1.955973e-06   1.017433e-07
 9.533000e+04   2.066991e-06   1.089766e-07
 9.534200e+04   1.946827e-06   1.638839e-07
 9.535400e+04   1.951279e-06   1.081005e-07
 9.536600e+04   2.099151e-06   1.799175e-07
 9.537800e+04   2.130802e-06   1.091983e-07
 9.539000e+04   2.255478e-06   1.951864e-07
 9.540200e+04   2.077769e-06   1.315733e-07
 9.541400e+04   2.201607e-06   1.343921e-07
 9.542600e+04   2.199063e-06   1.108422e-07
 9.543800e+04   2.301508e-06   2.363524e-07
 9.545000e+04   2.225760e-06   1.444460e-07
 9.546200e+04   1.971226e-06   8.755295e-08
 9.547400e+04   2.329190e-06   1.947715e-07
 9.548600e+04   1.990468e-06   1.453777e-07
 9.549800e+04   2.235204e-06   1.337252e-07
 9.551000e+04   2.201457e-06   1.634615e-07
 9.552200e+04   2.090916e-06   1.098983e-07
 9.553400e+04   2.363516e-06   1.828753e-07
 9.554600e+04   2.152973e-06   1.771749e-07
 9.555800e+04   2.273150e-06   1.092897e-07
 9.557000e+04   2.361800e-06   1.516083e-07
 9.558200e+04   1.986970e-06   9.583989e-08
 9.559400e+04   2.138088e-06   1.912320e-07
 9.560600e+04   2.096381e-06   7.849595e-08
 9.561800e+04   2.062448e-06   1.415606e-07
 9.563000e+04   2.198741e-06   1.038752e-07
 9.564200e+04   2.101814e-06   1.035286e-07
 9.565400e+04   2.123719e-06   1.237983e-07
 9.566600e+04   2.124862e-06   1.287348e-07
 9.567800e+04   2.193146e-06   1.266781e-07
 9.569000e+04   2.282105e-06   9.582131e-08
 9.570200e+04   2.197336e-06   1.471234e-07
 9.571400e+04   2.242217e-06   7.113952e-08
 9.572600e+04   2.052153e-06   1.371915e-07
 9.573800e+04   2.248932e-06   1.309718e-07
 9.575000e+04   2.249511e-06   1.596306e-07
 9.576200e+04   2.402478e-06   1.150322e-07
 9.577400e+04   2.255630e-06   1.056034e-07
 9.578600e+04   2.132062e-06   1.224542e-07
 9.579800e+04   2.187919e-06   1.126211e-07
 9.581000e+04   2.426770e-06   2.191662e-07
 9.582200e+04   2.361806e-06   1.281963e-07
 9.583400e+04   2.340682e-06   1.200565e-07
 9.584600e+04   2.528273e-06   1.917614e-07
 9.585800e+04   2.320337e-06   9.421207e-08
 9.587000e+04   2.271809e-06   1.028337e-07
 9.588200e+04   2.162946e-06   1.289017e-07
 9.589400e+04   2.396618e-06   1.535776e-07
 9.590600e+04   2.143410e-06   1.121787e-07
 9.591800e+04   2.189782e-06   7.102340e-08
 9.593000e+04   2.353682e-06   9.013723e-08
 9.594200e+04   2.540768e-06   1.283146e-07
 9.595400e+04   2.302290e-06   1.349494e-07
 9.596600e+04   2.320541e-06   1.066081e-07
 9.597800e+04   2.142787e-06   8.767682e-08
 9.599000e+04   2.388229e-06   1.367994e-07
 9.600200e+04   2.391591e-06   2.216596e-07
 9.601400e+04   2.614341e-06   2.305620e-07
 9.602600e+04   2.620273e-06   1.869995e-07
 9.603800e+04   2.588803e-06   1.291264e-07
 9.605000e+04   2.812540e-06   1.354583e-07
 9.606200e+04   2.443647e-06   1.077082e-07
 9.607400e+04   2.597040e-06   1.794399e-07
 9.608600e+04   2.218417e-06   1.576376e-07
 9.609800e+04   2.456127e-06   1.113434e-07
 9.611000e+04   2.667542e-06   1.921688e-07
 9.612200e+04   2.200390e-06   9.093061e-08
 9.613400e+04   2.502517e-06   9.280724e-08
 9.614600e+04   2.450636e-06   1.008501e-07
 9.615800e+04   2.309064e-06   1.019543e-07
 9.617000e+04   2.739933e-06   2.046109e-07
 9.618200e+04   2.417629e-06   1.464585e-07
 9.619400e+04   2.460923e-06   1.132089e-07
 9.620600e+04   2.756774e-06   2.038121e-07
 9.621800e+04   2.510845e-06   1.157654e-07
 9.623000e+04   2.389613e-06   1.514603e-07
 9.624200e+04   2.502669e-06   1.512655e-07
 9.625400e+04   2.769163e-06   1.466775e-07
 9.626600e+04   2.416382e-06   9.964526e-08
 9.627800e+04   2.574989e-06   1.765996e-07
 9.629000e+04   2.410312e-06   1.724686e-07
 9.630200e+04   2.532683e-06   1.588771e-07
 9.631400e+04   2.702697e-06   1.480163e-07
 9.632600e+04   2.475276e-06   1.740954e-07
 9.633800e+04   2.669193e-06   1.304588e-07
 9.635000e+04   2.849341e-06   1.603003e-07
 9.636200e+04   2.731800e-06   1.265015e-07
 9.637400e+04   2.681349e-06   1.262699e-07
 9.638600e+04   2.798376e-06   1.714751e-07
 9.639800e+04   2.994433e-06   1.681697e-07
 9.641000e+04   2.765464e-06   1.063403e-07
 9.642200e+04   2.679724e-06   1.724308e-07
 9.643400e+04   2.879666e-06   1.577310e-07
 9.644600e+04   2.591653e-06   1.742774e-07
 9.645800e+04   2.771498e-06   1.542693e-07
 9.647000e+04   2.479970e-06   1.288912e-07
 9.648200e+04   2.512550e-06   1.197381e-07
 9.649400e+04   2.765071e-06   1.514477e-07
 9.650600e+04   2.574352e-06   1.276178e-07
 9.651800e+04   2.992132e-06   1.709226e-07
 9.653000e+04   2.703314e-06   1.203139e-07
 9.654200e+04   2.850863e-06   1.348483e-07
 9.655400e+04   2.666437e-06   1.162982e-07
 9.656600e+04   2.807784e-06   1.230531e-07
 9.657800e+04   2.828473e-06   1.375737e-07
 9.659000e+04   2.810025e-06   9.389487e-08
 9.660200e+04   3.260184e-06   2.104492e-07
 9.661400e+04   2.823937e-06   1.466448e-07
 9.662600e+04   2.723050e-06   1.213058e-07
 9.663800e+04   2.859107e-06   1.857850e-07
 9.665000e+04   2.791756e-06   2.331180e-07
 9.666200e+04   2.734332e-06   1.551633e-07
 9.667400e+04   2.573307e-06   1.266766e-07
 9.668600e+04   2.998413e-06   1.589397e-07
 9.669800e+04   2.775001e-06   9.259529e-08
 9.671000e+04   2.822298e-06   1.025997e-07
 9.672200e+04   2.745925e-06   1.769328e-07
 9.673400e+04   3.333065e-06   1.639017e-07
 9.674600e+04   2.861457e-06   1.734844e-07
 9.675800e+04   2.941037e-06   1.880822e-07
 9.677000e+04   3.092086e-06   1.584524e-07
 9.678200e+04   3.068822e-06   1.208779e-07
 9.679400e+04   3.280953e-06   1.480644e-07
 9.680600e+04   2.968921e-06   1.867950e-07
 9.681800e+04   2.736345e-06   1.332850e-07
 9.683000e+04   3.073812e-06   1.839612e-07
 9.684200e+04   3.311325e-06   2.958855e-07
 9.685400e+04   2.815577e-06   9.273678e-08
 9.686600e+04   3.051525e-06   1.521010e-07
 9.687800e+04   3.040672e-06   1.284223e-07
 9.689000e+04   3.114299e-06   1.368090e-07
 9.690200e+04   3.237569e-06   1.227117e-07
 9.691400e+04   3.440189e-06   1.145766e-07
 9.692600e+04   2.961383e-06   1.180217e-07
 9.693800e+04   2.973941e-06   2.035049e-07
 9.695000e+04   2.943258e-06   1.463718e-07
 9.696200e+04   3.000555e-06   1.650022e-07
 9.697400e+04   2.989307e-06   1.387295e-07
 9.698600e+04   3.232471e-06   1.688479e-07
 9.699800e+04   2.956091e-06   1.577101e-07
 9.701000e+04   3.083990e-06   1.859619e-07
 9.702200e+04   3.228921e-06   1.720398e-07
 9.703400e+04   3.157342e-06   1.214686e-07
 9.704600e+04   3.054782e-06   1.324126e-07
 9.705800e+04   3.370026e-06   1.966049e-07
 9.707000e+04   3.309439e-06   2.160540e-07
 9.708200e+04   3.096167e-06   1.421722e-07
 9.709400e+04   3.198094e-06   1.682648e-07
 9.710600e+04   3.628738e-06   2.271308e-07
 9.711800e+04   3.086791e-06   1.262906e-07
 9.713000e+04   3.469265e-06   1.507273e-07
 9.714200e+04   3.245617e-06   1.865698e-07
