phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   2.526464e-01   1.621162e-02
-3.122743e+00   2.685319e-01   1.774416e-02
-3.110177e+00   2.052211e-01   6.873762e-03
-3.097610e+00   2.478911e-01   1.159553e-02
-3.085044e+00   3.130867e-01   2.375724e-02
-3.072478e+00   2.850736e-01   3.528838e-02
-3.059911e+00   2.581079e-01   2.323639e-02
-3.047345e+00   2.669732e-01   1.796339e-02
-3.034779e+00   2.601210e-01   1.488228e-02
-3.022212e+00   2.824630e-01   2.838885e-02
-3.009646e+00   2.357094e-01   1.643777e-02
-2.997079e+00   2.032334e-01   7.980483e-03
-2.984513e+00   2.465580e-01   1.219976e-02
-2.971947e+00   2.309719e-01   1.136599e-02
-2.959380e+00   2.186319e-01   8.628613e-03
-2.946814e+00   2.352159e-01   1.255796e-02
-2.934248e+00   2.322848e-01   1.299871e-02
-2.921681e+00   2.434073e-01   1.253050e-02
-2.909115e+00   2.672824e-01   2.483647e-02
-2.896548e+00   2.550538e-01   1.737374e-02
-2.883982e+00   2.822480e-01   2.497700e-02
-2.871416e+00   2.747236e-01   1.969600e-02
-2.858849e+00   4.475770e-01   1.405043e-01
-2.846283e+00   2.286350e-01   1.283416e-02
-2.833717e+00   2.795034e-01   2.388895e-02
-2.821150e+00   2.515368e-01   1.878585e-02
-2.808584e+00   2.244676e-01   1.263389e-02
-2.796017e+00   3.188766e-01   2.854595e-02
-2.783451e+00   2.190342e-01   1.188183e-02
-2.770885e+00   2.251855e-01   1.241781e-02
-2.758318e+00   2.584641e-01   2.551890e-02
-2.745752e+00   2.619621e-01   1.639399e-02
-2.733186e+00   2.685066e-01   3.138450e-02
-2.720619e+00   3.050612e-01   4.207468e-02
-2.708053e+00   2.656270e-01   1.384169e-02
-2.695486e+00   2.211171e-01   9.290471e-03
-2.682920e+00   2.581636e-01   1.961630e-02
-2.670354e+00   2.281312e-01   1.050747e-02
-2.657787e+00   2.134987e-01   9.734386e-03
-2.645221e+00   3.177661e-01   5.236683e-02
-2.632655e+00   2.300564e-01   8.231527e-03
-2.620088e+00   2.488667e-01   2.253712e-02
-2.607522e+00   2.244418e-01   7.305089e-03
-2.594956e+00   2.465097e-01   1.192240e-02
-2.582389e+00   2.312614e-01   1.118169e-02
-2.569823e+00   2.383215e-01   1.456861e-02
-2.557256e+00   2.633296e-01   2.605829e-02
-2.544690e+00   2.800312e-01   2.762787e-02
-2.532124e+00   2.426713e-01   1.978924e-02
-2.519557e+00   2.603687e-01   1.237931e-02
-2.506991e+00   2.392971e-01   1.195100e-02
-2.494425e+00   2.417935e-01   1.271432e-02
-2.481858e+00   2.357190e-01   1.109215e-02
-2.469292e+00   2.576027e-01   2.017931e-02
-2.456725e+00   2.424181e-01   1.392265e-02
-2.444159e+00   2.770051e-01   2.663155e-02
-2.431593e+00   2.583032e-01   2.090064e-02
-2.419026e+00   2.004736e-01   8.631603e-03
-2.406460e+00   2.477093e-01   1.358887e-02
-2.393894e+00   2.163777e-01   7.703581e-03
-2.381327e+00   2.408443e-01   9.180990e-03
-2.368761e+00   4.369081e-01   1.192437e-01
-2.356194e+00   2.609299e-01   1.948968e-02
-2.343628e+00   2.240140e-01   8.457432e-03
-2.331062e+00   2.209953e-01   1.095159e-02
-2.318495e+00   2.338578e-01   8.335306e-03
-2.305929e+00   2.242818e-01   1.453967e-02
-2.293363e+00   2.572592e-01   1.493405e-02
-2.280796e+00   2.852030e-01   2.569125e-02
-2.268230e+00   2.401601e-01   1.158226e-02
-2.255664e+00   2.233359e-01   1.158893e-02
-2.243097e+00   3.211095e-01   4.123397e-02
-2.230531e+00   2.348531e-01   1.128243e-02
-2.217964e+00   2.512991e-01   1.884127e-02
-2.205398e+00   2.197811e-01   9.384078e-03
-2.192832e+00   2.378102e-01   1.459372e-02
-2.180265e+00   2.184053e-01   7.597764e-03
-2.167699e+00   2.863750e-01   2.047818e-02
-2.155133e+00   3.080772e-01   3.793920e-02
-2.142566e+00   2.410219e-01   1.385507e-02
-2.130000e+00   2.620975e-01   2.490531e-02
-2.117433e+00   2.264537e-01   1.208476e-02
-2.104867e+00   2.617385e-01   1.462615e-02
-2.092301e+00   2.411576e-01   1.343557e-02
-2.079734e+00   2.440717e-01   1.191155e-02
-2.067168e+00   2.273545e-01   9.724834e-03
-2.054602e+00   2.483421e-01   1.569663e-02
-2.042035e+00   2.637008e-01   2.334500e-02
-2.029469e+00   3.012021e-01   4.334086e-02
-2.016902e+00   2.759750e-01   1.949611e-02
-2.004336e+00   2.847977e-01   2.577608e-02
-1.991770e+00   3.114817e-01   3.231310e-02
-1.979203e+00   2.416080e-01   1.584564e-02
-1.966637e+00   2.878535e-01   3.433728e-02
-1.954071e+00   2.530322e-01   1.167513e-02
-1.941504e+00   2.411887e-01   1.243360e-02
-1.928938e+00   2.366558e-01   1.551006e-02
-1.916372e+00   2.861297e-01   2.441024e-02
-1.903805e+00   2.484109e-01   1.773216e-02
-1.891239e+00   2.729438e-01   2.139659e-02
-1.878672e+00   2.393256e-01   1.182215e-02
-1.866106e+00   2.022250e-01   9.937060e-03
-1.853540e+00   2.358057e-01   1.133602e-02
-1.840973e+00   2.531237e-01   1.602783e-02
-1.828407e+00   2.458230e-01   1.323536e-02
-1.815841e+00   2.288781e-01   1.051953e-02
-1.803274e+00   2.693725e-01   2.396185e-02
-1.790708e+00   3.489095e-01   7.181820e-02
-1.778141e+00   2.785762e-01   2.723800e-02
-1.765575e+00   2.433744e-01   2.635896e-02
-1.753009e+00   2.198720e-01   1.130859e-02
-1.740442e+00   2.605694e-01   1.462049e-02
-1.727876e+00   2.634199e-01   2.055951e-02
-1.715310e+00   2.270411e-01   1.036388e-02
-1.702743e+00   2.760280e-01   2.412431e-02
-1.690177e+00   2.944171e-01   3.093171e-02
-1.677610e+00   2.066501e-01   7.067473e-03
-1.665044e+00   2.532823e-01   1.820325e-02
-1.652478e+00   2.264995e-01   1.051422e-02
-1.639911e+00   2.911459e-01   2.370290e-02
-1.627345e+00   2.301633e-01   9.537459e-03
-1.614779e+00   2.399292e-01   1.088826e-02
-1.602212e+00   2.341798e-01   9.422509e-03
-1.589646e+00   2.424719e-01   1.065565e-02
-1.577080e+00   2.525482e-01   1.113091e-02
-1.564513e+00   2.596679e-01   1.521254e-02
-1.551947e+00   2.632716e-01   2.456887e-02
-1.539380e+00   2.632723e-01   1.943482e-02
-1.526814e+00   2.300659e-01   1.185147e-02
-1.514248e+00   2.220465e-01   8.141801e-03
-1.501681e+00   2.374170e-01   1.047733e-02
-1.489115e+00   2.851977e-01   2.284362e-02
-1.476549e+00   2.365190e-01   1.035922e-02
-1.463982e+00   2.187841e-01   8.201064e-03
-1.451416e+00   2.520051e-01   1.721730e-02
-1.438849e+00   2.730930e-01   1.526525e-02
-1.426283e+00   2.570276e-01   1.231451e-02
-1.413717e+00   2.548485e-01   1.335968e-02
-1.401150e+00   2.337888e-01   1.211290e-02
