phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.078761e+03   0.000000e+00   0.000000e+00
-2.953097e+03   0.000000e+00   0.000000e+00
-2.827433e+03   0.000000e+00   0.000000e+00
-2.701770e+03   0.000000e+00   0.000000e+00
-2.576106e+03   0.000000e+00   0.000000e+00
-2.450442e+03   0.000000e+00   0.000000e+00
-2.324779e+03   0.000000e+00   0.000000e+00
-2.199115e+03   0.000000e+00   0.000000e+00
-2.073451e+03   0.000000e+00   0.000000e+00
-1.947787e+03   0.000000e+00   0.000000e+00
-1.822124e+03   0.000000e+00   0.000000e+00
-1.696460e+03   0.000000e+00   0.000000e+00
-1.570796e+03   0.000000e+00   0.000000e+00
-1.445133e+03   0.000000e+00   0.000000e+00
-1.319469e+03   0.000000e+00   0.000000e+00
-1.193805e+03   0.000000e+00   0.000000e+00
-1.068142e+03   0.000000e+00   0.000000e+00
-9.424778e+02   0.000000e+00   0.000000e+00
-8.168141e+02   0.000000e+00   0.000000e+00
-6.911504e+02   0.000000e+00   0.000000e+00
-5.654867e+02   0.000000e+00   0.000000e+00
-4.398230e+02   0.000000e+00   0.000000e+00
-3.141593e+02   0.000000e+00   0.000000e+00
-1.884956e+02   0.000000e+00   0.000000e+00
-6.283185e+01   2.335248e-04   1.279493e-04
 6.283185e+01   2.578645e-04   1.159658e-04
 1.884956e+02   0.000000e+00   0.000000e+00
 3.141593e+02   0.000000e+00   0.000000e+00
 4.398230e+02   0.000000e+00   0.000000e+00
 5.654867e+02   0.000000e+00   0.000000e+00
 6.911504e+02   0.000000e+00   0.000000e+00
 8.168141e+02   0.000000e+00   0.000000e+00
 9.424778e+02   0.000000e+00   0.000000e+00
 1.068142e+03   0.000000e+00   0.000000e+00
 1.193805e+03   0.000000e+00   0.000000e+00
 1.319469e+03   0.000000e+00   0.000000e+00
 1.445133e+03   0.000000e+00   0.000000e+00
 1.570796e+03   0.000000e+00   0.000000e+00
 1.696460e+03   0.000000e+00   0.000000e+00
 1.822124e+03   0.000000e+00   0.000000e+00
 1.947787e+03   0.000000e+00   0.000000e+00
 2.073451e+03   0.000000e+00   0.000000e+00
 2.199115e+03   0.000000e+00   0.000000e+00
 2.324779e+03   0.000000e+00   0.000000e+00
 2.450442e+03   0.000000e+00   0.000000e+00
 2.576106e+03   0.000000e+00   0.000000e+00
 2.701770e+03   0.000000e+00   0.000000e+00
 2.827433e+03   0.000000e+00   0.000000e+00
 2.953097e+03   0.000000e+00   0.000000e+00
 3.078761e+03   0.000000e+00   0.000000e+00
 inf   0.000000e+00   0.000000e+00
