phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   6.493819e-01   2.317420e-02
-3.122743e+00   6.589567e-01   2.343434e-02
-3.110177e+00   5.664674e-01   1.882897e-02
-3.097610e+00   6.819399e-01   3.562561e-02
-3.085044e+00   5.767094e-01   1.595257e-02
-3.072478e+00   6.273775e-01   2.029101e-02
-3.059911e+00   6.831256e-01   2.441061e-02
-3.047345e+00   5.816520e-01   2.253148e-02
-3.034779e+00   7.215110e-01   4.048810e-02
-3.022212e+00   6.043798e-01   1.644593e-02
-3.009646e+00   5.956747e-01   2.059392e-02
-2.997079e+00   6.669909e-01   2.483291e-02
-2.984513e+00   6.847598e-01   2.218405e-02
-2.971947e+00   6.288805e-01   2.412139e-02
-2.959380e+00   6.709564e-01   3.211996e-02
-2.946814e+00   6.593198e-01   3.045399e-02
-2.934248e+00   6.805519e-01   3.015940e-02
-2.921681e+00   5.880332e-01   1.777315e-02
-2.909115e+00   6.976396e-01   4.096965e-02
-2.896548e+00   5.656524e-01   1.464929e-02
-2.883982e+00   6.788852e-01   2.375180e-02
-2.871416e+00   6.188194e-01   1.423802e-02
-2.858849e+00   6.512534e-01   2.246750e-02
-2.846283e+00   6.177524e-01   1.988759e-02
-2.833717e+00   7.043984e-01   4.872230e-02
-2.821150e+00   6.500303e-01   3.213641e-02
-2.808584e+00   6.256518e-01   3.574881e-02
-2.796017e+00   6.802247e-01   4.045443e-02
-2.783451e+00   5.810023e-01   3.030636e-02
-2.770885e+00   6.309808e-01   2.619424e-02
-2.758318e+00   6.472466e-01   1.785606e-02
-2.745752e+00   6.301656e-01   2.194338e-02
-2.733186e+00   6.118188e-01   2.306272e-02
-2.720619e+00   6.565585e-01   2.784877e-02
-2.708053e+00   6.788587e-01   2.925810e-02
-2.695486e+00   6.286036e-01   1.738998e-02
-2.682920e+00   6.048844e-01   3.046958e-02
-2.670354e+00   6.627490e-01   2.694196e-02
-2.657787e+00   6.061092e-01   1.624916e-02
-2.645221e+00   6.450362e-01   2.459276e-02
-2.632655e+00   6.514315e-01   3.009010e-02
-2.620088e+00   6.301752e-01   4.780068e-02
-2.607522e+00   6.348170e-01   2.085044e-02
-2.594956e+00   6.945820e-01   2.211698e-02
-2.582389e+00   6.488506e-01   2.772170e-02
-2.569823e+00   6.666112e-01   2.790800e-02
-2.557256e+00   6.307805e-01   2.156145e-02
-2.544690e+00   6.586950e-01   2.934004e-02
-2.532124e+00   6.210345e-01   2.204543e-02
-2.519557e+00   6.494630e-01   2.695231e-02
