th3_cms_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
 1.345775e-03   0.000000e+00   0.000000e+00
 1.347325e-03   0.000000e+00   0.000000e+00
 1.348875e-03   0.000000e+00   0.000000e+00
 1.350425e-03   0.000000e+00   0.000000e+00
 1.351975e-03   0.000000e+00   0.000000e+00
 1.353525e-03   0.000000e+00   0.000000e+00
 1.355075e-03   0.000000e+00   0.000000e+00
 1.356625e-03   0.000000e+00   0.000000e+00
 1.358175e-03   0.000000e+00   0.000000e+00
 1.359725e-03   0.000000e+00   0.000000e+00
 1.361275e-03   0.000000e+00   0.000000e+00
 1.362825e-03   0.000000e+00   0.000000e+00
 1.364375e-03   0.000000e+00   0.000000e+00
 1.365925e-03   0.000000e+00   0.000000e+00
 1.367475e-03   0.000000e+00   0.000000e+00
 1.369025e-03   0.000000e+00   0.000000e+00
 1.370575e-03   0.000000e+00   0.000000e+00
 1.372125e-03   0.000000e+00   0.000000e+00
 1.373675e-03   0.000000e+00   0.000000e+00
 1.375225e-03   0.000000e+00   0.000000e+00
 1.376775e-03   0.000000e+00   0.000000e+00
 1.378325e-03   0.000000e+00   0.000000e+00
 1.379875e-03   0.000000e+00   0.000000e+00
 1.381425e-03   0.000000e+00   0.000000e+00
 1.382975e-03   0.000000e+00   0.000000e+00
 1.384525e-03   0.000000e+00   0.000000e+00
 1.386075e-03   0.000000e+00   0.000000e+00
 1.387625e-03   0.000000e+00   0.000000e+00
 1.389175e-03   0.000000e+00   0.000000e+00
 1.390725e-03   0.000000e+00   0.000000e+00
 1.392275e-03   0.000000e+00   0.000000e+00
 1.393825e-03   0.000000e+00   0.000000e+00
 1.395375e-03   0.000000e+00   0.000000e+00
 1.396925e-03   0.000000e+00   0.000000e+00
 1.398475e-03   0.000000e+00   0.000000e+00
 1.400025e-03   0.000000e+00   0.000000e+00
 1.401575e-03   0.000000e+00   0.000000e+00
 1.403125e-03   0.000000e+00   0.000000e+00
 1.404675e-03   0.000000e+00   0.000000e+00
 1.406225e-03   0.000000e+00   0.000000e+00
 1.407775e-03   0.000000e+00   0.000000e+00
 1.409325e-03   0.000000e+00   0.000000e+00
 1.410875e-03   0.000000e+00   0.000000e+00
 1.412425e-03   0.000000e+00   0.000000e+00
 1.413975e-03   0.000000e+00   0.000000e+00
 1.415525e-03   0.000000e+00   0.000000e+00
 1.417075e-03   0.000000e+00   0.000000e+00
 1.418625e-03   0.000000e+00   0.000000e+00
 1.420175e-03   0.000000e+00   0.000000e+00
 1.421725e-03   0.000000e+00   0.000000e+00
 1.423275e-03   0.000000e+00   0.000000e+00
 1.424825e-03   0.000000e+00   0.000000e+00
 1.426375e-03   0.000000e+00   0.000000e+00
 1.427925e-03   0.000000e+00   0.000000e+00
 1.429475e-03   0.000000e+00   0.000000e+00
 1.431025e-03   0.000000e+00   0.000000e+00
 1.432575e-03   0.000000e+00   0.000000e+00
 1.434125e-03   0.000000e+00   0.000000e+00
 1.435675e-03   0.000000e+00   0.000000e+00
 1.437225e-03   0.000000e+00   0.000000e+00
 1.438775e-03   0.000000e+00   0.000000e+00
 1.440325e-03   0.000000e+00   0.000000e+00
 1.441875e-03   0.000000e+00   0.000000e+00
 1.443425e-03   0.000000e+00   0.000000e+00
 1.444975e-03   0.000000e+00   0.000000e+00
 1.446525e-03   0.000000e+00   0.000000e+00
 1.448075e-03   0.000000e+00   0.000000e+00
 1.449625e-03   0.000000e+00   0.000000e+00
 1.451175e-03   0.000000e+00   0.000000e+00
 1.452725e-03   0.000000e+00   0.000000e+00
 1.454275e-03   0.000000e+00   0.000000e+00
 1.455825e-03   0.000000e+00   0.000000e+00
 1.457375e-03   0.000000e+00   0.000000e+00
 1.458925e-03   0.000000e+00   0.000000e+00
 1.460475e-03   0.000000e+00   0.000000e+00
 1.462025e-03   0.000000e+00   0.000000e+00
 1.463575e-03   0.000000e+00   0.000000e+00
 1.465125e-03   0.000000e+00   0.000000e+00
 1.466675e-03   0.000000e+00   0.000000e+00
 1.468225e-03   0.000000e+00   0.000000e+00
 1.469775e-03   0.000000e+00   0.000000e+00
 1.471325e-03   0.000000e+00   0.000000e+00
 1.472875e-03   0.000000e+00   0.000000e+00
 1.474425e-03   0.000000e+00   0.000000e+00
 1.475975e-03   0.000000e+00   0.000000e+00
 1.477525e-03   0.000000e+00   0.000000e+00
 1.479075e-03   0.000000e+00   0.000000e+00
 1.480625e-03   0.000000e+00   0.000000e+00
 1.482175e-03   0.000000e+00   0.000000e+00
 1.483725e-03   0.000000e+00   0.000000e+00
 1.485275e-03   0.000000e+00   0.000000e+00
 1.486825e-03   0.000000e+00   0.000000e+00
 1.488375e-03   0.000000e+00   0.000000e+00
 1.489925e-03   0.000000e+00   0.000000e+00
 1.491475e-03   0.000000e+00   0.000000e+00
 1.493025e-03   0.000000e+00   0.000000e+00
 1.494575e-03   0.000000e+00   0.000000e+00
 1.496125e-03   0.000000e+00   0.000000e+00
 1.497675e-03   0.000000e+00   0.000000e+00
 1.499225e-03   0.000000e+00   0.000000e+00
 1.500775e-03   0.000000e+00   0.000000e+00
 1.502325e-03   0.000000e+00   0.000000e+00
 1.503875e-03   0.000000e+00   0.000000e+00
 1.505425e-03   0.000000e+00   0.000000e+00
 1.506975e-03   0.000000e+00   0.000000e+00
 1.508525e-03   0.000000e+00   0.000000e+00
 1.510075e-03   0.000000e+00   0.000000e+00
 1.511625e-03   0.000000e+00   0.000000e+00
 1.513175e-03   0.000000e+00   0.000000e+00
 1.514725e-03   0.000000e+00   0.000000e+00
 1.516275e-03   0.000000e+00   0.000000e+00
 1.517825e-03   0.000000e+00   0.000000e+00
 1.519375e-03   0.000000e+00   0.000000e+00
 1.520925e-03   0.000000e+00   0.000000e+00
 1.522475e-03   0.000000e+00   0.000000e+00
 1.524025e-03   0.000000e+00   0.000000e+00
 1.525575e-03   0.000000e+00   0.000000e+00
 1.527125e-03   0.000000e+00   0.000000e+00
 1.528675e-03   0.000000e+00   0.000000e+00
 1.530225e-03   0.000000e+00   0.000000e+00
 1.531775e-03   0.000000e+00   0.000000e+00
 1.533325e-03   0.000000e+00   0.000000e+00
 1.534875e-03   0.000000e+00   0.000000e+00
 1.536425e-03   0.000000e+00   0.000000e+00
 1.537975e-03   0.000000e+00   0.000000e+00
 1.539525e-03   0.000000e+00   0.000000e+00
 1.541075e-03   0.000000e+00   0.000000e+00
 1.542625e-03   0.000000e+00   0.000000e+00
 1.544175e-03   0.000000e+00   0.000000e+00
 1.545725e-03   0.000000e+00   0.000000e+00
 1.547275e-03   0.000000e+00   0.000000e+00
 1.548825e-03   0.000000e+00   0.000000e+00
 1.550375e-03   0.000000e+00   0.000000e+00
 1.551925e-03   0.000000e+00   0.000000e+00
 1.553475e-03   0.000000e+00   0.000000e+00
 1.555025e-03   0.000000e+00   0.000000e+00
 1.556575e-03   0.000000e+00   0.000000e+00
 1.558125e-03   0.000000e+00   0.000000e+00
 1.559675e-03   0.000000e+00   0.000000e+00
 1.561225e-03   0.000000e+00   0.000000e+00
 1.562775e-03   0.000000e+00   0.000000e+00
 1.564325e-03   0.000000e+00   0.000000e+00
 1.565875e-03   0.000000e+00   0.000000e+00
 1.567425e-03   0.000000e+00   0.000000e+00
 1.568975e-03   0.000000e+00   0.000000e+00
 1.570525e-03   0.000000e+00   0.000000e+00
 1.572075e-03   0.000000e+00   0.000000e+00
 1.573625e-03   0.000000e+00   0.000000e+00
 1.575175e-03   0.000000e+00   0.000000e+00
 1.576725e-03   0.000000e+00   0.000000e+00
 1.578275e-03   0.000000e+00   0.000000e+00
 1.579825e-03   0.000000e+00   0.000000e+00
 1.581375e-03   0.000000e+00   0.000000e+00
 1.582925e-03   0.000000e+00   0.000000e+00
 1.584475e-03   0.000000e+00   0.000000e+00
 1.586025e-03   0.000000e+00   0.000000e+00
 1.587575e-03   0.000000e+00   0.000000e+00
 1.589125e-03   0.000000e+00   0.000000e+00
 1.590675e-03   0.000000e+00   0.000000e+00
 1.592225e-03   0.000000e+00   0.000000e+00
 1.593775e-03   0.000000e+00   0.000000e+00
 1.595325e-03   0.000000e+00   0.000000e+00
 1.596875e-03   0.000000e+00   0.000000e+00
 1.598425e-03   0.000000e+00   0.000000e+00
 1.599975e-03   0.000000e+00   0.000000e+00
 1.601525e-03   0.000000e+00   0.000000e+00
 1.603075e-03   0.000000e+00   0.000000e+00
 1.604625e-03   0.000000e+00   0.000000e+00
 1.606175e-03   0.000000e+00   0.000000e+00
 1.607725e-03   0.000000e+00   0.000000e+00
 1.609275e-03   0.000000e+00   0.000000e+00
 1.610825e-03   0.000000e+00   0.000000e+00
 1.612375e-03   0.000000e+00   0.000000e+00
 1.613925e-03   0.000000e+00   0.000000e+00
 1.615475e-03   0.000000e+00   0.000000e+00
 1.617025e-03   0.000000e+00   0.000000e+00
 1.618575e-03   0.000000e+00   0.000000e+00
 1.620125e-03   0.000000e+00   0.000000e+00
 1.621675e-03   0.000000e+00   0.000000e+00
 1.623225e-03   0.000000e+00   0.000000e+00
 1.624775e-03   0.000000e+00   0.000000e+00
 1.626325e-03   0.000000e+00   0.000000e+00
 1.627875e-03   0.000000e+00   0.000000e+00
 1.629425e-03   0.000000e+00   0.000000e+00
 1.630975e-03   0.000000e+00   0.000000e+00
 1.632525e-03   0.000000e+00   0.000000e+00
 1.634075e-03   0.000000e+00   0.000000e+00
 1.635625e-03   0.000000e+00   0.000000e+00
 1.637175e-03   0.000000e+00   0.000000e+00
 1.638725e-03   0.000000e+00   0.000000e+00
 1.640275e-03   0.000000e+00   0.000000e+00
 1.641825e-03   0.000000e+00   0.000000e+00
 1.643375e-03   0.000000e+00   0.000000e+00
 1.644925e-03   0.000000e+00   0.000000e+00
 1.646475e-03   0.000000e+00   0.000000e+00
 1.648025e-03   0.000000e+00   0.000000e+00
 1.649575e-03   0.000000e+00   0.000000e+00
 1.651125e-03   0.000000e+00   0.000000e+00
 1.652675e-03   0.000000e+00   0.000000e+00
 1.654225e-03   0.000000e+00   0.000000e+00
 inf   4.422568e+00   8.083302e-04
