x5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-1.996000e-01   0.000000e+00   0.000000e+00
-1.988000e-01   0.000000e+00   0.000000e+00
-1.980000e-01   0.000000e+00   0.000000e+00
-1.972000e-01   0.000000e+00   0.000000e+00
-1.964000e-01   0.000000e+00   0.000000e+00
-1.956000e-01   0.000000e+00   0.000000e+00
-1.948000e-01   0.000000e+00   0.000000e+00
-1.940000e-01   0.000000e+00   0.000000e+00
-1.932000e-01   0.000000e+00   0.000000e+00
-1.924000e-01   0.000000e+00   0.000000e+00
-1.916000e-01   0.000000e+00   0.000000e+00
-1.908000e-01   2.662476e-01   1.237678e-02
-1.900000e-01   3.542820e-01   1.246567e-02
-1.892000e-01   3.511412e-01   1.684078e-02
-1.884000e-01   3.421072e-01   1.676114e-02
-1.876000e-01   3.926816e-01   1.672192e-02
-1.868000e-01   4.000061e-01   2.588741e-02
-1.860000e-01   4.044944e-01   2.561900e-02
-1.852000e-01   4.012364e-01   2.197885e-02
-1.844000e-01   3.730190e-01   1.477772e-02
-1.836000e-01   3.958872e-01   2.446484e-02
-1.828000e-01   3.766134e-01   2.224583e-02
-1.820000e-01   3.923908e-01   1.460485e-02
-1.812000e-01   3.964170e-01   2.185082e-02
-1.804000e-01   3.863554e-01   1.956437e-02
-1.796000e-01   4.440804e-01   2.417058e-02
-1.788000e-01   3.895460e-01   1.381614e-02
-1.780000e-01   4.291379e-01   2.112530e-02
-1.772000e-01   4.212012e-01   2.037233e-02
-1.764000e-01   4.234398e-01   1.978512e-02
-1.756000e-01   4.379376e-01   1.809558e-02
-1.748000e-01   4.853833e-01   2.050179e-02
-1.740000e-01   4.562495e-01   2.186298e-02
-1.732000e-01   4.740983e-01   2.975439e-02
-1.724000e-01   4.837790e-01   1.488973e-02
-1.716000e-01   5.375612e-01   2.283287e-02
-1.708000e-01   4.724088e-01   1.861634e-02
-1.700000e-01   4.862439e-01   2.277384e-02
-1.692000e-01   4.969976e-01   2.740327e-02
-1.684000e-01   4.915662e-01   1.456811e-02
-1.676000e-01   5.547924e-01   2.154667e-02
-1.668000e-01   5.360834e-01   3.102927e-02
-1.660000e-01   5.233913e-01   2.078625e-02
-1.652000e-01   4.973302e-01   2.337916e-02
-1.644000e-01   5.659119e-01   3.330629e-02
-1.636000e-01   5.623947e-01   4.218775e-02
-1.628000e-01   5.404948e-01   2.423607e-02
-1.620000e-01   5.650355e-01   2.127810e-02
-1.612000e-01   5.492216e-01   1.892649e-02
-1.604000e-01   6.239168e-01   3.316013e-02
-1.596000e-01   5.611966e-01   3.123783e-02
-1.588000e-01   6.035710e-01   3.331415e-02
-1.580000e-01   6.370408e-01   3.905365e-02
-1.572000e-01   5.395148e-01   2.750787e-02
-1.564000e-01   6.102567e-01   1.978325e-02
-1.556000e-01   7.088816e-01   4.838699e-02
-1.548000e-01   6.274839e-01   1.729067e-02
-1.540000e-01   6.647769e-01   3.558941e-02
-1.532000e-01   6.841822e-01   2.916456e-02
-1.524000e-01   6.864960e-01   2.451566e-02
-1.516000e-01   7.345128e-01   4.131219e-02
-1.508000e-01   7.207054e-01   3.712504e-02
-1.500000e-01   7.226970e-01   3.536303e-02
-1.492000e-01   7.907231e-01   2.755878e-02
-1.484000e-01   8.501792e-01   7.714163e-02
-1.476000e-01   8.372706e-01   6.568743e-02
-1.468000e-01   8.358063e-01   4.005556e-02
-1.460000e-01   7.521485e-01   2.976991e-02
-1.452000e-01   7.538712e-01   3.497196e-02
-1.444000e-01   8.101996e-01   5.771609e-02
-1.436000e-01   8.552946e-01   3.733682e-02
