Emu_lab bin centers    value    Error 
-inf   1.903661e-02   4.083170e-04
 9.500600e+04   1.826270e-06   9.107710e-08
 9.501800e+04   1.964522e-06   1.549967e-07
 9.503000e+04   1.857679e-06   8.562094e-08
 9.504200e+04   1.820448e-06   8.227851e-08
 9.505400e+04   1.855889e-06   9.104895e-08
 9.506600e+04   1.804433e-06   8.175602e-08
 9.507800e+04   1.821618e-06   8.247790e-08
 9.509000e+04   1.869041e-06   1.548159e-07
 9.510200e+04   1.926450e-06   9.888480e-08
 9.511400e+04   1.893192e-06   1.069619e-07
 9.512600e+04   1.928465e-06   9.419633e-08
 9.513800e+04   1.814648e-06   1.103813e-07
 9.515000e+04   1.949482e-06   9.682690e-08
 9.516200e+04   1.667073e-06   1.012611e-07
 9.517400e+04   1.985235e-06   5.322580e-08
 9.518600e+04   1.799636e-06   9.485570e-08
 9.519800e+04   1.717479e-06   9.814431e-08
 9.521000e+04   1.722741e-06   1.632508e-07
 9.522200e+04   2.317582e-06   1.587037e-07
 9.523400e+04   1.930240e-06   1.231737e-07
 9.524600e+04   1.946636e-06   9.397800e-08
 9.525800e+04   2.079720e-06   1.262218e-07
 9.527000e+04   2.257035e-06   1.337454e-07
 9.528200e+04   1.819868e-06   1.080540e-07
 9.529400e+04   1.907390e-06   9.202242e-08
 9.530600e+04   1.906409e-06   1.326755e-07
 9.531800e+04   1.875910e-06   1.087613e-07
 9.533000e+04   1.941057e-06   1.225226e-07
 9.534200e+04   1.802129e-06   1.210425e-07
 9.535400e+04   1.806646e-06   7.917296e-08
 9.536600e+04   2.284156e-06   2.010602e-07
 9.537800e+04   2.020413e-06   1.569533e-07
 9.539000e+04   2.116667e-06   1.250295e-07
 9.540200e+04   1.844141e-06   9.872899e-08
 9.541400e+04   2.002065e-06   1.078044e-07
 9.542600e+04   1.741915e-06   7.291391e-08
 9.543800e+04   2.085867e-06   7.152865e-08
 9.545000e+04   2.053642e-06   1.265868e-07
 9.546200e+04   2.078972e-06   1.058496e-07
 9.547400e+04   2.071630e-06   1.248648e-07
 9.548600e+04   2.084598e-06   1.029097e-07
 9.549800e+04   1.921929e-06   1.351429e-07
 9.551000e+04   1.998282e-06   7.442106e-08
 9.552200e+04   1.765806e-06   1.041565e-07
 9.553400e+04   2.291971e-06   1.428947e-07
 9.554600e+04   2.013313e-06   1.194285e-07
 9.555800e+04   2.018793e-06   9.703071e-08
 9.557000e+04   2.156960e-06   6.036850e-08
 9.558200e+04   1.801224e-06   1.212809e-07
 9.559400e+04   1.994822e-06   8.442493e-08
 9.560600e+04   2.072689e-06   1.342210e-07
 9.561800e+04   2.144555e-06   1.111365e-07
 9.563000e+04   2.160073e-06   1.134663e-07
 9.564200e+04   2.349906e-06   1.840529e-07
 9.565400e+04   1.964923e-06   1.244028e-07
 9.566600e+04   2.126414e-06   8.205764e-08
 9.567800e+04   1.937951e-06   1.022066e-07
 9.569000e+04   2.177128e-06   1.079967e-07
 9.570200e+04   2.141146e-06   1.189885e-07
 9.571400e+04   2.260873e-06   1.478384e-07
 9.572600e+04   2.159909e-06   1.103048e-07
 9.573800e+04   2.172200e-06   1.174540e-07
 9.575000e+04   1.937161e-06   7.562598e-08
 9.576200e+04   2.229810e-06   1.021605e-07
 9.577400e+04   2.320788e-06   1.342442e-07
 9.578600e+04   2.161222e-06   8.059968e-08
 9.579800e+04   2.149846e-06   8.960442e-08
 9.581000e+04   2.055372e-06   9.603821e-08
 9.582200e+04   2.119543e-06   7.906713e-08
 9.583400e+04   2.244571e-06   1.256787e-07
 9.584600e+04   2.302963e-06   8.703587e-08
 9.585800e+04   2.361879e-06   7.887842e-08
 9.587000e+04   2.233825e-06   1.433044e-07
 9.588200e+04   2.153591e-06   9.161208e-08
 9.589400e+04   2.353698e-06   2.086867e-07
