x5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-1.996000e-01   0.000000e+00   0.000000e+00
-1.988000e-01   0.000000e+00   0.000000e+00
-1.980000e-01   0.000000e+00   0.000000e+00
-1.972000e-01   0.000000e+00   0.000000e+00
-1.964000e-01   0.000000e+00   0.000000e+00
-1.956000e-01   0.000000e+00   0.000000e+00
-1.948000e-01   0.000000e+00   0.000000e+00
-1.940000e-01   0.000000e+00   0.000000e+00
-1.932000e-01   0.000000e+00   0.000000e+00
-1.924000e-01   0.000000e+00   0.000000e+00
-1.916000e-01   0.000000e+00   0.000000e+00
-1.908000e-01   6.441608e-03   5.718132e-04
-1.900000e-01   8.151743e-03   4.392226e-04
-1.892000e-01   1.032398e-02   1.536046e-03
-1.884000e-01   1.226371e-02   1.883548e-03
-1.876000e-01   8.066031e-03   6.318887e-04
-1.868000e-01   1.149732e-02   1.331394e-03
-1.860000e-01   1.029829e-02   9.509401e-04
-1.852000e-01   9.829999e-03   7.149320e-04
-1.844000e-01   1.106413e-02   7.379273e-04
-1.836000e-01   1.022646e-02   9.380309e-04
-1.828000e-01   1.044552e-02   8.833143e-04
-1.820000e-01   1.283813e-02   1.413444e-03
-1.812000e-01   1.203796e-02   8.932155e-04
-1.804000e-01   1.056158e-02   6.631312e-04
-1.796000e-01   1.089545e-02   5.598875e-04
-1.788000e-01   1.160332e-02   9.052229e-04
-1.780000e-01   1.219185e-02   7.526731e-04
-1.772000e-01   1.104243e-02   5.420641e-04
-1.764000e-01   1.168681e-02   9.264310e-04
-1.756000e-01   1.022816e-02   7.159216e-04
-1.748000e-01   1.863014e-02   6.742834e-03
-1.740000e-01   1.247449e-02   7.829850e-04
-1.732000e-01   1.247456e-02   8.297098e-04
-1.724000e-01   1.535666e-02   1.682636e-03
-1.716000e-01   1.372775e-02   1.096552e-03
-1.708000e-01   1.380077e-02   9.516527e-04
-1.700000e-01   1.391630e-02   1.433561e-03
-1.692000e-01   1.304785e-02   1.075061e-03
-1.684000e-01   1.273296e-02   6.062611e-04
-1.676000e-01   1.372647e-02   1.017152e-03
-1.668000e-01   1.139323e-02   1.110860e-03
-1.660000e-01   1.623645e-02   2.937673e-03
-1.652000e-01   1.632542e-02   2.229103e-03
-1.644000e-01   1.377546e-02   6.448272e-04
-1.636000e-01   1.577123e-02   1.394636e-03
-1.628000e-01   1.432618e-02   1.075742e-03
-1.620000e-01   1.490319e-02   7.645464e-04
-1.612000e-01   1.650784e-02   1.534782e-03
-1.604000e-01   1.856586e-02   1.588902e-03
-1.596000e-01   1.564519e-02   9.431218e-04
-1.588000e-01   1.843600e-02   2.186219e-03
-1.580000e-01   1.699112e-02   1.319440e-03
-1.572000e-01   2.640925e-02   8.181725e-03
-1.564000e-01   1.739335e-02   1.199330e-03
-1.556000e-01   1.965831e-02   2.253251e-03
-1.548000e-01   1.737735e-02   9.262566e-04
-1.540000e-01   1.702761e-02   1.224289e-03
-1.532000e-01   1.994804e-02   1.368176e-03
-1.524000e-01   1.855573e-02   1.744667e-03
-1.516000e-01   1.718202e-02   1.392906e-03
-1.508000e-01   1.971564e-02   2.065149e-03
-1.500000e-01   1.981143e-02   1.564522e-03
-1.492000e-01   2.227020e-02   1.683333e-03
-1.484000e-01   1.816782e-02   1.887078e-03
-1.476000e-01   2.021258e-02   2.452466e-03
-1.468000e-01   2.340602e-02   2.650481e-03
-1.460000e-01   1.767979e-02   1.206503e-03
-1.452000e-01   2.076088e-02   2.029421e-03
-1.444000e-01   2.176802e-02   1.575839e-03
-1.436000e-01   2.250064e-02   2.243911e-03
