y5_lab bin centers    value    Error 
-inf   8.023034e-04   2.314455e-04
-1.871800e-01   1.353502e-02   6.432117e-03
-1.795400e-01   6.990935e-03   3.429878e-03
-1.719000e-01   6.595875e-03   2.443801e-03
-1.642600e-01   3.172444e-02   2.027971e-02
-1.566200e-01   9.259128e-03   1.805134e-03
-1.489800e-01   1.982961e-02   8.567890e-03
-1.413400e-01   6.468936e-02   3.656371e-02
-1.337000e-01   1.720723e-02   7.506769e-03
-1.260600e-01   4.033581e-02   9.673004e-03
-1.184200e-01   2.625367e-02   6.893960e-03
-1.107800e-01   6.560237e+00   6.484746e+00
-1.031400e-01   4.534737e-02   4.654614e-03
-9.550000e-02   5.625406e-02   8.235137e-03
-8.786000e-02   7.326729e-02   1.703766e-02
-8.022000e-02   6.238768e-02   1.154901e-02
-7.258000e-02   5.263687e-01   4.223738e-01
-6.494000e-02   1.551437e-01   1.862670e-02
-5.730000e-02   3.885478e-01   1.082644e-01
-4.966000e-02   1.394917e+01   1.363893e+01
-4.202000e-02   4.056334e-01   8.541206e-02
-3.438000e-02   5.779323e-01   9.981377e-02
-2.674000e-02   8.415532e-01   2.176082e-01
-1.910000e-02   9.521646e-01   2.446976e-01
-1.146000e-02   9.780747e-01   2.097082e-01
-3.820000e-03  -3.224561e+01   1.508318e+01
 3.820000e-03   9.745935e-01   2.275573e-01
 1.146000e-02   4.832408e+00   2.290187e+00
 1.910000e-02   1.627450e+00   7.273237e-01
 2.674000e-02   6.452209e-01   7.317969e-02
 3.438000e-02   5.906985e-01   1.309538e-01
 4.202000e-02   3.764921e+00   3.256544e+00
 4.966000e-02   2.376348e-01   3.594701e-02
 5.730000e-02   3.812785e-01   1.485881e-01
 6.494000e-02   1.135520e-01   2.381730e-02
 7.258000e-02   1.584162e-01   4.658846e-02
 8.022000e-02   1.120640e-01   4.252809e-02
 8.786000e-02   8.410713e-02   2.298212e-02
 9.550000e-02   5.250983e-02   8.599067e-03
 1.031400e-01   5.931775e-02   1.747791e-02
 1.107800e-01   4.261397e-02   7.424884e-03
 1.184200e-01   4.703796e-02   1.070459e-02
 1.260600e-01   5.544773e-02   3.456587e-02
 1.337000e-01   4.278115e-02   1.863271e-02
 1.413400e-01   2.499860e-02   7.302409e-03
 1.489800e-01   1.084123e-02   3.839442e-03
 1.566200e-01   3.184577e-02   1.496612e-02
 1.642600e-01   2.085915e-02   7.454295e-03
 1.719000e-01   8.926391e-03   2.433787e-03
 1.795400e-01   2.711931e-02   1.620060e-02
 1.871800e-01   6.958766e-03   3.439023e-03
 inf   6.321104e-03   5.262032e-03
