Emu_lab bin centers    value    Error 
-inf   1.013920e-03   7.352435e-04
 9.500600e+04   0.000000e+00   0.000000e+00
 9.501800e+04   0.000000e+00   0.000000e+00
 9.503000e+04   0.000000e+00   0.000000e+00
 9.504200e+04   0.000000e+00   0.000000e+00
 9.505400e+04   6.904932e-08   5.062906e-08
 9.506600e+04   0.000000e+00   0.000000e+00
 9.507800e+04   3.582867e-09   2.765400e-09
 9.509000e+04   0.000000e+00   0.000000e+00
 9.510200e+04   2.671992e-08   2.359370e-08
 9.511400e+04   8.913367e-08   7.105320e-08
 9.512600e+04   1.562682e-07   1.122702e-07
 9.513800e+04   2.374611e-08   2.223471e-08
 9.515000e+04   2.440791e-10   2.439661e-10
 9.516200e+04   1.127465e-07   8.444968e-08
 9.517400e+04   6.935864e-09   6.795178e-09
 9.518600e+04   7.411892e-09   7.289422e-09
 9.519800e+04   1.366571e-08   1.126291e-08
 9.521000e+04   0.000000e+00   0.000000e+00
 9.522200e+04   3.127682e-08   2.348857e-08
 9.523400e+04   3.084140e-08   2.651706e-08
 9.524600e+04   0.000000e+00   0.000000e+00
 9.525800e+04   0.000000e+00   0.000000e+00
 9.527000e+04   7.107244e-08   5.296602e-08
 9.528200e+04   0.000000e+00   0.000000e+00
 9.529400e+04   3.080094e-09   2.983681e-09
 9.530600e+04   1.476131e-09   1.443418e-09
 9.531800e+04   0.000000e+00   0.000000e+00
 9.533000e+04   0.000000e+00   0.000000e+00
 9.534200e+04   3.808756e-08   3.622309e-08
 9.535400e+04   0.000000e+00   0.000000e+00
 9.536600e+04   3.407840e-09   3.159993e-09
 9.537800e+04   0.000000e+00   0.000000e+00
 9.539000e+04   0.000000e+00   0.000000e+00
 9.540200e+04   1.104773e-07   8.490177e-08
 9.541400e+04   1.411868e-08   1.247853e-08
 9.542600e+04   0.000000e+00   0.000000e+00
 9.543800e+04   0.000000e+00   0.000000e+00
 9.545000e+04   5.084969e-09   4.946014e-09
 9.546200e+04   6.310410e-10   6.297329e-10
 9.547400e+04   7.915251e-09   7.592603e-09
 9.548600e+04   0.000000e+00   0.000000e+00
 9.549800e+04   2.689147e-08   2.566202e-08
 9.551000e+04   1.197543e-07   1.029311e-07
 9.552200e+04   0.000000e+00   0.000000e+00
 9.553400e+04   2.047535e-09   2.040443e-09
 9.554600e+04   1.178220e-08   1.151833e-08
 9.555800e+04   6.537100e-08   5.210101e-08
 9.557000e+04   1.502079e-09   1.462154e-09
 9.558200e+04   4.640107e-08   3.505680e-08
 9.559400e+04   7.296247e-08   5.906621e-08
 9.560600e+04   2.961192e-08   2.099020e-08
 9.561800e+04   5.252546e-09   5.036898e-09
 9.563000e+04   6.465830e-09   6.300661e-09
 9.564200e+04   1.035658e-08   8.488643e-09
 9.565400e+04   1.306069e-07   1.105746e-07
 9.566600e+04   1.349386e-07   1.210375e-07
 9.567800e+04   1.683456e-09   1.674408e-09
 9.569000e+04   2.262291e-08   2.132849e-08
 9.570200e+04   0.000000e+00   0.000000e+00
 9.571400e+04   9.120014e-08   7.682195e-08
 9.572600e+04   3.600687e-09   3.366341e-09
 9.573800e+04   2.729550e-08   2.545730e-08
 9.575000e+04   3.479248e-08   2.555783e-08
 9.576200e+04   2.545754e-07   1.988681e-07
 9.577400e+04   1.402173e-09   1.368443e-09
 9.578600e+04   5.592553e-08   4.644115e-08
 9.579800e+04   2.994628e-08   2.510964e-08
 9.581000e+04   0.000000e+00   0.000000e+00
 9.582200e+04   7.215916e-08   5.157925e-08
 9.583400e+04   5.057502e-08   4.059132e-08
 9.584600e+04   4.053547e-09   4.022372e-09
 9.585800e+04   6.406039e-09   5.562352e-09
 9.587000e+04   0.000000e+00   0.000000e+00
 9.588200e+04   5.514564e-08   3.919146e-08
 9.589400e+04   1.366715e-08   1.132344e-08
 9.590600e+04   4.574456e-08   4.284519e-08
 9.591800e+04   3.425855e-08   3.333336e-08
 9.593000e+04   4.723001e-08   3.349696e-08
 9.594200e+04   8.214344e-08   7.268887e-08
 9.595400e+04   1.566337e-08   1.117711e-08
 9.596600e+04   5.027950e-10   5.015816e-10
 9.597800e+04   4.681668e-08   3.488522e-08
 9.599000e+04   7.059303e-08   5.295383e-08
 9.600200e+04   1.446157e-08   1.355024e-08
 9.601400e+04   1.477544e-08   1.188674e-08
 9.602600e+04   5.067774e-08   4.521149e-08
 9.603800e+04   1.496719e-08   1.425338e-08
 9.605000e+04   1.285198e-07   1.061481e-07
 9.606200e+04   2.413977e-08   2.045854e-08
 9.607400e+04   7.697662e-08   6.579806e-08
 9.608600e+04   3.846066e-09   3.759825e-09
 9.609800e+04   1.934196e-08   1.680757e-08
 9.611000e+04   6.462381e-08   5.716831e-08
 9.612200e+04   7.038122e-08   5.010958e-08
 9.613400e+04   2.275240e-08   2.214033e-08
 9.614600e+04   1.362647e-07   9.639080e-08
 9.615800e+04   1.019390e-08   9.998832e-09
 9.617000e+04   6.622985e-08   5.402613e-08
 9.618200e+04   9.161842e-08   7.583261e-08
 9.619400e+04   3.471989e-08   3.376172e-08
 9.620600e+04   0.000000e+00   0.000000e+00
 9.621800e+04   8.948793e-08   6.387377e-08
 9.623000e+04   2.001212e-09   1.968121e-09
 9.624200e+04   3.985870e-09   3.942812e-09
 9.625400e+04   5.412926e-08   3.845388e-08
 9.626600e+04   1.485145e-07   1.119976e-07
 9.627800e+04   3.068436e-08   2.260192e-08
 9.629000e+04   2.502234e-08   2.009865e-08
 9.630200e+04   1.491620e-09   1.470454e-09
 9.631400e+04   0.000000e+00   0.000000e+00
 9.632600e+04   0.000000e+00   0.000000e+00
 9.633800e+04   1.736404e-07   1.231403e-07
 9.635000e+04   0.000000e+00   0.000000e+00
 9.636200e+04   9.235129e-09   8.277451e-09
 9.637400e+04   4.941447e-10   4.893214e-10
 9.638600e+04   0.000000e+00   0.000000e+00
 9.639800e+04   1.256268e-08   1.188584e-08
 9.641000e+04   1.023258e-07   8.736978e-08
 9.642200e+04   9.790537e-09   9.199505e-09
 9.643400e+04   1.458437e-08   1.097178e-08
 9.644600e+04   6.160088e-07   4.860223e-07
 9.645800e+04   1.194820e-07   8.604247e-08
 9.647000e+04   1.068158e-07   9.100623e-08
 9.648200e+04   1.725937e-09   1.608663e-09
 9.649400e+04   6.895327e-08   5.561784e-08
 9.650600e+04   3.427375e-08   2.807013e-08
 9.651800e+04   2.113828e-07   1.496079e-07
 9.653000e+04   1.674931e-09   1.658325e-09
 9.654200e+04   2.952901e-08   2.467234e-08
 9.655400e+04   3.403139e-08   2.915356e-08
 9.656600e+04   0.000000e+00   0.000000e+00
 9.657800e+04   0.000000e+00   0.000000e+00
 9.659000e+04   7.790406e-09   7.512654e-09
 9.660200e+04   2.989280e-08   2.847718e-08
 9.661400e+04   2.133247e-10   2.125607e-10
 9.662600e+04   0.000000e+00   0.000000e+00
 9.663800e+04   2.391228e-08   2.218254e-08
 9.665000e+04   4.976754e-09   4.927632e-09
 9.666200e+04   5.270703e-08   4.027443e-08
 9.667400e+04   1.076646e-07   8.950159e-08
 9.668600e+04   2.625130e-08   1.856753e-08
 9.669800e+04   1.990976e-09   1.984056e-09
 9.671000e+04   2.240692e-08   2.039475e-08
 9.672200e+04   8.480009e-08   6.919330e-08
 9.673400e+04   3.490947e-08   3.338267e-08
 9.674600e+04   1.134684e-07   8.171415e-08
 9.675800e+04   0.000000e+00   0.000000e+00
 9.677000e+04   4.858089e-08   3.861202e-08
 9.678200e+04   6.113237e-09   5.712419e-09
 9.679400e+04   2.535052e-08   1.793449e-08
 9.680600e+04   0.000000e+00   0.000000e+00
 9.681800e+04   1.734817e-07   1.545878e-07
 9.683000e+04   0.000000e+00   0.000000e+00
