x5_lab bin centers    value    Error 
-inf   6.704797e-04   1.667759e-04
-1.871800e-01   8.270062e-03   4.049394e-03
-1.795400e-01   3.107485e-02   1.518670e-02
-1.719000e-01   1.059864e-02   4.901649e-03
-1.642600e-01   5.957335e-03   1.793550e-03
-1.566200e-01   1.333842e-02   5.224139e-03
-1.489800e-01   4.350650e-03   1.971301e-03
-1.413400e-01   2.344177e-02   1.007802e-02
-1.337000e-01   1.958205e-02   1.481453e-03
-1.260600e-01   2.382844e-02   9.181576e-03
-1.184200e-01   2.153774e-02   4.388970e-03
-1.107800e-01   3.800643e-02   1.099114e-02
-1.031400e-01   1.236907e-01   7.139804e-02
-9.550000e-02   1.048667e-01   5.252646e-02
-8.786000e-02   7.907496e-02   2.006557e-02
-8.022000e-02   1.473716e+00   1.382872e+00
-7.258000e-02   1.387055e-01   3.212273e-02
-6.494000e-02   1.476462e-01   2.980461e-02
-5.730000e-02   1.810349e-01   3.488782e-02
-4.966000e-02   2.298361e-01   4.738676e-02
-4.202000e-02   8.110105e-01   2.126604e-01
-3.438000e-02   4.544211e-01   8.129894e-02
-2.674000e-02   2.289547e+00   1.596357e+00
-1.910000e-02   8.739310e-01   1.581364e-01
-1.146000e-02   4.506414e+00   3.178954e+00
-3.820000e-03  -2.590675e+01   1.321839e+01
 3.820000e-03   1.065753e+00   1.891025e-01
 1.146000e-02   3.256522e+00   2.083900e+00
 1.910000e-02   8.282923e-01   1.337019e-01
 2.674000e-02   8.000897e-01   1.895948e-01
 3.438000e-02   1.049552e+00   4.561360e-01
 4.202000e-02   4.716371e-01   8.027573e-02
 4.966000e-02   3.033407e-01   2.901223e-02
 5.730000e-02   1.381351e+01   1.363611e+01
 6.494000e-02   1.804626e-01   4.409229e-02
 7.258000e-02   1.552934e-01   1.785332e-02
 8.022000e-02   6.743786e-02   6.154341e-03
 8.786000e-02   9.235973e-02   2.044751e-02
 9.550000e-02   5.910187e-02   7.389672e-03
 1.031400e-01   4.797152e-02   1.077649e-02
 1.107800e-01   3.570495e-02   5.334214e-03
 1.184200e-01   3.988112e-02   9.024427e-03
 1.260600e-01   5.857401e-02   3.496829e-02
 1.337000e-01   1.949558e-02   6.979343e-03
 1.413400e-01   1.805484e-02   7.325171e-03
 1.489800e-01   7.183376e-02   5.119505e-02
 1.566200e-01   1.498868e-02   7.156210e-03
 1.642600e-01   2.044299e-02   1.027385e-02
 1.719000e-01   1.784052e-02   9.770953e-03
 1.795400e-01   1.877491e-02   7.597538e-03
 1.871800e-01   4.558151e-03   1.536238e-03
 inf   1.088814e-03   5.167799e-04
