phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.078761e+00   1.289894e-02   1.206960e-03
-2.953097e+00   1.216778e-02   9.534788e-04
-2.827433e+00   1.465482e-02   1.036883e-03
-2.701770e+00   1.545198e-02   1.256020e-03
-2.576106e+00   1.347799e-02   1.086719e-03
-2.450442e+00   1.373988e-02   1.213398e-03
-2.324779e+00   1.340594e-02   1.317349e-03
-2.199115e+00   1.875416e-02   1.895248e-03
-2.073451e+00   1.263646e-02   1.403604e-03
-1.947787e+00   1.450952e-02   1.088243e-03
-1.822124e+00   1.389779e-02   1.386996e-03
-1.696460e+00   1.204509e-02   1.008383e-03
-1.570796e+00   1.484824e-02   1.078287e-03
-1.445133e+00   1.504481e-02   1.171596e-03
-1.319469e+00   1.418234e-02   2.152294e-03
-1.193805e+00   1.441418e-02   1.537529e-03
-1.068142e+00   1.217310e-02   7.821632e-04
-9.424778e-01   1.453097e-02   1.241115e-03
-8.168141e-01   1.431225e-02   1.379728e-03
-6.911504e-01   1.523598e-02   1.282987e-03
-5.654867e-01   1.348394e-02   8.860187e-04
-4.398230e-01   1.224331e-02   8.315757e-04
-3.141593e-01   1.205803e-02   9.548728e-04
-1.884956e-01   1.781733e-02   1.902901e-03
-6.283185e-02  -6.767871e-01   9.161766e-02
 6.283185e-02   1.355442e-02   9.710954e-04
 1.884956e-01   1.479659e-02   1.050392e-03
 3.141593e-01   1.395708e-02   1.241528e-03
 4.398230e-01   1.189611e-02   1.125901e-03
 5.654867e-01   1.967753e-02   2.647734e-03
 6.911504e-01   1.191744e-02   8.825793e-04
 8.168141e-01   1.253370e-02   1.372284e-03
 9.424778e-01   1.486410e-02   1.169725e-03
 1.068142e+00   1.679088e-02   1.920215e-03
 1.193805e+00   1.386492e-02   1.403866e-03
 1.319469e+00   1.573302e-02   1.407731e-03
 1.445133e+00   1.956880e-02   1.817682e-03
 1.570796e+00   1.532432e-02   1.180558e-03
 1.696460e+00   1.430107e-02   1.158620e-03
 1.822124e+00   1.942852e-02   3.178700e-03
 1.947787e+00   1.338222e-02   1.029480e-03
 2.073451e+00   1.317613e-02   8.704443e-04
 2.199115e+00   1.507983e-02   1.556611e-03
 2.324779e+00   1.690361e-02   1.431130e-03
 2.450442e+00   1.271990e-02   1.018893e-03
 2.576106e+00   1.509353e-02   1.066467e-03
 2.701770e+00   2.387511e-02   3.251111e-03
 2.827433e+00   1.253687e-02   1.328036e-03
 2.953097e+00   2.166771e-02   4.208302e-03
 3.078761e+00   1.118347e-02   9.694610e-04
 inf   0.000000e+00   0.000000e+00
