th3_cms bin center    K_th3    Error 
-inf   0.000000e+00   0.000000e+00
 1.346550e+00   0.000000e+00   0.000000e+00
 1.349650e+00   0.000000e+00   0.000000e+00
 1.352750e+00   0.000000e+00   0.000000e+00
 1.355850e+00   0.000000e+00   0.000000e+00
 1.358950e+00   0.000000e+00   0.000000e+00
 1.362050e+00   0.000000e+00   0.000000e+00
 1.365150e+00   0.000000e+00   0.000000e+00
 1.368250e+00   0.000000e+00   0.000000e+00
 1.371350e+00   0.000000e+00   0.000000e+00
 1.374450e+00   0.000000e+00   0.000000e+00
 1.377550e+00   0.000000e+00   0.000000e+00
 1.380650e+00   0.000000e+00   0.000000e+00
 1.383750e+00   0.000000e+00   0.000000e+00
 1.386850e+00   0.000000e+00   0.000000e+00
 1.389950e+00   0.000000e+00   0.000000e+00
 1.393050e+00   0.000000e+00   0.000000e+00
 1.396150e+00   0.000000e+00   0.000000e+00
 1.399250e+00   0.000000e+00   0.000000e+00
 1.402350e+00   0.000000e+00   0.000000e+00
 1.405450e+00   0.000000e+00   0.000000e+00
 1.408550e+00   0.000000e+00   0.000000e+00
 1.411650e+00   0.000000e+00   0.000000e+00
 1.414750e+00   0.000000e+00   0.000000e+00
 1.417850e+00   0.000000e+00   0.000000e+00
 1.420950e+00   0.000000e+00   0.000000e+00
 1.424050e+00   0.000000e+00   0.000000e+00
 1.427150e+00   0.000000e+00   0.000000e+00
 1.430250e+00   0.000000e+00   0.000000e+00
 1.433350e+00   0.000000e+00   0.000000e+00
 1.436450e+00   0.000000e+00   0.000000e+00
 1.439550e+00   0.000000e+00   0.000000e+00
 1.442650e+00   0.000000e+00   0.000000e+00
 1.445750e+00   0.000000e+00   0.000000e+00
 1.448850e+00   0.000000e+00   0.000000e+00
 1.451950e+00   0.000000e+00   0.000000e+00
 1.455050e+00   0.000000e+00   0.000000e+00
 1.458150e+00   0.000000e+00   0.000000e+00
 1.461250e+00   0.000000e+00   0.000000e+00
 1.464350e+00   0.000000e+00   0.000000e+00
 1.467450e+00   0.000000e+00   0.000000e+00
 1.470550e+00   0.000000e+00   0.000000e+00
 1.473650e+00   0.000000e+00   0.000000e+00
 1.476750e+00   0.000000e+00   0.000000e+00
 1.479850e+00   0.000000e+00   0.000000e+00
 1.482950e+00   0.000000e+00   0.000000e+00
 1.486050e+00   0.000000e+00   0.000000e+00
 1.489150e+00   0.000000e+00   0.000000e+00
 1.492250e+00   0.000000e+00   0.000000e+00
 1.495350e+00   0.000000e+00   0.000000e+00
 1.498450e+00   0.000000e+00   0.000000e+00
 1.501550e+00   0.000000e+00   0.000000e+00
 1.504650e+00   0.000000e+00   0.000000e+00
 1.507750e+00   0.000000e+00   0.000000e+00
 1.510850e+00   0.000000e+00   0.000000e+00
 1.513950e+00   0.000000e+00   0.000000e+00
 1.517050e+00   0.000000e+00   0.000000e+00
 1.520150e+00   0.000000e+00   0.000000e+00
 1.523250e+00   0.000000e+00   0.000000e+00
 1.526350e+00   0.000000e+00   0.000000e+00
 1.529450e+00   0.000000e+00   0.000000e+00
 1.532550e+00   0.000000e+00   0.000000e+00
 1.535650e+00   0.000000e+00   0.000000e+00
 1.538750e+00   0.000000e+00   0.000000e+00
 1.541850e+00   0.000000e+00   0.000000e+00
 1.544950e+00   0.000000e+00   0.000000e+00
 1.548050e+00   0.000000e+00   0.000000e+00
 1.551150e+00   0.000000e+00   0.000000e+00
 1.554250e+00   0.000000e+00   0.000000e+00
 1.557350e+00   0.000000e+00   0.000000e+00
 1.560450e+00   0.000000e+00   0.000000e+00
 1.563550e+00   0.000000e+00   0.000000e+00
 1.566650e+00   0.000000e+00   0.000000e+00
 1.569750e+00   0.000000e+00   0.000000e+00
 1.572850e+00   0.000000e+00   0.000000e+00
 1.575950e+00   0.000000e+00   0.000000e+00
 1.579050e+00   0.000000e+00   0.000000e+00
 1.582150e+00   0.000000e+00   0.000000e+00
 1.585250e+00   0.000000e+00   0.000000e+00
 1.588350e+00   0.000000e+00   0.000000e+00
 1.591450e+00   0.000000e+00   0.000000e+00
 1.594550e+00   0.000000e+00   0.000000e+00
 1.597650e+00   0.000000e+00   0.000000e+00
 1.600750e+00   0.000000e+00   0.000000e+00
 1.603850e+00   0.000000e+00   0.000000e+00
 1.606950e+00   0.000000e+00   0.000000e+00
 1.610050e+00   0.000000e+00   0.000000e+00
 1.613150e+00   0.000000e+00   0.000000e+00
 1.616250e+00   0.000000e+00   0.000000e+00
 1.619350e+00   0.000000e+00   0.000000e+00
 1.622450e+00   0.000000e+00   0.000000e+00
 1.625550e+00   0.000000e+00   0.000000e+00
 1.628650e+00   0.000000e+00   0.000000e+00
 1.631750e+00   0.000000e+00   0.000000e+00
 1.634850e+00   0.000000e+00   0.000000e+00
 1.637950e+00   0.000000e+00   0.000000e+00
 1.641050e+00   0.000000e+00   0.000000e+00
 1.644150e+00   0.000000e+00   0.000000e+00
 1.647250e+00   0.000000e+00   0.000000e+00
 1.650350e+00   0.000000e+00   0.000000e+00
 1.653450e+00   0.000000e+00   0.000000e+00
 inf   1.157260e-02   4.523331e-04
