phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   1.901823e-01   8.348759e-03
-3.122743e+00   2.452725e-01   1.396215e-02
-3.110177e+00   2.267292e-01   7.209438e-03
-3.097610e+00   2.178797e-01   8.387821e-03
-3.085044e+00   2.443856e-01   2.112530e-02
-3.072478e+00   2.129947e-01   9.809393e-03
-3.059911e+00   2.165104e-01   8.677926e-03
-3.047345e+00   2.053284e-01   7.955858e-03
-3.034779e+00   2.883989e-01   3.484247e-02
-3.022212e+00   2.276361e-01   1.152733e-02
-3.009646e+00   2.427172e-01   1.890688e-02
-2.997079e+00   2.043780e-01   1.186881e-02
-2.984513e+00   2.162413e-01   1.057687e-02
-2.971947e+00   2.159913e-01   8.461464e-03
-2.959380e+00   2.055447e-01   8.585557e-03
-2.946814e+00   2.244573e-01   9.458427e-03
-2.934248e+00   2.156564e-01   1.150781e-02
-2.921681e+00   2.085583e-01   8.699388e-03
-2.909115e+00   2.067256e-01   1.443881e-02
-2.896548e+00   2.140434e-01   6.876977e-03
-2.883982e+00   2.023300e-01   8.304116e-03
-2.871416e+00   2.549209e-01   2.032136e-02
-2.858849e+00   2.038527e-01   1.328825e-02
-2.846283e+00   2.487453e-01   1.403851e-02
-2.833717e+00   2.111496e-01   7.809643e-03
-2.821150e+00   2.251489e-01   1.467742e-02
-2.808584e+00   2.342179e-01   1.459673e-02
-2.796017e+00   2.191774e-01   9.518012e-03
-2.783451e+00   1.990235e-01   7.116718e-03
-2.770885e+00   1.980365e-01   5.223780e-03
-2.758318e+00   2.226920e-01   1.299915e-02
-2.745752e+00   2.299567e-01   9.782604e-03
-2.733186e+00   2.231939e-01   1.262205e-02
-2.720619e+00   2.521232e-01   1.321853e-02
-2.708053e+00   2.716281e-01   1.968643e-02
-2.695486e+00   2.034234e-01   7.888396e-03
-2.682920e+00   1.920857e-01   6.519359e-03
-2.670354e+00   2.374697e-01   1.221150e-02
-2.657787e+00   2.068120e-01   9.567206e-03
-2.645221e+00   2.177395e-01   7.138468e-03
-2.632655e+00   2.125196e-01   8.279178e-03
-2.620088e+00   2.328850e-01   1.388845e-02
-2.607522e+00   2.655807e-01   2.019761e-02
-2.594956e+00   2.554822e-01   1.891219e-02
-2.582389e+00   2.524184e-01   1.634486e-02
-2.569823e+00   2.215915e-01   8.323098e-03
-2.557256e+00   2.027004e-01   1.007323e-02
-2.544690e+00   2.034697e-01   8.849442e-03
-2.532124e+00   2.209039e-01   1.058873e-02
-2.519557e+00   2.361688e-01   1.600543e-02
-2.506991e+00   2.389498e-01   1.499257e-02
-2.494425e+00   2.193638e-01   1.099626e-02
-2.481858e+00   1.977395e-01   8.449640e-03
-2.469292e+00   2.446407e-01   1.494664e-02
-2.456725e+00   2.056488e-01   9.618637e-03
-2.444159e+00   1.919688e-01   5.660066e-03
-2.431593e+00   2.123167e-01   9.844441e-03
-2.419026e+00   2.164721e-01   8.793386e-03
-2.406460e+00   2.406688e-01   1.498509e-02
-2.393894e+00   2.073082e-01   7.903903e-03
-2.381327e+00   2.051098e-01   9.101155e-03
-2.368761e+00   2.142338e-01   1.029054e-02
-2.356194e+00   2.573054e-01   1.592610e-02
-2.343628e+00   2.183903e-01   1.588710e-02
-2.331062e+00   2.045247e-01   8.660421e-03
-2.318495e+00   2.401290e-01   1.504668e-02
-2.305929e+00   2.223271e-01   9.446403e-03
-2.293363e+00   2.168594e-01   1.331224e-02
-2.280796e+00   2.327642e-01   1.079632e-02
-2.268230e+00   2.191260e-01   1.002342e-02
-2.255664e+00   2.006067e-01   7.304709e-03
-2.243097e+00   2.616125e-01   3.002474e-02
-2.230531e+00   2.238123e-01   1.027808e-02
-2.217964e+00   2.141762e-01   8.262171e-03
-2.205398e+00   1.984785e-01   8.596036e-03
-2.192832e+00   2.080692e-01   6.800435e-03
-2.180265e+00   2.458801e-01   1.696802e-02
-2.167699e+00   1.912903e-01   4.778066e-03
-2.155133e+00   2.140624e-01   8.178692e-03
-2.142566e+00   2.529195e-01   1.644438e-02
-2.130000e+00   2.002059e-01   1.021539e-02
-2.117433e+00   2.186253e-01   1.081991e-02
-2.104867e+00   1.779214e-01   5.366732e-03
-2.092301e+00   2.034057e-01   6.783817e-03
-2.079734e+00   2.209823e-01   9.167724e-03
-2.067168e+00   2.331057e-01   1.440767e-02
-2.054602e+00   2.206687e-01   1.112711e-02
-2.042035e+00   2.696004e-01   2.552209e-02
-2.029469e+00   2.282754e-01   8.639126e-03
-2.016902e+00   2.373711e-01   1.326752e-02
-2.004336e+00   2.492489e-01   2.282673e-02
-1.991770e+00   1.996567e-01   8.386401e-03
-1.979203e+00   2.055042e-01   6.471641e-03
-1.966637e+00   2.108591e-01   1.016497e-02
-1.954071e+00   2.206036e-01   9.425146e-03
-1.941504e+00   2.326479e-01   1.344222e-02
-1.928938e+00   2.063308e-01   8.081379e-03
-1.916372e+00   2.159522e-01   8.467468e-03
-1.903805e+00   2.255098e-01   1.294988e-02
-1.891239e+00   1.942577e-01   8.963390e-03
-1.878672e+00   2.041476e-01   8.165798e-03
-1.866106e+00   2.276172e-01   1.029254e-02
-1.853540e+00   3.115796e-01   4.134182e-02
-1.840973e+00   2.232303e-01   1.667193e-02
-1.828407e+00   2.625174e-01   3.208776e-02
-1.815841e+00   2.281747e-01   1.849474e-02
-1.803274e+00   2.308910e-01   1.117931e-02
-1.790708e+00   2.195871e-01   9.572888e-03
-1.778141e+00   2.086648e-01   6.652368e-03
-1.765575e+00   2.434672e-01   1.225349e-02
-1.753009e+00   2.062229e-01   5.439667e-03
-1.740442e+00   2.105883e-01   7.920689e-03
-1.727876e+00   2.207173e-01   1.027104e-02
-1.715310e+00   2.765835e-01   2.594628e-02
-1.702743e+00   2.652934e-01   1.918808e-02
-1.690177e+00   2.247406e-01   1.520997e-02
-1.677610e+00   2.755599e-01   1.977803e-02
-1.665044e+00   2.239582e-01   1.081298e-02
-1.652478e+00   2.454896e-01   1.674793e-02
-1.639911e+00   2.321738e-01   1.711144e-02
-1.627345e+00   2.146970e-01   1.175049e-02
-1.614779e+00   2.059131e-01   1.059210e-02
-1.602212e+00   2.101950e-01   7.416012e-03
-1.589646e+00   1.977024e-01   7.645330e-03
-1.577080e+00   2.454794e-01   1.718145e-02
-1.564513e+00   2.381493e-01   1.417956e-02
-1.551947e+00   1.922360e-01   7.203014e-03
-1.539380e+00   2.046435e-01   7.996988e-03
-1.526814e+00   2.396303e-01   1.519137e-02
-1.514248e+00   2.020404e-01   7.810157e-03
-1.501681e+00   2.433196e-01   1.756314e-02
-1.489115e+00   2.129539e-01   8.979690e-03
-1.476549e+00   2.641037e-01   2.990145e-02
-1.463982e+00   1.845599e-01   5.992504e-03
-1.451416e+00   2.078045e-01   6.269531e-03
-1.438849e+00   2.138704e-01   9.261322e-03
-1.426283e+00   2.252121e-01   1.149762e-02
-1.413717e+00   2.129082e-01   1.474881e-02
-1.401150e+00   2.054175e-01   1.034820e-02
-1.388584e+00   2.357206e-01   1.520527e-02
-1.376018e+00   3.834695e-01   5.690372e-02
-1.363451e+00   2.493519e-01   1.482405e-02
-1.350885e+00   2.168429e-01   1.025770e-02
-1.338318e+00   2.919728e-01   3.772242e-02
-1.325752e+00   2.102522e-01   8.517194e-03
-1.313186e+00   2.139413e-01   9.854813e-03
-1.300619e+00   2.288637e-01   1.282789e-02
-1.288053e+00   2.263596e-01   1.155895e-02
-1.275487e+00   2.065227e-01   1.013488e-02
-1.262920e+00   2.247283e-01   7.799255e-03
-1.250354e+00   2.463201e-01   1.270408e-02
-1.237788e+00   2.208124e-01   1.469966e-02
-1.225221e+00   2.171204e-01   8.469434e-03
-1.212655e+00   2.185914e-01   1.800593e-02
-1.200088e+00   2.594743e-01   1.795225e-02
-1.187522e+00   2.028564e-01   8.542122e-03
-1.174956e+00   2.225659e-01   1.121772e-02
-1.162389e+00   2.118871e-01   1.025645e-02
-1.149823e+00   1.964427e-01   6.479272e-03
-1.137257e+00   2.404321e-01   1.522986e-02
-1.124690e+00   2.199196e-01   1.179242e-02
-1.112124e+00   2.144797e-01   1.097363e-02
-1.099557e+00   2.046460e-01   9.575689e-03
-1.086991e+00   2.366929e-01   1.185736e-02
-1.074425e+00   2.261375e-01   1.281583e-02
-1.061858e+00   2.118618e-01   8.265048e-03
-1.049292e+00   2.749804e-01   3.012950e-02
-1.036726e+00   2.077009e-01   9.737812e-03
-1.024159e+00   2.244466e-01   1.262800e-02
-1.011593e+00   2.259491e-01   1.354967e-02
-9.990265e-01   2.147170e-01   9.484662e-03
-9.864601e-01   2.342000e-01   1.721085e-02
-9.738937e-01   2.147624e-01   7.198187e-03
-9.613274e-01   2.089366e-01   9.237719e-03
