Eph_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
 1.010000e+02   1.121751e-02   6.069933e-06
 3.030000e+02   3.864550e-04   1.997471e-06
 5.050000e+02   2.249361e-04   1.160157e-06
 7.070000e+02   1.587189e-04   9.294914e-07
 9.090000e+02   1.228109e-04   6.273838e-07
 1.111000e+03   1.010764e-04   4.853385e-07
 1.313000e+03   8.701597e-05   5.953941e-07
 1.515000e+03   7.307275e-05   8.336148e-07
 1.717000e+03   6.461270e-05   5.027724e-07
 1.919000e+03   5.695670e-05   2.553712e-07
 2.121000e+03   5.235504e-05   4.201271e-07
 2.323000e+03   4.744552e-05   3.035834e-07
 2.525000e+03   4.373251e-05   5.452455e-07
 2.727000e+03   4.050422e-05   2.881852e-07
 2.929000e+03   3.823495e-05   4.242351e-07
 3.131000e+03   3.512648e-05   3.454377e-07
 3.333000e+03   3.341211e-05   2.453654e-07
 3.535000e+03   3.189875e-05   2.006418e-07
 3.737000e+03   3.019760e-05   2.607464e-07
 3.939000e+03   2.884162e-05   2.132458e-07
 4.141000e+03   2.837724e-05   3.653979e-07
 4.343000e+03   2.663470e-05   2.531777e-07
 4.545000e+03   2.608458e-05   2.091997e-07
 4.747000e+03   2.495386e-05   1.944473e-07
 4.949000e+03   2.410340e-05   2.136150e-07
 5.151000e+03   2.314659e-05   1.862533e-07
 5.353000e+03   2.225864e-05   1.735171e-07
 5.555000e+03   2.191668e-05   1.651914e-07
 5.757000e+03   2.151539e-05   1.901945e-07
 5.959000e+03   2.085579e-05   2.406561e-07
 6.161000e+03   2.045233e-05   2.144308e-07
 6.363000e+03   1.988603e-05   2.004248e-07
 6.565000e+03   1.980028e-05   2.109281e-07
 6.767000e+03   1.918470e-05   1.707302e-07
 6.969000e+03   1.879098e-05   1.904325e-07
 7.171000e+03   1.856341e-05   1.853872e-07
 7.373000e+03   1.819775e-05   1.798330e-07
 7.575000e+03   1.784816e-05   1.588601e-07
 7.777000e+03   1.736270e-05   1.769766e-07
 7.979000e+03   1.721216e-05   1.988376e-07
 8.181000e+03   1.701459e-05   2.270558e-07
 8.383000e+03   1.672322e-05   1.774791e-07
 8.585000e+03   1.660451e-05   1.394753e-07
 8.787000e+03   1.682725e-05   2.476391e-07
 8.989000e+03   1.634257e-05   1.632497e-07
 9.191000e+03   1.632617e-05   2.232949e-07
 9.393000e+03   1.656820e-05   1.857584e-07
 9.595000e+03   1.566884e-05   1.437235e-07
 9.797000e+03   1.582698e-05   1.572294e-07
 9.999000e+03   1.584691e-05   2.175414e-07
 1.020100e+04   1.568237e-05   1.671245e-07
 1.040300e+04   1.587909e-05   1.758724e-07
 1.060500e+04   1.527670e-05   1.828416e-07
 1.080700e+04   1.537699e-05   1.727317e-07
 1.100900e+04   1.535757e-05   1.957371e-07
 1.121100e+04   1.546256e-05   1.594927e-07
 1.141300e+04   1.530737e-05   1.987387e-07
 1.161500e+04   1.484422e-05   1.731623e-07
 1.181700e+04   1.482942e-05   1.786781e-07
 1.201900e+04   1.459857e-05   1.342775e-07
 1.222100e+04   1.480458e-05   1.790983e-07
 1.242300e+04   1.465380e-05   2.114225e-07
 1.262500e+04   1.480111e-05   1.981625e-07
 1.282700e+04   1.468343e-05   2.588892e-07
 1.302900e+04   1.427507e-05   1.437474e-07
 1.323100e+04   1.417038e-05   2.017882e-07
 1.343300e+04   1.427421e-05   1.292504e-07
 1.363500e+04   1.411578e-05   1.655448e-07
 1.383700e+04   1.405992e-05   2.089284e-07
 1.403900e+04   1.385229e-05   1.686746e-07
 1.424100e+04   1.388710e-05   2.051704e-07
 1.444300e+04   1.354995e-05   1.946053e-07
 1.464500e+04   1.339873e-05   1.178783e-07
 1.484700e+04   1.336010e-05   1.254226e-07
 1.504900e+04   1.314738e-05   1.213882e-07
 1.525100e+04   1.354021e-05   1.825180e-07
 1.545300e+04   1.310626e-05   1.720600e-07
 1.565500e+04   1.345071e-05   3.011110e-07
 1.585700e+04   1.304941e-05   2.199976e-07
 1.605900e+04   1.371875e-05   3.206097e-07
 1.626100e+04   1.308232e-05   2.367377e-07
 1.646300e+04   1.306372e-05   1.659447e-07
 1.666500e+04   1.258972e-05   1.448102e-07
 1.686700e+04   1.272294e-05   1.817279e-07
 1.706900e+04   1.244753e-05   1.906300e-07
 1.727100e+04   1.253110e-05   1.832357e-07
 1.747300e+04   1.195349e-05   1.372616e-07
 1.767500e+04   1.229669e-05   2.163043e-07
 1.787700e+04   1.194733e-05   1.587701e-07
 1.807900e+04   1.222882e-05   1.491846e-07
 1.828100e+04   1.234969e-05   1.833274e-07
 1.848300e+04   1.211327e-05   2.051654e-07
 1.868500e+04   1.195428e-05   2.318819e-07
 1.888700e+04   1.165213e-05   1.673188e-07
 1.908900e+04   1.150101e-05   1.427428e-07
 1.929100e+04   1.213809e-05   2.288699e-07
 1.949300e+04   1.144399e-05   1.640614e-07
 1.969500e+04   1.147105e-05   1.360790e-07
 1.989700e+04   1.150414e-05   1.505090e-07
 2.009900e+04   1.171004e-05   2.428035e-07
 2.030100e+04   1.125379e-05   1.665474e-07
 2.050300e+04   1.140513e-05   1.500073e-07
 2.070500e+04   1.103242e-05   1.764634e-07
 2.090700e+04   1.102272e-05   1.543894e-07
 2.110900e+04   1.104133e-05   1.603065e-07
 2.131100e+04   1.079473e-05   1.355473e-07
 2.151300e+04   1.133709e-05   2.331281e-07
 2.171500e+04   1.081494e-05   1.719773e-07
 2.191700e+04   1.075693e-05   1.433724e-07
 2.211900e+04   1.077600e-05   2.244710e-07
 2.232100e+04   1.075494e-05   2.471377e-07
 2.252300e+04   1.030552e-05   1.278646e-07
 2.272500e+04   1.071809e-05   2.170549e-07
 2.292700e+04   1.018499e-05   2.029749e-07
 2.312900e+04   1.050585e-05   1.625396e-07
 2.333100e+04   1.035830e-05   1.940164e-07
 2.353300e+04   9.850724e-06   1.393852e-07
 2.373500e+04   9.752519e-06   1.220999e-07
 2.393700e+04   9.843547e-06   1.558566e-07
 2.413900e+04   9.814818e-06   1.688088e-07
 2.434100e+04   9.928691e-06   1.369929e-07
 2.454300e+04   9.993148e-06   1.676821e-07
 2.474500e+04   9.762368e-06   1.581282e-07
 2.494700e+04   1.009950e-05   2.199314e-07
 2.514900e+04   9.615181e-06   1.718739e-07
 2.535100e+04   1.003115e-05   2.456263e-07
 2.555300e+04   9.632313e-06   1.632121e-07
 2.575500e+04   9.517236e-06   1.540790e-07
 2.595700e+04   9.663447e-06   2.126703e-07
 2.615900e+04   9.408363e-06   2.181080e-07
 2.636100e+04   9.513762e-06   1.708184e-07
 2.656300e+04   9.070292e-06   1.609840e-07
 2.676500e+04   9.158042e-06   1.228112e-07
 2.696700e+04   9.419869e-06   1.065415e-07
 2.716900e+04   9.190794e-06   1.750257e-07
 2.737100e+04   9.132904e-06   1.730867e-07
 2.757300e+04   9.034661e-06   1.475394e-07
 2.777500e+04   8.971501e-06   1.252512e-07
 2.797700e+04   8.720910e-06   1.890928e-07
 2.817900e+04   8.661878e-06   1.866852e-07
 2.838100e+04   8.670500e-06   2.160000e-07
 2.858300e+04   9.034398e-06   3.024015e-07
 2.878500e+04   8.559827e-06   2.899518e-07
 2.898700e+04   8.224526e-06   2.851479e-07
 2.918900e+04   8.156194e-06   2.259016e-07
 2.939100e+04   8.286456e-06   2.200336e-07
 2.959300e+04   8.298202e-06   3.082419e-07
 2.979500e+04   8.711848e-06   8.034321e-07
 2.999700e+04   4.112278e-06   1.649489e-07
 3.019900e+04   0.000000e+00   0.000000e+00
 3.040100e+04   0.000000e+00   0.000000e+00
 3.060300e+04   0.000000e+00   0.000000e+00
 3.080500e+04   0.000000e+00   0.000000e+00
 3.100700e+04   0.000000e+00   0.000000e+00
 3.120900e+04   0.000000e+00   0.000000e+00
 3.141100e+04   0.000000e+00   0.000000e+00
 3.161300e+04   0.000000e+00   0.000000e+00
 3.181500e+04   0.000000e+00   0.000000e+00
 3.201700e+04   0.000000e+00   0.000000e+00
 3.221900e+04   0.000000e+00   0.000000e+00
 3.242100e+04   0.000000e+00   0.000000e+00
 3.262300e+04   0.000000e+00   0.000000e+00
 3.282500e+04   0.000000e+00   0.000000e+00
 3.302700e+04   0.000000e+00   0.000000e+00
 3.322900e+04   0.000000e+00   0.000000e+00
 3.343100e+04   0.000000e+00   0.000000e+00
 3.363300e+04   0.000000e+00   0.000000e+00
 3.383500e+04   0.000000e+00   0.000000e+00
 3.403700e+04   0.000000e+00   0.000000e+00
 3.423900e+04   0.000000e+00   0.000000e+00
 3.444100e+04   0.000000e+00   0.000000e+00
 3.464300e+04   0.000000e+00   0.000000e+00
 3.484500e+04   0.000000e+00   0.000000e+00
 3.504700e+04   0.000000e+00   0.000000e+00
 3.524900e+04   0.000000e+00   0.000000e+00
 3.545100e+04   0.000000e+00   0.000000e+00
 3.565300e+04   0.000000e+00   0.000000e+00
 3.585500e+04   0.000000e+00   0.000000e+00
 3.605700e+04   0.000000e+00   0.000000e+00
 3.625900e+04   0.000000e+00   0.000000e+00
 3.646100e+04   0.000000e+00   0.000000e+00
 3.666300e+04   0.000000e+00   0.000000e+00
 3.686500e+04   0.000000e+00   0.000000e+00
 3.706700e+04   0.000000e+00   0.000000e+00
 3.726900e+04   0.000000e+00   0.000000e+00
 3.747100e+04   0.000000e+00   0.000000e+00
 3.767300e+04   0.000000e+00   0.000000e+00
 3.787500e+04   0.000000e+00   0.000000e+00
 3.807700e+04   0.000000e+00   0.000000e+00
 3.827900e+04   0.000000e+00   0.000000e+00
 3.848100e+04   0.000000e+00   0.000000e+00
 3.868300e+04   0.000000e+00   0.000000e+00
 3.888500e+04   0.000000e+00   0.000000e+00
 3.908700e+04   0.000000e+00   0.000000e+00
 3.928900e+04   0.000000e+00   0.000000e+00
 3.949100e+04   0.000000e+00   0.000000e+00
 3.969300e+04   0.000000e+00   0.000000e+00
 3.989500e+04   0.000000e+00   0.000000e+00
 4.009700e+04   0.000000e+00   0.000000e+00
 4.029900e+04   0.000000e+00   0.000000e+00
 4.050100e+04   0.000000e+00   0.000000e+00
