phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   5.304283e-01   2.551148e-02
-3.122743e+00   5.045463e-01   1.844777e-02
-3.110177e+00   4.876753e-01   1.858587e-02
-3.097610e+00   4.873944e-01   2.198378e-02
-3.085044e+00   5.220882e-01   1.788485e-02
-3.072478e+00   4.477833e-01   1.877115e-02
-3.059911e+00   4.790010e-01   1.787428e-02
-3.047345e+00   5.119445e-01   2.474805e-02
-3.034779e+00   5.237565e-01   1.734170e-02
-3.022212e+00   4.835018e-01   1.508237e-02
-3.009646e+00   5.106109e-01   2.571652e-02
-2.997079e+00   4.576242e-01   1.487757e-02
-2.984513e+00   5.103081e-01   1.562940e-02
-2.971947e+00   4.659702e-01   1.820185e-02
-2.959380e+00   4.892338e-01   1.558999e-02
-2.946814e+00   5.103425e-01   2.050528e-02
-2.934248e+00   4.564458e-01   2.297516e-02
-2.921681e+00   5.281304e-01   2.111090e-02
-2.909115e+00   4.896047e-01   1.718914e-02
-2.896548e+00   4.921953e-01   2.465516e-02
-2.883982e+00   5.114501e-01   1.841791e-02
-2.871416e+00   4.600380e-01   2.741608e-02
-2.858849e+00   5.246487e-01   2.320821e-02
-2.846283e+00   4.861984e-01   1.719748e-02
-2.833717e+00   4.837836e-01   1.890568e-02
-2.821150e+00   5.343397e-01   2.296617e-02
-2.808584e+00   5.015610e-01   2.186315e-02
-2.796017e+00   5.087163e-01   1.945654e-02
-2.783451e+00   5.208267e-01   2.652387e-02
-2.770885e+00   4.793122e-01   2.246589e-02
-2.758318e+00   4.857756e-01   1.997941e-02
-2.745752e+00   5.243220e-01   2.289497e-02
-2.733186e+00   5.233649e-01   2.164089e-02
-2.720619e+00   4.946759e-01   1.526847e-02
-2.708053e+00   4.759958e-01   2.216467e-02
-2.695486e+00   4.994633e-01   1.550008e-02
-2.682920e+00   4.811534e-01   1.855854e-02
-2.670354e+00   5.149040e-01   2.029008e-02
-2.657787e+00   5.451828e-01   3.143797e-02
-2.645221e+00   5.169817e-01   2.614646e-02
-2.632655e+00   4.894173e-01   1.864554e-02
-2.620088e+00   4.636103e-01   1.535707e-02
-2.607522e+00   5.076196e-01   1.689602e-02
-2.594956e+00   4.784774e-01   9.060870e-03
-2.582389e+00   5.492296e-01   2.286344e-02
