phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   2.437876e-01   1.625634e-02
-3.122743e+00   2.179746e-01   1.901090e-02
-3.110177e+00   2.133506e-01   1.212803e-02
-3.097610e+00   2.307556e-01   1.984408e-02
-3.085044e+00   2.410163e-01   2.044965e-02
-3.072478e+00   2.687645e-01   2.606051e-02
-3.059911e+00   2.019505e-01   8.326380e-03
-3.047345e+00   2.311385e-01   1.736678e-02
-3.034779e+00   2.243712e-01   1.317636e-02
-3.022212e+00   2.190804e-01   1.253910e-02
-3.009646e+00   2.558765e-01   2.398027e-02
-2.997079e+00   2.184425e-01   1.331597e-02
-2.984513e+00   2.299899e-01   2.015368e-02
-2.971947e+00   2.145921e-01   1.121150e-02
-2.959380e+00   2.605644e-01   3.561159e-02
-2.946814e+00   2.535368e-01   2.457849e-02
-2.934248e+00   2.686825e-01   4.433322e-02
-2.921681e+00   1.959571e-01   1.124177e-02
-2.909115e+00   2.032250e-01   1.270958e-02
-2.896548e+00   2.073003e-01   1.506901e-02
-2.883982e+00   2.393373e-01   2.855992e-02
-2.871416e+00   2.262432e-01   2.048076e-02
-2.858849e+00   2.197599e-01   1.226445e-02
-2.846283e+00   2.136282e-01   1.390040e-02
-2.833717e+00   1.965795e-01   9.383278e-03
-2.821150e+00   2.310753e-01   1.298448e-02
-2.808584e+00   2.254609e-01   2.521122e-02
-2.796017e+00   2.225464e-01   1.863064e-02
-2.783451e+00   1.942045e-01   7.942374e-03
-2.770885e+00   2.162064e-01   1.892254e-02
-2.758318e+00   1.962795e-01   1.093945e-02
-2.745752e+00   2.014809e-01   1.235802e-02
-2.733186e+00   2.382131e-01   1.347800e-02
-2.720619e+00   2.242100e-01   1.516497e-02
-2.708053e+00   2.186821e-01   1.619759e-02
-2.695486e+00   2.117752e-01   1.899772e-02
-2.682920e+00   2.279954e-01   3.146939e-02
-2.670354e+00   2.362344e-01   1.705903e-02
-2.657787e+00   2.507755e-01   2.061517e-02
-2.645221e+00   2.391513e-01   1.751977e-02
-2.632655e+00   2.344775e-01   1.549666e-02
-2.620088e+00   2.507187e-01   3.197163e-02
-2.607522e+00   2.107780e-01   1.071043e-02
-2.594956e+00   2.185321e-01   9.800616e-03
-2.582389e+00   2.218002e-01   1.414424e-02
-2.569823e+00   2.145605e-01   1.064261e-02
-2.557256e+00   2.677887e-01   2.466148e-02
-2.544690e+00   2.092090e-01   2.006515e-02
-2.532124e+00   2.152958e-01   1.426617e-02
-2.519557e+00   1.979171e-01   6.372270e-03
-2.506991e+00   2.620203e-01   2.914058e-02
-2.494425e+00   3.014797e-01   5.690432e-02
-2.481858e+00   2.902353e-01   4.087385e-02
-2.469292e+00   2.416871e-01   1.943242e-02
-2.456725e+00   2.151650e-01   1.726787e-02
-2.444159e+00   2.538208e-01   1.395157e-02
-2.431593e+00   2.696182e-01   2.489841e-02
-2.419026e+00   2.188695e-01   1.800172e-02
-2.406460e+00   2.139670e-01   1.278336e-02
-2.393894e+00   2.875035e-01   6.320566e-02
-2.381327e+00   4.437347e-01   1.488176e-01
-2.368761e+00   2.304458e-01   3.027879e-02
-2.356194e+00   2.460066e-01   4.172180e-02
-2.343628e+00   2.212155e-01   1.906523e-02
-2.331062e+00   2.281791e-01   1.536455e-02
-2.318495e+00   2.469149e-01   2.868738e-02
-2.305929e+00   1.926165e-01   8.363001e-03
-2.293363e+00   2.118064e-01   2.197112e-02
-2.280796e+00   2.094318e-01   1.671678e-02
-2.268230e+00   2.401273e-01   2.618401e-02
-2.255664e+00   2.091132e-01   1.503097e-02
-2.243097e+00   2.105375e-01   1.565251e-02
-2.230531e+00   2.363244e-01   2.908410e-02
-2.217964e+00   1.956573e-01   9.293952e-03
-2.205398e+00   1.794529e-01   1.209414e-02
-2.192832e+00   2.393852e-01   2.712189e-02
-2.180265e+00   2.335475e-01   2.850049e-02
-2.167699e+00   2.397494e-01   1.859185e-02
-2.155133e+00   1.999993e-01   1.595992e-02
-2.142566e+00   2.850094e-01   4.059846e-02
-2.130000e+00   2.820813e-01   4.286347e-02
-2.117433e+00   2.455839e-01   3.307223e-02
-2.104867e+00   2.663501e-01   4.009273e-02
-2.092301e+00   2.142768e-01   1.421072e-02
-2.079734e+00   2.968704e-01   4.162218e-02
-2.067168e+00   3.693428e-01   7.270768e-02
-2.054602e+00   1.932135e-01   9.074338e-03
-2.042035e+00   2.980989e-01   3.270436e-02
-2.029469e+00   2.230508e-01   1.456419e-02
-2.016902e+00   1.786594e-01   1.129307e-02
-2.004336e+00   2.642926e-01   2.695515e-02
-1.991770e+00   4.128783e-01   1.116857e-01
