phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.125885e+00   2.869054e-02   3.240876e-03
-3.094469e+00   2.095011e-02   7.426215e-04
-3.063053e+00   2.637835e-02   2.088861e-03
-3.031637e+00   2.714067e-02   2.439929e-03
-3.000221e+00   2.322825e-02   1.061426e-03
-2.968805e+00   2.234022e-02   8.958101e-04
-2.937389e+00   2.202198e-02   1.219921e-03
-2.905973e+00   2.065302e-02   8.887212e-04
-2.874557e+00   2.806887e-02   2.924950e-03
-2.843141e+00   2.188385e-02   9.120562e-04
-2.811725e+00   2.393938e-02   1.249566e-03
-2.780309e+00   2.211817e-02   1.210203e-03
-2.748894e+00   1.967760e-02   5.743064e-04
-2.717478e+00   2.758963e-02   2.352041e-03
-2.686062e+00   2.373868e-02   1.325102e-03
-2.654646e+00   2.148733e-02   7.359711e-04
-2.623230e+00   2.336971e-02   9.138543e-04
-2.591814e+00   2.103006e-02   7.104655e-04
-2.560398e+00   2.296304e-02   1.325853e-03
-2.528982e+00   2.305486e-02   1.797073e-03
-2.497566e+00   2.093768e-02   5.284614e-04
-2.466150e+00   1.940144e-02   5.824995e-04
-2.434734e+00   1.946171e-02   4.592307e-04
-2.403318e+00   2.306941e-02   1.127137e-03
-2.371902e+00   2.059270e-02   7.409208e-04
-2.340487e+00   2.451651e-02   2.041167e-03
-2.309071e+00   2.197492e-02   7.343406e-04
-2.277655e+00   2.139286e-02   1.411032e-03
-2.246239e+00   2.415170e-02   1.047745e-03
-2.214823e+00   2.358984e-02   1.527709e-03
-2.183407e+00   2.571872e-02   2.316543e-03
-2.151991e+00   2.229349e-02   1.193434e-03
-2.120575e+00   2.244385e-02   8.980782e-04
-2.089159e+00   2.151672e-02   9.203005e-04
-2.057743e+00   2.242202e-02   1.347873e-03
-2.026327e+00   2.328351e-02   1.237162e-03
-1.994911e+00   2.305930e-02   1.780618e-03
-1.963495e+00   2.337326e-02   1.144295e-03
-1.932079e+00   2.124618e-02   7.800618e-04
-1.900664e+00   2.069739e-02   8.830593e-04
-1.869248e+00   2.041377e-02   1.072932e-03
-1.837832e+00   2.800958e-02   2.404138e-03
-1.806416e+00   2.407792e-02   1.609128e-03
-1.775000e+00   2.337171e-02   1.157508e-03
-1.743584e+00   2.367715e-02   2.042658e-03
-1.712168e+00   2.096952e-02   1.024825e-03
-1.680752e+00   2.377885e-02   1.045646e-03
-1.649336e+00   2.145197e-02   9.171563e-04
-1.617920e+00   2.323869e-02   1.358188e-03
-1.586504e+00   2.013694e-02   6.275200e-04
-1.555088e+00   2.274406e-02   1.383083e-03
-1.523672e+00   2.346932e-02   1.331418e-03
-1.492257e+00   2.190705e-02   9.013265e-04
-1.460841e+00   2.421442e-02   1.806983e-03
-1.429425e+00   2.252181e-02   1.357455e-03
-1.398009e+00   2.146317e-02   8.336482e-04
-1.366593e+00   2.297622e-02   1.572376e-03
-1.335177e+00   2.225960e-02   1.643156e-03
-1.303761e+00   2.241953e-02   1.184501e-03
-1.272345e+00   2.053933e-02   1.273032e-03
-1.240929e+00   2.304148e-02   1.321644e-03
-1.209513e+00   2.050292e-02   6.220370e-04
-1.178097e+00   2.994211e-02   3.593555e-03
-1.146681e+00   2.215734e-02   8.960871e-04
-1.115265e+00   2.423975e-02   9.700237e-04
