phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   5.877558e-01   2.000267e-02
-3.122743e+00   5.607767e-01   2.379835e-02
-3.110177e+00   5.500320e-01   2.531524e-02
-3.097610e+00   6.133682e-01   2.840905e-02
-3.085044e+00   5.981999e-01   2.535585e-02
-3.072478e+00   6.325370e-01   3.955308e-02
-3.059911e+00   5.879016e-01   3.586439e-02
-3.047345e+00   5.759423e-01   2.349142e-02
-3.034779e+00   5.895608e-01   3.084130e-02
-3.022212e+00   5.542723e-01   2.612331e-02
-3.009646e+00   5.561796e-01   1.702835e-02
-2.997079e+00   5.631442e-01   2.797666e-02
-2.984513e+00   6.046069e-01   2.380875e-02
-2.971947e+00   5.594907e-01   2.612605e-02
-2.959380e+00   6.073331e-01   3.425839e-02
-2.946814e+00   6.229817e-01   3.135082e-02
-2.934248e+00   5.962448e-01   2.934397e-02
-2.921681e+00   5.856136e-01   2.511492e-02
-2.909115e+00   5.958297e-01   2.800852e-02
-2.896548e+00   6.382144e-01   4.260844e-02
-2.883982e+00   5.741809e-01   1.917260e-02
-2.871416e+00   6.054518e-01   3.216847e-02
-2.858849e+00   6.263229e-01   2.862547e-02
-2.846283e+00   5.919498e-01   3.969738e-02
-2.833717e+00   6.477904e-01   3.387378e-02
-2.821150e+00   6.076371e-01   2.202632e-02
-2.808584e+00   5.913120e-01   2.384653e-02
-2.796017e+00   5.848053e-01   2.696704e-02
-2.783451e+00   6.211107e-01   1.958581e-02
-2.770885e+00   6.142610e-01   4.059056e-02
-2.758318e+00   6.224317e-01   3.098128e-02
-2.745752e+00   5.935412e-01   3.048146e-02
-2.733186e+00   6.264768e-01   3.799896e-02
-2.720619e+00   6.829528e-01   6.001164e-02
-2.708053e+00   6.405656e-01   2.381698e-02
-2.695486e+00   6.843759e-01   5.219959e-02
-2.682920e+00   6.556605e-01   3.759219e-02
-2.670354e+00   6.027346e-01   3.653279e-02
-2.657787e+00   6.050091e-01   2.462497e-02
-2.645221e+00   6.301055e-01   3.132651e-02
-2.632655e+00   6.553926e-01   3.329724e-02
-2.620088e+00   6.122677e-01   4.547611e-02
-2.607522e+00   5.734058e-01   1.784535e-02
-2.594956e+00   5.654956e-01   2.522136e-02
-2.582389e+00   6.797878e-01   5.191829e-02
-2.569823e+00   5.942854e-01   2.681229e-02
-2.557256e+00   6.117855e-01   2.891414e-02
-2.544690e+00   6.209868e-01   3.097848e-02
-2.532124e+00   6.398246e-01   3.534227e-02
-2.519557e+00   5.925833e-01   2.423341e-02
-2.506991e+00   6.045317e-01   2.976276e-02
-2.494425e+00   5.956182e-01   1.751839e-02
-2.481858e+00   5.858344e-01   3.748912e-02
-2.469292e+00   6.394963e-01   2.870930e-02
-2.456725e+00   6.798448e-01   3.843316e-02
-2.444159e+00   6.126760e-01   4.549379e-02
-2.431593e+00   5.710981e-01   2.190838e-02
-2.419026e+00   6.555144e-01   3.548662e-02
-2.406460e+00   6.510179e-01   4.800733e-02
-2.393894e+00   6.094032e-01   2.998065e-02
-2.381327e+00   5.560564e-01   2.073057e-02
-2.368761e+00   6.183287e-01   3.963623e-02
-2.356194e+00   5.496108e-01   2.023084e-02
-2.343628e+00   6.267288e-01   4.307744e-02
-2.331062e+00   6.434535e-01   3.305844e-02
-2.318495e+00   6.311167e-01   3.145219e-02
-2.305929e+00   5.524164e-01   1.672946e-02
-2.293363e+00   5.781270e-01   3.379613e-02
-2.280796e+00   5.817793e-01   2.455235e-02
-2.268230e+00   5.955620e-01   2.529983e-02
-2.255664e+00   5.398261e-01   2.755307e-02
-2.243097e+00   6.169620e-01   3.363716e-02
-2.230531e+00   5.844787e-01   1.727781e-02
-2.217964e+00   6.231853e-01   2.337883e-02
-2.205398e+00   5.538260e-01   1.807445e-02
-2.192832e+00   6.813489e-01   4.098547e-02
-2.180265e+00   5.981390e-01   2.415501e-02
-2.167699e+00   6.275603e-01   4.014697e-02
-2.155133e+00   6.486292e-01   2.971795e-02
-2.142566e+00   5.923207e-01   2.347008e-02
-2.130000e+00   6.657749e-01   2.765908e-02
-2.117433e+00   6.266914e-01   3.496270e-02
-2.104867e+00   5.938341e-01   2.150452e-02
-2.092301e+00   6.094056e-01   3.476166e-02
-2.079734e+00   6.107787e-01   3.331532e-02
-2.067168e+00   5.824606e-01   2.237372e-02
-2.054602e+00   6.007719e-01   2.531530e-02
-2.042035e+00   6.087373e-01   2.886196e-02
-2.029469e+00   6.002058e-01   3.150366e-02
-2.016902e+00   6.133716e-01   2.279014e-02
-2.004336e+00   5.915980e-01   2.502840e-02
-1.991770e+00   6.049618e-01   3.299833e-02
-1.979203e+00   6.081316e-01   2.743822e-02
-1.966637e+00   5.660567e-01   2.767321e-02
-1.954071e+00   5.935375e-01   2.734233e-02
-1.941504e+00   6.099494e-01   2.331761e-02
-1.928938e+00   6.071829e-01   2.738851e-02
-1.916372e+00   5.872111e-01   1.992107e-02
-1.903805e+00   6.832118e-01   4.460051e-02
-1.891239e+00   5.471020e-01   1.865177e-02
-1.878672e+00   6.441398e-01   3.229336e-02
-1.866106e+00   6.027133e-01   3.150640e-02
-1.853540e+00   5.875347e-01   2.796982e-02
-1.840973e+00   6.067798e-01   2.602471e-02
-1.828407e+00   5.772977e-01   1.665059e-02
-1.815841e+00   6.207144e-01   2.873869e-02
-1.803274e+00   5.710911e-01   1.825327e-02
-1.790708e+00   6.363891e-01   3.070645e-02
-1.778141e+00   6.260692e-01   4.106540e-02
-1.765575e+00   5.843295e-01   2.433570e-02
-1.753009e+00   6.415856e-01   3.242343e-02
-1.740442e+00   5.790233e-01   2.300454e-02
