y5_lab bin centers    value    Error 
-inf   5.286044e-04   4.233149e-04
-1.871800e-01   6.444382e-03   6.444382e-03
-1.795400e-01   0.000000e+00   0.000000e+00
-1.719000e-01   0.000000e+00   0.000000e+00
-1.642600e-01   9.821777e-04   9.821777e-04
-1.566200e-01   7.949920e-02   7.949920e-02
-1.489800e-01   1.571208e-02   1.571208e-02
-1.413400e-01   6.169683e-03   5.273263e-03
-1.337000e-01   0.000000e+00   0.000000e+00
-1.260600e-01   7.916073e-02   7.916073e-02
-1.184200e-01   9.337236e-03   6.224938e-03
-1.107800e-01   1.338163e-01   9.001995e-02
-1.031400e-01   1.443744e-02   9.874658e-03
-9.550000e-02   1.870706e-02   1.245721e-02
-8.786000e-02   4.830744e-02   2.860450e-02
-8.022000e-02   1.022472e-01   6.324959e-02
-7.258000e-02   6.879751e-02   5.000919e-02
-6.494000e-02   2.273434e-01   1.254924e-01
-5.730000e-02   1.003371e-01   6.249407e-02
-4.966000e-02   2.245975e-01   1.797205e-01
-4.202000e-02   3.162506e-01   2.067796e-01
-3.438000e-02   3.227412e-01   1.743530e-01
-2.674000e-02   4.511729e-01   3.057577e-01
-1.910000e-02   4.117306e-01   2.432080e-01
-1.146000e-02   5.521244e-01   2.986582e-01
-3.820000e-03   5.819405e-01   2.988006e-01
 3.820000e-03   7.352373e-01   4.589897e-01
 1.146000e-02   5.270556e-01   2.828100e-01
 1.910000e-02   5.042681e-01   2.695522e-01
 2.674000e-02   6.259255e-01   3.516413e-01
 3.438000e-02   8.033967e-01   5.148564e-01
 4.202000e-02   2.499959e-01   1.627192e-01
 4.966000e-02   1.619675e-01   1.235905e-01
 5.730000e-02   8.606886e-02   5.089956e-02
 6.494000e-02   3.603096e-02   1.876397e-02
 7.258000e-02   2.178704e-01   1.998478e-01
 8.022000e-02   7.122042e-02   4.801173e-02
 8.786000e-02   4.135367e-02   2.217190e-02
 9.550000e-02   9.616091e-03   6.004186e-03
 1.031400e-01   1.076144e-02   5.801704e-03
 1.107800e-01   1.229800e-02   9.659126e-03
 1.184200e-01   1.901269e-03   1.185145e-03
 1.260600e-01   1.276593e-03   1.276593e-03
 1.337000e-01   2.458052e-02   1.638703e-02
 1.413400e-01   3.164212e-04   3.164212e-04
 1.489800e-01   0.000000e+00   0.000000e+00
 1.566200e-01   2.972338e-02   2.972338e-02
 1.642600e-01   0.000000e+00   0.000000e+00
 1.719000e-01   0.000000e+00   0.000000e+00
 1.795400e-01   0.000000e+00   0.000000e+00
 1.871800e-01   1.615572e-02   1.615572e-02
 inf   5.681766e-04   4.978234e-04
