phi5_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
-3.135309e+00   6.051773e-01   2.014317e-02
-3.122743e+00   5.694752e-01   2.489048e-02
-3.110177e+00   5.938155e-01   3.235184e-02
-3.097610e+00   6.349488e-01   3.038523e-02
-3.085044e+00   5.854100e-01   2.137986e-02
-3.072478e+00   6.271299e-01   2.667728e-02
-3.059911e+00   5.937952e-01   2.513258e-02
-3.047345e+00   5.878759e-01   2.089373e-02
-3.034779e+00   5.771389e-01   2.067048e-02
-3.022212e+00   6.122975e-01   2.257797e-02
-3.009646e+00   5.871033e-01   1.926051e-02
-2.997079e+00   6.330829e-01   2.647722e-02
-2.984513e+00   6.035249e-01   2.925209e-02
-2.971947e+00   5.919732e-01   2.402133e-02
-2.959380e+00   6.467686e-01   4.079596e-02
-2.946814e+00   5.965571e-01   1.826674e-02
-2.934248e+00   6.157502e-01   3.014499e-02
-2.921681e+00   6.301278e-01   2.832845e-02
-2.909115e+00   6.285818e-01   3.237030e-02
-2.896548e+00   5.959026e-01   2.341167e-02
-2.883982e+00   6.048631e-01   2.180441e-02
-2.871416e+00   6.445874e-01   2.879794e-02
-2.858849e+00   5.705219e-01   2.769416e-02
-2.846283e+00   5.717968e-01   2.894800e-02
-2.833717e+00   5.949451e-01   2.223064e-02
-2.821150e+00   6.403759e-01   3.433867e-02
-2.808584e+00   5.643929e-01   1.536855e-02
-2.796017e+00   6.328735e-01   2.525404e-02
-2.783451e+00   6.545035e-01   3.370308e-02
-2.770885e+00   5.852147e-01   1.648147e-02
-2.758318e+00   6.313066e-01   3.846009e-02
-2.745752e+00   6.363454e-01   2.641744e-02
-2.733186e+00   5.869061e-01   2.728602e-02
-2.720619e+00   6.164760e-01   1.922659e-02
-2.708053e+00   6.522754e-01   3.367903e-02
-2.695486e+00   5.760924e-01   2.440828e-02
-2.682920e+00   6.170436e-01   3.254274e-02
-2.670354e+00   6.550526e-01   3.139524e-02
-2.657787e+00   6.518349e-01   2.350468e-02
-2.645221e+00   6.069896e-01   2.209668e-02
-2.632655e+00   5.788722e-01   2.066946e-02
-2.620088e+00   5.936263e-01   2.740718e-02
-2.607522e+00   6.086733e-01   2.680234e-02
-2.594956e+00   6.212542e-01   2.561292e-02
-2.582389e+00   6.381259e-01   2.333464e-02
-2.569823e+00   6.181376e-01   2.123713e-02
-2.557256e+00   5.868148e-01   2.431414e-02
-2.544690e+00   6.376218e-01   3.595219e-02
-2.532124e+00   6.352946e-01   3.401724e-02
-2.519557e+00   5.793731e-01   1.803678e-02
-2.506991e+00   6.587582e-01   4.161812e-02
-2.494425e+00   5.902902e-01   3.907422e-02
-2.481858e+00   5.903967e-01   2.468222e-02
-2.469292e+00   5.725456e-01   1.540215e-02
-2.456725e+00   6.846763e-01   4.194510e-02
-2.444159e+00   6.279317e-01   2.824389e-02
-2.431593e+00   6.308867e-01   3.760993e-02
-2.419026e+00   6.598164e-01   3.722136e-02
-2.406460e+00   6.077659e-01   1.658746e-02
-2.393894e+00   5.858363e-01   1.844051e-02
-2.381327e+00   5.993771e-01   6.060408e-03
