th3_cms bin centers    value    Error 
 1.538750e-03   1.297439e+04   7.761641e+01
 1.539370e-03   1.341930e+04   1.490260e+02
 1.539990e-03   1.318144e+04   1.430620e+02
 1.540610e-03   1.305325e+04   1.124727e+02
 1.541230e-03   1.285463e+04   1.371564e+02
 1.541850e-03   1.324732e+04   1.228512e+02
 1.542470e-03   1.304987e+04   1.245552e+02
 1.543090e-03   1.342735e+04   1.816227e+02
 1.543710e-03   1.302576e+04   1.545786e+02
 1.544330e-03   1.289721e+04   9.587145e+01
 1.544950e-03   1.266531e+04   1.675285e+02
 1.545570e-03   1.314172e+04   1.353838e+02
 1.546190e-03   1.258796e+04   2.090540e+02
 1.546810e-03   1.260203e+04   1.408361e+02
 1.547430e-03   1.298677e+04   1.300756e+02
 1.548050e-03   1.312969e+04   1.732470e+02
 1.548670e-03   1.279999e+04   1.422608e+02
 1.549290e-03   1.297060e+04   1.255321e+02
 1.549910e-03   1.282694e+04   1.944498e+02
 1.550530e-03   1.288521e+04   1.869598e+02
 1.551150e-03   1.267374e+04   1.030844e+02
 1.551770e-03   1.261459e+04   1.523441e+02
 1.552390e-03   1.281846e+04   1.279319e+02
 1.553010e-03   1.272201e+04   1.048255e+02
 1.553630e-03   1.273581e+04   1.763834e+02
 1.554250e-03   1.263215e+04   1.279914e+02
 1.554870e-03   1.259009e+04   1.369685e+02
 1.555490e-03   1.283514e+04   1.496741e+02
 1.556110e-03   1.266829e+04   1.705649e+02
 1.556730e-03   1.257374e+04   7.942671e+01
 1.557350e-03   1.255171e+04   1.443975e+02
 1.557970e-03   1.259992e+04   9.812672e+01
 1.558590e-03   1.252729e+04   1.050847e+02
 1.559210e-03   1.255252e+04   9.137797e+01
 1.559830e-03   1.271494e+04   1.978972e+02
 1.560450e-03   1.237310e+04   1.495415e+02
 1.561070e-03   1.255602e+04   9.730639e+01
 1.561690e-03   1.248790e+04   8.440205e+01
 1.562310e-03   1.241650e+04   1.482228e+02
 1.562930e-03   1.271082e+04   8.393553e+01
 1.563550e-03   1.255849e+04   1.126923e+02
 1.564170e-03   1.234236e+04   1.858358e+02
 1.564790e-03   1.265058e+04   1.792500e+02
 1.565410e-03   1.238343e+04   1.515689e+02
 1.566030e-03   1.227951e+04   1.501841e+02
 1.566650e-03   1.221122e+04   1.455052e+02
 1.567270e-03   1.237295e+04   1.735483e+02
 1.567890e-03   1.249970e+04   2.200503e+02
 1.568510e-03   1.233458e+04   1.218874e+02
 1.569130e-03   1.234873e+04   1.313907e+02
 1.569750e-03   1.221120e+04   1.051545e+02
 1.570370e-03   1.221456e+04   1.131790e+02
 1.570990e-03   1.216142e+04   1.068195e+02
 1.571610e-03   1.243437e+04   1.995096e+02
 1.572230e-03   1.210978e+04   1.040147e+02
 1.572850e-03   1.207635e+04   1.411627e+02
 1.573470e-03   1.219123e+04   1.612623e+02
 1.574090e-03   1.201357e+04   1.027163e+02
 1.574710e-03   1.239612e+04   9.822395e+01
 1.575330e-03   1.222731e+04   1.289251e+02
 1.575950e-03   1.195689e+04   1.635229e+02
 1.576570e-03   1.236628e+04   1.355287e+02
 1.577190e-03   1.209099e+04   1.147497e+02
 1.577810e-03   1.227319e+04   9.864627e+01
 1.578430e-03   1.175516e+04   1.549764e+02
 1.579050e-03   1.195145e+04   9.243609e+01
 1.579670e-03   1.226592e+04   1.652728e+02
 1.580290e-03   1.220440e+04   8.697996e+01
 1.580910e-03   1.206787e+04   1.411120e+02
 1.581530e-03   1.185796e+04   1.254517e+02
 1.582150e-03   1.194606e+04   9.803104e+01
 1.582770e-03   1.197311e+04   2.089129e+02
 1.583390e-03   1.223588e+04   1.240924e+02
 1.584010e-03   1.212116e+04   1.910426e+02
 1.584630e-03   1.177285e+04   1.581492e+02
 1.585250e-03   1.193196e+04   1.692172e+02
 1.585870e-03   1.184801e+04   9.336961e+01
 1.586490e-03   1.186306e+04   1.038391e+02
 1.587110e-03   1.189495e+04   1.095299e+02
 1.587730e-03   1.172696e+04   1.534180e+02
 1.588350e-03   1.193144e+04   1.172155e+02
 1.588970e-03   1.201005e+04   1.743189e+02
 1.589590e-03   1.187824e+04   1.225599e+02
 1.590210e-03   1.168615e+04   1.165379e+02
 1.590830e-03   1.174114e+04   7.171050e+01
 1.591450e-03   1.168945e+04   7.916092e+01
 1.592070e-03   1.177606e+04   1.164778e+02
 1.592690e-03   1.186628e+04   9.565357e+01
 1.593310e-03   1.163737e+04   1.222014e+02
 1.593930e-03   1.164448e+04   1.187120e+02
 1.594550e-03   1.202688e+04   1.717293e+02
 1.595170e-03   1.160480e+04   1.521112e+02
 1.595790e-03   1.171580e+04   8.747336e+01
 1.596410e-03   1.164788e+04   8.665861e+01
 1.597030e-03   1.143425e+04   8.974228e+01
 1.597650e-03   1.163512e+04   9.431518e+01
 1.598270e-03   1.161926e+04   8.734380e+01
 1.598890e-03   1.166216e+04   1.410940e+02
 1.599510e-03   1.154250e+04   1.014308e+02
 1.600130e-03   1.184949e+04   1.536205e+02
 1.600750e-03   1.155232e+04   9.449243e+01
 1.601370e-03   1.167817e+04   8.895393e+01
 1.601990e-03   1.149937e+04   1.050403e+02
 1.602610e-03   1.146642e+04   5.266493e+01
 1.603230e-03   1.148063e+04   7.019312e+01
 1.603850e-03   1.148414e+04   1.314478e+02
 1.604470e-03   1.144974e+04   7.851024e+01
 1.605090e-03   1.157804e+04   6.139099e+01
 1.605710e-03   1.132978e+04   7.862482e+01
 1.606330e-03   1.145114e+04   8.375998e+01
 1.606950e-03   1.142898e+04   4.483409e+01
 1.607570e-03   1.155028e+04   4.920170e+01
 1.608190e-03   1.121373e+04   9.033899e+01
 1.608810e-03   1.136792e+04   8.769898e+01
 1.609430e-03   1.132977e+04   1.060052e+02
 1.610050e-03   1.145600e+04   7.950312e+01
 1.610670e-03   1.131072e+04   9.628132e+01
 1.611290e-03   1.134386e+04   9.833151e+01
 1.611910e-03   1.124789e+04   4.818489e+01
 1.612530e-03   1.125850e+04   4.181628e+01
 1.613150e-03   1.140353e+04   6.373077e+01
 1.613770e-03   1.082793e+04   2.892449e+02
 1.614390e-03   1.117524e+04   2.246020e+02
 1.615010e-03   1.086601e+04   2.644744e+02
 1.615630e-03   1.144128e+04   8.643660e+01
 1.616250e-03   1.114882e+04   1.611939e+02
 1.616870e-03   1.112157e+04   1.383006e+02
 1.617490e-03   1.123922e+04   2.353985e+02
 1.618110e-03   1.103096e+04   8.276317e+01
 1.618730e-03   1.122951e+04   6.402575e+01
 1.619350e-03   1.098917e+04   2.059184e+02
 1.619970e-03   1.105083e+04   9.097055e+01
 1.620590e-03   1.104115e+04   2.238636e+02
 1.621210e-03   1.101212e+04   1.967474e+02
 1.621830e-03   1.101006e+04   9.097024e+01
 1.622450e-03   1.124880e+04   1.182971e+02
 1.623070e-03   1.132755e+04   1.048233e+02
 1.623690e-03   1.100197e+04   2.382264e+02
 1.624310e-03   1.090005e+04   1.558883e+02
 1.624930e-03   1.103240e+04   1.419613e+02
 1.625550e-03   1.113798e+04   1.644986e+02
 1.626170e-03   1.095432e+04   1.387955e+02
 1.626790e-03   1.085776e+04   7.891016e+01
 1.627410e-03   1.096107e+04   4.576363e+01
 1.628030e-03   1.087306e+04   8.232735e+01
 1.628650e-03   1.097727e+04   7.240928e+01
 1.629270e-03   1.100187e+04   8.119140e+01
 1.629890e-03   1.098470e+04   5.360022e+01
 1.630510e-03   1.094393e+04   6.602528e+01
 1.631130e-03   1.077994e+04   4.974889e+01
 1.631750e-03   1.083398e+04   8.211002e+01
 1.632370e-03   1.087125e+04   7.063823e+01
 1.632990e-03   1.087424e+04   3.578406e+01
 1.633610e-03   1.082452e+04   3.170985e+01
 1.634230e-03   1.085781e+04   3.736262e+01
 1.634850e-03   1.078970e+04   4.110281e+01
 1.635470e-03   1.077323e+04   6.701808e+01
 1.636090e-03   1.078105e+04   5.073859e+01
 1.636710e-03   1.077891e+04   5.716360e+01
 1.637330e-03   9.985657e+03   5.277589e+02
 1.637950e-03   8.132044e+03   9.967431e+02
 1.638570e-03   7.846882e+03   1.083338e+03
 1.639190e-03   7.970815e+03   1.089757e+03
 1.639810e-03   7.338562e+03   1.205203e+03
 1.640430e-03   7.738068e+03   1.574791e+03
 1.641050e-03   7.435537e+03   1.171656e+03
 1.641670e-03   7.232330e+03   1.552782e+03
 1.642290e-03   7.914142e+03   1.776899e+03
 1.642910e-03   7.511091e+03   1.407457e+03
 1.643530e-03   6.115365e+03   1.196975e+03
 1.644150e-03   6.827360e+03   1.263083e+03
 1.644770e-03   6.104049e+03   1.144692e+03
 1.645390e-03   6.909111e+03   1.373358e+03
 1.646010e-03   5.782749e+03   1.120520e+03
 1.646630e-03   6.872221e+03   1.617860e+03
 1.647250e-03   7.283770e+03   1.612709e+03
 1.647870e-03   5.887699e+03   1.090099e+03
 1.648490e-03   6.067221e+03   1.112490e+03
 1.649110e-03   6.359558e+03   1.314798e+03
