th3_lab bin center    K_th3    Error 
-inf   0.000000e+00   0.000000e+00
 1.346550e+00   0.000000e+00   0.000000e+00
 1.349650e+00   4.948968e-03   5.580553e-04
 1.352750e+00   9.873923e-03   2.603227e-03
 1.355850e+00   1.269966e-02   2.310903e-03
 1.358950e+00   4.583661e-03   3.802619e-02
 1.362050e+00   1.142828e-02   2.475770e-03
 1.365150e+00   1.136626e-02   1.163539e-03
 1.368250e+00   8.620782e-03   1.740229e-02
 1.371350e+00   1.197062e-02   3.652052e-04
 1.374450e+00   1.374097e-02   3.416545e-03
 1.377550e+00   1.432125e-02   1.793925e-03
 1.380650e+00   1.032402e-02   2.143576e-03
 1.383750e+00   1.313798e-02   1.520548e-03
 1.386850e+00   1.247606e-02   1.175194e-03
 1.389950e+00   1.395622e-02   1.893655e-03
 1.393050e+00   1.244493e-02   9.548233e-04
 1.396150e+00   1.227729e-02   7.735885e-04
 1.399250e+00   9.237124e-03   5.074345e-03
 1.402350e+00   1.260612e-02   1.713429e-03
 1.405450e+00   6.092749e-03   6.158801e-03
 1.408550e+00   1.330252e-02   1.494880e-03
 1.411650e+00   8.118205e-03   2.852755e-03
 1.414750e+00   1.045904e-02   1.104274e-03
 1.417850e+00   1.298150e-02   1.482042e-03
 1.420950e+00   1.368237e-02   1.057268e-03
 1.424050e+00   1.863927e-02   5.715644e-03
 1.427150e+00   4.316376e-02   2.257146e-02
 1.430250e+00   1.959362e-02   7.281890e-03
 1.433350e+00   1.190923e-02   1.359827e-03
 1.436450e+00   1.308878e-02   8.255031e-04
 1.439550e+00   1.347965e-02   1.437158e-03
 1.442650e+00   1.035972e-02   2.016483e-03
 1.445750e+00   1.523004e-02   1.943230e-03
 1.448850e+00   1.165826e-02   1.066105e-03
 1.451950e+00   1.260096e-02   3.170548e-03
 1.455050e+00   1.200981e-02   2.635497e-04
 1.458150e+00   1.227863e-02   5.191720e-04
 1.461250e+00   1.257552e-02   5.562210e-04
 1.464350e+00   1.258425e-02   8.908464e-04
 1.467450e+00   1.124474e-02   1.797459e-03
 1.470550e+00   1.176373e-02   7.024888e-03
 1.473650e+00   1.208424e-02   2.512803e-04
 1.476750e+00   1.170256e-02   5.246292e-04
 1.479850e+00   1.248176e-02   5.385797e-04
 1.482950e+00   1.432466e-02   3.107800e-03
 1.486050e+00   8.731700e-03   3.427319e-03
 1.489150e+00   1.162967e-02   4.189518e-04
 1.492250e+00   1.343843e-02   1.742878e-03
 1.495350e+00  -5.874360e-04   1.284779e-02
 1.498450e+00   1.192591e-02   1.928753e-04
 1.501550e+00   1.183880e-02   7.327132e-04
 1.504650e+00   1.239771e-02   4.105366e-04
 1.507750e+00   1.195252e-02   4.082244e-04
 1.510850e+00   1.193581e-02   2.055803e-04
 1.513950e+00   1.176887e-02   1.588468e-04
 1.517050e+00   1.322012e-02   8.378586e-04
 1.520150e+00   1.169342e-02   1.916096e-04
 1.523250e+00   1.451101e-02   2.064521e-03
 1.526350e+00   1.209112e-02   3.335096e-04
 1.529450e+00   1.190605e-02   1.486849e-04
 1.532550e+00   1.185607e-02   1.670850e-04
 1.535650e+00   1.122821e-02   4.908674e-04
 1.538750e+00   1.189222e-02   4.372231e-04
 1.541850e+00   1.236079e-02   5.509289e-04
 1.544950e+00   1.165810e-02   1.483971e-04
 1.548050e+00   1.205639e-02   4.085734e-04
 1.551150e+00   1.186895e-02   2.372976e-04
 1.554250e+00   1.269599e-02   8.503251e-04
 1.557350e+00   1.166648e-02   1.810357e-04
 1.560450e+00   1.152197e-02   1.780269e-04
 1.563550e+00   1.306990e-02   1.243184e-03
 1.566650e+00   1.166077e-02   1.615122e-04
 1.569750e+00   1.188201e-02   2.830566e-04
 1.572850e+00   1.423761e-02   1.786503e-03
 1.575950e+00   1.187528e-02   2.238448e-04
 1.579050e+00   1.165272e-02   1.893442e-04
 1.582150e+00   1.162774e-02   2.144108e-04
 1.585250e+00   7.381214e-03   1.047924e-03
 1.588350e+00   7.213793e-03   1.197939e-03
 1.591450e+00   5.340990e-03   1.382250e-03
 1.594550e+00   8.877035e-04   1.298273e-03
 1.597650e+00  -1.848965e-03   1.374706e-03
 1.600750e+00  -3.881814e-03   1.162967e-03
 1.603850e+00  -4.004605e-03   1.132025e-03
 1.606950e+00  -7.480101e-03   9.977935e-04
 1.610050e+00  -1.096903e-02   2.389336e-03
 1.613150e+00  -1.676294e-02   4.740747e-03
 1.616250e+00  -1.856480e-02   6.611594e-03
 1.619350e+00  -2.094278e-02   6.469245e-03
 1.622450e+00  -2.995842e-02   1.368088e-02
 1.625550e+00  -2.655562e-02   1.278669e-02
 1.628650e+00  -2.394799e-02   1.276224e-02
 1.631750e+00   1.000000e+00   3.603294e-01
 1.634850e+00   1.000000e+00   5.376401e-01
 1.637950e+00   1.000000e+00   6.324555e-01
 1.641050e+00   1.000000e+00   6.324555e-01
 1.644150e+00   1.000000e+00   6.324555e-01
 1.647250e+00   1.000000e+00   6.324555e-01
 1.650350e+00   4.000000e-01   4.000000e-01
 1.653450e+00   0.000000e+00   0.000000e+00
 inf   0.000000e+00   0.000000e+00
