ql51_lab bin centers    value    Error 
-inf   1.874048e+00   8.205677e-02
 6.500000e-01   5.951024e-01   6.660778e-02
 1.950000e+00   2.800788e-02   2.563433e-04
 3.250000e+00   1.632992e-02   1.766089e-04
 4.550000e+00   1.141193e-02   5.213053e-05
 5.850000e+00   9.016955e-03   1.415609e-04
 7.150000e+00   7.145591e-03   7.464187e-05
 8.450000e+00   5.901420e-03   5.788095e-05
 9.750000e+00   5.215859e-03   6.410861e-05
 1.105000e+01   4.551298e-03   6.052554e-05
 1.235000e+01   4.160527e-03   7.395371e-05
 1.365000e+01   3.861072e-03   5.444812e-05
 1.495000e+01   3.528208e-03   6.414871e-05
 1.625000e+01   3.207738e-03   5.899150e-05
 1.755000e+01   3.367413e-03   1.756745e-04
 1.885000e+01   3.072080e-03   1.175243e-04
 2.015000e+01   2.888274e-03   7.136655e-05
 2.145000e+01   2.851336e-03   1.324659e-04
 2.275000e+01   2.728104e-03   1.164499e-04
 2.405000e+01   2.627538e-03   7.005173e-05
 2.535000e+01   2.589965e-03   8.188228e-05
 2.665000e+01   2.495075e-03   1.277380e-04
 2.795000e+01   2.176568e-03   5.247118e-05
 2.925000e+01   2.388944e-03   1.171311e-04
 3.055000e+01   2.067970e-03   7.507964e-05
 3.185000e+01   1.857348e-03   8.895316e-05
 3.315000e+01   1.709723e-03   4.629338e-05
 3.445000e+01   1.544032e-03   4.118628e-05
 3.575000e+01   1.479843e-03   6.199414e-05
 3.705000e+01   1.425768e-03   6.785765e-05
 3.835000e+01   1.279536e-03   6.028481e-05
 3.965000e+01   1.018129e-03   2.573562e-05
 4.095000e+01   9.465407e-04   2.330606e-05
 4.225000e+01   1.004667e-03   4.401801e-05
 4.355000e+01   8.729593e-04   2.711818e-05
 4.485000e+01   8.191088e-04   4.261494e-05
 4.615000e+01   7.370927e-04   2.603652e-05
 4.745000e+01   7.127973e-04   2.991604e-05
 4.875000e+01   7.466278e-04   4.791168e-05
 5.005000e+01   6.174610e-04   1.781612e-05
 5.135000e+01   6.035616e-04   3.993321e-05
 5.265000e+01   5.344149e-04   1.215064e-05
 5.395000e+01   5.072288e-04   1.261675e-05
 5.525000e+01   4.603378e-04   2.311431e-05
 5.655000e+01   4.486744e-04   1.701820e-05
 5.785000e+01   3.828869e-04   1.201079e-05
 5.915000e+01   3.862690e-04   1.195777e-05
 6.045000e+01   3.392389e-04   1.111351e-05
 6.175000e+01   3.686790e-04   1.870091e-05
 6.305000e+01   3.265334e-04   1.242424e-05
 6.435000e+01   2.837116e-04   1.007503e-05
 6.565000e+01   2.658875e-04   8.270058e-06
 6.695000e+01   2.882374e-04   2.115522e-05
 6.825000e+01   2.590847e-04   1.956705e-05
 6.955000e+01   2.032471e-04   5.879233e-06
 7.085000e+01   2.142004e-04   9.789969e-06
 7.215000e+01   2.287418e-04   1.713513e-05
 7.345000e+01   1.825488e-04   7.320201e-06
 7.475000e+01   1.694917e-04   6.099138e-06
 7.605000e+01   1.670802e-04   8.869491e-06
 7.735000e+01   1.630806e-04   9.154259e-06
 7.865000e+01   1.446163e-04   7.637972e-06
 7.995000e+01   1.321554e-04   6.058856e-06
 8.125000e+01   1.398574e-04   9.323883e-06
 8.255000e+01   1.198281e-04   6.255149e-06
 8.385000e+01   1.150355e-04   6.018017e-06
 8.515000e+01   1.151944e-04   6.144571e-06
 8.645000e+01   1.087539e-04   4.832340e-06
 8.775000e+01   1.000799e-04   6.631491e-06
 8.905000e+01   8.757101e-05   2.126845e-06
 9.035000e+01   8.363180e-05   2.978896e-06
 9.165000e+01   8.483296e-05   4.950321e-06
 9.295000e+01   8.574235e-05   6.842815e-06
 9.425000e+01   7.204183e-05   5.483289e-06
 9.555000e+01   6.461039e-05   2.689568e-06
 9.685000e+01   6.803841e-05   5.235186e-06
 9.815000e+01   6.390568e-05   2.730919e-06
 9.945000e+01   5.887833e-05   3.869259e-06
 1.007500e+02   5.308410e-05   2.295463e-06
 1.020500e+02   4.861227e-05   2.237508e-06
 1.033500e+02   4.493969e-05   3.403935e-06
 1.046500e+02   4.052371e-05   2.156196e-06
 1.059500e+02   4.843778e-05   4.808359e-06
 1.072500e+02   4.075666e-05   3.014125e-06
 1.085500e+02   3.559115e-05   2.695320e-06
 1.098500e+02   3.784753e-05   2.516425e-06
 1.111500e+02   3.459651e-05   2.742539e-06
 1.124500e+02   3.572727e-05   3.193305e-06
 1.137500e+02   2.753464e-05   1.619169e-06
 1.150500e+02   3.070288e-05   2.564901e-06
 1.163500e+02   2.490136e-05   1.352821e-06
 1.176500e+02   2.569709e-05   2.900014e-06
 1.189500e+02   2.112174e-05   1.496629e-06
 1.202500e+02   2.086186e-05   2.132137e-06
 1.215500e+02   1.832786e-05   1.329915e-06
 1.228500e+02   1.526356e-05   1.199803e-06
 1.241500e+02   1.566745e-05   1.195269e-06
 1.254500e+02   1.518802e-05   1.441872e-06
 1.267500e+02   1.510991e-05   1.840581e-06
 1.280500e+02   1.306828e-05   7.148753e-07
 1.293500e+02   1.229668e-05   1.120213e-06
 1.306500e+02   1.096588e-05   9.568911e-07
 1.319500e+02   1.033042e-05   1.256225e-06
 1.332500e+02   7.675861e-06   3.852956e-07
 1.345500e+02   9.622413e-06   1.110603e-06
 1.358500e+02   1.029358e-05   1.454279e-06
 1.371500e+02   8.404793e-06   7.170474e-07
 1.384500e+02   6.006977e-06   5.221650e-07
 1.397500e+02   5.473024e-06   3.634955e-07
 1.410500e+02   5.342454e-06   8.247899e-07
 1.423500e+02   5.421054e-06   8.260821e-07
 1.436500e+02   4.217515e-06   4.181749e-07
 1.449500e+02   3.536326e-06   2.698691e-07
